rule_name,target,incrementality_flag,max_abs_correlation,max_corr_comparison,max_corr_comparison_type,max_event_overlap,max_overlap_comparison,event_frequency,n_events,return_lift,precision_lift,positive_subperiod_return_lift_share,tradeable_actionable
rule_int_mom13_x_drawdown_repair__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.24622058850753034,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.11470834496232207,state_lag1_stressed_panic,0.09427597955706984,2767,-0.003346881682048684,0.04415709853721367,0.3333333333333333,True
rule_int_mom13_x_drawdown_repair__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.24622058850753034,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.11470834496232207,state_lag1_stressed_panic,0.09469359808284834,2766,-0.0056628417647026945,0.03340994711792311,0.3333333333333333,True
rule_int_mom26_x_ma_distance26__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5285747650468868,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.2115554871242157,ooo2_market_trend_positive_signal,0.2227748066900569,6540,-0.0006348394946437113,0.023056975819863434,0.3333333333333333,True
rule_int_mom26_x_ma_distance26__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5285747650468868,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.2115554871242157,ooo2_market_trend_positive_signal,0.22315775062463633,6520,8.540449659861886e-05,0.015937203338421135,0.3333333333333333,True
rule_int_mom26_x_ma_distance26__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5285747650468868,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.2115554871242157,ooo2_market_trend_positive_signal,0.22282793867120954,6540,-0.000657488634280624,0.01749053133905365,0.3333333333333333,True
rule_int_mom26_x_ma_distance26__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5285747650468868,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.2115554871242157,ooo2_market_trend_positive_signal,0.2232112290311537,6520,5.0686491964399213e-05,0.0063658445401713615,0.3333333333333333,True
rule_int_trend_consistency_x_lowdownsidevol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.35077184928360744,z_l1_quality_quality_score_tradable,volatility_quality,0.11553406084656084,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.1200054501481759,3523,-0.0023542591505315187,-0.07457323231002311,0.0,True
rule_int_trend_consistency_x_lowdownsidevol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.35077184928360744,z_l1_quality_quality_score_tradable,volatility_quality,0.11553406084656084,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.12016976417838929,3511,-0.005746119019788557,-0.09930118853427347,0.0,True
rule_int_trend_consistency_x_lowdownsidevol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.35077184928360744,z_l1_quality_quality_score_tradable,volatility_quality,0.11553406084656084,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.12003407155025554,3523,-0.0023769082901684314,0.06303167164812784,0.0,True
rule_int_trend_consistency_x_lowdownsidevol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.35077184928360744,z_l1_quality_quality_score_tradable,volatility_quality,0.11553406084656084,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.12019856213625471,3511,-0.005780837024422777,0.08406018118241576,0.0,True
rule_int_credit_strength_x_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.3182544037822655,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,momentum,0.17827836515701437,ooo2_market_trend_positive_signal,0.16820519807882278,4938,-0.0002053958992810096,0.03266213483755437,0.3333333333333333,True
rule_int_credit_strength_x_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.3182544037822655,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,momentum,0.17827836515701437,ooo2_market_trend_positive_signal,0.1682239791901975,4915,-0.0010197980822771284,0.030762703091898935,0.3333333333333333,True
rule_int_credit_strength_x_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.3182544037822655,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,momentum,0.17827836515701437,ooo2_market_trend_positive_signal,0.16824531516183985,4938,-0.00022804503891792234,0.016601897601812743,0.3333333333333333,True
rule_int_credit_strength_x_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.3182544037822655,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,momentum,0.17827836515701437,ooo2_market_trend_positive_signal,0.16826429305032523,4915,-0.001054516086911348,0.007099325994839367,0.3333333333333333,True
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INCREMENTAL_NEW_SIGNAL,0.35121762595139616,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2865569823434992,ooo2_market_trend_positive_signal,0.24294035494089997,7132,0.00030193684953002276,0.03536906021873071,0.6666666666666666,True
rule_int_market_trend_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INCREMENTAL_NEW_SIGNAL,0.35121762595139616,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2865569823434992,ooo2_market_trend_positive_signal,0.2429065270219393,7097,0.0001632501686594564,0.035543798538501314,0.6666666666666666,True
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INCREMENTAL_NEW_SIGNAL,0.35121762595139616,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2865569823434992,ooo2_market_trend_positive_signal,0.24299829642248721,7132,0.00027928770989311003,0.015396939293211231,0.6666666666666666,True
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INCREMENTAL_NEW_SIGNAL,0.35121762595139616,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2865569823434992,ooo2_market_trend_positive_signal,0.24296473810338926,7097,0.00012853216402523675,0.004059914703750334,0.6666666666666666,True
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.3914052388313026,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2709645594596646,ooo2_market_trend_positive_signal,0.29158292741083897,8560,-0.0004498508765479496,0.020547615735265423,0.3333333333333333,True
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.3914052388313026,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2709645594596646,ooo2_market_trend_positive_signal,0.2917821816065989,8525,-0.0009153137949990033,0.015117258391225019,0.3333333333333333,True
rule_int_breadth_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.3914052388313026,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2709645594596646,ooo2_market_trend_positive_signal,0.29165247018739354,8560,-0.0004725000161848623,0.012425010746867526,0.3333333333333333,True
rule_int_breadth_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.3914052388313026,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.2709645594596646,ooo2_market_trend_positive_signal,0.29185210544334134,8525,-0.000950031799633223,-0.0001941648152071207,0.3333333333333333,True
rule_int_real_asset_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5055702766718292,state_lag1_stressed_panic,regime_state_context,0.29395973154362415,state_lag1_stressed_panic,0.051912661375481145,1524,-0.005774363383858722,-0.04085498931293535,0.3333333333333333,True
rule_int_real_asset_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5055702766718292,state_lag1_stressed_panic,regime_state_context,0.29395973154362415,state_lag1_stressed_panic,0.05216141287606531,1524,-0.006617517629393815,-0.06448765536405704,0.3333333333333333,True
rule_int_real_asset_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5055702766718292,state_lag1_stressed_panic,regime_state_context,0.29395973154362415,state_lag1_stressed_panic,0.05192504258943782,1524,-0.005797012523495635,-0.0035152718346322387,0.3333333333333333,True
rule_int_real_asset_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5055702766718292,state_lag1_stressed_panic,regime_state_context,0.29395973154362415,state_lag1_stressed_panic,0.05217391304347826,1524,-0.006652235634028034,-0.024523564989158975,0.3333333333333333,True
rule_int_international_strength_x_calm__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.47004537944777,state_lag1_calm_trend,regime_state_context,0.2893687707641196,state_lag1_calm_trend,0.08900773239772457,2613,-0.0032312877819975854,0.024988566981907823,0.0,True
rule_int_international_strength_x_calm__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.47004537944777,state_lag1_calm_trend,regime_state_context,0.2893687707641196,state_lag1_calm_trend,0.08943423349419859,2613,-0.0035815748250021227,0.04564384943779681,0.3333333333333333,True
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.47004537944777,state_lag1_calm_trend,regime_state_context,0.2893687707641196,state_lag1_calm_trend,0.0890289608177172,2613,-0.003253936921634498,0.007705125271297852,0.0,True
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.47004537944777,state_lag1_calm_trend,regime_state_context,0.2893687707641196,state_lag1_calm_trend,0.08945566586785347,2613,-0.0036162928296363424,0.00271908306674562,0.3333333333333333,True
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5762643739031459,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.34285714285714286,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.016350444527710596,480,0.01390741008649005,0.11147440701252398,1.0,True
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5762643739031459,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.34285714285714286,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.01642879145702844,480,0.02365285747425652,0.07396378820549676,0.6666666666666666,True
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5762643739031459,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.34285714285714286,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.016354344122657582,480,0.013884760946853137,0.06141254968767751,1.0,True
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5762643739031459,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.34285714285714286,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.01643272851763095,480,0.0236181394696223,-0.0010983681387652378,0.6666666666666666,True
rule_int_momentum_x_recovery_fragile__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.577448683963929,state_lag1_recovery_fragile,regime_state_context,0.34285714285714286,state_lag1_recovery_fragile,0.014306638961746772,420,-0.002536247548841359,0.04540297844109542,0.3333333333333333,True
rule_int_momentum_x_recovery_fragile__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.577448683963929,state_lag1_recovery_fragile,regime_state_context,0.34285714285714286,state_lag1_recovery_fragile,0.014375192524899888,420,-0.00481368325940451,0.031106645348353945,0.6666666666666666,True
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.577448683963929,state_lag1_recovery_fragile,regime_state_context,0.34285714285714286,state_lag1_recovery_fragile,0.014310051107325384,420,-0.0025588966884782715,0.04534112111624894,0.3333333333333333,True
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.577448683963929,state_lag1_recovery_fragile,regime_state_context,0.34285714285714286,state_lag1_recovery_fragile,0.01437863745292708,420,-0.00484840126403873,0.031044489004091902,0.6666666666666666,True
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.06206577899615998,z_l1_xsmom_xsmom_score_tradable,momentum,0.006160164271047228,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.0023844398269577956,70,0.004793389727419729,0.16921250225061918,0.6666666666666666,True
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.06206577899615998,z_l1_xsmom_xsmom_score_tradable,momentum,0.006160164271047228,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.0023958654208166476,70,0.01491489860533991,0.22634474058644916,0.6666666666666666,True
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.06206577899615998,z_l1_xsmom_xsmom_score_tradable,momentum,0.006160164271047228,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.002385008517887564,70,0.004770740587782816,0.05486493064005843,0.6666666666666666,True
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.06206577899615998,z_l1_xsmom_xsmom_score_tradable,momentum,0.006160164271047228,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.002396439575487847,70,0.01488018060070569,0.14056829852790143,0.6666666666666666,True
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.2570435284123849,z_l1_bab_bab_score_asset_class_neutral_tradable,style_layer1,0.049208876505124885,ooo3event_market_trend_ex_high_vol_drawdown_event,0.04571311782539088,1342,-0.00033788611516260506,0.052861639998117604,0.3333333333333333,True
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.2570435284123849,z_l1_bab_bab_score_asset_class_neutral_tradable,style_layer1,0.049208876505124885,ooo3event_market_trend_ex_high_vol_drawdown_event,0.04569257623986035,1335,-0.003109881885014945,0.03875779569613347,0.3333333333333333,True
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.2570435284123849,z_l1_bab_bab_score_asset_class_neutral_tradable,style_layer1,0.049208876505124885,ooo3event_market_trend_ex_high_vol_drawdown_event,0.045724020442930155,1342,-0.0003605352547995178,-0.059718846238800416,0.3333333333333333,True
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.2570435284123849,z_l1_bab_bab_score_asset_class_neutral_tradable,style_layer1,0.049208876505124885,ooo3event_market_trend_ex_high_vol_drawdown_event,0.04570352618966107,1335,-0.0031445998896491648,-0.05718451046086265,0.3333333333333333,True
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.48770782595247797,z_l1_carry_carry_yield_trailing_52w_tradable,style_layer1,0.11605006081054572,ooo2_market_trend_positive_signal,0.11905167421739278,3495,-0.001754787578308199,-0.10342187338804829,0.3333333333333333,True
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.48770782595247797,z_l1_carry_carry_yield_trailing_52w_tradable,style_layer1,0.11605006081054572,ooo2_market_trend_positive_signal,0.1186980182770305,3468,-0.003510060861504168,-0.1183660849202241,0.3333333333333333,True
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.48770782595247797,z_l1_carry_carry_yield_trailing_52w_tradable,style_layer1,0.11605006081054572,ooo2_market_trend_positive_signal,0.11908006814310051,3495,-0.0017774367179451116,0.06904845812830696,0.3333333333333333,True
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.48770782595247797,z_l1_carry_carry_yield_trailing_52w_tradable,style_layer1,0.11605006081054572,ooo2_market_trend_positive_signal,0.1187264635398836,3468,-0.0035447788661383877,0.09639298134220359,0.3333333333333333,True
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.46549281093286937,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.1116669422854308,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.11646285383383861,3419,-0.0012338210750714894,0.05330559546918773,0.3333333333333333,True
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.46549281093286937,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.1116669422854308,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.11654173939829551,3405,0.003449971978537596,0.08130593211151732,0.3333333333333333,True
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.46549281093286937,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.1116669422854308,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.11649063032367973,3419,-0.001256470214708402,-0.052927657000437944,0.3333333333333333,True
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.46549281093286937,z_l1_reversal_reversal_4w_score_tradable,style_layer1,0.1116669422854308,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,0.11656966792194454,3405,0.0034152539739033764,-0.046509528197502426,0.3333333333333333,True
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INCREMENTAL_NEW_SIGNAL,0.6910810818160263,ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,0.40186915887850466,ooo3event_efa_spy_market_trend_confirmed_top20_event,0.2504683721088667,7353,0.0012425393498759927,0.00012699779179775605,0.6666666666666666,True
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INCREMENTAL_NEW_SIGNAL,0.6910810818160263,ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,0.40186915887850466,ooo3event_efa_spy_market_trend_confirmed_top20_event,0.24687681829072117,7213,0.0016016225398004652,0.000161856508098579,0.6666666666666666,True
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INCREMENTAL_NEW_SIGNAL,0.6910810818160263,ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,0.40186915887850466,ooo3event_efa_spy_market_trend_confirmed_top20_event,0.25052810902896083,7353,0.00121989021023908,6.514046695127451e-05,0.6666666666666666,True
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INCREMENTAL_NEW_SIGNAL,0.6910810818160263,ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,0.40186915887850466,ooo3event_efa_spy_market_trend_confirmed_top20_event,0.2469359808284834,7213,0.0015669045351662456,9.97001638365358e-05,0.6666666666666666,True
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,MOSTLY_DUPLICATES_STATE_ENGINE,0.83626969214765,state_lag1_stressed_panic,regime_state_context,0.738255033557047,state_lag1_stressed_panic,0.12824879926423,3765,0.006234472037167482,-0.001191595643518506,0.3333333333333333,False
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,MOSTLY_DUPLICATES_STATE_ENGINE,0.83626969214765,state_lag1_stressed_panic,regime_state_context,0.738255033557047,state_lag1_stressed_panic,0.12886333299106684,3765,0.010975915423214983,-0.001202214450545691,0.6666666666666666,False
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,MOSTLY_DUPLICATES_STATE_ENGINE,0.83626969214765,state_lag1_stressed_panic,regime_state_context,0.738255033557047,state_lag1_stressed_panic,0.1282793867120954,3765,0.0062118228975305695,-0.0012534529683649875,0.3333333333333333,False
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,MOSTLY_DUPLICATES_STATE_ENGINE,0.83626969214765,state_lag1_stressed_panic,regime_state_context,0.738255033557047,state_lag1_stressed_panic,0.12889421431016776,3765,0.010941197418580764,-0.0012643707948077343,0.6666666666666666,False
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
