Date,net_return,wealth,rebalance_turnover,cap_turnover,cost,adverse_loss,largest_stock_weight_end,mu_weight_end,mu_weight_before_cap,mu_weight_after_cap,drawdown
2023-01-06,0.038007645455048866,1.0380076454550489,0.19999999999999998,0.0,0.004,0.0,0.042169077945736044,0.0,0.0,0.0,0.0
2023-01-13,0.0044234128403737305,1.0425991818023608,0.0,0.0,0.0,0.0,0.043972642645902595,0.0,0.0,0.0,0.0
2023-01-20,0.023359406501399116,1.0669536799081083,0.0,0.0,0.0,0.0,0.044960472467901885,0.0,0.0,0.0,0.0
2023-01-27,0.01607140883080449,1.0841011287014428,0.0,0.0,0.0,0.0,0.04593667387806468,0.0,0.0,0.0,0.0
2023-02-03,-0.00985444626275056,1.0734179123852672,0.0,0.011463684779581243,0.00022927369559162485,0.0,0.04093701217602802,0.0,0.0,0.0,-0.00985444626275056
2023-02-10,-0.005463637295892276,1.0675531462450802,0.0,0.0,0.0,0.0,0.04089096997391868,0.0,0.0,0.0,-0.015264242438511322
2023-02-17,-0.021840435298748684,1.044237320826539,0.0,0.0,0.0,0.0,0.04019667883959707,0.0,0.0,0.0,-0.0367713000378973
2023-02-24,0.026390181251444877,1.0717949329926746,0.0,0.0,0.0,0.0,0.04035827583877754,0.0,0.0,0.0,-0.011351520059303732
2023-03-03,-0.040656623168386696,1.0282193702882052,0.0,0.0003582758387775359,7.165516775550718e-06,0.0,0.03892500417716284,0.0,0.0,0.0,-0.05154662875425087
2023-03-10,0.01643338364903424,1.0451164936755197,0.0,0.0,0.0,0.0,0.037019038310992715,0.0,0.0,0.0,-0.03596033063134951
2023-03-17,0.02100270674643534,1.0670667689080495,0.0,0.0,0.0,0.0,0.03702364630172473,0.0,0.0,0.0,-0.015712888163669225
2023-03-24,0.0399326240462472,1.1096775450230985,0.0,0.0,0.0,0.0,0.03689494318257798,0.0,0.0,0.0,0.0
2023-03-31,-0.020367804697522085,1.0870758495088422,0.0,0.0,0.0,0.0,0.038275924300407355,0.0,0.0,0.0,-0.020367804697522085
2023-04-07,0.006602909876134877,1.0942537133716719,0.027795312554381175,0.0,0.0005559062510876235,0.0,0.04343755538764054,0.0,0.0,0.0,-0.013899381600179672
2023-04-14,-0.0054137862852357,1.088329657625652,0.0,0.0,0.0,0.0,0.046749367150377634,0.0,0.0,0.0,-0.01923791960393506
2023-04-21,0.00035675235014220874,1.0887179217887395,0.0,0.0,0.0,0.0,0.04097382317150681,0.0,0.0,0.0,-0.01888803042682341
2023-04-28,-0.003076856470802136,1.0853680930062055,0.0,0.0,0.0,0.0,0.046573199325307846,0.0,0.0,0.0,-0.021906771138986092
2023-05-05,-0.0016583669490386477,1.083568154433223,0.0,0.006854687470886563,0.00013709374941773124,0.0,0.04565492136163064,0.0,0.0,0.0,-0.023528808622807595
2023-05-12,0.027615748990475364,1.1134917006001235,0.0,0.0,0.0,0.0,0.04689255188288569,0.0,0.0,0.0,0.0
2023-05-19,0.02667900585680627,1.1431985522019394,0.0,0.0,0.0,0.0,0.04620470772916939,0.0,0.0,0.0,0.0
2023-05-26,0.015829160195592662,1.1612944252201136,0.0,0.0,0.0,0.0,0.04822376275561622,0.0,0.0,0.0,0.0
2023-06-02,-0.004272067450304617,1.1563332971059106,0.0,0.00822376275561622,0.0001644752551123244,0.0,0.0388945190260927,0.0,0.0,0.0,-0.004272067450304617
2023-06-09,0.03514814237221997,1.1969762644623276,0.0,0.0,0.0,0.0,0.037621017520800666,0.0,0.0,0.0,0.0
