block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.00167656606160895,-0.001131573208737663,0.0014291885225064089,0.005666516315358944,0.8054
13,0.00167656606160895,-0.0009031507151440673,0.0016765660616087628,0.004782320645723738,0.8722
