decision_at,cik10,company_name_as_filed,sector,score,form4_score,influence_penalty,adjusted_score,intended_weight
2023-01-01 00:00:00+00:00,0001070412,CNX RESOURCES CORP,energy,1.0,0.0,0.0,1.0,0.05
2023-01-01 00:00:00+00:00,0001475115,"EVENTBRITE, INC.",technology,0.9782608695652174,0.0,0.0,0.9782608695652174,0.05
2023-01-01 00:00:00+00:00,0000874499,GULFPORT ENERGY CORP,energy,0.974025974025974,0.0,0.0,0.974025974025974,0.05
2023-01-01 00:00:00+00:00,0000917273,RAMBUS INC,technology,0.954535550085172,0.0,0.0,0.954535550085172,0.05
2023-01-01 00:00:00+00:00,0001314727,SONOS INC,technology,0.9431323814019188,0.0,0.0,0.9431323814019188,0.05
2023-01-01 00:00:00+00:00,0001327567,PALO ALTO NETWORKS INC,technology,0.9429421468127724,0.0,0.0,0.9429421468127724,0.05
2023-01-01 00:00:00+00:00,0001273441,GRAN TIERRA ENERGY INC.,energy,0.922077922077922,0.0,0.0,0.922077922077922,0.05
2023-01-01 00:00:00+00:00,0001509991,KOSMOS ENERGY LTD.,energy,0.922077922077922,0.0,0.0,0.922077922077922,0.05
2023-01-01 00:00:00+00:00,0001173489,CEVA INC,technology,0.9216040347724488,0.0,0.0,0.9216040347724488,0.05
2023-01-01 00:00:00+00:00,0001827075,CVENT HOLDING CORP.,technology,0.91361327068968,0.0,0.0,0.91361327068968,0.05
2023-01-01 00:00:00+00:00,0001773383,"DYNATRACE, INC.",technology,0.9047298945175514,0.0,0.0,0.9047298945175514,0.05
2023-01-01 00:00:00+00:00,0001107843,"QUALYS, INC.",technology,0.9018247233587496,0.0,0.0,0.9018247233587496,0.05
2023-01-01 00:00:00+00:00,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.8826415743980404,0.0,0.0,0.8826415743980404,0.05
2023-01-01 00:00:00+00:00,0001280263,AMBARELLA INC,technology,0.8759748089540255,0.0,0.0,0.8759748089540255,0.05
2023-01-01 00:00:00+00:00,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.8701298701298701,0.0,0.0,0.8701298701298701,0.05
2023-01-01 00:00:00+00:00,0001373715,"SERVICENOW, INC.",technology,0.869232578791986,0.0,0.0,0.869232578791986,0.05
2023-01-01 00:00:00+00:00,0000320193,APPLE INC,technology,0.8578079495539379,0.0,0.0,0.8578079495539379,0.05
2023-01-01 00:00:00+00:00,0001288469,MAXLINEAR INC,technology,0.8478671853888547,0.0,0.0,0.8478671853888547,0.05
2023-01-01 00:00:00+00:00,0001361113,VARONIS SYSTEMS INC,technology,0.8420868584499436,0.0,0.0,0.8420868584499436,0.05
2023-01-01 00:00:00+00:00,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.8390132660330335,0.0,0.0,0.8390132660330335,0.05
2023-04-01 00:00:00+00:00,0001070412,CNX RESOURCES CORP,energy,1.0,0.0,0.0,1.0,0.05
2023-04-01 00:00:00+00:00,0001475115,"EVENTBRITE, INC.",technology,0.9843871975019516,0.0,0.0,0.9843871975019516,0.05
2023-04-01 00:00:00+00:00,0000874499,GULFPORT ENERGY CORP,energy,0.9764705882352942,0.0,0.0,0.9764705882352942,0.05
2023-04-01 00:00:00+00:00,0000917273,RAMBUS INC,technology,0.9655073608957476,0.0,0.0,0.9655073608957476,0.05
2023-04-01 00:00:00+00:00,0001273441,GRAN TIERRA ENERGY INC.,energy,0.9294117647058824,0.48863636363636365,0.0,0.9538435828877005,0.05
2023-04-01 00:00:00+00:00,0001327567,PALO ALTO NETWORKS INC,technology,0.9414629341854714,0.0,0.0,0.9414629341854714,0.05
2023-04-01 00:00:00+00:00,0001173489,CEVA INC,technology,0.9386560156898752,0.0,0.0,0.9386560156898752,0.05
2023-04-01 00:00:00+00:00,0001827075,CVENT HOLDING CORP.,technology,0.933711157167569,0.0,0.0,0.933711157167569,0.05
2023-04-01 00:00:00+00:00,0001834494,"MERIDIANLINK, INC.",technology,0.9226377218103892,0.0,0.0,0.9226377218103892,0.05
2023-04-01 00:00:00+00:00,0001509991,KOSMOS ENERGY LTD.,energy,0.9176470588235294,0.0,0.0,0.9176470588235294,0.05
2023-04-01 00:00:00+00:00,0001107843,"QUALYS, INC.",technology,0.9075991658954736,0.0,0.0,0.9075991658954736,0.05
2023-04-01 00:00:00+00:00,0001773383,"DYNATRACE, INC.",technology,0.894397499407458,0.0,0.0,0.894397499407458,0.05
2023-04-01 00:00:00+00:00,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.8926917455491074,0.0,0.0,0.8926917455491074,0.05
2023-04-01 00:00:00+00:00,0001280263,AMBARELLA INC,technology,0.8882798661257372,0.0,0.0,0.8882798661257372,0.05
2023-04-01 00:00:00+00:00,0001373715,"SERVICENOW, INC.",technology,0.8779032638539302,0.0,0.0,0.8779032638539302,0.05
2023-04-01 00:00:00+00:00,0001628945,CUE HEALTH INC.,technology,0.8727372520232946,0.0,0.0,0.8727372520232946,0.05
2023-04-01 00:00:00+00:00,0000004127,SKYWORKS SOLUTIONS INC,technology,0.8667132843324049,0.0,0.0,0.8667132843324049,0.05
2023-04-01 00:00:00+00:00,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.8633927858226924,0.0,0.0,0.8633927858226924,0.05
