candidate,cik10,company_name,recent_cagr,cagr_change
top20_cohorts50_30_20,0001107843,"QUALYS, INC.",0.9074186189142228,-0.14041928879515497
top20_cohorts50_30_20,0001653482,GITLAB INC.,0.9171055015325762,-0.1307324061768016
top20_cohorts50_30_20,0000874499,GULFPORT ENERGY CORP,0.935709721039653,-0.1121281866697248
top20_cohorts50_30_20,0001070412,CNX RESOURCES CORP,0.9357171328654343,-0.11212077484394345
top20_cohorts50_30_20,0000033213,EQT CORP,0.9362351399313813,-0.11160276777799649
top20_cohorts50_30_20,0001013462,ANSYS INC,0.9376042522445207,-0.11023365546485708
top20_cohorts50_30_20,0001108524,"SALESFORCE, INC.",0.9376313290379785,-0.11020657867139927
top20_cohorts50_30_20,0001393052,VEEVA SYSTEMS INC,0.9464881691653626,-0.10134973854401519
top20_cohorts50_30_20,0001855747,"BLEND LABS, INC.",0.9531057722921783,-0.09473213541719949
top20_cohorts50_30_20,0001528129,"VITAL ENERGY, INC.",0.953933717175067,-0.09390419053431076
top20_cohorts50_30_20,0001171486,NATURAL RESOURCE PARTNERS LP,0.9614074775671673,-0.08643043014221052
top20_cohorts50_30_20,0001459417,"2U, INC.",0.9623380275993771,-0.08549988011000065
top20_cohorts50_30_20,0001621434,"BLACK STONE MINERALS, L.P.",0.9639448456486934,-0.08389306206068436
top20_cohorts50_30_20,0001657788,"KIMBELL ROYALTY PARTNERS, LP",0.9644856549633023,-0.0833522527460755
top20_cohorts50_30_20,0001031308,BENTLEY SYSTEMS INC,0.9651692111704078,-0.08266869653897002
top20_cohorts50_30_20,0001679268,"MAMMOTH ENERGY SERVICES, INC.",0.9656426232986959,-0.08219528441068191
top20_cohorts50_30_20,0001834494,"MERIDIANLINK, INC.",0.9679551697212794,-0.07988273798809842
top20_cohorts50_30_20,0001520006,MATADOR RESOURCES CO,0.9703606694640574,-0.07747723824532038
top20_cohorts50_30_20,0000851310,HARMONIC INC.,0.9763782543295061,-0.0714596533798717
top20_cohorts50_30_20,0000785786,PLEXUS CORP,0.9764836349929604,-0.07135427271641737
top20_cohorts50_30_20,0001819974,"SKYWATER TECHNOLOGY, INC",0.9766543869984623,-0.0711835207109155
top20_cohorts50_30_20,0001493761,TURTLE BEACH CORP,0.9796759476894783,-0.06816196001989949
top20_cohorts50_30_20,0001475115,"EVENTBRITE, INC.",0.9820204841224949,-0.06581742358688292
top20_cohorts50_30_20,0001361113,VARONIS SYSTEMS INC,0.9946101183029534,-0.053227789406424364
top20_cohorts50_30_20,0001327567,PALO ALTO NETWORKS INC,1.026640458351617,-0.02119744935776069
top20_cohorts50_30_20,0001713683,"ZSCALER, INC.",1.031007522322465,-0.016830385386912727
top20_cohorts50_30_20,0001314727,SONOS INC,1.0378777671244483,-0.009960140584929444
top20_cohorts50_30_20,0001373715,"SERVICENOW, INC.",1.042483739888993,-0.005354167820384781
top20_cohorts50_30_20,0001044777,ONESPAN INC.,1.0433747982771697,-0.004463109432208068
top20_cohorts50_30_20,0001650372,ATLASSIAN CORP,1.0437739351764055,-0.004063972532972304
top20_cohorts50_30_20,0001104485,"NORTHERN OIL & GAS, INC.",1.0438913766945674,-0.0039465310148103505
top20_cohorts50_30_20,0001773383,"DYNATRACE, INC.",1.0474820010692478,-0.000355906640129966
top20_cohorts50_30_20,0001585521,"ZOOM COMMUNICATIONS, INC.",1.0475017830507611,-0.0003361246586166544
top20_cohorts50_30_20,0001124804,VERADIGM INC.,1.0503389375218548,0.002501029812477018
top20_cohorts50_30_20,0001861795,DEFINITIVE HEALTHCARE CORP.,1.052181597061585,0.004343689352207303
top20_cohorts50_30_20,0001658566,PERMIAN RESOURCES CORP,1.0555232903050316,0.007685382595653767
top20_cohorts50_30_20,0001724965,TALOS ENERGY INC.,1.0558043828435744,0.007966475134196571
top20_cohorts50_30_20,0001013857,PEGASYSTEMS INC,1.0558551241721124,0.008017216462734567
top20_cohorts50_30_20,0001792849,"HIGHPEAK ENERGY, INC.",1.0610297132652229,0.013191805555845093
top20_cohorts50_30_20,0001615165,"VERITONE, INC.",1.1074780542959557,0.0596401465865779
top20_cohorts50_30_20,0001114995,IMPINJ INC,1.12289243747795,0.0750545297685723
top20_cohorts50_30_20,0000917273,RAMBUS INC,1.1465957715422554,0.09875786383287766
top20_cohorts60_25_15,0001107843,"QUALYS, INC.",0.9346177714962003,-0.1150236871602417
top20_cohorts60_25_15,0000033213,EQT CORP,0.9369344916427922,-0.1127069670136498
top20_cohorts60_25_15,0001653482,GITLAB INC.,0.9441208380939452,-0.10552062056249678
top20_cohorts60_25_15,0001393052,VEEVA SYSTEMS INC,0.9470383607221005,-0.10260309793434153
top20_cohorts60_25_15,0000874499,GULFPORT ENERGY CORP,0.9645911519769095,-0.0850503066795325
top20_cohorts60_25_15,0001070412,CNX RESOURCES CORP,0.9655434732665196,-0.08409798538992241
top20_cohorts60_25_15,0001621434,"BLACK STONE MINERALS, L.P.",0.9677007445646351,-0.08194071409180692
top20_cohorts60_25_15,0001013462,ANSYS INC,0.9683589923408247,-0.08128246631561731
top20_cohorts60_25_15,0001108524,"SALESFORCE, INC.",0.9684950810926722,-0.08114637756376974
top20_cohorts60_25_15,0000851310,HARMONIC INC.,0.9762309607950805,-0.07341049786136145
top20_cohorts60_25_15,0000785786,PLEXUS CORP,0.9766769308540353,-0.0729645278024067
top20_cohorts60_25_15,0001528129,"VITAL ENERGY, INC.",0.9782703213221147,-0.07137113733432732
top20_cohorts60_25_15,0001493761,TURTLE BEACH CORP,0.9805792537286493,-0.06906220492779269
top20_cohorts60_25_15,0001475115,"EVENTBRITE, INC.",0.9827147523867257,-0.06692670626971631
top20_cohorts60_25_15,0001327567,PALO ALTO NETWORKS INC,1.0259066670480022,-0.02373479160843983
top20_cohorts60_25_15,0001713683,"ZSCALER, INC.",1.0314153170623128,-0.018226141594129164
top20_cohorts60_25_15,0001373715,"SERVICENOW, INC.",1.043133570360388,-0.006507888296054087
top20_cohorts60_25_15,0001044777,ONESPAN INC.,1.043990557339784,-0.005650901316657908
top20_cohorts60_25_15,0001650372,ATLASSIAN CORP,1.0457666781557586,-0.0038747805006833502
top20_cohorts60_25_15,0001773383,"DYNATRACE, INC.",1.046234797678948,-0.0034066609774940915
top20_cohorts60_25_15,0001171486,NATURAL RESOURCE PARTNERS LP,1.0492552783031446,-0.0003861803532974051
top20_cohorts60_25_15,0001585521,"ZOOM COMMUNICATIONS, INC.",1.0493769852125419,-0.00026447344390012617
top20_cohorts60_25_15,0001459417,"2U, INC.",1.0500740028584703,0.00043254420202831767
top20_cohorts60_25_15,0001124804,VERADIGM INC.,1.0515029564823029,0.0018614978258608694
top20_cohorts60_25_15,0001657788,"KIMBELL ROYALTY PARTNERS, LP",1.0517778296478228,0.002136370991380865
top20_cohorts60_25_15,0001679268,"MAMMOTH ENERGY SERVICES, INC.",1.0523334234712625,0.00269196481482048
top20_cohorts60_25_15,0001861795,DEFINITIVE HEALTHCARE CORP.,1.0548454873746294,0.00520402871818737
top20_cohorts60_25_15,0001658566,PERMIAN RESOURCES CORP,1.0551669636231162,0.005525504966674255
top20_cohorts60_25_15,0001724965,TALOS ENERGY INC.,1.0553748278619444,0.005733369205502381
top20_cohorts60_25_15,0001520006,MATADOR RESOURCES CO,1.057391693900914,0.007750235244472048
top20_cohorts60_25_15,0001792849,"HIGHPEAK ENERGY, INC.",1.0600517976349058,0.010410338978463773
top20_cohorts60_25_15,0001855747,"BLEND LABS, INC.",1.0604027056285905,0.01076124697214853
top20_cohorts60_25_15,0001314727,SONOS INC,1.0870391465644755,0.03739768790803355
top20_cohorts60_25_15,0001031308,BENTLEY SYSTEMS INC,1.0948385448201439,0.04519708616370188
top20_cohorts60_25_15,0001361113,VARONIS SYSTEMS INC,1.094922258242609,0.04528079958616704
top20_cohorts60_25_15,0001104485,"NORTHERN OIL & GAS, INC.",1.0982327746974505,0.048591316041008525
top20_cohorts60_25_15,0001834494,"MERIDIANLINK, INC.",1.098959894884009,0.04931843622756693
top20_cohorts60_25_15,0001819974,"SKYWATER TECHNOLOGY, INC",1.0992858631737508,0.04964440451730878
top20_cohorts60_25_15,0001013857,PEGASYSTEMS INC,1.1106049643905318,0.06096350573408982
top20_cohorts60_25_15,0001615165,"VERITONE, INC.",1.1134340840281478,0.06379262537170582
top20_cohorts60_25_15,0001114995,IMPINJ INC,1.1257846727045049,0.0761432140480629
top20_cohorts60_25_15,0000917273,RAMBUS INC,1.1455349814250346,0.09589352276859264
top20_cohorts70_20_10,0001107843,"QUALYS, INC.",0.9355614473305236,-0.19358453431548606
top20_cohorts70_20_10,0001393052,VEEVA SYSTEMS INC,0.9475835101197596,-0.18156247152625005
top20_cohorts70_20_10,0000033213,EQT CORP,0.9676371315802506,-0.1615088500657591
top20_cohorts70_20_10,0001108524,"SALESFORCE, INC.",0.9726255602617009,-0.15652042138430877
top20_cohorts70_20_10,0001013462,ANSYS INC,1.0129992496620646,-0.1161467319839451
top20_cohorts70_20_10,0001528129,"VITAL ENERGY, INC.",1.016804193806538,-0.11234178783947169
top20_cohorts70_20_10,0001327567,PALO ALTO NETWORKS INC,1.0251664401252998,-0.10397954152070987
top20_cohorts70_20_10,0000874499,GULFPORT ENERGY CORP,1.0517996017289826,-0.07734637991702709
top20_cohorts70_20_10,0001070412,CNX RESOURCES CORP,1.052977366610285,-0.07616861503572459
top20_cohorts70_20_10,0001621434,"BLACK STONE MINERALS, L.P.",1.0553314359504706,-0.07381454569553902
top20_cohorts70_20_10,0000851310,HARMONIC INC.,1.0628187623699543,-0.06632721927605534
top20_cohorts70_20_10,0001713683,"ZSCALER, INC.",1.0653908020179221,-0.06375517962808752
top20_cohorts70_20_10,0001653482,GITLAB INC.,1.0677763466274661,-0.061369635018543534
top20_cohorts70_20_10,0001475115,"EVENTBRITE, INC.",1.0796952579235102,-0.04945072372249948
top20_cohorts70_20_10,0001459417,"2U, INC.",1.0850770743921787,-0.04406890725383095
top20_cohorts70_20_10,0001679268,"MAMMOTH ENERGY SERVICES, INC.",1.086036824305181,-0.04310915734082865
top20_cohorts70_20_10,0001657788,"KIMBELL ROYALTY PARTNERS, LP",1.0860988037290333,-0.04304717791697632
top20_cohorts70_20_10,0001361113,VARONIS SYSTEMS INC,1.0926480276813795,-0.03649795396463018
top20_cohorts70_20_10,0001834494,"MERIDIANLINK, INC.",1.0968679635656473,-0.03227801808036235
top20_cohorts70_20_10,0001493761,TURTLE BEACH CORP,1.1079471894384545,-0.02119879220755516
top20_cohorts70_20_10,0001855747,"BLEND LABS, INC.",1.1094359545960044,-0.01971002705000524
top20_cohorts70_20_10,0000785786,PLEXUS CORP,1.1178373100123569,-0.01130867163365279
top20_cohorts70_20_10,0001615165,"VERITONE, INC.",1.1194206687449477,-0.009725312901061933
top20_cohorts70_20_10,0001373715,"SERVICENOW, INC.",1.1209409657982121,-0.008205015847797537
top20_cohorts70_20_10,0001044777,ONESPAN INC.,1.1218481386701655,-0.0072978429758441266
top20_cohorts70_20_10,0001773383,"DYNATRACE, INC.",1.1225649702793503,-0.0065810113666593395
top20_cohorts70_20_10,0001650372,ATLASSIAN CORP,1.1253189056206625,-0.0038270760253471536
top20_cohorts70_20_10,0001031308,BENTLEY SYSTEMS INC,1.1273376973538825,-0.0018082842921272047
top20_cohorts70_20_10,0001114995,IMPINJ INC,1.1286935241361205,-0.00045245750988920364
top20_cohorts70_20_10,0001314727,SONOS INC,1.128944052473131,-0.00020192917287875645
top20_cohorts70_20_10,0001585521,"ZOOM COMMUNICATIONS, INC.",1.129155278130483,9.296484473342304e-06
top20_cohorts70_20_10,0001171486,NATURAL RESOURCE PARTNERS LP,1.1295099125752945,0.0003639309292848836
top20_cohorts70_20_10,0001124804,VERADIGM INC.,1.1304738466303719,0.0013278649843622148
top20_cohorts70_20_10,0001658566,PERMIAN RESOURCES CORP,1.1326378510397102,0.0034918693937004974
top20_cohorts70_20_10,0001724965,TALOS ENERGY INC.,1.1327770682118818,0.003631086565872188
top20_cohorts70_20_10,0001520006,MATADOR RESOURCES CO,1.1349614513705393,0.0058154697245296205
top20_cohorts70_20_10,0001861795,DEFINITIVE HEALTHCARE CORP.,1.135437046048906,0.006291064402896396
top20_cohorts70_20_10,0001819974,"SKYWATER TECHNOLOGY, INC",1.1360207708251266,0.006874789179116991
top20_cohorts70_20_10,0001792849,"HIGHPEAK ENERGY, INC.",1.1370605477472941,0.007914566101284493
top20_cohorts70_20_10,0001104485,"NORTHERN OIL & GAS, INC.",1.1785223501648119,0.04937636851880223
top20_cohorts70_20_10,0001013857,PEGASYSTEMS INC,1.1889208700565308,0.05977488841052114
top20_cohorts70_20_10,0000917273,RAMBUS INC,1.2256966407551433,0.09655065910913363
top20_cohorts80_15_05,0001013462,ANSYS INC,1.015645335150357,-0.11629144781600997
top20_cohorts80_15_05,0001327567,PALO ALTO NETWORKS INC,1.0244256528464089,-0.10751113011995805
top20_cohorts80_15_05,0001393052,VEEVA SYSTEMS INC,1.0307380773491936,-0.10119870561717326
top20_cohorts80_15_05,0000874499,GULFPORT ENERGY CORP,1.0540791406769534,-0.0778576422894135
top20_cohorts80_15_05,0001107843,"QUALYS, INC.",1.0568935585086363,-0.0750432244577306
top20_cohorts80_15_05,0001653482,GITLAB INC.,1.0663574541193812,-0.0655793288469857
top20_cohorts80_15_05,0001475115,"EVENTBRITE, INC.",1.078796070349151,-0.05314071261721587
top20_cohorts80_15_05,0001361113,VARONIS SYSTEMS INC,1.0903632775442036,-0.041573505422163315
top20_cohorts80_15_05,0001070412,CNX RESOURCES CORP,1.0968999863304978,-0.035036796635869116
top20_cohorts80_15_05,0001621434,"BLACK STONE MINERALS, L.P.",1.0978745675293768,-0.03406221543699006
top20_cohorts80_15_05,0001108524,"SALESFORCE, INC.",1.0993458029768455,-0.03259097998952143
top20_cohorts80_15_05,0000851310,HARMONIC INC.,1.105511586527355,-0.026425196439011867
top20_cohorts80_15_05,0001493761,TURTLE BEACH CORP,1.105987062279782,-0.025949720686584854
top20_cohorts80_15_05,0001855747,"BLEND LABS, INC.",1.1089243663652915,-0.023012416601075447
top20_cohorts80_15_05,0000033213,EQT CORP,1.1091090403455706,-0.022827742620796343
top20_cohorts80_15_05,0001713683,"ZSCALER, INC.",1.1105034011598267,-0.021433381806540197
top20_cohorts80_15_05,0001773383,"DYNATRACE, INC.",1.122111233969155,-0.009825548997211886
top20_cohorts80_15_05,0001373715,"SERVICENOW, INC.",1.1225942373682885,-0.009342545598078456
top20_cohorts80_15_05,0001044777,ONESPAN INC.,1.1234706331329871,-0.008466149833379788
top20_cohorts80_15_05,0001615165,"VERITONE, INC.",1.1254382432849028,-0.006498539681464077
top20_cohorts80_15_05,0001031308,BENTLEY SYSTEMS INC,1.1269576535467927,-0.004979129419574235
top20_cohorts80_15_05,0001114995,IMPINJ INC,1.1316166964478764,-0.00032008651849047
top20_cohorts80_15_05,0001585521,"ZOOM COMMUNICATIONS, INC.",1.1319215934455849,-1.5189520782055155e-05
top20_cohorts80_15_05,0001171486,NATURAL RESOURCE PARTNERS LP,1.1321176940424467,0.00018091107607975943
top20_cohorts80_15_05,0001459417,"2U, INC.",1.1322927371173614,0.00035595415099454186
top20_cohorts80_15_05,0001657788,"KIMBELL ROYALTY PARTNERS, LP",1.1323173947580751,0.0003806117917082297
top20_cohorts80_15_05,0001679268,"MAMMOTH ENERGY SERVICES, INC.",1.1324193342216184,0.00048255125525153986
top20_cohorts80_15_05,0001124804,VERADIGM INC.,1.132598092607282,0.0006613096409151531
top20_cohorts80_15_05,0001792849,"HIGHPEAK ENERGY, INC.",1.1369602666498282,0.005023483683461283
