additional_delay_weeks,holdout_cagr,holdout_sharpe,holdout_sortino,holdout_drawdown,holdout_turnover,full_cagr,full_sharpe,full_drawdown,beats_breadth,beats_xlk
1,0.31354606629380477,1.3035858045644713,2.1046666516481873,-0.24020284417635918,1.1511965918387066,0.1462454017017376,0.7928411674456446,-0.507039807511918,True,False
2,0.3299980857792315,1.3514097088242008,2.1925115473490444,-0.24020284417635918,1.109917817026263,0.14529128688541681,0.789526335364338,-0.507039807511918,True,True
4,0.29321885082768695,1.2369711917628385,1.9631516636133057,-0.2402028441763594,1.109917817026263,0.1374774656469384,0.7520960445246596,-0.507039807511918,True,False
