candidate,holdout_cagr,holdout_sharpe,holdout_sortino,holdout_drawdown,holdout_turnover,full_cagr,full_sharpe,full_drawdown
diagnostic::hindsight_clean_leader::hindsight52::40,0.458579906658964,1.6149748570705238,2.660156944946924,-0.2127164058165626,6.224911527102924,0.10418827585168189,0.6049598303136061,-0.4409750125585016
diagnostic::hindsight_clean_leader::hindsight52::30,0.44660705119882604,1.5989997529826074,2.6086230269486705,-0.21043839672123155,6.03415898968802,0.10718426872586506,0.6209530698548957,-0.45799513511566825
diagnostic::hindsight_clean_leader::hindsight52::20,0.43433156344613777,1.5757710741513493,2.5485908525057686,-0.20893287219140722,5.845738317759335,0.10986774806956423,0.6337353023859096,-0.47467974646868727
diagnostic::hindsight_clean_leader::hindsight52::10,0.421717187519675,1.5451158635798548,2.480589435065437,-0.20747465064660164,5.665627582001546,0.1122237209032877,0.6430653059634945,-0.4910281020737557
diagnostic::training_selected::hindsight52::40,0.416593220797705,1.7096851524165344,2.965804048016079,-0.15825384743697157,3.5480286141683344,0.12597434243865036,0.7205778864964351,-0.4409750125585016
diagnostic::training_selected::hindsight52::30,0.3958096727518092,1.6589592546086487,2.8456604776128236,-0.16616028837331198,2.911128924597664,0.13242135236680808,0.7514762083178468,-0.45799513511566825
diagnostic::training_selected::hindsight52::20,0.3742927791114088,1.581215168267531,2.67869612726116,-0.18629689006836903,2.276561100513215,0.13835173753314423,0.7757446940960212,-0.47467974646868727
diagnostic::training_selected::hindsight52::10,0.3519645326081007,1.48027031638158,2.4765177674413503,-0.20607828292338248,1.6617561333330118,0.14381403208745902,0.7933134079522841,-0.4910281020737557
