group,variant,strategy,window,metric,value
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,hit_rate,0.554954954954955
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,n_weeks,1110.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,cvar_1,-0.03806675512347329
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,upside_capture,0.9999294712333582
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,downside_capture,0.9998529543536107
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,cagr,0.060791570352088486
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,ann_return,0.061817822574893495
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,ann_vol,0.07437438675813807
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,sharpe,0.8173723912478063
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,sortino,0.9979823826615918
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,max_drawdown,-0.11603555010012123
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,calmar,0.5239047024781156
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,var_5,-0.015486752183170527
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,cvar_5,-0.024987417696535893
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,hit_rate,0.5447316103379721
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,n_weeks,1006.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,cagr,0.1790632806352892
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,ann_return,0.16832619910251867
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,ann_vol,0.08218050850569163
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,sharpe,2.178902076553684
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,sortino,3.0583371884086064
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,max_drawdown,-0.07284134078295634
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,calmar,2.458264478805242
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,var_5,-0.016089984494894915
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,cvar_5,-0.02299679658262545
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,hit_rate,0.6538461538461539
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,n_weeks,104.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,cagr,0.07135248607126665
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,ann_return,0.07179944202219371
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,ann_vol,0.07522200287023162
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,sharpe,0.9485587108649524
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,sortino,1.176222588486724
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,max_drawdown,-0.11603597417263745
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,calmar,0.6149169391649951
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,var_5,-0.015589784565439075
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,cvar_5,-0.024945715317242084
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,hit_rate,0.554954954954955
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,n_weeks,1110.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,cvar_1,-0.03806630466875388
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,upside_capture,0.9999185195160096
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,downside_capture,0.999820905085927
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,cagr,0.06079544327876518
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,ann_return,0.061821426663536516
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,ann_vol,0.07437369541262576
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,sharpe,0.8174320630630448
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,sortino,0.9980440668817024
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,max_drawdown,-0.11603597417263745
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,calmar,0.5239361647303807
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,var_5,-0.015496138029447742
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,cvar_5,-0.024987296971486838
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,hit_rate,0.5447316103379721
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,n_weeks,1006.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,cagr,0.17905410285115453
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,ann_return,0.16831755212612776
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,ann_vol,0.08217010671863065
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,sharpe,2.179066207912775
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,sortino,3.0584277989595594
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,max_drawdown,-0.07283746886940212
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,calmar,2.4582691522710554
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,var_5,-0.016089034517045648
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,cvar_5,-0.022995440175538746
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,hit_rate,0.6538461538461539
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,n_weeks,104.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,n_trades,12.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,option_hit_rate,0.4166666666666667
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,avg_trade_return,0.07492948098411843
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,median_trade_return,-0.10237327783673575
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,worst_trade_return,-0.9789191534791855
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,best_trade_return,1.7555854406326898
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,avg_premium_fraction,0.0019791666666666664
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,runner_avg_return,
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,runner_best_return,
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,runner_worst_return,
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,sharpe_ex_best,0.9485665618754157
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,sharpe_ex_top3,0.9465688812187656
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,activations_per_year,0.5621621621621622
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,premium_at_risk_per_year,0.0011126126126126124
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,cash_premium_per_year,0.0011126126126126124
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,max_concurrent_risk,0.00375
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,avg_dte,75.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,avg_moneyness,0.020000000000000018
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,n_trades,12.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,addon_success_rate,0.5833333333333334
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,partial_trigger_rate,0.0
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,late_entry_block_rate,0.8979274611398964
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,incremental_cagr_vs_baseline,0.00012329240555630783
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,incremental_sharpe_vs_baseline,0.0024148622374595696
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,incremental_drawdown_impact,-0.000269895605241266
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,incremental_cvar5_impact,-2.924154348107888e-05
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,options_minus_tilt_sharpe,0.0021700108353323033
v3_variant,v3|dte=60-90|mny=atm_5otm|profit=partial_runner,v3_options,full,options_minus_tilt_cagr,0.00011526429734676213
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,cagr,0.07134169431933479
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,ann_return,0.07179028923478889
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,ann_vol,0.07523466354534096
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,sharpe,0.9482556438408204
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,sortino,1.1760208459590407
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,max_drawdown,-0.11603457885760937
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,calmar,0.6148313289168827
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,var_5,-0.0155902506165986
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,cvar_5,-0.02494792885739993
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,hit_rate,0.554954954954955
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,n_weeks,1110.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,full,cvar_1,-0.03806773897428264
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,cagr,0.06078003578390767
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,ann_return,0.06180760636914862
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,ann_vol,0.07438362069854018
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,sharpe,0.8171158544464415
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,sortino,0.9977960973656987
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,max_drawdown,-0.11603457885760937
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,calmar,0.5238096814096534
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,var_5,-0.015468083001715288
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,cvar_5,-0.024988289222441222
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,hit_rate,0.5447316103379721
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,train,n_weeks,1006.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,cagr,0.17909299664100753
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,ann_return,0.16835354849280926
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,ann_vol,0.08220610256668094
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,sharpe,2.178585178584977
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,sortino,3.058182941995818
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,max_drawdown,-0.07285258948618911
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,calmar,2.4582928061185627
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,var_5,-0.01609280452556348
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,cvar_5,-0.02300079828386331
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,hit_rate,0.6538461538461539
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,baseline,holdout,n_weeks,104.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,cagr,0.07132524481396452
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,ann_return,0.0717684209432379
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,ann_vol,0.07514464008451656
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,sharpe,0.9491727518255954
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,sortino,1.1736240461322962
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,max_drawdown,-0.11635848293578355
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,calmar,0.6129784697633762
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,var_5,-0.01570359888831414
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,cvar_5,-0.02495959559965428
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,hit_rate,0.5576576576576576
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,n_weeks,1110.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,cvar_1,-0.03806006211775901
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,upside_capture,0.9992259757435531
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,downside_capture,0.9990067078416801
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,cagr,0.060758999974647177
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,ann_return,0.061784344736146045
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,ann_vol,0.07433487580821752
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,sharpe,0.8173686888426931
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,sortino,0.9958125602417206
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,max_drawdown,-0.11635848293578355
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,calmar,0.5221707815508314
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,var_5,-0.015504540787288523
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,cvar_5,-0.024999082729480444
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,hit_rate,0.5467196819085487
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,train,n_weeks,1006.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,cagr,0.17912594924364744
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,ann_return,0.16834515810029949
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,ann_vol,0.08174815443528874
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,sharpe,2.19119257775345
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,sortino,3.0550542066436472
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,max_drawdown,-0.07287564345036324
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,calmar,2.4579673092787577
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,var_5,-0.016110302978048822
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,cvar_5,-0.023020891130633953
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,hit_rate,0.6634615384615384
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,holdout,n_weeks,104.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,cagr,0.07135050427425282
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,ann_return,0.07179732171270212
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,ann_vol,0.07521843528494314
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,sharpe,0.9485773534634457
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,sortino,1.176202949948367
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,max_drawdown,-0.11603878985767802
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,calmar,0.6148849394393415
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,var_5,-0.015588637387607357
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,cvar_5,-0.024944302067595087
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,hit_rate,0.554954954954955
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,n_weeks,1110.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,cvar_1,-0.03806500651588659
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,upside_capture,0.9998622860859866
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,full,downside_capture,0.9997522003613876
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,cagr,0.06078891567743461
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,ann_return,0.0618149427861332
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,ann_vol,0.07436935041787684
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,sharpe,0.8173920484159859
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,sortino,0.9979857647846362
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,max_drawdown,-0.11603878985767802
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,calmar,0.5238671977878468
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,var_5,-0.015486112901572924
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,cvar_5,-0.02498516885458775
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,hit_rate,0.5447316103379721
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,train,n_weeks,1006.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,cagr,0.17910100686667652
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,ann_return,0.1683576409447053
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,ann_vol,0.08217225263203856
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,sharpe,2.179580103136249
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,sortino,3.0578674306860942
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,max_drawdown,-0.07284024538079881
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,calmar,2.458819378358228
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,var_5,-0.016090955974437337
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,cvar_5,-0.022997671225073107
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,hit_rate,0.6538461538461539
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,tactical_tilt,holdout,n_weeks,104.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,cagr,0.07135184627136937
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,ann_return,0.07179845453105647
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,ann_vol,0.07521678489033684
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,sharpe,0.9486160087192984
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,sortino,1.1762081368556174
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,max_drawdown,-0.11604471337983813
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,calmar,0.6148651170158881
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,var_5,-0.015588207702427314
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,cvar_5,-0.02494403935957425
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,hit_rate,0.554954954954955
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,n_weeks,1110.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,cvar_1,-0.03806456495704341
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,upside_capture,0.9998462151775586
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,full,downside_capture,0.999721251687937
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,cagr,0.060789095155366235
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,ann_return,0.061815057025754655
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,ann_vol,0.07436859087628343
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,sharpe,0.8174028099643909
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,sortino,0.9979796360608048
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,max_drawdown,-0.11604471337983813
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,calmar,0.5238420035248919
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,var_5,-0.015495829765729274
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,cvar_5,-0.024985140495612304
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,hit_rate,0.5447316103379721
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,train,n_weeks,1006.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,cagr,0.17911484099333586
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,ann_return,0.16836862655349533
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,ann_vol,0.08216244542757437
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,sharpe,2.18000864094563
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,sortino,3.0578296342445785
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,max_drawdown,-0.07283836522179321
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,calmar,2.459072776385497
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,var_5,-0.016091077950455158
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,cvar_5,-0.02299760437633223
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,hit_rate,0.6538461538461539
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,vol_scaled_tilt,holdout,n_weeks,104.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,n_trades,19.0
v3_variant,v3|dte=90-120|mny=atm_5otm|profit=partial_runner,v3_options,full,option_hit_rate,0.631578947368421
