variant,dte_bucket,moneyness_bucket,profit_variant,n_trades,activations_per_year,premium_at_risk_per_year,max_concurrent_risk,addon_success_rate,partial_trigger_rate,late_entry_block_rate,baseline_sharpe,v3_options_sharpe,tactical_tilt_sharpe,vol_scaled_tilt_sharpe,options_minus_baseline_sharpe,options_minus_tilt_sharpe,baseline_cagr,v3_options_cagr,tactical_tilt_cagr,baseline_max_drawdown,v3_options_max_drawdown,baseline_cvar_5,v3_options_cvar_5,v3_options_cvar_1,sharpe_ex_best,sharpe_ex_top3,hit_rate,avg_trade_return,median_trade_return,worst_trade_return,best_trade_return,runner_avg_return,runner_best_return,runner_worst_return,gates_passed,gates_total,verdict
v3|dte=60-90|mny=atm_5otm|profit=no_target,60-90,atm_5otm,no_target,12,0.5621621621621622,0.0011126126126126124,0.00375,0.5833333333333334,0.0,0.8979274611398964,0.9482556438408204,0.95067050607828,0.9485004952429477,0.9485587108649524,0.0024148622374595696,0.0021700108353323033,0.07134169431933479,0.0714649867248911,0.07134972242754434,-0.11603457885760937,-0.11630447446285064,-0.02494792885739993,-0.02497717040088101,-0.03808959007293438,0.9485665618754157,0.9465688812187656,0.4166666666666667,0.07492948098411843,-0.10237327783673575,-0.9789191534791855,1.7555854406326898,,,,9,15,REJECT
v3|dte=60-90|mny=atm_5otm|profit=full_100,60-90,atm_5otm,full_100,12,0.5621621621621622,0.0011126126126126124,0.00375,0.5833333333333334,0.0,0.8979274611398964,0.9482556438408204,0.95067050607828,0.9485004952429477,0.9485587108649524,0.0024148622374595696,0.0021700108353323033,0.07134169431933479,0.0714649867248911,0.07134972242754434,-0.11603457885760937,-0.11630447446285064,-0.02494792885739993,-0.02497717040088101,-0.03808959007293438,0.9485665618754157,0.9465688812187656,0.4166666666666667,0.07492948098411843,-0.10237327783673575,-0.9789191534791855,1.7555854406326898,,,,9,15,REJECT
v3|dte=60-90|mny=atm_5otm|profit=partial_runner,60-90,atm_5otm,partial_runner,12,0.5621621621621622,0.0011126126126126124,0.00375,0.5833333333333334,0.0,0.8979274611398964,0.9482556438408204,0.95067050607828,0.9485004952429477,0.9485587108649524,0.0024148622374595696,0.0021700108353323033,0.07134169431933479,0.0714649867248911,0.07134972242754434,-0.11603457885760937,-0.11630447446285064,-0.02494792885739993,-0.02497717040088101,-0.03808959007293438,0.9485665618754157,0.9465688812187656,0.4166666666666667,0.07492948098411843,-0.10237327783673575,-0.9789191534791855,1.7555854406326898,,,,9,15,REJECT
v3|dte=90-120|mny=atm_5otm|profit=partial_runner,90-120,atm_5otm,partial_runner,19,0.8900900900900901,0.0015810810810810809,0.00375,0.42105263157894735,0.21052631578947367,0.8315789473684211,0.9482556438408204,0.9491727518255954,0.9485773534634457,0.9486160087192984,0.0009171079847749564,0.0005953983621496128,0.07134169431933479,0.07132524481396452,0.07135050427425282,-0.11603457885760937,-0.11635848293578355,-0.02494792885739993,-0.02495959559965428,-0.03806006211775901,0.9488221966196042,0.9473992621586603,0.631578947368421,0.0035321881789640895,0.13945002109969368,-0.9812309355527273,0.8538571028053591,-0.2812102254642349,0.6684615468689553,-0.8909998141830718,10,15,REJECT
v3|dte=60-90|mny=itm_atm|profit=partial_runner,60-90,itm_atm,partial_runner,19,0.8900900900900901,0.0015810810810810809,0.00375,0.42105263157894735,0.21052631578947367,0.8178963893249608,0.9482556438408204,0.9518711891441104,0.9486529771320986,0.9487079127922967,0.003615545303290002,0.0032182120120117785,0.07134169431933479,0.07150483404047292,0.07135643993342788,-0.11603457885760937,-0.11643457538641155,-0.02494792885739993,-0.02495048299776612,-0.03806279802711051,0.9503462288394077,0.9479092358684915,0.631578947368421,0.09905162077479623,0.14801333970429364,-0.9836401775211195,0.9501791467658844,0.6126347852743539,0.7705048175305921,0.31803387820414986,10,15,REJECT
v3|dte=60-90|mny=otm_5_8|profit=partial_runner,60-90,otm_5_8,partial_runner,1,0.04684684684684685,5.855855855855856e-05,0.00125,0.0,0.0,0.9958932238193019,0.9482556438408204,0.9480445286263004,0.9482607713937322,0.9482598956857644,-0.00021111521451999682,-0.00021624276743181792,0.07134169431933479,0.07133846601577654,0.0713418390706888,-0.11603457885760937,-0.1160474912970455,-0.02494792885739993,-0.024957300520189084,-0.03807255290164508,0.9482300165531167,0.9482300165531167,0.0,-0.16285518471544908,-0.16285518471544908,-0.16285518471544908,-0.16285518471544908,,,,5,15,RESEARCH-ONLY
