window_start,window_end,cand_sharpe,base_sharpe,beats
2005-01-07,2006-12-29,0.8721096406381464,0.8721096406381464,0.0
2005-04-08,2007-03-30,1.2125098244332202,1.2125098244332202,0.0
2005-07-08,2007-06-29,1.2296950958827584,1.2286386537960612,1.0
2005-10-07,2007-09-28,1.3399807609793997,1.281629800566539,1.0
2006-01-06,2007-12-28,1.5230376933880008,1.4620286105725981,1.0
2006-04-07,2008-03-28,1.5763282284960924,1.5152929675391666,1.0
2006-07-07,2008-06-27,1.4395167281187997,1.405869584959204,1.0
2006-10-06,2008-09-26,1.0151835306185266,0.9971298254795656,1.0
2007-01-05,2008-12-26,0.866287788826267,0.8540293959004935,1.0
2007-04-06,2009-03-27,0.24389451062675138,0.2528833131680372,0.0
2007-07-06,2009-06-26,0.255727326666851,0.2470552558960135,1.0
2007-10-05,2009-09-25,0.6441204516970843,0.7012580239675994,0.0
2008-01-04,2009-12-25,0.8538127706526325,0.9359961034218166,0.0
2008-04-04,2010-03-26,1.0052169468842733,1.0822748878474504,0.0
2008-07-04,2010-06-25,0.6693374565242523,0.6728308459616492,0.0
2008-10-03,2010-09-24,1.4211363738804517,1.3864847281199117,1.0
2009-01-02,2010-12-24,1.3588440685959522,1.3474316582384964,1.0
2009-04-03,2011-03-25,1.6602341722271867,1.6385788788453075,1.0
2009-07-03,2011-06-24,1.5715577506537206,1.5714867281013176,1.0
2009-10-02,2011-09-23,0.9921132872811008,0.959210399288125,1.0
2010-01-01,2011-12-23,0.7647986140660022,0.7193271657196578,1.0
2010-04-02,2012-03-23,0.6796922471979658,0.6014866119843816,1.0
2010-07-02,2012-06-22,1.0830674671728906,1.0863226589442698,0.0
2010-10-01,2012-09-21,0.7811547096569432,0.7782819583838188,1.0
2010-12-31,2012-12-21,0.6919504853032565,0.6715914797793144,1.0
2011-04-01,2013-03-22,0.7842607027074787,0.7220894610687738,1.0
2011-07-01,2013-06-21,0.5798540368017615,0.48841808372950873,1.0
2011-09-30,2013-09-20,1.0968673952219496,1.152926268633788,0.0
2011-12-30,2013-12-20,1.232308463663536,1.2923581852004216,0.0
2012-03-30,2014-03-21,1.1356509197705411,1.2203605119269254,0.0
2012-06-29,2014-06-20,1.4040876337162298,1.415214906911957,0.0
2012-09-28,2014-09-19,1.0203794912691795,1.001562154660535,1.0
2012-12-28,2014-12-19,1.4833430804659082,1.460060662926917,1.0
2013-03-29,2015-03-20,1.209540842156414,1.1845120920633316,1.0
2013-06-28,2015-06-19,1.1066350919411416,1.093417873808822,1.0
2013-09-27,2015-09-18,0.5753313327355152,0.5359844657473811,1.0
2013-12-27,2015-12-18,0.37737318306771744,0.35484008494519137,1.0
2014-03-28,2016-03-18,0.2705208651913999,0.253845205718047,1.0
2014-06-27,2016-06-17,0.4071596832128202,0.38949850299086874,1.0
2014-09-26,2016-09-16,0.7151368945083176,0.6992123160202879,1.0
2014-12-26,2016-12-16,-0.21259544232507188,-0.22787592494699518,1.0
2015-03-27,2017-03-17,-0.18343259415734256,-0.14950474842089084,0.0
2015-06-26,2017-06-16,0.339334709998423,0.34104464744094626,0.0
2015-09-25,2017-09-15,0.8789161717422375,0.851985684332929,1.0
2015-12-25,2017-12-15,1.1164705525053245,1.0465102592397886,1.0
2016-03-25,2018-03-16,0.9616925750099939,0.9318200774738755,1.0
2016-06-24,2018-06-15,0.6980480874524346,0.6791704865648561,1.0
2016-09-23,2018-09-14,0.5373440609449947,0.49815914825917573,1.0
2016-12-23,2018-12-14,0.7479870175898843,0.7867204048382138,0.0
2017-03-24,2019-03-15,0.8478111451775926,0.8455967206248852,1.0
2017-06-23,2019-06-14,0.8636802927838098,0.870573830290143,0.0
2017-09-22,2019-09-13,0.9588794379362507,0.9941943455610275,0.0
2017-12-22,2019-12-13,0.6737877672715261,0.7118539812969494,0.0
2018-03-23,2020-03-13,-0.0021857699178308458,0.029308513340432794,0.0
2018-06-22,2020-06-12,0.44283348361395014,0.4737410954153609,0.0
2018-09-21,2020-09-11,0.4518272147219082,0.4817720102793155,0.0
2018-12-21,2020-12-11,0.8901737118539571,0.9382999025958452,0.0
2019-03-22,2021-03-12,0.7467508980872437,0.811707396967621,0.0
2019-06-21,2021-06-11,0.6727530813293582,0.7713234600420256,0.0
2019-09-20,2021-09-10,0.5419107740442617,0.6354108654664542,0.0
2019-12-20,2021-12-10,0.6709142476751112,0.7430622816347706,0.0
2020-03-20,2022-03-11,1.4330763786644471,1.4287099091694713,1.0
