variant,market_state,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight
o1_vix_ts_stress_gate__on_ggg,calm_trend,0.040850501925236316,0.040850501925236316,0.04321595012773287,0.07953371985417863,0.5136249379525288,0.543366388582947,0.6654540137287009,-0.13932214620799088,0.2932089623730855,-0.01788373899082492,-0.02702585504492946,0.5559322033898305,295,0.0649695646432529,3.378417361449151,0.019166021569759606,6.49695646432529e-05,0.003378417361449151,0.0649695646432529,0.019166021569759606,,,,,,,
o1_vix_ts_stress_gate__on_ggg,neutral_mixed,0.1116254222098414,0.1116254222098414,0.10886342776940758,0.07662933050285775,1.4566931679727846,1.4206496005514195,1.8279821100577116,-0.09121696089228448,1.2237353790119876,-0.015695643317894803,-0.02470339879357096,0.5415821501014199,493,0.05952276508799292,3.0951837845756316,0.02928520042329251,5.940202925617142e-05,0.003088905521320914,0.05952276508799292,0.02928520042329251,,,,,,,
o1_vix_ts_stress_gate__on_ggg,recovery_confirmed,0.025704515117367377,0.025704515117367377,0.028115111346211107,0.07466441754032883,0.3442672689903926,0.3765530124309235,0.4831269757473006,-0.05379827566557094,0.47779440510613597,-0.015593523709383989,-0.022095707267119416,0.5227272727272727,44,0.08582789004709003,4.463050282448681,0.003776427162071961,8.582789004709003e-05,0.004463050282448681,0.08582789004709003,0.003776427162071961,,,,,,,
o1_vix_ts_stress_gate__on_ggg,recovery_fragile,0.06778395616213473,0.06778395616213473,0.0673107099625383,0.05857107143599042,1.1572941129515215,1.1492142505212495,1.5200069614324003,-0.03219421138249934,2.1054703082114274,-0.012083020345152132,-0.0171346657959875,0.5918367346938775,49,0.10297294128788857,5.354592946970206,0.005045674123106541,0.00010297294128788858,0.005354592946970206,0.10297294128788857,0.005045674123106541,,,,,,,
o1_vix_ts_stress_gate__on_ggg,stressed_panic,0.035790020866908634,0.035790020866908634,0.03794813449809349,0.07448339537542,0.48051006115545014,0.5094844872044679,0.5339389642243173,-0.12162167458992978,0.294273376744576,-0.01054902253093513,-0.023120023505570565,0.5720524017467249,229,0.051497288411187475,2.677858997381749,0.011792879046161935,5.149728841118749e-05,0.002677858997381749,0.051497288411187475,0.011792879046161935,,,,,,,
o1_vix_ts_stress_gate__stacked,calm_trend,0.04047669238584217,0.04047669238584217,0.04263478583547278,0.07670199134548729,0.527713709589674,0.5558497906975289,0.685054262485031,-0.14151674403915215,0.28602051764732417,-0.017895192096641994,-0.02590709097514267,0.559322033898305,295,0.06836372081610702,3.554913482437565,0.02016729764075157,6.836372081610702e-05,0.003554913482437565,0.06836372081610702,0.02016729764075157,,,,,,,
o1_vix_ts_stress_gate__stacked,neutral_mixed,0.11182917632117761,0.11182917632117761,0.10900533395247179,0.07609791234611159,1.4695432880280823,1.4324352743960878,1.8610024137350654,-0.08626100182449759,1.2964047942394616,-0.015558411908339937,-0.024413294731508405,0.5436105476673428,493,0.0661744140994314,3.4410695331704324,0.03255781173692024,6.604018607894572e-05,0.0034340896761051775,0.0661744140994314,0.03255781173692024,,,,,,,
o1_vix_ts_stress_gate__stacked,recovery_confirmed,0.025296620061159958,0.025296620061159958,0.027719046369310673,0.07468645835535652,0.338704239271853,0.37113885140227243,0.47165652125781576,-0.05397174559702467,0.46870116542153306,-0.015667137605703714,-0.02209750085814312,0.5227272727272727,44,0.09828929408919886,5.111043292638341,0.004324728939924749,9.828929408919884e-05,0.00511104329263834,0.09828929408919886,0.004324728939924749,,,,,,,
o1_vix_ts_stress_gate__stacked,recovery_fragile,0.06865430128662164,0.06865430128662164,0.06811282734894575,0.058331536018910404,1.1769671428567339,1.1676844464864489,1.543403810086041,-0.03129726228655694,2.1936200252285523,-0.012093636924205323,-0.01712115141127595,0.5918367346938775,49,0.11616852882842792,6.040763499078252,0.005692257912592968,0.00011616852882842792,0.006040763499078252,0.11616852882842792,0.005692257912592968,,,,,,,
o1_vix_ts_stress_gate__stacked,stressed_panic,0.03569852096421755,0.03569852096421755,0.03785943768210989,0.07447900473319033,0.4793098550672375,0.5083236251308076,0.5325030215359353,-0.12163728042218036,0.293483386345984,-0.010556262882435852,-0.023123864128247785,0.5720524017467249,229,0.053202996410871874,2.7665558133653376,0.01218348617808966,5.320299641087188e-05,0.0027665558133653377,0.053202996410871874,0.01218348617808966,,,,,,,
o2_canary_cash_gate__on_ggg,calm_trend,0.04113285241470921,0.04113285241470921,0.043496257675886954,0.07964509362055273,0.516451805690322,0.5461260160370076,0.6696830643969772,-0.13993840486655107,0.29393541003939966,-0.017883738990824922,-0.02700600235647981,0.559322033898305,295,0.06613105520510675,3.4388148706655506,0.01950866128550649,6.613105520510674e-05,0.0034388148706655506,0.06613105520510675,0.01950866128550649,,,,,,,
o2_canary_cash_gate__on_ggg,neutral_mixed,0.11301693988884898,0.11301693988884898,0.11012389531733809,0.07672401182410003,1.473032199462605,1.4353250396995887,1.8533892438072663,-0.0899186666233257,1.2568796239192828,-0.015575309285496428,-0.024658985598206215,0.5415821501014199,493,0.06117554918088113,3.181128557405819,0.030098370196993518,6.105146084582864e-05,0.0031746759639830896,0.06117554918088113,0.030098370196993518,,,,,,,
o2_canary_cash_gate__on_ggg,recovery_confirmed,0.025538426894996302,0.025538426894996302,0.028075963295996667,0.07633127592193203,0.3345735622330718,0.3678172931985496,0.4721225357822394,-0.05539388152981939,0.4610333522349137,-0.01608628160846416,-0.022497093182395355,0.5227272727272727,44,0.08762871396981436,4.556693126430347,0.003855663414671833,8.762871396981439e-05,0.0045566931264303485,0.08762871396981436,0.003855663414671833,,,,,,,
o2_canary_cash_gate__on_ggg,recovery_fragile,0.06573924972113221,0.06573924972113221,0.0654215833520671,0.05908257074708309,1.1126673888742014,1.1072907377730676,1.4469015985387998,-0.03248804982951048,2.023490177653509,-0.012459267514641176,-0.017428225828890417,0.5918367346938775,49,0.10815569842426603,5.6240963180618335,0.005299629222789036,0.00010815569842426604,0.005624096318061834,0.10815569842426603,0.005299629222789036,,,,,,,
o2_canary_cash_gate__on_ggg,stressed_panic,0.03567518321465446,0.03567518321465446,0.0378371354217454,0.07448231384392842,0.47897522745344456,0.5080016109734455,0.5321099055516451,-0.12167740465987698,0.29319480732167785,-0.01054902253093513,-0.0231270731706707,0.5720524017467249,229,0.05363188603326597,2.7888580737298305,0.01228170190161791,5.363188603326598e-05,0.002788858073729831,0.05363188603326597,0.01228170190161791,,,,,,,
o2_canary_cash_gate__stacked,calm_trend,0.04095637978325817,0.04095637978325817,0.0431565527450637,0.07748301164100783,0.5285852849011102,0.5569808378772815,0.6851148425097915,-0.14344488515169196,0.28551997333294304,-0.01785509650349557,-0.02619491227081471,0.559322033898305,295,0.06963354682054351,3.620944434668263,0.02054189631206034,6.963354682054352e-05,0.003620944434668263,0.06963354682054351,0.02054189631206034,,,,,,,
o2_canary_cash_gate__stacked,neutral_mixed,0.11307387921519685,0.11307387921519685,0.11013451805933691,0.07620587546109187,1.48379476688682,1.4452234475748247,1.8805215066290364,-0.0850259635687115,1.3298747167248408,-0.016076229208101117,-0.02448815804415269,0.5436105476673428,493,0.06690254838272075,3.4789325159014792,0.03291605380429861,6.67668434164272e-05,0.0034718758576542143,0.06690254838272075,0.03291605380429861,,,,,,,
o2_canary_cash_gate__stacked,recovery_confirmed,0.025031936920132836,0.025031936920132836,0.027582592416948392,0.07633903278296499,0.3279048215255708,0.36131702762552464,0.4590392130326499,-0.0555817495190456,0.45036252253188636,-0.016157025541389283,-0.022498942126954385,0.5227272727272727,44,0.0985098018018753,5.122509693697515,0.0043344312792825135,9.85098018018753e-05,0.005122509693697516,0.0985098018018753,0.0043344312792825135,,,,,,,
o2_canary_cash_gate__stacked,recovery_fragile,0.06519719111495026,0.06519719111495026,0.0648942444164528,0.05876829797934598,1.109393896992962,1.1042389629738771,1.4328005937429562,-0.03194326447178064,2.0410309401077917,-0.012470202591065965,-0.017475800294866093,0.5918367346938775,49,0.11713427038503013,6.090982060021567,0.005739579248866477,0.00011713427038503014,0.006090982060021568,0.11713427038503013,0.005739579248866477,,,,,,,
o2_canary_cash_gate__stacked,stressed_panic,0.03565400752610248,0.03565400752610248,0.03781635506547482,0.07447809192964622,0.4787180579193961,0.5077513948826328,0.531812687043969,-0.12166285121068787,0.2930558274058461,-0.010556262882435852,-0.023128274510415728,0.5720524017467249,229,0.0540315082692386,2.8096384300004074,0.01237321539365564,5.40315082692386e-05,0.002809638430000407,0.0540315082692386,0.01237321539365564,,,,,,,
o3_absorption_fragility__on_ggg,calm_trend,0.040413595511952005,0.040413595511952005,0.04275969676010431,0.07907880026067363,0.5110547375369064,0.5407226288101512,0.6612640825070998,-0.13952193850275207,0.28965764055202575,-0.01788373899082492,-0.02687973917984021,0.5559322033898305,295,0.06488704340474982,3.3741262570469908,0.019141677804401198,6.488704340474982e-05,0.0033741262570469908,0.06488704340474982,0.019141677804401198,,,,,,,
o3_absorption_fragility__on_ggg,neutral_mixed,0.11104146634019019,0.11104146634019019,0.10827995396260202,0.07588709738692093,1.4632456657820212,1.4268559174232427,1.8364755511592292,-0.0905726216308258,1.2259937312270306,-0.015695643317894803,-0.02440043744335888,0.5415821501014199,493,0.05950332341846474,3.0941728177601666,0.029275635121884653,5.9382627022078405e-05,0.003087896605148077,0.05950332341846474,0.029275635121884653,,,,,,,
o3_absorption_fragility__on_ggg,recovery_confirmed,0.02655355787695801,0.02655355787695801,0.0288868619796255,0.07389456499878365,0.359343855361962,0.39091998146414414,0.5025499120689113,-0.05379827566557116,0.49357637486420913,-0.014437056159891796,-0.02164219058104405,0.5227272727272727,44,0.08502156536672706,4.421121399069807,0.00374094887613599,8.502156536672705e-05,0.004421121399069807,0.08502156536672706,0.00374094887613599,,,,,,,
o3_absorption_fragility__on_ggg,recovery_fragile,0.0636133289777685,0.0636133289777685,0.06329175540657446,0.05678197680496193,1.1203084597824289,1.1146451562257633,1.4400565691236717,-0.032194211382499005,1.975924436290095,-0.011427232044234263,-0.01677033896214424,0.5918367346938775,49,0.0977887082703523,5.08501283005832,0.004791646705247263,9.77887082703523e-05,0.00508501283005832,0.0977887082703523,0.004791646705247263,,,,,,,
o3_absorption_fragility__on_ggg,stressed_panic,0.03573555105660997,0.03573555105660997,0.037895390340695535,0.0744817930598118,0.47978908117736807,0.5087872993372227,0.5331255322120907,-0.12162167458993012,0.2938255140549492,-0.01054902253093513,-0.023120023505570565,0.5720524017467249,229,0.05251159913037888,2.730603154779702,0.012025156200856762,5.251159913037887e-05,0.0027306031547797015,0.05251159913037888,0.012025156200856762,,,,,,,
o3_absorption_fragility__stacked,calm_trend,0.040074919763551264,0.040074919763551264,0.042213983257007835,0.07625404262473226,0.525544854858008,0.5535966593240808,0.6815695881201937,-0.1417215556776853,0.2827722259462979,-0.017895192096641994,-0.02576143179352529,0.559322033898305,295,0.06819582630178754,3.546182967692952,0.020117768759027325,6.819582630178754e-05,0.003546182967692952,0.06819582630178754,0.020117768759027325,,,,,,,
o3_absorption_fragility__stacked,neutral_mixed,0.11122540546232895,0.11122540546232895,0.10840400811785693,0.07534970348522672,1.4761226696019596,1.4386786291615723,1.8705104495690519,-0.0856017363790168,1.2993358565749045,-0.015673213987002325,-0.02415039127110844,0.5436105476673428,493,0.0661284343639582,3.438678586925826,0.03253518970706743,6.599429960865605e-05,0.0034317035796501143,0.0661284343639582,0.03253518970706743,,,,,,,
o3_absorption_fragility__stacked,recovery_confirmed,0.026145316736579716,0.026145316736579716,0.028490709154434912,0.07391582798425973,0.3537174303472231,0.38544801474052304,0.4908137006186641,-0.053971745597024556,0.48442599822120813,-0.01451067005621152,-0.021643984172067754,0.5227272727272727,44,0.0972830446293844,5.058718320727989,0.004280453963692914,9.72830446293844e-05,0.005058718320727989,0.0972830446293844,0.004280453963692914,,,,,,,
o3_absorption_fragility__stacked,recovery_fragile,0.06424425800878564,0.06424425800878564,0.06387206261740862,0.056540119606066565,1.1362596764279296,1.129676821740493,1.458379513362652,-0.031297262286556826,2.0527117490522677,-0.011434248230068007,-0.01675482435897744,0.5918367346938775,49,0.11097219432086405,5.770554104684931,0.005437637521722339,0.00011097219432086407,0.0057705541046849315,0.11097219432086405,0.005437637521722339,,,,,,,
o3_absorption_fragility__stacked,stressed_panic,0.03564419604555824,0.03564419604555824,0.03780683000650647,0.07447741847698139,0.4785906490109446,0.5076280942550575,0.5317021669294127,-0.12163728042218047,0.29303677229418346,-0.010556262882435852,-0.023123864128247785,0.5720524017467249,229,0.05421468248016848,2.819163488968761,0.012415162287958583,5.421468248016848e-05,0.002819163488968761,0.05421468248016848,0.012415162287958583,,,,,,,
o4_vol_managed_offense__on_ggg,calm_trend,0.04042366017987997,0.04042366017987997,0.042460575949726076,0.07507106059046789,0.5384719472714196,0.5656051162159481,0.7010199280581624,-0.12231400580188612,0.3304908535605873,-0.01755739562738207,-0.025340608603041704,0.5661016949152542,295,0.06705744233633386,3.4869870014893607,0.01978194548921848,6.705744233633383e-05,0.003486987001489359,0.06705744233633386,0.01978194548921848,,,,,,,
o4_vol_managed_offense__on_ggg,neutral_mixed,0.10911180534992071,0.10911180534992071,0.10638189188301492,0.07379257347959346,1.4786285422081722,1.4416341220628885,1.858044088289828,-0.09694295651407392,1.1255258687523126,-0.015773550542455307,-0.023867886672128802,0.5537525354969574,493,0.06123113390587035,3.1840189631052582,0.030125717881688212,6.110693282289698e-05,0.0031775605067906427,0.06123113390587035,0.030125717881688212,,,,,,,
o4_vol_managed_offense__on_ggg,recovery_confirmed,0.02446857116973966,0.02446857116973966,0.02684556692049538,0.07380252615630921,0.331541106301927,0.36374861835539507,0.4837032158804855,-0.05597856277575164,0.43710609841413733,-0.017505986230096412,-0.02166711161414263,0.5227272727272727,44,0.08852526296607365,4.60331367423583,0.003895111570507241,8.852526296607366e-05,0.004603313674235831,0.08852526296607365,0.003895111570507241,,,,,,,
o4_vol_managed_offense__on_ggg,recovery_fragile,0.06210838628579407,0.06210838628579407,0.061865316319865415,0.05664197798892915,1.0965080756525372,1.0922167360037671,1.4660225999768666,-0.031223746453151846,1.9891394640608417,-0.012056501985309536,-0.016208161458895715,0.5918367346938775,49,0.10130442640234849,5.267830172922121,0.004963916893715076,0.00010130442640234849,0.005267830172922121,0.10130442640234849,0.004963916893715076,,,,,,,
o4_vol_managed_offense__on_ggg,stressed_panic,0.03553584448117064,0.03553584448117064,0.03770306208144543,0.07448941017271578,0.47705901280161866,0.5061533175524516,0.5298945249904365,-0.12173393982201663,0.2919140260565499,-0.01056349564332867,-0.02313853002438304,0.5720524017467249,229,0.05621021950057325,2.922931414029809,0.012872140265631275,5.6210219500573254e-05,0.0029229314140298093,0.05621021950057325,0.012872140265631275,,,,,,,
o4_vol_managed_offense__stacked,calm_trend,0.03955678180432165,0.03955678180432165,0.04145517708475055,0.07276080915866692,0.5436550563650492,0.5697459602785713,0.7109790060103341,-0.12468390643251148,0.31725651638716357,-0.017151631424872096,-0.02452260524632066,0.5694915254237288,295,0.07039273374571008,3.660422154776924,0.020765856454984473,7.039273374571008e-05,0.003660422154776924,0.07039273374571008,0.020765856454984473,,,,,,,
o4_vol_managed_offense__stacked,neutral_mixed,0.10952702707180073,0.10952702707180073,0.10674258200266555,0.07360620763666387,1.4880134514258605,1.4501845079367488,1.8763623044227749,-0.09471658090127755,1.1563659290653663,-0.016205669408628068,-0.02373965911741869,0.5557809330628803,493,0.06605694582995937,3.4349611831578875,0.03250001734834001,6.592295608182558e-05,0.00342799371625493,0.06605694582995937,0.03250001734834001,,,,,,,
o4_vol_managed_offense__stacked,recovery_confirmed,0.02414948628130431,0.02414948628130431,0.026530043261963496,0.0737458352828384,0.32746915386724496,0.3597497154952881,0.4742826161144423,-0.056080954640866154,0.4306183166095143,-0.01750562925195003,-0.021673042825229343,0.5227272727272727,44,0.09918392677602178,5.157564192353132,0.00436409277814496,9.918392677602181e-05,0.005157564192353134,0.09918392677602178,0.00436409277814496,,,,,,,
o4_vol_managed_offense__stacked,recovery_fragile,0.06160981157523504,0.06160981157523504,0.06138032634498571,0.056370496151461176,1.092944284359258,1.0888732676764754,1.4543460191915465,-0.030618092620924298,2.0122027958440203,-0.012064318147140806,-0.01627473721334592,0.5918367346938775,49,0.11181720748986257,5.814494789472853,0.0054790431670032665,0.00011181720748986259,0.005814494789472855,0.11181720748986257,0.0054790431670032665,,,,,,,
o4_vol_managed_offense__stacked,stressed_panic,0.035559748392687496,0.035559748392687496,0.03772579517713258,0.07448494919093195,0.4774085070734889,0.5064888354884647,0.5304042024666619,-0.12171340360665606,0.29215967460417697,-0.010557341344553058,-0.0231345236012907,0.5720524017467249,229,0.05577304458351268,2.9001983183426594,0.012772027209624405,5.5773044583512686e-05,0.0029001983183426596,0.05577304458351268,0.012772027209624405,,,,,,,
