variant,window,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight
ggg_baseline,full,0.07138099253495311,0.07138099253495311,0.07190458804496729,0.07624804196475425,0.9361682043972889,0.943035207096928,1.1566275949314562,-0.11773854403501682,0.6062669886059027,-0.015849913094271292,-0.02537714571816087,0.5531531531531532,1110,0.06183881682725351,3.215618475017182,0.06857924786142414,6.178310618146319e-05,0.0032127215214360857,0.06183881682725351,0.06857924786142414,,,,,,,
ggg_baseline,dev,0.06084398323109763,0.06084398323109763,0.06194553859408216,0.0754077609914975,0.8068663282279129,0.8214743121873986,0.9814284195824259,-0.11773854403501682,0.5167720029984566,-0.015707216535919253,-0.025426981913705373,0.5427435387673957,1006,0.060766664273829187,3.1598665422391177,0.061070497595198336,6.0706260034988406e-05,0.003156725521819397,0.060766664273829187,0.061070497595198336,,,,,,,
ggg_baseline,holdout,0.17886708836075815,0.17886708836075815,0.1682392394641061,0.08315516936880075,2.151003836784534,2.0231964018731023,3.0191526364327386,-0.07254060619220992,2.4657512219682354,-0.016044512447273642,-0.02335930108053082,0.6538461538461539,104,0.07219952179063269,3.7543751331129,0.0075087502662258,7.219952179063269e-05,0.0037543751331129,0.07219952179063269,0.0075087502662258,,,,,,,
ggg_baseline,gfc_2008,-0.004922622955781497,-0.004922622955781497,-0.0034563283391606976,0.054668696802540266,-0.0900446369439112,-0.06322317050367467,-0.1259959869861735,-0.08352246141871233,-0.0589377141449837,-0.010851215152051836,-0.01738401760587122,0.5,78,0.05332365552229119,2.7728300871591416,0.004159245130738713,5.332365552229119e-05,0.002772830087159142,0.05332365552229119,0.004159245130738713,,,,,,,
ggg_baseline,covid_2020,-0.11080293151940601,-0.11080293151940601,-0.08663626140001364,0.2580835758789343,-0.4293296508390875,-0.33569071997303024,-0.5363092466594034,-0.11773854403501693,-0.9410931010532271,,,0.5833333333333334,12,0.10299606536723976,5.3557953990964675,0.0012359527844068771,0.00010299606536723977,0.005355795399096468,0.10299606536723976,0.0012359527844068771,,,,,,,
ggg_baseline,bear_2022,-0.04717755123456957,-0.04717755123456957,-0.046290719851388995,0.0644550619113178,-0.7319448594973045,-0.7181859496943669,-1.496515074739706,-0.06841790904172218,-0.6895497377126807,-0.011970615296162269,-0.015625505689319016,0.46511627906976744,43,0.0387056656645746,2.012694614557879,0.0016643436235767076,3.87056656645746e-05,0.002012694614557879,0.0387056656645746,0.0016643436235767076,,,,,,,
production_pin,full,0.07134169431933568,0.07134169431933568,0.07179028923478946,0.0752346635453412,0.9482556438408293,0.9542182532859214,1.1760208459590553,-0.1160345788576096,0.6148313289168892,-0.015590250616598625,-0.024947928857399968,0.554954954954955,1110,0.06738780265652743,3.504165738139426,0.0747330731460889,6.732709292440442e-05,0.00350100883206903,0.06738780265652743,0.0747330731460889,,,,,,,
production_pin,dev,0.06078003578390856,0.06078003578390856,0.06180760636914914,0.0743836206985404,0.817115854446451,0.8309303283264613,0.9977960973657136,-0.1160345788576096,0.5238096814096601,-0.015468083001715364,-0.024988289222441257,0.5447316103379721,1006,0.0659356270581605,3.428652607024346,0.0662653051934513,6.587008468533926e-05,0.0034252444036376416,0.0659356270581605,0.0662653051934513,,,,,,,
production_pin,holdout,0.1790929966410082,0.1790929966410082,0.1683535484928103,0.08220610256668119,2.1785851785849784,2.0479446566178092,3.0581829419958257,-0.07285258948618956,2.458292806118557,-0.016092804525563532,-0.023000798283863363,0.6538461538461539,104,0.08142084569843858,4.233883976318806,0.00846776795263761,8.142084569843857e-05,0.004233883976318805,0.08142084569843858,0.00846776795263761,,,,,,,
production_pin,gfc_2008,-0.0053334933433768494,-0.0053334933433768494,-0.0038725484375671288,0.054608049624355205,-0.09766862907695041,-0.07091534058085039,-0.13656163078061978,-0.08364348633853558,-0.06376459873743502,-0.010838608445188353,-0.01736300642776541,0.5,78,0.0549616563216736,2.8580061287270273,0.0042870091930905406,5.4961656321673595e-05,0.002858006128727027,0.0549616563216736,0.0042870091930905406,,,,,,,
production_pin,covid_2020,-0.09876636866745958,-0.09876636866745958,-0.07351649224221404,0.2568217295384305,-0.38457169821637033,-0.2862549534820928,-0.4752692086842789,-0.1160345788576096,-0.8511804811965537,,,0.5833333333333334,12,0.10361779705182377,5.388125446694835,0.0012434135646218851,0.00010361779705182376,0.005388125446694835,0.10361779705182377,0.0012434135646218851,,,,,,,
production_pin,bear_2022,-0.04761139774543166,-0.04761139774543166,-0.046730203361015736,0.06469568880986942,-0.7359284462578977,-0.7223078418462866,-1.4928342937260444,-0.0684667915049677,-0.6953940253206863,-0.011970615296162269,-0.015790705763746322,0.46511627906976744,43,0.040069030379770255,2.0835895797480535,0.0017229683063301206,4.0069030379770245e-05,0.002083589579748053,0.040069030379770255,0.0017229683063301206,,,,,,,
o1_vix_ts_stress_gate__on_ggg,full,0.07121923289491128,0.07121923289491128,0.07175116005897315,0.0762180659880194,0.9344140653753418,0.9413930821893539,1.1538742721962874,-0.11773854403501705,0.6048931000346811,-0.015849913094271292,-0.025376123831176118,0.5531531531531532,1110,0.06227791012118354,3.238451326301544,0.06906620232439255,6.222180389584914e-05,0.003235533802584155,0.06227791012118354,0.06906620232439255,,,,,,,
o1_vix_ts_stress_gate__on_ggg,dev,0.06066725767346992,0.06066725767346992,0.061776249265599575,0.07537388266368834,0.8048843383080304,0.8195975460258533,0.9784559734719291,-0.11773854403501705,0.5152710029727109,-0.015707216535919253,-0.025425859841722114,0.5427435387673957,1006,0.061251196077777854,3.1850621960444485,0.06155745205816675,6.119031019698484e-05,0.0031818961302432116,0.061251196077777854,0.06155745205816675,,,,,,,
o1_vix_ts_stress_gate__on_ggg,holdout,0.17886708836075815,0.17886708836075815,0.16823923946410613,0.08315516936880075,2.151003836784534,2.023196401873103,3.0191526364327386,-0.07254060619220992,2.4657512219682354,-0.016044512447273642,-0.02335930108053082,0.6538461538461539,104,0.0721995217906327,3.7543751331129003,0.007508750266225802,7.21995217906327e-05,0.003754375133112901,0.0721995217906327,0.007508750266225802,,,,,,,
o1_vix_ts_stress_gate__on_ggg,gfc_2008,-0.004743419954131078,-0.004743419954131078,-0.003275746238215267,0.05467832123250481,-0.08675138239817139,-0.05990941499988706,-0.12142198385153381,-0.08352208452471022,-0.05679240384293481,-0.010851215152051836,-0.017384017605871216,0.5,78,0.05386684974320845,2.8010761866468394,0.004201614279970258,5.386684974320844e-05,0.0028010761866468386,0.05386684974320845,0.004201614279970258,,,,,,,
o1_vix_ts_stress_gate__on_ggg,covid_2020,-0.11080293151940601,-0.11080293151940601,-0.08663626140001364,0.2580835758789343,-0.4293296508390875,-0.33569071997303024,-0.5363092466594034,-0.11773854403501693,-0.9410931010532271,,,0.5833333333333334,12,0.10299606536723978,5.355795399096468,0.0012359527844068771,0.00010299606536723977,0.005355795399096468,0.10299606536723978,0.0012359527844068771,,,,,,,
o1_vix_ts_stress_gate__on_ggg,bear_2022,-0.04717755123456957,-0.04717755123456957,-0.046290719851388995,0.0644550619113178,-0.7319448594973045,-0.7181859496943669,-1.496515074739706,-0.06841790904172218,-0.6895497377126807,-0.011970615296162269,-0.015625505689319016,0.46511627906976744,43,0.0387056656645746,2.012694614557879,0.0016643436235767076,3.87056656645746e-05,0.002012694614557879,0.0387056656645746,0.0016643436235767076,,,,,,,
o1_vix_ts_stress_gate__stacked,full,0.07120628435702314,0.07120628435702314,0.07166114348611193,0.07519965201775995,0.9468964609065785,0.9529451475279123,1.173744615803161,-0.1160345788576096,0.6136643495246624,-0.01556551881583111,-0.024927235398240304,0.554954954954955,1110,0.06756139080999024,3.5131923221194925,0.07492558240827918,6.75005246921434e-05,0.003510027283991457,0.06756139080999024,0.07492558240827918,,,,,,,
o1_vix_ts_stress_gate__stacked,dev,0.06063210106585282,0.06063210106585282,0.061665109568918464,0.07434417431340617,0.8155595462026577,0.8294544951022296,0.9953271590821242,-0.1160345788576096,0.5225347621613446,-0.0151660350785275,-0.024959039777157438,0.5447316103379721,1006,0.06612717856282743,3.4386132852670266,0.06645781445564158,6.606144578095585e-05,0.0034351951806097045,0.06612717856282743,0.06645781445564158,,,,,,,
o1_vix_ts_stress_gate__stacked,holdout,0.1790929966410082,0.1790929966410082,0.1683535484928103,0.08220610256668119,2.1785851785849784,2.0479446566178092,3.0581829419958257,-0.07285258948618956,2.458292806118557,-0.016092804525563532,-0.023000798283863363,0.6538461538461539,104,0.08142084569843858,4.233883976318806,0.008467767952637612,8.142084569843858e-05,0.004233883976318806,0.08142084569843858,0.008467767952637612,,,,,,,
o1_vix_ts_stress_gate__stacked,gfc_2008,-0.005123492949943631,-0.005123492949943631,-0.003661135125817736,0.054614042738386985,-0.0938127392342344,-0.06703651555984165,-0.13118993904768655,-0.08363737778067037,-0.06125841203892613,-0.010838608445188353,-0.01736300642776541,0.5,78,0.054938027097804445,2.856777409085831,0.004285166113628746,5.493802709780444e-05,0.0028567774090858308,0.054938027097804445,0.004285166113628746,,,,,,,
o1_vix_ts_stress_gate__stacked,covid_2020,-0.09876636866745958,-0.09876636866745958,-0.07351649224221404,0.2568217295384305,-0.38457169821637033,-0.2862549534820928,-0.4752692086842789,-0.1160345788576096,-0.8511804811965537,,,0.5833333333333334,12,0.10361779705182377,5.388125446694835,0.0012434135646218851,0.00010361779705182376,0.005388125446694835,0.10361779705182377,0.0012434135646218851,,,,,,,
o1_vix_ts_stress_gate__stacked,bear_2022,-0.04761139774543166,-0.04761139774543166,-0.046730203361015736,0.06469568880986942,-0.7359284462578977,-0.7223078418462866,-1.4928342937260444,-0.0684667915049677,-0.6953940253206863,-0.011970615296162269,-0.015790705763746322,0.46511627906976744,43,0.040069030379770255,2.0835895797480535,0.0017229683063301206,4.0069030379770245e-05,0.002083589579748053,0.040069030379770255,0.0017229683063301206,,,,,,,
o2_canary_cash_gate__on_ggg,full,0.0717697706804672,0.0717697706804672,0.07227763998800824,0.07637697196409285,0.9396781364179816,0.9463276446988258,1.1618913981762446,-0.11712876185962628,0.6127425027038204,-0.015839425676690402,-0.02539040704832745,0.5540540540540541,1110,0.06406133996535508,3.3311896781984642,0.07104402602157879,6.400362704646738e-05,0.0033281886064163036,0.06406133996535508,0.07104402602157879,,,,,,,
