series,cumulative_return,cagr,annualized_volatility,sharpe_zero_rf,maximum_drawdown,daily_observations
price_only_net_25bps,-0.07864287779066237,-0.023879702795816415,0.2524869054508849,0.031180675819691906,-0.46049962993474924,854
fundamental_momentum_net_25bps,-0.06577984228936706,-0.019878080723338742,0.22439034733424348,0.02358131920210069,-0.4006950675658728,854
price_only_net_50bps,-0.11373623904007113,-0.03500117535678593,0.2525555296241451,-0.014115344150877196,-0.4629079461963629,854
fundamental_momentum_net_50bps,-0.09788887781397915,-0.02994123569414009,0.22441226622244984,-0.022375359000033814,-0.402957447340587,854
price_only_net_100bps,-0.18007668797551035,-0.05690371003934214,0.2528460720341104,-0.10457014078174481,-0.4676994096591298,854
fundamental_momentum_net_100bps,-0.15893456258979954,-0.04979212467519456,0.22460678863590236,-0.11418513229583645,-0.4074623656724462,854
price_only_net_150bps,-0.2415911473082275,-0.07835927439909696,0.2533403689821996,-0.1946606088785217,-0.4741689631714936,854
fundamental_momentum_net_150bps,-0.21597481302515387,-0.06928075776257936,0.22500173359417566,-0.20565266760382978,-0.41194092184602094,854
