decision_date,ticker,research_weight,research_score,price_score,fundamental_rank,feature_count,fundamental_snapshot_date,fundamental_available_at
2023-02-01,MEDC,0.05635253692441343,0.2678794178794178,0.28378378378378377,0.23076923076923073,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,BMRI,0.1,0.2664345114345114,0.3256756756756757,0.1282051282051282,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,BBRI,0.1,0.25116424116424113,0.23243243243243245,0.2948717948717948,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,MDKA,0.09388963672738088,0.24415800415800415,0.17297297297297295,0.41025641025641024,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,ESSA,0.06331235783915763,0.23198544698544699,0.1445945945945946,0.4358974358974359,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,KLBF,0.1,0.20968814968814967,0.327027027027027,-0.0641025641025641,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,MYOR,0.1,0.20060291060291055,0.28108108108108104,0.012820512820512775,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-02-01,CASH_IDR,0.0,,,,,,
2023-03-01,MAPI,0.06186449241541285,0.3514241164241164,0.29324324324324325,0.4871794871794872,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,AMRT,0.07545194970299618,0.3468295218295218,0.3581081081081081,0.3205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,MEDC,0.05908112102477475,0.2905821205821206,0.31621621621621626,0.23076923076923073,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,BMRI,0.1,0.2692723492723493,0.3297297297297298,0.1282051282051282,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,MDKA,0.0811432296421295,0.2583471933471933,0.19324324324324324,0.41025641025641024,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,BBRI,0.1,0.23508316008316005,0.20945945945945943,0.2948717948717948,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,ITMG,0.08576515765382585,0.23249480249480248,0.18378378378378377,0.34615384615384615,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,UNVR,0.1,0.22556133056133054,0.20135135135135135,0.28205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,RMKE,0.05227371919982034,0.22435550935550935,0.13918918918918918,0.42307692307692313,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,MYOR,0.08841281627025044,0.22235966735966728,0.3121621621621621,0.012820512820512775,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,ICBP,0.1,0.21246361746361744,0.3364864864864865,-0.07692307692307693,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,INCO,0.09600751409079021,0.21082120582120584,0.3121621621621622,-0.02564102564102566,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-03-01,CASH_IDR,0.0,,,,,,
2023-04-03,MAPI,0.057955737651931426,0.36305525460455035,0.3098591549295774,0.4871794871794872,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,AMRT,0.07230143067223736,0.3357313109425786,0.3422535211267606,0.3205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,RMKE,0.1,0.31326110509209104,0.2661971830985915,0.42307692307692313,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,ITMG,0.08360977274326026,0.29412784398699887,0.27183098591549293,0.34615384615384615,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,MEDC,0.0522717126604822,0.27134344528710724,0.2887323943661972,0.23076923076923073,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,MYOR,0.08400955515927251,0.2562405200433369,0.3605633802816901,0.012820512820512775,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,ISAT,0.09045389873156227,0.2437486457204767,0.1943661971830986,0.3589743589743589,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,BMRI,0.09684181282734275,0.24353196099674967,0.2929577464788732,0.1282051282051282,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,HMSP,0.07066192222448191,0.23308775731310943,0.24507042253521127,0.20512820512820518,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,BBRI,0.1,0.22057421451787645,0.1887323943661972,0.2948717948717948,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,ICBP,0.1,0.20861321776814734,0.33098591549295775,-0.07692307692307693,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,KLBF,0.09189415732942936,0.17893824485373783,0.2830985915492958,-0.0641025641025641,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-04-03,CASH_IDR,0.0,,,,,,
2023-05-02,MAPI,0.053630515299163316,0.3512242686890574,0.2929577464788732,0.4871794871794872,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,MYOR,0.1,0.32032502708559046,0.4521126760563381,0.012820512820512775,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,AMRT,0.06822978665547255,0.31798483206933903,0.3169014084507042,0.3205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,ITMG,0.0814011662049195,0.29018418201516794,0.2661971830985915,0.34615384615384615,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,BBRI,0.1,0.2797291440953412,0.2732394366197183,0.2948717948717948,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,BMRI,0.1,0.26620801733477784,0.3253521126760563,0.1282051282051282,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,BFIN,0.09062366037082271,0.26128927410617553,0.2633802816901409,0.2564102564102564,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,ICBP,0.1,0.25495124593716134,0.39718309859154927,-0.07692307692307693,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,MEDC,0.05200864154593673,0.2447237269772481,0.2507042253521127,0.23076923076923073,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,HMSP,0.06428357309805752,0.24294691224268689,0.2591549295774648,0.20512820512820518,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,UNVR,0.1,0.21475622968580715,0.1859154929577465,0.28205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,KLBF,0.08982265682562778,0.20752979414951248,0.323943661971831,-0.0641025641025641,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-05-02,CASH_IDR,0.0,,,,,,
2023-06-05,BBRI,0.1,0.3724052004333694,0.40563380281690137,0.2948717948717948,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,ISAT,0.09230454035686836,0.36304442036836393,0.36478873239436616,0.3589743589743589,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,MAPI,0.0454455201503291,0.34432286023835323,0.2830985915492958,0.4871794871794872,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,AMRT,0.0663560402528203,0.34164680390032504,0.3507042253521127,0.3205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,BFIN,0.08007811584232519,0.3095991332611051,0.33239436619718316,0.2564102564102564,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,BMRI,0.09464296346789101,0.28198266522210186,0.347887323943662,0.1282051282051282,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,MYOR,0.09396926288031004,0.26609967497291437,0.3746478873239436,0.012820512820512775,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,ICBP,0.1,0.2529794149512459,0.39436619718309857,-0.07692307692307693,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,KLBF,0.07882656336303312,0.21837486457204766,0.33943661971830985,-0.0641025641025641,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,UNVR,0.1,0.20982665222101837,0.17887323943661967,0.28205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,BRIS,0.04837699368642294,0.20744312026002162,0.2633802816901408,0.07692307692307687,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-06-05,CASH_IDR,0.0,0.19521126760563376,0.2788732394366197,0.0,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,ISAT,0.08509085329379606,0.4056923076923077,0.4257142857142857,0.3589743589743589,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,BBRI,0.1,0.3964615384615384,0.44000000000000006,0.2948717948717948,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,MAPI,0.043646207591822375,0.35715384615384616,0.30142857142857143,0.4871794871794872,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,BFIN,0.06358976152351462,0.2959230769230769,0.31285714285714283,0.2564102564102564,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,BMRI,0.09362881220753168,0.28346153846153843,0.35,0.1282051282051282,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,AMRT,0.08391119900706089,0.2581538461538461,0.2314285714285714,0.3205128205128205,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,MYOR,0.08963665947204619,0.24284615384615385,0.34142857142857147,0.012820512820512775,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,ICBP,0.1,0.23792307692307693,0.3728571428571429,-0.07692307692307693,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,BRIS,0.04641722963817991,0.229076923076923,0.29428571428571426,0.07692307692307687,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,ELSA,0.09407927726604846,0.21361538461538462,0.2557142857142857,0.11538461538461542,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,TLKM,0.1,0.19369230769230766,0.19428571428571428,0.1923076923076923,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,INDF,0.1,0.1933846153846154,0.25428571428571434,0.05128205128205132,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-07-03,CASH_IDR,0.0,,,,,,
2023-08-01,MAPI,0.04786729254976102,0.37608108108108107,0.32297297297297295,0.5,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,ISAT,0.07712293980473903,0.3734503334503334,0.4027027027027027,0.30519480519480524,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,CASH_IDR,0.0,0.36577044577044576,0.3972972972972973,0.29220779220779225,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,ELSA,0.07736009729407645,0.2983660933660933,0.40675675675675677,0.045454545454545414,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,BMRI,0.1,0.2868550368550369,0.3513513513513514,0.13636363636363635,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,MYOR,0.08170636237169136,0.28507546507546505,0.34324324324324323,0.14935064935064934,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,AMRT,0.07901446251676526,0.2846437346437347,0.27027027027027034,0.31818181818181823,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,ICBP,0.1,0.2722165672165672,0.3527027027027027,0.08441558441558439,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,BFIN,0.06434118046614509,0.26917163917163917,0.2648648648648648,0.27922077922077926,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,INDF,0.1,0.22559319059319055,0.2527027027027027,0.16233766233766234,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,HMSP,0.0725876649968219,0.21597402597402598,0.2,0.2532467532467533,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-08-01,BBNI,0.1,0.21050544050544048,0.2756756756756757,0.058441558441558406,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,MAPI,0.04855562894796193,0.3789189189189189,0.327027027027027,0.5,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,CASH_IDR,0.0,0.3761758511758512,0.41216216216216217,0.29220779220779225,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,ISAT,0.0860288185649197,0.3649368199368199,0.39054054054054055,0.30519480519480524,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,BMRI,0.1,0.33699017199017195,0.422972972972973,0.13636363636363635,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,RMKE,0.04330094385179593,0.3216005616005616,0.27297297297297296,0.43506493506493504,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,ELSA,0.07841107719708636,0.28228501228501224,0.3837837837837838,0.045454545454545414,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,AMRT,0.08402741463622089,0.28085995085995086,0.2648648648648649,0.31818181818181823,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,MYOR,0.0988004275635388,0.2793997893997894,0.33513513513513515,0.14935064935064934,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,ICBP,0.1,0.2769462969462969,0.35945945945945945,0.08441558441558439,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,INDF,0.1,0.2558634608634609,0.295945945945946,0.16233766233766234,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,BFIN,0.06678123337507191,0.2114689364689365,0.18243243243243243,0.27922077922077926,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-09-01,BRIS,0.09409445586340458,0.19960336960336955,0.2378378378378378,0.11038961038961037,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,MAPI,0.052964513664817886,0.38648648648648654,0.3378378378378379,0.5,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,CASH_IDR,0.0,0.3572569322569322,0.3851351351351351,0.29220779220779225,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,ISAT,0.08498618796114074,0.3545314145314145,0.37567567567567567,0.30519480519480524,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,BMRI,0.1,0.33415233415233414,0.4189189189189189,0.13636363636363635,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,ELSA,0.08441527021484982,0.2898525798525798,0.39459459459459456,0.045454545454545414,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,ICBP,0.1,0.27316251316251317,0.3540540540540541,0.08441558441558439,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,INDF,0.1,0.2643769743769743,0.30810810810810807,0.16233766233766234,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,AMRT,0.08835062234694079,0.25437346437346436,0.227027027027027,0.31818181818181823,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,MEDC,0.03835049121024258,0.2441277641277641,0.25135135135135134,0.2272727272727273,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,MYOR,0.09846439892346692,0.21885924885924884,0.24864864864864866,0.14935064935064934,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,JSMR,0.052468515678541355,0.20309757809757809,0.30405405405405406,-0.03246753246753248,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-10-02,BRIS,0.1,0.19203580203580198,0.22702702702702698,0.11038961038961037,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,ISAT,0.09350452922166269,0.3829097929097929,0.4162162162162162,0.30519480519480524,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,MAPI,0.05872703121967813,0.36945945945945946,0.3135135135135136,0.5,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,CASH_IDR,0.0,0.3184731484731485,0.32972972972972975,0.29220779220779225,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,BMRI,0.1,0.30766584766584765,0.3810810810810811,0.13636363636363635,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,ICBP,0.1,0.2731625131625131,0.35405405405405405,0.08441558441558439,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,BBNI,0.1,0.26158652158652157,0.3486486486486487,0.058441558441558406,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,INDF,0.1,0.2587012987012987,0.3,0.16233766233766234,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,UNTR,0.09852480312728709,0.22081607581607582,0.20135135135135135,0.26623376623376627,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,MEDC,0.03616123669610081,0.21196560196560194,0.2054054054054054,0.2272727272727273,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,ACES,0.056232756267391486,0.20465250965250964,0.322972972972973,-0.07142857142857145,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,MYOR,0.09997940214790321,0.19994032994032993,0.22162162162162163,0.14935064935064934,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-11-01,HRUM,0.05687024131997668,0.19979817479817474,0.0878378378378378,0.461038961038961,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,ISAT,0.09817337651202541,0.36964063333926345,0.3972602739726027,0.30519480519480524,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,MAPI,0.06788313077413612,0.3187671232876712,0.2410958904109589,0.5,3.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,BMRI,0.1,0.2940597758405977,0.36164383561643837,0.13636363636363635,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,ELSA,0.07956136890670377,0.27829389788293896,0.3780821917808219,0.045454545454545414,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,CASH_IDR,0.0,0.2516349404020637,0.23424657534246573,0.29220779220779225,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,ACES,0.070147677463949,0.24418786692759295,0.37945205479452054,-0.07142857142857145,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,MEDC,0.03696612132054611,0.24174346201743457,0.24794520547945198,0.2272727272727273,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,UNTR,0.1,0.2179523216509518,0.19726027397260273,0.26623376623376627,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,BBNI,0.1,0.21602561821739902,0.28356164383561644,0.058441558441558406,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,HMSP,0.1,0.2073438889877246,0.18767123287671234,0.2532467532467533,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,JSMR,0.05815751049806602,0.2060131649172745,0.3082191780821918,-0.03246753246753248,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2023-12-01,CPIN,0.0891108145245736,0.20483010140544386,0.15068493150684928,0.3311688311688312,4.0,2022-12-31,2022-12-31 17:00:00+00:00
2024-01-02,JSMR,0.07674248336417977,0.3881944444444444,0.3402777777777778,0.5,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,ACES,0.07826579253210289,0.34763537271448663,0.29861111111111116,0.4620253164556962,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,BRMS,0.05303181439849403,0.3387025316455696,0.27499999999999997,0.4873417721518988,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,BMRI,0.1,0.33734001406469755,0.3652777777777777,0.2721518987341772,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,ELSA,0.08574237644636622,0.3206293952180028,0.33055555555555555,0.2974683544303798,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,BBNI,0.1,0.23866385372714485,0.3111111111111111,0.069620253164557,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,BBCA,0.1,0.22346518987341774,0.1375,0.42405063291139244,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,ISAT,0.1,0.21572960618846695,0.3597222222222222,-0.120253164556962,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,MPMX,0.1,0.21331926863572434,0.15555555555555559,0.3481012658227848,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,AMRT,0.1,0.21122538677918423,0.2013888888888889,0.23417721518987344,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,BRPT,0.025824357387306242,0.20894866385372712,0.23611111111111113,0.14556962025316456,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,MAPI,0.08039317587155098,0.2067545710267229,0.1027777777777778,0.4493670886075949,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-01-02,CASH_IDR,0.0,,,,,,
2024-02-01,MAPA,0.08410039042609496,0.39120696038504255,0.3561643835616438,0.472972972972973,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,JSMR,0.0639518896960523,0.33890410958904105,0.26986301369863014,0.5,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,BMRI,0.1,0.3266456867826731,0.37397260273972605,0.21621621621621623,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,BBCA,0.1,0.31606071825249904,0.2835616438356164,0.3918918918918919,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,ACES,0.07523778502451475,0.31266197704553866,0.26712328767123283,0.41891891891891897,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,ELSA,0.08595696077150111,0.29143280266567934,0.2657534246575342,0.3513513513513513,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,BBNI,0.1,0.24504257682339872,0.36164383561643837,-0.02702702702702703,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,MAPI,0.0701490945439822,0.24466493891151425,0.19315068493150683,0.3648648648648649,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,UNTR,0.1,0.24357275083302476,0.2205479452054794,0.29729729729729726,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,CASH_IDR,0.0,0.22865605331358752,0.3150684931506849,0.027027027027026973,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,BSDE,0.1,0.2268345057386153,0.20821917808219176,0.2702702702702703,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-02-01,BRPT,0.02060387953785476,0.22229544613106256,0.27123287671232876,0.10810810810810811,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,JSMR,0.07745867890116082,0.3968918918918919,0.3527027027027027,0.5,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,MAPA,0.07468999968360428,0.3935135135135135,0.35945945945945945,0.472972972972973,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,ACES,0.06547591658400467,0.34324324324324323,0.3108108108108108,0.41891891891891897,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,BBCA,0.1,0.32472972972972974,0.295945945945946,0.3918918918918919,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,BMRI,0.1,0.31837837837837835,0.3621621621621621,0.21621621621621623,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,ELSA,0.08920860083681285,0.27756756756756756,0.24594594594594596,0.3513513513513513,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,ADMR,0.05399685880094,0.27027027027027023,0.18918918918918917,0.45945945945945943,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,BBNI,0.1,0.2614864864864864,0.38513513513513514,-0.02702702702702703,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,BRIS,0.07012684003735645,0.2574324324324324,0.3445945945945946,0.05405405405405406,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,MAPI,0.06904310515612115,0.24094594594594598,0.18783783783783786,0.3648648648648649,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,ICBP,0.1,0.23256756756756755,0.27432432432432435,0.1351351351351351,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-03-01,CASH_IDR,0.0,0.2152702702702702,0.2959459459459459,0.027027027027026973,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-04-01,MAPA,0.07621938174475452,0.41054054054054057,0.38378378378378375,0.472972972972973,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-04-01,JSMR,0.07587884756934726,0.38743243243243247,0.3391891891891893,0.5,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-04-01,ACES,0.06962145530031966,0.3281081081081081,0.2891891891891892,0.41891891891891897,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-04-01,BMRI,0.1,0.30986486486486486,0.35,0.21621621621621623,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-04-01,BBCA,0.1,0.30108108108108106,0.26216216216216215,0.3918918918918919,4.0,2023-12-31,2023-12-31 17:00:00+00:00
2024-04-01,ELSA,0.09352596637742773,0.24918918918918914,0.2054054054054054,0.3513513513513513,4.0,2023-12-31,2023-12-31 17:00:00+00:00
