annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_weight,average_spy_weight,average_offensive_weight,average_ml_exposure,average_number_of_etfs_held,active_weeks,model_name,target,top_n,weighting,overlay_variant,window
0.13754604912673374,0.20495784929432978,0.6710943230537646,-0.2335246574475498,0.5890001108667804,-0.059682495279424166,0.38905622489959835,0.020230923694779118,0.25150602409638556,0.0,0.7248995983935742,0.7484939759036144,3.569277108433735,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,3,equal_weight,bil_fallback_original,2020_onward
0.17043754253968046,0.1889682454354005,0.90193747709821,-0.22626887346803992,0.7532522698653664,-0.052224252195100795,0.45554337723907673,0.023688255616431987,0.25150602409638556,0.0,0.7151081108310238,0.7484939759036144,3.569277108433735,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,3,inverse_vol,bil_fallback_original,2020_onward
0.11982446190317586,0.16020517233389625,0.7479437783284565,-0.20801750810433195,0.5760306572035151,-0.04967121513283606,0.3358433734939759,0.017463855421686745,0.25150602409638556,0.0,0.717921686746988,0.7484939759036144,5.563253012048193,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,5,equal_weight,bil_fallback_original,2020_onward
0.13393059801392804,0.1528538301558445,0.8762004712435207,-0.1607696784092103,0.8330588164332318,-0.04758697861119311,0.39621976523538066,0.02060342779223979,0.25150602409638556,0.0,0.7072005022631819,0.7484939759036144,5.563253012048193,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,5,inverse_vol,bil_fallback_original,2020_onward
0.08984536798342213,0.11789040218591203,0.7621092668912678,-0.12877218648290834,0.6977078702887997,-0.03718774554429455,0.2765060240963855,0.014378313253012049,0.25150602409638556,0.0,0.7167921686746987,0.7484939759036144,10.548192771084338,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,10,equal_weight,bil_fallback_original,2020_onward
0.11655065433061451,0.12084122760840912,0.9644941270234494,-0.11341231663787943,1.0276719300493231,-0.03627059595287649,0.34174415822115034,0.01777069622749982,0.25150602409638556,0.0,0.7057961226141306,0.7484939759036144,10.548192771084338,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,2020_onward
0.10471925271009574,0.1073994926485889,0.9750442029808939,-0.09595346962925289,1.091354519171764,-0.032192720603931246,0.22690763052208834,0.011799196787148594,0.25150602409638556,0.0,0.717269076305221,0.7484939759036144,15.533132530120483,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,15,equal_weight,bil_fallback_original,2020_onward
0.11959670069886097,0.11487505103729105,1.0411024815130412,-0.1193951481280181,1.001688113579178,-0.034714926252329685,0.28645128303066436,0.01489546671759455,0.25150602409638556,0.0,0.7067514345261007,0.7484939759036144,15.533132530120483,332,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,2020_onward
