annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_weight,average_spy_weight,average_offensive_weight,average_ml_exposure,average_number_of_etfs_held,active_weeks,cost_bps,overlay_variant,model_name,target,top_n,weighting,window
0.1365222316975625,0.12087715493017533,1.1294295582686782,-0.1108462340091455,1.2316361752650844,-0.03588972854431922,0.34174415822115034,0.0,0.25150602409638556,0.0,0.7057961226141306,0.7484939759036144,10.548192771084338,332,0.0,bil_fallback_original,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,10.0,inverse_vol,2020_onward
0.11655065433061451,0.12084122760840912,0.9644941270234494,-0.11341231663787943,1.0276719300493231,-0.03627059595287649,0.34174415822115034,0.01777069622749982,0.25150602409638556,0.0,0.7057961226141306,0.7484939759036144,10.548192771084338,332,10.0,bil_fallback_original,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,10.0,inverse_vol,2020_onward
0.08722663002400455,0.1208670987220795,0.7216738959257434,-0.11725250133046816,0.7439212727595658,-0.03686894921851931,0.34174415822115034,0.044426740568749554,0.25150602409638556,0.0,0.7057961226141306,0.7484939759036144,10.548192771084338,332,25.0,bil_fallback_original,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,10.0,inverse_vol,2020_onward
0.03999644225540688,0.1211226246638318,0.33021446130658483,-0.17032193629852221,0.23482848495396016,-0.03798452440817095,0.34174415822115034,0.08885348113749911,0.25150602409638556,0.0,0.7057961226141306,0.7484939759036144,10.548192771084338,332,50.0,bil_fallback_original,lstm_classifier_top_quintile_forward_4w_seq26,top_quintile_forward_4w,10.0,inverse_vol,2020_onward
