Date,net_return,wealth,rebalance_turnover,cap_turnover,cost,adverse_loss,largest_stock_weight_end,growth_stock_weight_end,drawdown
2023-01-06,0.00017199815676582908,1.0001719981567658,0.19999999999999998,0.0,0.002,0.039920000000000004,0.043852178047214724,0.17090351397267514,0.0
2023-01-13,0.004599965114295834,1.0047727544565825,0.0,0.0,0.0,0.0,0.045719692301298374,0.1695291901974814,0.0
2023-01-20,0.024287484520433278,1.029176157177,0.0,0.0,0.0,0.0,0.046704413044451776,0.1666798880734881,0.0
2023-01-27,0.02002807200658041,1.0497885713603967,0.0,0.0,0.0,0.0,0.04753338087433717,0.1689515808323872,0.0
2023-02-03,-0.010134539533644182,1.039149447581977,0.0,0.014642859348904058,0.00014642859348904056,0.0,0.040948595751876385,0.1544112581179681,-0.010134539533644182
2023-02-10,-0.005607277141723377,1.033322648637716,0.0,0.0,0.0,0.0,0.04090844888607336,0.14999373851049222,-0.015684989503498614
2023-02-17,-0.022705143537231853,1.009860909580124,0.0,0.0,0.0,0.0,0.041648467339008136,0.15386676415577702,-0.038034003102673575
2023-02-24,0.027550765739184024,1.0376833509291254,0.0,0.0,0.0,0.0,0.04176867108518178,0.15307173227240078,-0.0115311032730947
2023-03-03,-0.04183252444411578,0.9942744367861308,0.0,0.0017686710851817745,1.7686710851817747e-05,0.0,0.03897277449209983,0.14198688409872848,-0.05288125255767118
2023-03-10,0.017223144465506213,1.0113989690492582,0.0,0.0,0.0,0.0,0.037035693103866354,0.13507402884601635,-0.03656888954448256
2023-03-17,0.021872669628722363,1.033520964562103,0.0,0.0,0.0,0.0,0.03700876921064509,0.1353315048402258,-0.015496079155455922
2023-03-24,0.041332208138877835,1.0762386681852778,0.0,0.0,0.0,0.0,0.036830549739358905,0.13938384880496807,0.0
2023-03-31,-0.01764163537143071,1.057252058028519,0.0,0.0,0.0,0.0,0.03810308543837409,0.13599821457851582,-0.01764163537143071
2023-04-07,-0.033456203487243985,1.0218804180378094,0.06400178542148412,0.0,0.0006400178542148411,0.0399743992858314,0.04523404944133037,0.17499362342303953,-0.05050761671584025
2023-04-14,-0.005637690111834015,1.0161193729095608,0.0,0.0,0.0,0.0,0.0486937934653295,0.17572625050609933,-0.05586056053634314
2023-04-21,0.00037159059715663467,1.0164969533141226,0.0,0.0,0.0,0.0,0.04267739673863294,0.16037893362061906,-0.05550972719823377
2023-04-28,-0.0012130905638366718,1.0152638504518885,0.0,0.0,0.0,0.0,0.048419058518776974,0.15790057836658034,-0.05665547943580518
2023-05-05,-0.001927382211688089,1.0133070489663576,0.0,0.010297043282524041,0.00010297043282524044,0.0,0.04566722694986384,0.15263138907922225,-0.058473664884234
2023-05-12,0.028725572948086864,1.0424148745202513,0.0,0.0,0.0,0.0,0.04685458814829759,0.15073837897696013,-0.03142778146232117
2023-05-19,0.027926281970011235,1.0715256462358378,0.0,0.0,0.0,0.0,0.04611128189620558,0.1482563964941778,-0.0043791605791185795
2023-05-26,0.018180876614017683,1.0910069217988072,0.0,0.0,0.0,0.0,0.04801509605070799,0.15377344692812195,0.0
2023-06-02,-0.004345019921338067,1.0862664749892736,0.0,0.008015096050707991,8.015096050707992e-05,0.0,0.0388973688599502,0.14447108716545104,-0.004345019921338067
2023-06-09,0.036602534210693705,1.1260265808019982,0.0,0.0,0.0,0.0,0.0375709864924063,0.14222311947463986,0.0
2023-06-16,-0.031457609449557,1.090604476393309,0.0,0.0,0.0,0.0,0.03794859436836272,0.1354647480898843,-0.031457609449557
2023-06-23,0.03197681536761232,1.1254785343740292,0.0,0.0,0.0,0.0,0.03862175886481151,0.1385100005532284,-0.00048670825121965855
2023-06-30,-0.011743611309548707,1.1122613519291,0.0,0.0,0.0,0.0,0.03893769999228349,0.14211574601759558,-0.012224603848244975
2023-07-07,0.03084147558822381,1.146565133262346,0.19999999999999998,0.0,0.0019999999999999996,0.0,0.042577112907390996,0.20111513903393155,0.0
2023-07-14,-0.008740630877140054,1.136543430655901,0.0,0.0,0.0,0.0,0.041825067795780504,0.19750997169461815,-0.008740630877140054
2023-07-21,0.014873701916991111,1.1534480388591914,0.0,0.0,0.0,0.0,0.04324940850658547,0.19695004540303387,0.0
2023-07-28,-0.031681464102710444,1.1169051162217323,0.0,0.0,0.0,0.0,0.044260660043803815,0.19871564738647163,-0.031681464102710444
