weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,annual_volatility,peak_largest_stock_weight,ending_largest_stock_weight,annual_cap_turnover,scenario,growth_allocation,cap_multiple,cap_name,cost_bps,window
157,2023-08-11,2026-08-07,0.39343488424947903,1.7228952479615303,1.6197008581807149,-0.17090644543994715,0.22028879424926032,0.03300646719945315,0.019417116766679902,0.04834338589256603,base,0.1,1.0,cap_1.00x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5248127300324301,1.3439935511935137,1.876717092182167,-0.17090644543994726,0.24093103447822947,0.0315287977774519,0.019417116766679902,0.05185401691827838,base,0.1,1.0,cap_1.00x,100,trailing_2y
53,2025-08-08,2026-08-07,0.717892890536376,0.7358621668432865,2.193536046734884,-0.1435409064955555,0.263371622631626,0.030273715754232808,0.019417116766679902,0.06345531128995839,base,0.1,1.0,cap_1.00x,100,trailing_1y
32,2026-01-02,2026-08-07,0.5865141356692873,0.3284650113424119,1.754670760284206,-0.14354090649555562,0.28685282196131634,0.030273715754232808,0.019417116766679902,0.07583022001998349,base,0.1,1.0,cap_1.00x,100,ytd
188,2023-01-06,2026-08-07,0.3886949088161591,2.277770840357107,1.6602468973429185,-0.172386962815257,0.21176376912547376,0.03773284421084892,0.02430816362926125,0.014275635162347982,base,0.1,1.25,cap_1.25x,100,full_recent
157,2023-08-11,2026-08-07,0.39438914956061044,1.7285291584730302,1.6183497337502548,-0.17238696281525723,0.2209913837400531,0.03773284421084892,0.02430816362926125,0.01614423430897669,base,0.1,1.25,cap_1.25x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5270859811997204,1.3510551512465412,1.8757587394909727,-0.17238696281525723,0.24198678554146047,0.03773284421084892,0.02430816362926125,0.017828095193389293,base,0.1,1.25,cap_1.25x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7281223579813612,0.7463980154892187,2.204768493125527,-0.14202024112248013,0.26492987368485477,0.03773284421084892,0.02430816362926125,0.026591814002169204,base,0.1,1.25,cap_1.25x,100,trailing_1y
32,2026-01-02,2026-08-07,0.5943275601156464,0.3324873964289685,1.760952975630914,-0.14202024112248013,0.2889703814830933,0.03773284421084892,0.02430816362926125,0.03776043734994254,base,0.1,1.25,cap_1.25x,100,ytd
188,2023-01-06,2026-08-07,0.38841703157012986,2.2754002004454206,1.6583950937466982,-0.1733504584983102,0.21189559523317006,0.03983291512728189,0.02919896633739913,0.003132470140050315,base,0.1,1.5,cap_1.50x,100,full_recent
157,2023-08-11,2026-08-07,0.39408264838094165,1.7267187495565235,1.6163709636556463,-0.17335045849831,0.2211461279130125,0.03983291512728189,0.02919896633739913,0.003750983352416938,base,0.1,1.5,cap_1.50x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5269075544759156,1.3505005008563056,1.8735509351490105,-0.1733504584983101,0.24224171090516125,0.03983291512728189,0.02919896633739913,0.004941010378879296,base,0.1,1.5,cap_1.50x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7316890385187178,0.7500718034858194,2.209315586419997,-0.14083746134420017,0.2653810985372811,0.03983291512728189,0.02919896633739913,0.009732572167944984,base,0.1,1.5,cap_1.50x,100,trailing_1y
32,2026-01-02,2026-08-07,0.5973769581531727,0.3340551820521622,1.7644532479878063,-0.14083746134419983,0.2895882758940149,0.03983291512728189,0.02919896633739913,0.01611957265315888,base,0.1,1.5,cap_1.50x,100,ytd
188,2023-01-06,2026-08-07,0.38857298570047005,2.27673053115622,1.658137534347136,-0.1733615007698469,0.2120115514710663,0.04681482639892635,0.039611970099466,0.0,base,0.1,,uncapped,100,full_recent
157,2023-08-11,2026-08-07,0.3942701601293255,1.727826228786618,1.6161439005003255,-0.1733615007698469,0.22127922134994446,0.04681482639892635,0.039611970099466,0.0,base,0.1,,uncapped,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5273534335895835,1.3518866670845102,1.8734783466090188,-0.1733615007698467,0.24243297368321834,0.04681482639892635,0.039611970099466,0.0,base,0.1,,uncapped,100,trailing_2y
53,2025-08-08,2026-08-07,0.7327137061262641,0.7511272687946349,2.2090671254613294,-0.1408374613442004,0.26572238843957574,0.04681482639892635,0.039611970099466,0.0,base,0.1,,uncapped,100,trailing_1y
32,2026-01-02,2026-08-07,0.5989427380521797,0.3348597484487512,1.7651554214631722,-0.14083746134420028,0.29011862651652237,0.04681482639892635,0.039611970099466,0.0,base,0.1,,uncapped,100,ytd
188,2023-01-06,2026-08-07,0.38114579028464024,2.2138071872753695,1.6077570767667557,-0.19135834543691566,0.21582245901599767,0.06453604283155122,0.03901007094564419,0.08623826817868604,base,0.2,1.0,cap_1.00x,100,full_recent
157,2023-08-11,2026-08-07,0.3942760237978471,1.727860865552346,1.590384776384798,-0.19135834543691554,0.2254749332124719,0.06453604283155122,0.03901007094564419,0.09265601702028357,base,0.2,1.0,cap_1.00x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5465044850043175,1.4118135822897098,1.8852911715819993,-0.19135834543691554,0.24836380175551873,0.06234087187046737,0.03901007094564419,0.09872947666782218,base,0.2,1.0,cap_1.00x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7773239153093277,0.7970898374511477,2.3144781121623397,-0.12636751703360916,0.26457423870040875,0.06038361444266133,0.03901007094564419,0.1191522682265269,base,0.2,1.0,cap_1.00x,100,trailing_1y
32,2026-01-02,2026-08-07,0.6545392171405586,0.3632342911116957,1.893510279563621,-0.12636751703360938,0.2883436851609258,0.06038361444266133,0.03901007094564419,0.1435545650449513,base,0.2,1.0,cap_1.00x,100,ytd
188,2023-01-06,2026-08-07,0.3825800121768055,2.2258892427155503,1.602069176644298,-0.19425964635633242,0.2174562466916596,0.07444436996589031,0.04890258532301858,0.026376073775383927,base,0.2,1.25,cap_1.25x,100,full_recent
157,2023-08-11,2026-08-07,0.3961117285476874,1.7387188636570134,1.5854003208091483,-0.1942596463563323,0.22726818175786453,0.07444436996589031,0.04890258532301858,0.029641801179016086,base,0.2,1.25,cap_1.25x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5509663616311089,1.425884880146905,1.8804753350880514,-0.19425964635633197,0.25086850321091453,0.07444436996589031,0.04890258532301858,0.03262291605255073,base,0.2,1.25,cap_1.25x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7984011563929303,0.8188137887692415,2.3302307244366283,-0.12313569769781796,0.26831223938147475,0.07444436996589031,0.04890258532301858,0.04829052226059717,base,0.2,1.25,cap_1.25x,100,trailing_1y
32,2026-01-02,2026-08-07,0.6715251308298096,0.3718298627451795,1.9011544724045737,-0.12313569769781818,0.2933297820162626,0.07444436996589031,0.04890258532301858,0.07018843279688997,base,0.2,1.25,cap_1.25x,100,ytd
188,2023-01-06,2026-08-07,0.38191396349231543,2.2202742906875472,1.5973400144451888,-0.19603649938373346,0.21784944925490984,0.07823104577586752,0.05879209509096014,0.005601339712494073,base,0.2,1.5,cap_1.50x,100,full_recent
157,2023-08-11,2026-08-07,0.39536302591251804,1.73428688372104,1.5803020757915311,-0.19603649938373358,0.2277246010060299,0.07823104577586752,0.05879209509096014,0.006707336725789081,base,0.2,1.5,cap_1.50x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.550364678166755,1.4239849572700582,1.8744742582775213,-0.1960364993837337,0.25155334851082967,0.07823104577586752,0.05879209509096014,0.00914161266954578,base,0.2,1.5,cap_1.50x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8048429372351742,0.8254542015449859,2.334619694889365,-0.12095742632078099,0.2694897519293109,0.07823104577586752,0.05879209509096014,0.018110742081175604,base,0.2,1.5,cap_1.50x,100,trailing_1y
32,2026-01-02,2026-08-07,0.6774050210451399,0.3747974929373945,1.9042307956022324,-0.12095742632078088,0.2949624198234926,0.07823104577586752,0.05879209509096014,0.02999591657194709,base,0.2,1.5,cap_1.50x,100,ytd
188,2023-01-06,2026-08-07,0.382282751320846,2.2233823872290364,1.5967042048546751,-0.1960364993837337,0.21814480852556922,0.09130181878359489,0.07815191723334748,0.0,base,0.2,,uncapped,100,full_recent
157,2023-08-11,2026-08-07,0.39580894126304766,1.7369259221505642,1.5797070040534469,-0.19603649938373402,0.22806287422920826,0.09130181878359489,0.07815191723334748,0.0,base,0.2,,uncapped,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.551229195472164,1.4267150606910732,1.8737331178948,-0.19603649938373358,0.2520150510211209,0.09130181878359489,0.07815191723334748,0.0,base,0.2,,uncapped,100,trailing_2y
53,2025-08-08,2026-08-07,0.8068373335101695,0.827510187389946,2.332287544791273,-0.12095742632078077,0.27033571422159297,0.09130181878359489,0.07815191723334748,0.0,base,0.2,,uncapped,100,trailing_1y
32,2026-01-02,2026-08-07,0.6804761163267417,0.3763459098644113,1.903355150364502,-0.12095742632078077,0.29626809914291063,0.09130181878359489,0.07815191723334748,0.0,base,0.2,,uncapped,100,ytd
188,2023-01-06,2026-08-07,0.37364682339778965,2.1511673310286614,1.5332968414650712,-0.21171043628930453,0.2239073177046723,0.0946859541614354,0.05878648627920907,0.1249973881283524,base,0.3,1.0,cap_1.00x,100,full_recent
157,2023-08-11,2026-08-07,0.3942992598828601,1.727998124298995,1.5398733256580213,-0.21171043628930453,0.23420388759060465,0.0946859541614354,0.05878648627920907,0.13351652077439224,base,0.3,1.0,cap_1.00x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.567567664710467,1.4786028496719164,1.8707493150425492,-0.21171043628930453,0.2590487150402865,0.0924605778898452,0.05878648627920907,0.1413131958292632,base,0.3,1.0,cap_1.00x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8379205676248589,0.8595589236124634,2.4020232567070257,-0.11085923555041277,0.26956865086467846,0.09031582006532497,0.05878648627920907,0.1682352591866172,base,0.3,1.0,cap_1.00x,100,trailing_1y
32,2026-01-02,2026-08-07,0.7253882157135976,0.3988672711266099,2.0053658642816243,-0.11085923555041266,0.29412262043810067,0.09031582006532497,0.05878648627920907,0.20486429809824616,base,0.3,1.0,cap_1.00x,100,ytd
188,2023-01-06,2026-08-07,0.3754974854123845,2.1665433185764638,1.5226662723670963,-0.21597449537366908,0.22677486944172995,0.10979015734306281,0.07378248962334906,0.03636565143839277,base,0.3,1.25,cap_1.25x,100,full_recent
157,2023-08-11,2026-08-07,0.39669175149592784,1.7421556371926803,1.5298524125652864,-0.21597449537366953,0.2373360066195211,0.10979015734306281,0.07378248962334906,0.0405694524652447,base,0.3,1.25,cap_1.25x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5737306179247113,1.4983191201051924,1.8600545863569664,-0.2159744953736692,0.26323953410099604,0.10979015734306281,0.07378248962334906,0.04445490875650854,base,0.3,1.25,cap_1.25x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8695559252467568,0.8921876372199378,2.4156680244628714,-0.11748323344889877,0.2758797505295027,0.10979015734306281,0.07378248962334906,0.06520244205927758,base,0.3,1.25,cap_1.25x,100,trailing_1y
32,2026-01-02,2026-08-07,0.7515431207588945,0.4118788614126043,2.0083146156362766,-0.11748323344889888,0.3024278414612066,0.10979015734306281,0.07378248962334906,0.0973304717894631,base,0.3,1.25,cap_1.25x,100,ytd
188,2023-01-06,2026-08-07,0.3744174705923655,2.157563575933694,1.5149682557361253,-0.21839431542936527,0.227514404735262,0.11528405477718358,0.08876710194456264,0.007485073496193231,base,0.3,1.5,cap_1.50x,100,full_recent
157,2023-08-11,2026-08-07,0.39546568628802814,1.7348943025979562,1.5214973641174283,-0.21839431542936494,0.2381892025694796,0.11528405477718358,0.08876710194456264,0.008963017944486163,base,0.3,1.5,cap_1.50x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.572598293228137,1.49469071993772,1.849929504214908,-0.21839431542936494,0.2644583931394984,0.11528405477718358,0.08876710194456264,0.012711742744523212,base,0.3,1.5,cap_1.50x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8783472600772166,0.9012569147662837,2.4166673152914435,-0.12080287692111225,0.2779634496089763,0.11528405477718358,0.08876710194456264,0.025183641286319572,base,0.3,1.5,cap_1.50x,100,trailing_1y
32,2026-01-02,2026-08-07,0.7603173139747195,0.4162270945162898,2.00837341508407,-0.12080287692111236,0.30536211739791297,0.11528405477718358,0.08876710194456264,0.04171040588046679,base,0.3,1.5,cap_1.50x,100,ytd
188,2023-01-06,2026-08-07,0.3750406385090037,2.162742630826761,1.5141313511445478,-0.21839431542936427,0.2280172586879951,0.13363039002770494,0.1156627787994953,0.0,base,0.3,,uncapped,100,full_recent
157,2023-08-11,2026-08-07,0.3962233617373452,1.7393800927900638,1.5206986019293145,-0.21839431542936416,0.23876392309965302,0.13363039002770494,0.1156627787994953,0.0,base,0.3,,uncapped,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.573822684911955,1.4986142548583796,1.84830309879053,-0.21839431542936405,0.26522614944747624,0.13363039002770494,0.1156627787994953,0.0,base,0.3,,uncapped,100,trailing_2y
53,2025-08-08,2026-08-07,0.8812456561339557,0.9042471242694514,2.41127565612176,-0.12252163183326747,0.27939749748168724,0.13363039002770494,0.1156627787994953,0.0,base,0.3,,uncapped,100,trailing_1y
32,2026-01-02,2026-08-07,0.7648184122147623,0.4184544714077443,2.0045606164053913,-0.1225216318332677,0.30756170674503663,0.13363039002770494,0.1156627787994953,0.0,base,0.3,,uncapped,100,ytd
188,2023-01-06,2026-08-07,0.3739579084387079,2.1537481564324144,1.6134359082920464,-0.17090644543994682,0.21117950590193424,0.03300646719945316,0.0194171167666799,0.045307439419357616,adverse,0.1,1.0,cap_1.00x,100,full_recent
157,2023-08-11,2026-08-07,0.39343488424947837,1.7228952479615263,1.6197008581807133,-0.17090644543994704,0.22028879424926034,0.03300646719945316,0.0194171167666799,0.04834338589256604,adverse,0.1,1.0,cap_1.00x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5248127300324308,1.3439935511935164,1.876717092182167,-0.17090644543994726,0.24093103447822947,0.03152879777745189,0.0194171167666799,0.05185401691827838,adverse,0.1,1.0,cap_1.00x,100,trailing_2y
53,2025-08-08,2026-08-07,0.717892890536376,0.7358621668432865,2.193536046734884,-0.14354090649555618,0.2633716226316259,0.0302737157542328,0.0194171167666799,0.0634553112899584,adverse,0.1,1.0,cap_1.00x,100,trailing_1y
32,2026-01-02,2026-08-07,0.5865141356692865,0.32846501134241146,1.7546707602842038,-0.14354090649555595,0.2868528219613162,0.0302737157542328,0.0194171167666799,0.07583022001998346,adverse,0.1,1.0,cap_1.00x,100,ytd
188,2023-01-06,2026-08-07,0.3746672681901353,2.159638868912007,1.6116242769264144,-0.172386962815257,0.21182113692403343,0.037732844210848916,0.02430816362926125,0.014421523884780785,adverse,0.1,1.25,cap_1.25x,100,full_recent
157,2023-08-11,2026-08-07,0.39438914956061,1.7285291584730276,1.6183497337502555,-0.17238696281525723,0.2209913837400531,0.037732844210848916,0.02430816362926125,0.016144234308976692,adverse,0.1,1.25,cap_1.25x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5270859811997202,1.3510551512465399,1.8757587394909738,-0.17238696281525767,0.24198678554146036,0.037732844210848916,0.02430816362926125,0.017828095193389296,adverse,0.1,1.25,cap_1.25x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7281223579813623,0.74639801548922,2.2047684931255302,-0.14202024112248013,0.26492987368485477,0.037732844210848916,0.02430816362926125,0.026591814002169197,adverse,0.1,1.25,cap_1.25x,100,trailing_1y
32,2026-01-02,2026-08-07,0.5943275601156472,0.33248739642896896,1.7609529756309181,-0.14202024112248035,0.2889703814830931,0.037732844210848916,0.02430816362926125,0.03776043734994254,adverse,0.1,1.25,cap_1.25x,100,ytd
188,2023-01-06,2026-08-07,0.3743880304189984,2.157319054946535,1.609794206497697,-0.17335045849830988,0.21195217899374746,0.03983291512728191,0.02919896633739913,0.0031324701400503186,adverse,0.1,1.5,cap_1.50x,100,full_recent
157,2023-08-11,2026-08-07,0.3940826483809421,1.7267187495565262,1.6163709636556483,-0.17335045849830988,0.22114612791301244,0.03983291512728191,0.02919896633739913,0.003750983352416942,adverse,0.1,1.5,cap_1.50x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5269075544759163,1.3505005008563078,1.8735509351490138,-0.17335045849830977,0.2422417109051612,0.03983291512728191,0.02919896633739913,0.00494101037887929,adverse,0.1,1.5,cap_1.50x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7316890385187187,0.7500718034858203,2.2093155864199994,-0.14083746134420017,0.2653810985372811,0.03983291512728191,0.02919896633739913,0.009732572167944984,adverse,0.1,1.5,cap_1.50x,100,trailing_1y
32,2026-01-02,2026-08-07,0.5973769581531732,0.33405518205216245,1.7644532479878081,-0.14083746134420017,0.28958827589401487,0.03983291512728191,0.02919896633739913,0.01611957265315888,adverse,0.1,1.5,cap_1.50x,100,ytd
188,2023-01-06,2026-08-07,0.3745424087398921,2.158601426029624,1.609562552490554,-0.1733615007698467,0.21206823242666137,0.04681482639892634,0.03961197009946601,0.0,adverse,0.1,,uncapped,100,full_recent
157,2023-08-11,2026-08-07,0.39427016012932614,1.727826228786622,1.6161439005003277,-0.1733615007698469,0.22127922134994452,0.04681482639892634,0.03961197009946601,0.0,adverse,0.1,,uncapped,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5273534335895851,1.3518866670845155,1.8734783466090228,-0.1733615007698469,0.2424329736832184,0.04681482639892634,0.03961197009946601,0.0,adverse,0.1,,uncapped,100,trailing_2y
53,2025-08-08,2026-08-07,0.7327137061262652,0.751127268794636,2.2090671254613334,-0.14083746134419994,0.26572238843957574,0.04681482639892634,0.03961197009946601,0.0,adverse,0.1,,uncapped,100,trailing_1y
32,2026-01-02,2026-08-07,0.5989427380521821,0.33485974844875255,1.7651554214631786,-0.14083746134419983,0.29011862651652237,0.04681482639892634,0.03961197009946601,0.0,adverse,0.1,,uncapped,100,ytd
188,2023-01-06,2026-08-07,0.35304170449183525,1.9835988474236816,1.5068670051672448,-0.19135834543691566,0.21666716618210943,0.0645360428315512,0.03901007094564419,0.08858761572069619,adverse,0.2,1.0,cap_1.00x,100,full_recent
157,2023-08-11,2026-08-07,0.39427602379784754,1.727860865552349,1.590384776384799,-0.19135834543691543,0.22547493321247203,0.0645360428315512,0.03901007094564419,0.09265601702028353,adverse,0.2,1.0,cap_1.00x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5465044850043177,1.4118135822897102,1.8852911715819995,-0.19135834543691566,0.24836380175551886,0.06234087187046735,0.03901007094564419,0.09872947666782217,adverse,0.2,1.0,cap_1.00x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7773239153093261,0.7970898374511461,2.314478112162339,-0.12636751703360927,0.26457423870040875,0.06038361444266133,0.03901007094564419,0.11915226822652701,adverse,0.2,1.0,cap_1.00x,100,trailing_1y
32,2026-01-02,2026-08-07,0.6545392171405586,0.3632342911116957,1.8935102795636194,-0.12636751703360927,0.28834368516092573,0.06038361444266133,0.03901007094564419,0.14355456504495137,adverse,0.2,1.0,cap_1.00x,100,ytd
188,2023-01-06,2026-08-07,0.35431516090151716,1.9937637283958551,1.5013947040978128,-0.1942596463563322,0.21832110950278472,0.0744443699658903,0.04890258532301859,0.026973646370664774,adverse,0.2,1.25,cap_1.25x,100,full_recent
157,2023-08-11,2026-08-07,0.3961117285476874,1.738718863657014,1.5854003208091487,-0.19425964635633242,0.22726818175786445,0.0744443699658903,0.04890258532301859,0.029641801179016082,adverse,0.2,1.25,cap_1.25x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5509663616311069,1.4258848801468984,1.8804753350880485,-0.1942596463563323,0.2508685032109144,0.0744443699658903,0.04890258532301859,0.0326229160525507,adverse,0.2,1.25,cap_1.25x,100,trailing_2y
53,2025-08-08,2026-08-07,0.7984011563929276,0.8188137887692386,2.3302307244366243,-0.12313569769781829,0.26831223938147464,0.0744443699658903,0.04890258532301859,0.048290522260597116,adverse,0.2,1.25,cap_1.25x,100,trailing_1y
32,2026-01-02,2026-08-07,0.6715251308298082,0.3718298627451788,1.9011544724045701,-0.12313569769781818,0.2933297820162625,0.0744443699658903,0.04890258532301859,0.07018843279688997,adverse,0.2,1.25,cap_1.25x,100,ytd
188,2023-01-06,2026-08-07,0.35364587219473886,1.9884182681172655,1.4968346847405662,-0.19603649938373313,0.2187101383577436,0.07823104577586755,0.05879209509096015,0.005601339712494079,adverse,0.2,1.5,cap_1.50x,100,full_recent
157,2023-08-11,2026-08-07,0.39536302591251804,1.7342868837210403,1.5803020757915314,-0.19603649938373313,0.22772460100602984,0.07823104577586755,0.05879209509096015,0.006707336725789088,adverse,0.2,1.5,cap_1.50x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5503646781667546,1.423984957270057,1.8744742582775213,-0.19603649938373324,0.25155334851082967,0.07823104577586755,0.05879209509096015,0.009141612669545792,adverse,0.2,1.5,cap_1.50x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8048429372351726,0.8254542015449844,2.3346196948893643,-0.12095742632078088,0.26948975192931074,0.07823104577586755,0.05879209509096015,0.018110742081175628,adverse,0.2,1.5,cap_1.50x,100,trailing_1y
32,2026-01-02,2026-08-07,0.6774050210451368,0.37479749293739295,1.9042307956022275,-0.12095742632078088,0.2949624198234926,0.07823104577586755,0.05879209509096015,0.02999591657194713,adverse,0.2,1.5,cap_1.50x,100,ytd
188,2023-01-06,2026-08-07,0.3540071161903815,1.9913025853043207,1.496340710013384,-0.19603649938373346,0.21900494280853194,0.09130181878359489,0.07815191723334744,0.0,adverse,0.2,,uncapped,100,full_recent
157,2023-08-11,2026-08-07,0.3958089412630481,1.7369259221505668,1.5797070040534489,-0.1960364993837337,0.22806287422920815,0.09130181878359489,0.07815191723334744,0.0,adverse,0.2,,uncapped,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5512291954721651,1.4267150606910768,1.8737331178948025,-0.19603649938373324,0.25201505102112076,0.09130181878359489,0.07815191723334744,0.0,adverse,0.2,,uncapped,100,trailing_2y
53,2025-08-08,2026-08-07,0.8068373335101722,0.8275101873899486,2.3322875447912774,-0.12095742632078077,0.27033571422159297,0.09130181878359489,0.07815191723334744,0.0,adverse,0.2,,uncapped,100,trailing_1y
32,2026-01-02,2026-08-07,0.6804761163267461,0.3763459098644135,1.903355150364508,-0.12095742632078044,0.29626809914291075,0.09130181878359489,0.07815191723334744,0.0,adverse,0.2,,uncapped,100,ytd
188,2023-01-06,2026-08-07,0.3313145506718145,1.813989377425342,1.380783227978321,-0.21171043628930486,0.2262130998116084,0.0946859541614354,0.058786486279209064,0.13041755134720504,adverse,0.3,1.0,cap_1.00x,100,full_recent
157,2023-08-11,2026-08-07,0.3942992598828603,1.727998124298996,1.5398733256580206,-0.21171043628930475,0.2342038875906046,0.0946859541614354,0.058786486279209064,0.13351652077439222,adverse,0.3,1.0,cap_1.00x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5675676647104679,1.4786028496719195,1.8707493150425503,-0.21171043628930464,0.2590487150402865,0.09246057788984517,0.058786486279209064,0.14131319582926316,adverse,0.3,1.0,cap_1.00x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8379205676248602,0.859558923612465,2.4020232567070288,-0.11085923555041188,0.2695686508646784,0.090315820065325,0.058786486279209064,0.1682352591866172,adverse,0.3,1.0,cap_1.00x,100,trailing_1y
32,2026-01-02,2026-08-07,0.7253882157135967,0.39886727112660947,2.0053658642816274,-0.11085923555041222,0.2941226204381006,0.090315820065325,0.058786486279209064,0.20486429809824616,adverse,0.3,1.0,cap_1.00x,100,ytd
188,2023-01-06,2026-08-07,0.33279521151837366,1.8253207736271007,1.3709307008927631,-0.2159744953736693,0.22912745423643552,0.10979015734306284,0.07378248962334905,0.03774314290040871,adverse,0.3,1.25,cap_1.25x,100,full_recent
157,2023-08-11,2026-08-07,0.39669175149592806,1.7421556371926816,1.5298524125652864,-0.21597449537366953,0.2373360066195211,0.10979015734306284,0.07378248962334905,0.04056945246524474,adverse,0.3,1.25,cap_1.25x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5737306179247104,1.4983191201051898,1.8600545863569644,-0.21597449537366942,0.26323953410099604,0.10979015734306284,0.07378248962334905,0.04445490875650858,adverse,0.3,1.25,cap_1.25x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8695559252467553,0.8921876372199362,2.415668024462871,-0.1174832334488991,0.27587975052950275,0.10979015734306284,0.07378248962334905,0.06520244205927765,adverse,0.3,1.25,cap_1.25x,100,trailing_1y
32,2026-01-02,2026-08-07,0.7515431207588945,0.4118788614126043,2.008314615636275,-0.11748323344889888,0.30242784146120655,0.10979015734306284,0.07378248962334905,0.09733047178946329,adverse,0.3,1.25,cap_1.25x,100,ytd
188,2023-01-06,2026-08-07,0.33171039478965536,1.817015519634508,1.3637437568630222,-0.21839431542936505,0.22985466975681593,0.11528405477718358,0.08876710194456267,0.007485073496193244,adverse,0.3,1.5,cap_1.50x,100,full_recent
157,2023-08-11,2026-08-07,0.39546568628802814,1.7348943025979562,1.521497364117427,-0.21839431542936494,0.23818920256947965,0.11528405477718358,0.08876710194456267,0.008963017944486177,adverse,0.3,1.5,cap_1.50x,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5725982932281368,1.494690719937719,1.8499295042149073,-0.21839431542936483,0.2644583931394985,0.11528405477718358,0.08876710194456267,0.012711742744523209,adverse,0.3,1.5,cap_1.50x,100,trailing_2y
53,2025-08-08,2026-08-07,0.8783472600772166,0.9012569147662837,2.416667315291444,-0.12080287692111247,0.2779634496089763,0.11528405477718358,0.08876710194456267,0.025183641286319565,adverse,0.3,1.5,cap_1.50x,100,trailing_1y
32,2026-01-02,2026-08-07,0.7603173139747208,0.4162270945162905,2.008373415084072,-0.12080287692111236,0.3053621173979131,0.11528405477718358,0.08876710194456267,0.041710405880466775,adverse,0.3,1.5,cap_1.50x,100,ytd
188,2023-01-06,2026-08-07,0.33231419909951176,1.8216360055439584,1.3632668477218068,-0.2183943154293646,0.23035391088426124,0.13363039002770483,0.11566277879949519,0.0,adverse,0.3,,uncapped,100,full_recent
157,2023-08-11,2026-08-07,0.39622336173734496,1.739380092790063,1.520698601929316,-0.2183943154293646,0.2387639230996529,0.13363039002770483,0.11566277879949519,0.0,adverse,0.3,,uncapped,100,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.573822684911955,1.4986142548583796,1.848303098790531,-0.21839431542936427,0.2652261494474762,0.13363039002770483,0.11566277879949519,0.0,adverse,0.3,,uncapped,100,trailing_2y
53,2025-08-08,2026-08-07,0.8812456561339568,0.9042471242694525,2.411275656121763,-0.12252163183326759,0.2793974974816871,0.13363039002770483,0.11566277879949519,0.0,adverse,0.3,,uncapped,100,trailing_1y
32,2026-01-02,2026-08-07,0.7648184122147628,0.4184544714077445,2.004560616405395,-0.12252163183326781,0.30756170674503647,0.13363039002770483,0.11566277879949519,0.0,adverse,0.3,,uncapped,100,ytd
188,2023-01-06,2026-08-07,0.34109540093265656,1.8894537110059058,1.4884488266884182,-0.17989488035183043,0.21278951770998805,0.03300802343583369,0.01948492097898693,0.04576258806769893,base,0.1,1.0,cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.3450113102583998,1.4471089637056833,1.4481393377675635,-0.17989488035183043,0.2221000970117725,0.03300802343583369,0.01948492097898693,0.049450933447512856,base,0.1,1.0,cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.47309663030822335,1.1862392560709218,1.7195471456718145,-0.17989488035183043,0.243030585778417,0.031598769007159556,0.01948492097898693,0.05289614196510814,base,0.1,1.0,cap_1.00x,200,trailing_2y
