date,event,allocation,cap_multiple,scenario,turnover,capped_names,missing_ciks,cost_bps
2025-01-03,quarterly_reset,0.1,,base,0.06540262529755057,,,50
2025-04-04,quarterly_reset,0.1,,base,0.032610084644975064,,,50
2025-07-04,quarterly_reset,0.1,,base,0.10099453729584967,,,50
2025-10-03,quarterly_reset,0.1,,base,0.08945259828160695,,,50
2026-01-02,quarterly_reset,0.1,,base,0.06397522826788954,,,50
2026-04-03,quarterly_reset,0.1,,base,0.058677244727106656,,,50
2023-01-06,quarterly_reset,0.2,1.0,base,0.19999999999999998,,0001431959,50
2023-02-03,monthly_stock_cap,0.2,1.0,base,0.011032455650736754,0001561550|0001743725,,50
2023-03-03,monthly_stock_cap,0.2,1.0,base,0.00016162935453864992,0000858470,,50
2023-04-07,quarterly_reset,0.2,1.0,base,0.029002333787450874,,0001431959,50
2023-05-05,monthly_stock_cap,0.2,1.0,base,0.006605511579393407,0000858470|0001561550,,50
2023-06-02,monthly_stock_cap,0.2,1.0,base,0.008096475088522655,0001561550,,50
2023-07-07,quarterly_reset,0.2,1.0,base,0.2,,,50
2023-08-04,monthly_stock_cap,0.2,1.0,base,0.005804532267719543,0001035002|0001280452,,50
2023-09-01,monthly_stock_cap,0.2,1.0,base,0.0018998725849852136,0000896429|0001035002,,50
2023-10-06,quarterly_reset,0.2,1.0,base,0.20000000000000004,,,50
2023-11-03,monthly_stock_cap,0.2,1.0,base,0.006539832227728659,0000889900|0001694028,,50
2024-01-05,quarterly_reset,0.2,1.0,base,0.16074832738326705,,,50
2024-02-02,monthly_stock_cap,0.2,1.0,base,0.01362257087982865,0000936395|0001045810,,50
2024-03-01,monthly_stock_cap,0.2,1.0,base,0.011768325930613764,0000936395|0001045810,,50
2024-04-05,quarterly_reset,0.2,1.0,base,0.11188047803079756,,,50
2024-05-03,monthly_stock_cap,0.2,1.0,base,0.008790648665242517,0000788965|0000909494|0001045810|0001680247,,50
2024-06-07,monthly_stock_cap,0.2,1.0,base,0.03165919700936838,0000788965|0000909494|0001045810,,50
2024-07-05,quarterly_reset,0.2,1.0,base,0.16041590638407402,,,50
2024-08-02,monthly_stock_cap,0.2,1.0,base,0.004951627809714631,0000004447|0000045012,,50
2024-09-06,monthly_stock_cap,0.2,1.0,base,0.006191352656875289,0001162194,,50
2024-10-04,quarterly_reset,0.2,1.0,base,0.12506843553282374,,,50
2024-11-01,monthly_stock_cap,0.2,1.0,base,0.008712249741800489,0001045810|0001162194|0001562088,,50
2024-12-06,monthly_stock_cap,0.2,1.0,base,0.024920284587459894,0001507605|0001562088,,50
2025-01-03,quarterly_reset,0.2,1.0,base,0.12178787645653771,,,50
2025-02-07,monthly_stock_cap,0.2,1.0,base,0.007588777026133267,0000889900|0001562088,,50
2025-04-04,quarterly_reset,0.2,1.0,base,0.06885754942081153,,,50
2025-05-02,monthly_stock_cap,0.2,1.0,base,0.01888716119848529,0001045810|0001562088,,50
2025-06-06,monthly_stock_cap,0.2,1.0,base,0.005187326127165595,0001045810,,50
2025-07-04,quarterly_reset,0.2,1.0,base,0.19999999999999998,,,50
2025-08-01,monthly_stock_cap,0.2,1.0,base,0.005566417122475543,0001511737|0001751008,,50
2025-09-05,monthly_stock_cap,0.2,1.0,base,0.021794303042063003,0000723125|0000927003|0001511737|0001751008,,50
2025-10-03,quarterly_reset,0.2,1.0,base,0.13902823064968026,,,50
2025-11-07,monthly_stock_cap,0.2,1.0,base,0.010637913659429727,0000033213|0000723125|0001321655,,50
2026-01-02,quarterly_reset,0.2,1.0,base,0.127747552194255,,,50
2026-02-06,monthly_stock_cap,0.2,1.0,base,0.03428925784640885,0000723125|0000751978|0000912093,,50
2026-03-06,monthly_stock_cap,0.2,1.0,base,0.0009435856832175562,0000912093,,50
2026-04-03,quarterly_reset,0.2,1.0,base,0.08845000473282277,,,50
2026-05-01,monthly_stock_cap,0.2,1.0,base,0.028293118385384806,0000723125|0000751978|0001713445,,50
2026-06-05,monthly_stock_cap,0.2,1.0,base,0.017053935851728454,0000723125,,50
2026-07-03,monthly_stock_cap,0.2,1.0,base,0.007487517554686562,0000723125|0001713445,,50
2023-01-06,quarterly_reset,0.2,1.25,base,0.19999999999999998,,0001431959,50
2023-04-07,quarterly_reset,0.2,1.25,base,0.019249894845138886,,0001431959,50
2023-06-02,monthly_stock_cap,0.2,1.25,base,0.005764341197505582,0001561550,,50
2023-07-07,quarterly_reset,0.2,1.25,base,0.2,,,50
2023-10-06,quarterly_reset,0.2,1.25,base,0.20000000000000004,,,50
2024-01-05,quarterly_reset,0.2,1.25,base,0.16071164176806849,,,50
2024-03-01,monthly_stock_cap,0.2,1.25,base,0.01034862843939654,0001045810,,50
2024-04-05,quarterly_reset,0.2,1.25,base,0.11195791475351251,,,50
2024-06-07,monthly_stock_cap,0.2,1.25,base,0.012718906413377777,0000788965|0001045810,,50
2024-07-05,quarterly_reset,0.2,1.25,base,0.16000000000000003,,,50
2024-10-04,quarterly_reset,0.2,1.25,base,0.11999999999999997,,,50
2024-12-06,monthly_stock_cap,0.2,1.25,base,0.009327585054718231,0001507605,,50
2025-01-03,quarterly_reset,0.2,1.25,base,0.12190001582430496,,,50
2025-04-04,quarterly_reset,0.2,1.25,base,0.06308420731095603,,,50
2025-05-02,monthly_stock_cap,0.2,1.25,base,0.007126707342919609,0001562088,,50
2025-07-04,quarterly_reset,0.2,1.25,base,0.19999999999999998,,,50
2025-09-05,monthly_stock_cap,0.2,1.25,base,0.005653306564974098,0001511737|0001751008,,50
2025-10-03,quarterly_reset,0.2,1.25,base,0.16418669159330984,,,50
2026-01-02,quarterly_reset,0.2,1.25,base,0.1275307834943595,,,50
2026-02-06,monthly_stock_cap,0.2,1.25,base,0.006885935617574414,0000751978|0000912093,,50
2026-03-06,monthly_stock_cap,0.2,1.25,base,0.001216759843941097,0000912093,,50
2026-04-03,quarterly_reset,0.2,1.25,base,0.10376779162825127,,,50
2026-05-01,monthly_stock_cap,0.2,1.25,base,0.0077335797850993145,0000751978,,50
2026-06-05,monthly_stock_cap,0.2,1.25,base,0.020492050283410352,0000723125,,50
2026-07-03,monthly_stock_cap,0.2,1.25,base,0.006628602862296093,0000723125,,50
2023-01-06,quarterly_reset,0.2,1.5,base,0.19999999999999998,,0001431959,50
2023-04-07,quarterly_reset,0.2,1.5,base,0.019249894845138886,,0001431959,50
2023-07-07,quarterly_reset,0.2,1.5,base,0.19999999999999996,,,50
2023-10-06,quarterly_reset,0.2,1.5,base,0.20000000000000004,,,50
2024-01-05,quarterly_reset,0.2,1.5,base,0.16071164176806854,,,50
2024-03-01,monthly_stock_cap,0.2,1.5,base,0.00034862843939654055,0001045810,,50
2024-04-05,quarterly_reset,0.2,1.5,base,0.11199580835662457,,,50
2024-06-07,monthly_stock_cap,0.2,1.5,base,0.0010336374780543672,0000788965,,50
2024-07-05,quarterly_reset,0.2,1.5,base,0.16309434566536254,,,50
2024-10-04,quarterly_reset,0.2,1.5,base,0.12,,,50
2025-01-03,quarterly_reset,0.2,1.5,base,0.1295473552147479,,,50
2025-04-04,quarterly_reset,0.2,1.5,base,0.06308420731095597,,,50
2025-07-04,quarterly_reset,0.2,1.5,base,0.2017661146738307,,,50
2025-10-03,quarterly_reset,0.2,1.5,base,0.17070097962789638,,,50
2026-01-02,quarterly_reset,0.2,1.5,base,0.12753078349435956,,,50
2026-04-03,quarterly_reset,0.2,1.5,base,0.1139234495832292,,,50
2026-06-05,monthly_stock_cap,0.2,1.5,base,0.010544571152349249,0000723125,,50
2026-07-03,monthly_stock_cap,0.2,1.5,base,0.007818618578723407,0000723125,,50
2023-01-06,quarterly_reset,0.2,,base,0.19999999999999998,,0001431959,50
2023-04-07,quarterly_reset,0.2,,base,0.019249894845138886,,0001431959,50
2023-07-07,quarterly_reset,0.2,,base,0.19999999999999996,,,50
2023-10-06,quarterly_reset,0.2,,base,0.20000000000000004,,,50
2024-01-05,quarterly_reset,0.2,,base,0.16071164176806854,,,50
2024-04-05,quarterly_reset,0.2,,base,0.11199712835708624,,,50
2024-07-05,quarterly_reset,0.2,,base,0.16401578618878082,,,50
2024-10-04,quarterly_reset,0.2,,base,0.11999999999999997,,,50
2025-01-03,quarterly_reset,0.2,,base,0.12954735521474792,,,50
2025-04-04,quarterly_reset,0.2,,base,0.06308420731095599,,,50
2025-07-04,quarterly_reset,0.2,,base,0.20176611467383074,,,50
2025-10-03,quarterly_reset,0.2,,base,0.17070097962789638,,,50
2026-01-02,quarterly_reset,0.2,,base,0.1275307834943595,,,50
2026-04-03,quarterly_reset,0.2,,base,0.1139234495832292,,,50
2023-01-06,quarterly_reset,0.3,1.0,base,0.30000000000000004,,0001431959,50
2023-02-03,monthly_stock_cap,0.3,1.0,base,0.016627026429498912,0001561550|0001743725,,50
2023-03-03,monthly_stock_cap,0.3,1.0,base,0.00031592548771888914,0000858470,,50
2023-04-07,quarterly_reset,0.3,1.0,base,0.04077844207316218,,0001431959,50
2023-05-05,monthly_stock_cap,0.3,1.0,base,0.010612672353746333,0000858470|0001561550,,50
2023-06-02,monthly_stock_cap,0.3,1.0,base,0.011986564856961287,0001561550,,50
2023-07-07,quarterly_reset,0.3,1.0,base,0.30000000000000004,,,50
2023-08-04,monthly_stock_cap,0.3,1.0,base,0.00881023492816069,0001035002|0001280452,,50
2023-09-01,monthly_stock_cap,0.3,1.0,base,0.0037281113878952945,0000896429|0001035002,,50
2023-10-06,quarterly_reset,0.3,1.0,base,0.30000000000000004,,,50
2023-11-03,monthly_stock_cap,0.3,1.0,base,0.009591015363644548,0000889900|0001694028,,50
2024-01-05,quarterly_reset,0.3,1.0,base,0.2406505837843344,,,50
2024-02-02,monthly_stock_cap,0.3,1.0,base,0.02087859035232697,0000936395|0001045810,,50
2024-03-01,monthly_stock_cap,0.3,1.0,base,0.017950087035007153,0000936395|0001045810,,50
2024-04-05,quarterly_reset,0.3,1.0,base,0.16661895242878416,,,50
2024-05-03,monthly_stock_cap,0.3,1.0,base,0.012606771228303825,0000788965|0000909494|0001045810|0001680247,,50
2024-06-07,monthly_stock_cap,0.3,1.0,base,0.04416936015963069,0000788965|0000909494|0001045810,,50
2024-07-05,quarterly_reset,0.3,1.0,base,0.24000000000000002,,,50
2024-08-02,monthly_stock_cap,0.3,1.0,base,0.0073108614250793486,0000004447|0000045012,,50
2024-09-06,monthly_stock_cap,0.3,1.0,base,0.009438636896521536,0001162194,,50
2024-10-04,quarterly_reset,0.3,1.0,base,0.1876101096016894,,,50
2024-11-01,monthly_stock_cap,0.3,1.0,base,0.012805780668583242,0001045810|0001162194|0001562088,,50
2024-12-06,monthly_stock_cap,0.3,1.0,base,0.035694348783432465,0001507605|0001562088,,50
2025-01-03,quarterly_reset,0.3,1.0,base,0.18267931899178041,,,50
2025-02-07,monthly_stock_cap,0.3,1.0,base,0.01146692648776991,0000889900|0001562088,,50
2025-04-04,quarterly_reset,0.3,1.0,base,0.09896022215366497,,,50
2025-05-02,monthly_stock_cap,0.3,1.0,base,0.02722980916061717,0001045810|0001562088,,50
2025-06-06,monthly_stock_cap,0.3,1.0,base,0.007719581945699938,0001045810,,50
2025-07-04,quarterly_reset,0.3,1.0,base,0.30000000000000004,,,50
2025-08-01,monthly_stock_cap,0.3,1.0,base,0.00838751599293123,0001511737|0001751008,,50
2025-09-05,monthly_stock_cap,0.3,1.0,base,0.028711354810281482,0000723125|0000927003|0001511737|0001751008,,50
2025-10-03,quarterly_reset,0.3,1.0,base,0.20327457472154523,,,50
2025-11-07,monthly_stock_cap,0.3,1.0,base,0.01581940789499001,0000033213|0000723125|0001321655,,50
2026-01-02,quarterly_reset,0.3,1.0,base,0.19092290271206072,,,50
2026-02-06,monthly_stock_cap,0.3,1.0,base,0.04788460823898933,0000723125|0000751978|0000912093,,50
2026-03-06,monthly_stock_cap,0.3,1.0,base,0.0017226385607638972,0000912093,,50
2026-04-03,quarterly_reset,0.3,1.0,base,0.1332899994372411,,,50
2026-05-01,monthly_stock_cap,0.3,1.0,base,0.03986425368314821,0000723125|0000751978|0001713445,,50
2026-06-05,monthly_stock_cap,0.3,1.0,base,0.025798692260170973,0000723125,,50
2026-07-03,monthly_stock_cap,0.3,1.0,base,0.01041454811177558,0000723125|0001713445,,50
2023-01-06,quarterly_reset,0.3,1.25,base,0.30000000000000004,,0001431959,50
2023-04-07,quarterly_reset,0.3,1.25,base,0.02557316241382215,,0001431959,50
2023-06-02,monthly_stock_cap,0.3,1.25,base,0.008855568533317834,0001561550,,50
2023-07-07,quarterly_reset,0.3,1.25,base,0.30000000000000004,,,50
2023-10-06,quarterly_reset,0.3,1.25,base,0.3000000000000001,,,50
2024-01-05,quarterly_reset,0.3,1.25,base,0.24056884260096156,,,50
2024-02-02,monthly_stock_cap,0.3,1.25,base,0.00021562322887737578,0001045810,,50
2024-03-01,monthly_stock_cap,0.3,1.25,base,0.01563309209203083,0001045810,,50
2024-04-05,quarterly_reset,0.3,1.25,base,0.16679459922016143,,,50
2024-06-07,monthly_stock_cap,0.3,1.25,base,0.016164017701106623,0000788965|0001045810,,50
2024-07-05,quarterly_reset,0.3,1.25,base,0.24000000000000002,,,50
2024-10-04,quarterly_reset,0.3,1.25,base,0.18000000000000002,,,50
2024-12-06,monthly_stock_cap,0.3,1.25,base,0.012997057952803554,0001507605,,50
2025-01-03,quarterly_reset,0.3,1.25,base,0.18144118734483322,,,50
2025-04-04,quarterly_reset,0.3,1.25,base,0.09127463020466406,,,50
2025-05-02,monthly_stock_cap,0.3,1.25,base,0.010054056746461773,0001562088,,50
2025-07-04,quarterly_reset,0.3,1.25,base,0.30000000000000004,,,50
2025-09-05,monthly_stock_cap,0.3,1.25,base,0.006086010708217135,0001511737|0001751008,,50
2025-10-03,quarterly_reset,0.3,1.25,base,0.23769420744296643,,,50
2026-01-02,quarterly_reset,0.3,1.25,base,0.1906499606983898,,,50
2026-02-06,monthly_stock_cap,0.3,1.25,base,0.007870093514327653,0000751978|0000912093,,50
2026-03-06,monthly_stock_cap,0.3,1.25,base,0.0022298668927023093,0000912093,,50
2026-04-03,quarterly_reset,0.3,1.25,base,0.15337685944838952,,,50
2026-05-01,monthly_stock_cap,0.3,1.25,base,0.010597703859185861,0000751978,,50
2026-06-05,monthly_stock_cap,0.3,1.25,base,0.029653156336328722,0000723125,,50
2026-07-03,monthly_stock_cap,0.3,1.25,base,0.009230622579874968,0000723125,,50
2023-01-06,quarterly_reset,0.3,1.5,base,0.30000000000000004,,0001431959,50
2023-04-07,quarterly_reset,0.3,1.5,base,0.02557316241382215,,0001431959,50
2023-07-07,quarterly_reset,0.3,1.5,base,0.30000000000000004,,,50
2023-10-06,quarterly_reset,0.3,1.5,base,0.3,,,50
2024-01-05,quarterly_reset,0.3,1.5,base,0.2405688426009616,,,50
2024-03-01,monthly_stock_cap,0.3,1.5,base,0.0008895291388278867,0001045810,,50
2024-04-05,quarterly_reset,0.3,1.5,base,0.16688554955106705,,,50
2024-07-05,quarterly_reset,0.3,1.5,base,0.2452575236908842,,,50
2024-10-04,quarterly_reset,0.3,1.5,base,0.18,,,50
2025-01-03,quarterly_reset,0.3,1.5,base,0.19245657413310188,,,50
2025-04-04,quarterly_reset,0.3,1.5,base,0.09127463020466402,,,50
2025-07-04,quarterly_reset,0.3,1.5,base,0.30231546964383105,,,50
2025-10-03,quarterly_reset,0.3,1.5,base,0.24450111712091158,,,50
2026-01-02,quarterly_reset,0.3,1.5,base,0.19064996069838977,,,50
2026-04-03,quarterly_reset,0.3,1.5,base,0.16591450425477855,,,50
2026-06-05,monthly_stock_cap,0.3,1.5,base,0.014760178642517462,0000723125,,50
2026-07-03,monthly_stock_cap,0.3,1.5,base,0.010782113977987017,0000723125,,50
2023-01-06,quarterly_reset,0.3,,base,0.30000000000000004,,0001431959,50
2023-04-07,quarterly_reset,0.3,,base,0.02557316241382215,,0001431959,50
2023-07-07,quarterly_reset,0.3,,base,0.30000000000000004,,,50
2023-10-06,quarterly_reset,0.3,,base,0.3,,,50
2024-01-05,quarterly_reset,0.3,,base,0.2405688426009616,,,50
2024-04-05,quarterly_reset,0.3,,base,0.16689073700493331,,,50
2024-07-05,quarterly_reset,0.3,,base,0.2452575236908842,,,50
2024-10-04,quarterly_reset,0.3,,base,0.18000000000000005,,,50
2025-01-03,quarterly_reset,0.3,,base,0.1924565741331019,,,50
2025-04-04,quarterly_reset,0.3,,base,0.09127463020466405,,,50
2025-07-04,quarterly_reset,0.3,,base,0.3023154696438311,,,50
2025-10-03,quarterly_reset,0.3,,base,0.2445011171209116,,,50
2026-01-02,quarterly_reset,0.3,,base,0.1906499606983898,,,50
2026-04-03,quarterly_reset,0.3,,base,0.16591450425477863,,,50
2023-01-06,quarterly_reset,0.1,1.0,adverse,0.09999999999999999,,0001431959,50
2023-02-03,monthly_stock_cap,0.1,1.0,adverse,0.006337071909226724,0001561550|0001743725,,50
2023-03-03,monthly_stock_cap,0.1,1.0,adverse,0.00043300159612586023,0000858470,,50
2023-04-07,quarterly_reset,0.1,1.0,adverse,0.03309852415643455,,0001431959,50
2023-05-05,monthly_stock_cap,0.1,1.0,adverse,0.003942997087877853,0000858470|0001561550,,50
2023-06-02,monthly_stock_cap,0.1,1.0,adverse,0.004070272805347083,0001561550,,50
2023-07-07,quarterly_reset,0.1,1.0,adverse,0.10000000000000002,,,50
2023-08-04,monthly_stock_cap,0.1,1.0,adverse,0.0028678426212774546,0001035002|0001280452,,50
2023-09-01,monthly_stock_cap,0.1,1.0,adverse,0.0007722040375462005,0001035002,,50
2023-10-06,quarterly_reset,0.1,1.0,adverse,0.1,,,50
2023-11-03,monthly_stock_cap,0.1,1.0,adverse,0.003343073651419016,0000889900|0001694028,,50
2024-01-05,quarterly_reset,0.1,1.0,adverse,0.08052851847271958,,,50
2024-02-02,monthly_stock_cap,0.1,1.0,adverse,0.00666397379242271,0000936395|0001045810,,50
2024-03-01,monthly_stock_cap,0.1,1.0,adverse,0.005787712945150527,0000936395|0001045810,,50
2024-04-05,quarterly_reset,0.1,1.0,adverse,0.05632774115711045,,,50
2024-05-03,monthly_stock_cap,0.1,1.0,adverse,0.004589278991236702,0000788965|0000909494|0001045810|0001680247,,50
2024-06-07,monthly_stock_cap,0.1,1.0,adverse,0.0169687114883899,0000788965|0000909494|0001045810,,50
2024-07-05,quarterly_reset,0.1,1.0,adverse,0.08045696185974185,,,50
2024-08-02,monthly_stock_cap,0.1,1.0,adverse,0.0025147452360245242,0000004447|0000045012,,50
2024-09-06,monthly_stock_cap,0.1,1.0,adverse,0.0030455288578015885,0001162194,,50
2024-10-04,quarterly_reset,0.1,1.0,adverse,0.06253193811888018,,,50
2024-11-01,monthly_stock_cap,0.1,1.0,adverse,0.004443894939244231,0001045810|0001162194|0001562088,,50
2024-12-06,monthly_stock_cap,0.1,1.0,adverse,0.013035154883323902,0001507605|0001562088,,50
2025-01-03,quarterly_reset,0.1,1.0,adverse,0.06095399263584679,,,50
2025-02-07,monthly_stock_cap,0.1,1.0,adverse,0.0037665037517218857,0000889900|0001562088,,50
2025-04-04,quarterly_reset,0.1,1.0,adverse,0.035809865664626135,,,50
2025-05-02,monthly_stock_cap,0.1,1.0,adverse,0.009816087750959268,0001045810|0001562088,,50
2025-06-06,monthly_stock_cap,0.1,1.0,adverse,0.002625055569753524,0001045810|0001658566,,50
2025-07-04,quarterly_reset,0.1,1.0,adverse,0.10000000000000002,,,50
2025-08-01,monthly_stock_cap,0.1,1.0,adverse,0.0027705859108728996,0001511737|0001751008,,50
2025-09-05,monthly_stock_cap,0.1,1.0,adverse,0.012263900635737528,0000723125|0000927003|0001511737|0001751008,,50
2025-10-03,quarterly_reset,0.1,1.0,adverse,0.0713201163862675,,,50
2025-11-07,monthly_stock_cap,0.1,1.0,adverse,0.00536484207088762,0000033213|0000723125|0001321655,,50
2026-01-02,quarterly_reset,0.1,1.0,adverse,0.0641002141025555,,,50
