Date,EqualWeightSector,Top3SectorMomentum,Top5SectorMomentum,RiskAdjustedTop3,SectorMomentumWithBreadthGate,SectorMomentumWithDefensiveFilter,SectorBalancedAggressive,SectorStretchAggressive
2005-11-18,0.0,0.0,0.0,0.015889764497044837,0.0,0.0,0.015660314374721367,0.015889764497044837
2005-11-25,0.0,0.0,0.0,0.012045296718210127,0.0,0.0,0.009531367520744273,0.012045296718210127
2005-12-02,0.0,0.3333333333333333,0.0,0.3540730678455289,0.0,0.0,0.0037686263099711084,0.3540730678455289
2005-12-09,0.0,0.0,0.2,0.35407306784552894,0.2,0.2,0.2615059333348528,0.35407306784552894
2005-12-16,0.0,0.3333333333333333,0.0,0.3518542760947637,0.0,0.0,0.006418062780699674,0.3518542760947637
2005-12-23,0.0,0.0,0.2,0.308675012698814,0.2,0.2,0.15294052717823206,0.308675012698814
2005-12-30,0.0,0.0,0.0,0.007394097333175656,0.0,0.0,0.008756250710277275,0.007394097333175656
2006-01-06,0.0,0.3333333333333333,0.2,0.009091145386374538,0.2,0.2,0.2717743367973271,0.009091145386374538
2006-01-13,0.0,0.0,0.0,0.008996326064197244,0.0,0.0,0.010741756471540846,0.008996326064197244
2006-01-20,0.0,0.3333333333333333,0.2,0.42115020342320203,0.2,0.2,0.2496903623123881,0.42115020342320203
2006-01-27,0.0,0.0,0.2,0.015134971909209358,0.2,0.2,0.23220096123106027,0.015134971909209358
2006-02-03,0.0,0.0,0.2,0.7314239689151315,0.2,0.2,0.3,0.7314239689151315
2006-02-10,0.0,0.0,0.0,0.0011124643978696613,0.0,0.0,0.0025768199629583113,0.0011124643978696613
2006-02-17,0.0,0.0,0.0,0.007755426615145361,0.0,0.0,0.007765351724878168,0.007755426615145361
2006-02-24,0.0,0.0,0.0,0.007208175640495029,0.0,0.0,0.007267703502410551,0.007208175640495029
2006-03-03,0.0,0.3333333333333333,0.0,0.0024407725266053504,0.0,0.0,0.0068864882559335275,0.0024407725266053504
2006-03-10,0.0,0.0,0.2,0.0009671100630297136,0.2,0.2,0.24771401498903414,0.0009671100630297136
2006-03-17,0.0,0.0,0.2,0.0007109646901312106,0.2,0.2,0.24771401498903411,0.0007109646901312106
2006-03-24,0.0,0.0,0.0,0.003767981280619226,0.0,0.0,0.003692778968898233,0.003767981280619226
2006-03-31,0.0,0.0,0.0,0.0027573347750993182,0.0,0.0,0.004529011610190661,0.0027573347750993182
2006-04-07,0.0,0.0,0.2,0.009164019430897924,0.2,0.2,0.17935904233154973,0.009164019430897924
2006-04-14,0.0,0.3333333333333333,0.0,0.007500743081056749,0.0,0.0,0.006074687779721345,0.007500743081056749
2006-04-21,0.0,0.0,0.0,0.2563086114928208,0.0,0.0,0.0061048179744588385,0.2563086114928208
2006-04-28,0.0,0.0,0.0,0.3266426180318215,0.0,0.0,0.010647259706621795,0.3266426180318215
2006-05-05,0.0,0.0,0.0,0.013502286126964608,0.0,0.0,0.014736178821753113,0.013502286126964608
2006-05-12,0.0,0.0,0.0,0.338663437900355,0.0,0.0,0.011246842160431793,1.0
2006-05-19,0.0,0.0,0.0,0.006227436169234726,0.0,0.0,0.008864598865266415,0.0
2006-05-26,0.0,0.0,0.2,0.0023208678822640716,1.0,0.2,1.0,0.0
2006-06-02,0.0,0.0,0.2,0.2996143702172529,1.0,0.2,1.0,0.0
2006-06-09,0.0,0.6666666666666666,0.2,0.353684765218501,1.0,0.2,1.0,0.0
2006-06-16,0.0,0.3333333333333333,0.2,0.3536847652185009,0.0,0.2,0.0,0.0
2006-06-23,0.0,0.3333333333333333,0.0,0.003049048520969877,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.3333333333333333,0.0,0.45000000000000007,1.0,0.0,0.9999999999999999,0.0
2006-07-07,0.0,0.0,0.0,0.3109356738562197,0.0,0.0,0.009158696137833051,0.0
2006-07-14,0.0,0.0,0.0,0.002514370477965988,1.0,0.2,1.0,0.0
2006-07-21,0.0,0.3333333333333333,0.4,0.003701791062413251,0.0,0.4,0.0,0.0
2006-07-28,0.0,0.0,0.2,0.00238950931732633,1.0,0.19999999999999998,1.0,0.0
2006-08-04,0.0,0.0,0.2,0.005415216432760855,0.2,0.0,0.0051159429522087616,0.0
2006-08-11,0.0,0.3333333333333333,0.2,0.006621241978734149,1.0,0.0,1.0,0.0
2006-08-18,0.0,0.0,0.2,0.0012490126507883198,0.0,0.0,0.0,0.0
2006-08-25,0.0,0.0,0.2,0.0001326557200829609,1.0,0.2,1.0,0.0
2006-09-01,0.0,0.3333333333333333,0.2,7.411368938757545e-05,1.0,0.2,1.0,0.0
2006-09-08,0.0,0.0,0.2,0.0009695358278855454,0.0,0.2,0.0,0.0
2006-09-15,0.0,0.0,0.2,0.002892213449769823,1.0,0.2,0.9999999999999999,0.0
2006-09-22,0.0,0.0,0.0,0.0016553769857772377,0.0,0.0,0.007534278239780354,0.0
2006-09-29,0.0,0.3333333333333333,0.0,0.2998527274296573,0.0,0.0,0.009636492710622294,0.0
2006-10-06,0.0,0.0,0.2,0.2998527274296574,0.2,0.2,0.2912226018436178,1.0
2006-10-13,0.0,0.3333333333333333,0.2,0.0003039479759617131,0.2,0.2,0.25027835085360817,0.0003039479759617131
2006-10-20,0.0,0.3333333333333333,0.2,0.0036207095954278873,0.2,0.2,0.2538062660719905,0.0036207095954278873
2006-10-27,0.0,0.3333333333333333,0.2,0.0008696594025614096,0.2,0.2,0.3,0.0008696594025614096
2006-11-03,0.0,0.3333333333333333,0.2,0.021229198863998933,0.2,0.2,0.3,0.021229198863998933
2006-11-10,0.0,0.0,0.2,0.013723693493832637,0.2,0.2,0.25361142063107833,0.013723693493832637
2006-11-17,0.0,0.0,0.0,0.007036051000095717,0.0,0.0,0.0047665880041608405,0.007036051000095717
2006-11-24,0.0,0.0,0.2,0.4215039838436285,0.2,0.2,0.22446173176969786,0.4215039838436285
2006-12-01,0.0,0.0,0.2,0.0014917271092877993,0.2,0.2,0.16552832193545008,0.0014917271092877993
2006-12-08,0.0,0.3333333333333333,0.2,0.29638530319065887,0.2,0.2,0.3,0.29638530319065887
2006-12-15,0.0,0.3333333333333333,0.2,0.31770426953538733,0.2,0.2,0.3000000000000001,0.31770426953538733
2006-12-22,0.0,0.6666666666666666,0.0,0.2570780504524927,0.0,0.0,0.007539454248743721,0.2570780504524927
2006-12-29,0.0,0.0,0.2,0.23975504059130975,0.2,0.2,0.21875721467209072,0.23975504059130975
2007-01-05,0.0,0.3333333333333333,0.2,0.25050364457510416,0.2,0.2,0.18151529656602816,0.25050364457510416
2007-01-12,0.0,0.0,0.2,0.42218315538589185,0.2,0.2,0.2904162932945364,0.42218315538589185
2007-01-19,0.0,0.3333333333333333,0.0,0.30484686615575185,0.0,0.0,0.013919980524632211,0.30484686615575185
2007-01-26,0.0,0.0,0.0,0.3859116111712895,0.0,0.0,0.012007188861443627,0.3859116111712895
2007-02-02,0.0,0.0,0.2,0.002525711373533912,0.2,0.2,0.2634811370097324,0.002525711373533912
2007-02-09,0.0,0.0,0.2,0.014239842573216893,0.2,0.2,0.2717401738634648,0.014239842573216893
2007-02-16,0.0,0.0,0.2,0.4384926232261764,0.2,0.2,0.2532300301752879,0.4384926232261764
2007-02-23,0.0,0.0,0.2,0.7096886154242972,0.2,0.2,0.2532300301752879,0.7096886154242972
2007-03-02,0.0,0.3333333333333333,0.0,0.039453647305656564,0.0,0.0,0.03049754272764628,0.039453647305656564
2007-03-09,0.0,0.0,0.0,0.010051291843615529,0.0,0.0,0.008641154297877027,0.010051291843615529
2007-03-16,0.0,0.0,0.0,0.28499663230881955,0.0,0.0,0.0042348936112844016,0.28499663230881955
2007-03-23,0.0,0.0,0.2,0.3013550739340506,0.2,0.2,0.18836497886998965,0.3013550739340506
2007-03-30,0.0,0.0,0.0,0.3013550739340506,0.0,0.0,0.005089396550057301,0.3013550739340506
2007-04-06,0.0,0.3333333333333333,0.2,0.24461440875049706,0.2,0.2,0.26240086671562396,0.24461440875049706
2007-04-13,0.0,0.0,0.2,0.0014241880952147734,0.2,0.2,0.21808419988856612,0.0014241880952147734
2007-04-20,0.0,0.0,0.0,0.0005461551798493502,0.0,0.0,0.008799475179150813,0.0005461551798493502
2007-04-27,0.0,0.0,0.2,0.00022278364552923147,0.2,0.2,0.23346462979534727,0.00022278364552923147
2007-05-04,0.0,0.0,0.0,0.3437669579768395,0.0,0.0,0.00456475866370952,0.3437669579768395
2007-05-11,0.0,0.0,0.0,0.0046272319482414115,0.0,0.0,0.003743505547510989,0.0046272319482414115
2007-05-18,0.0,0.0,0.0,0.348394189925081,0.0,0.0,0.010063647703212164,0.348394189925081
2007-05-25,0.0,0.0,0.0,0.38170160257685415,0.0,0.0,0.04192612797296709,0.38170160257685415
2007-06-01,0.0,0.3333333333333333,0.2,0.002591012830193057,0.2,0.2,0.254232512810697,0.002591012830193057
2007-06-08,0.0,0.0,0.2,0.713511240869382,0.2,0.2,0.248240380770251,0.713511240869382
2007-06-15,0.0,0.0,0.0,0.006308687178627981,0.0,0.0,0.005864622853713364,0.006308687178627981
2007-06-22,0.0,0.0,0.0,0.011708603193522044,0.0,0.0,0.022378863579374672,0.011708603193522044
2007-06-29,0.0,0.0,0.0,0.002312517033233874,0.0,0.0,0.0023771778139081157,0.002312517033233874
2007-07-06,0.0,0.0,0.2,0.013947348112948316,0.2,0.2,0.22988089087267738,0.013947348112948316
2007-07-13,0.0,0.0,0.0,0.0012002155827024186,0.0,0.0,0.0021543604045992787,0.0012002155827024186
2007-07-20,0.0,0.0,0.0,0.381310944923104,0.0,0.0,0.011450978220072225,0.381310944923104
2007-07-27,0.0,0.3333333333333333,0.2,0.36540427125797686,0.9999999999999999,0.2,1.0,1.0
2007-08-03,0.0,0.0,0.0,0.009055487283718633,0.0,0.0,0.0,0.0
2007-08-10,0.0,0.0,0.0,0.00303670322440662,0.0,0.0,0.0,0.0
2007-08-17,0.0,0.0,0.2,0.003364781067884348,0.0,0.2,0.0,0.0
2007-08-24,0.0,0.0,0.2,0.008118753240554236,0.0,0.2,0.0,0.0
2007-08-31,0.0,0.0,0.0,0.020481217543229346,0.0,0.0,0.0,0.0
2007-09-07,0.0,0.0,0.2,0.003874538464257768,0.0,0.2,0.0,0.0
2007-09-14,0.0,0.0,0.2,0.0038950898528336414,0.0,0.2,0.0,0.0
2007-09-21,0.0,0.0,0.2,0.012825522440712916,0.0,0.2,0.0,0.0
2007-09-28,0.0,0.0,0.2,0.009163519368433223,0.0,0.2,0.0,0.0
2007-10-05,0.0,0.0,0.2,0.0030182124422962475,0.0,0.2,0.0,1.0
2007-10-12,0.0,0.0,0.2,0.001704559309064671,0.0,0.2,0.0,1.0
2007-10-19,0.0,0.0,0.0,0.00719953204200402,0.0,0.0,0.0,0.0
2007-10-26,0.0,0.3333333333333333,0.2,0.4273544314707668,0.0,0.2,0.0,0.0
2007-11-02,0.0,0.0,0.2,0.4273544314707668,0.0,0.2,0.0,0.0
2007-11-09,0.0,0.3333333333333333,0.2,0.45040236556086305,0.0,0.2,0.0,0.0
2007-11-16,0.0,0.6666666666666666,0.0,0.299882104569808,0.0,0.2,0.0,0.0
2007-11-23,0.0,0.3333333333333333,0.0,0.29988210456980813,0.0,0.4,0.0,0.0
2007-11-30,0.0,0.0,0.2,0.0008723983900220111,0.0,0.4,0.0,0.0
2007-12-07,0.0,0.3333333333333333,0.2,0.011351650836036037,0.0,0.2,0.0,0.0
2007-12-14,0.0,0.3333333333333333,0.0,0.005054858547429264,0.0,0.0,0.0,0.0
2007-12-21,0.0,0.0,0.0,0.011258098695462793,0.0,0.0,0.0,0.0
2007-12-28,0.0,0.0,0.0,0.00044790534756841693,0.0,0.0,0.0,0.0
2008-01-04,0.0,0.0,0.2,0.004075708956025409,0.0,0.39999999999999997,0.0,0.0
2008-01-11,0.0,0.3333333333333333,0.0,0.3227272983589911,0.0,0.24999999999999997,0.0,0.0
2008-01-18,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2008-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.0,0.6666666666666666,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0
2008-02-08,0.0,0.3333333333333333,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0
2008-02-15,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0
2008-02-22,0.0,0.3333333333333333,0.2,0.44999999999999996,0.0,0.9999999999999999,0.0,0.0
2008-02-29,0.0,0.0,0.2,0.44999999999999996,0.0,0.9999999999999999,0.0,0.0
2008-03-07,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0
2008-03-14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2008-03-21,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.0
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-04,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0
2008-04-11,0.0,0.3333333333333333,0.0,1.0,0.0,0.9999999999999999,0.0,0.0
2008-04-18,0.0,0.0,0.2,1.0,0.0,1.0,0.0,0.0
2008-04-25,0.0,0.0,0.2,0.45,0.0,1.0,0.0,0.0
2008-05-02,0.0,0.0,0.0,0.7017500226577119,0.0,1.0,0.0,0.0
2008-05-09,0.0,0.0,0.2,0.45,0.0,0.0,0.0,0.0
2008-05-16,0.0,0.0,0.2,0.0013956193803339734,0.0,0.19999999999999998,0.0,0.0
2008-05-23,0.0,0.0,0.2,0.002207575079057389,0.0,0.39999999999999997,0.0,0.0
2008-05-30,0.0,0.0,0.0,0.006693218192528133,0.0,0.0,0.0,0.0
2008-06-06,0.0,0.0,0.0,0.299190361776516,0.0,0.9999999999999999,0.0,0.0
2008-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-20,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-04,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.0
2008-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-18,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0
2008-07-25,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2008-08-08,0.0,0.3333333333333333,0.4,1.0,0.0,0.9999999999999999,0.0,0.0
2008-08-15,0.0,0.0,0.2,0.0005676857748828784,0.0,0.0,0.0,0.0
2008-08-22,0.0,0.0,0.0,0.21204575640379755,0.0,0.9999999999999999,0.0,0.0
2008-08-29,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0
2008-09-05,0.0,0.0,0.4,1.1102230246251565e-16,0.0,0.0,0.0,0.0
2008-09-12,0.0,0.0,0.2,0.2591167467041112,0.0,0.9999999999999999,0.0,0.0
2008-09-19,0.0,0.0,0.2,0.2591167467041112,0.0,0.9999999999999999,0.0,0.0
2008-09-26,0.0,0.0,0.2,5.551115123125783e-17,0.0,0.0,0.0,0.0
2008-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2008-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-17,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0
2008-10-24,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-07,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-14,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2008-11-21,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2008-11-28,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2008-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-26,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-01-02,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-09,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0
2009-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-13,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-20,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-06,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-27,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2009-04-03,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0
2009-04-10,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-17,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0
2009-04-24,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0
2009-05-08,0.0,0.3333333333333333,0.2,0.55,0.0,0.0,0.0,0.0
2009-05-15,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0
2009-05-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2009-05-29,0.0,0.0,0.0,0.3880136810649736,0.0,1.0,0.0,0.0
2009-06-05,0.0,0.3333333333333333,0.2,0.008755361702745879,0.0,0.19999999999999998,0.0,0.0
2009-06-12,0.0,0.3333333333333333,0.2,0.003667664011071714,0.0,0.0,0.0,0.0
2009-06-19,0.0,0.3333333333333333,0.2,0.009581149244805603,0.0,0.4,0.0,0.0
2009-06-26,0.0,0.0,0.0,0.0014267858661547173,0.0,0.19999999999999998,0.0,0.0
2009-07-03,0.0,0.0,0.2,0.29336273918725453,0.0,0.9999999999999999,0.0,0.0
2009-07-10,0.0,0.3333333333333333,0.2,0.44999999999999996,0.0,1.0,0.0,0.0
2009-07-17,0.0,0.3333333333333333,0.2,0.0006755610738967549,1.0,0.19999999999999998,1.0,1.0
2009-07-24,0.0,0.0,0.2,0.0035604673927693703,0.2,0.2,0.29999999999999993,0.0035604673927693703
2009-07-31,0.0,0.0,0.2,0.45000000000000007,1.0,0.2,1.0,0.45000000000000007
2009-08-07,0.0,0.3333333333333333,0.0,0.0182301650967909,0.0,0.0,0.0,0.0182301650967909
2009-08-14,0.0,0.0,0.0,0.0014145550451009625,0.0,0.0,0.0,0.0014145550451009625
2009-08-21,0.0,0.3333333333333333,0.0,0.00865940640496421,0.0,0.0,0.0,0.00865940640496421
2009-08-28,0.0,0.3333333333333333,0.2,0.006469988068701138,1.0,0.2,1.0,0.006469988068701138
2009-09-04,0.0,0.0,0.0,0.006967953253905423,0.0,0.0,0.012082402668278668,0.006967953253905423
2009-09-11,0.0,0.3333333333333333,0.0,0.007686966287857477,0.0,0.0,0.020652701265487863,0.007686966287857477
2009-09-18,0.0,0.0,0.0,0.001643848243642665,0.0,0.0,0.0058650997283490325,0.001643848243642665
2009-09-25,0.0,0.0,0.0,0.45000000000000007,0.0,0.0,0.01384783652823774,0.45000000000000007
2009-10-02,0.0,0.0,0.0,0.00343421807584271,0.0,0.0,0.016082821482313124,0.00343421807584271
2009-10-09,0.0,0.3333333333333333,0.0,0.2356820210554222,0.0,0.0,0.007582398175677477,0.2356820210554222
2009-10-16,0.0,0.0,0.2,0.23545783538711842,0.2,0.2,0.26594947343832565,0.23545783538711842
2009-10-23,0.0,0.3333333333333333,0.2,0.3212450063836348,0.2,0.2,0.27685969085040885,0.3212450063836348
2009-10-30,0.0,0.0,0.4,0.0125355354469662,0.4,0.4,0.5979522788595614,0.0125355354469662
2009-11-06,0.0,0.9999999999999999,0.4,0.012783366762013859,0.4,0.4,0.32451417518909814,0.012783366762013859
2009-11-13,0.0,0.3333333333333333,0.2,0.3290188745213575,0.2,0.2,0.29999999999999993,0.3290188745213575
2009-11-20,0.0,0.0,0.2,0.31935525810440873,0.2,0.2,0.17516679147392927,0.31935525810440873
2009-11-27,0.0,0.3333333333333333,0.2,0.0056244053759791635,0.2,0.2,0.3,0.0056244053759791635
2009-12-04,0.0,0.3333333333333333,0.0,0.004237071426038561,0.0,0.0,0.004029933419119863,0.004237071426038561
2009-12-11,0.0,0.3333333333333333,0.0,0.0017548965605726774,0.0,0.0,0.00036545558243493426,0.0017548965605726774
2009-12-18,0.0,0.3333333333333333,0.0,0.002002770093501499,0.0,0.0,0.006019633279535329,0.002002770093501499
2009-12-25,0.0,0.3333333333333333,0.2,0.0027254510389512487,0.2,0.2,0.3,0.0027254510389512487
2010-01-01,0.0,0.0,0.0,0.007977775474574816,0.0,0.0,0.0029245144783380597,0.007977775474574816
2010-01-08,0.0,0.3333333333333333,0.2,0.4223883242527203,0.2,0.2,0.2779013257743008,0.4223883242527203
2010-01-15,0.0,0.0,0.2,0.4361827451485311,0.2,0.2,0.30000000000000004,0.4361827451485311
2010-01-22,0.0,0.3333333333333333,0.2,0.2752919272335757,0.2,0.2,0.248582601786912,0.2752919272335757
2010-01-29,0.0,0.0,0.2,0.20988723887289068,0.2,0.2,0.248582601786912,0.20988723887289068
2010-02-05,0.0,0.3333333333333333,0.2,0.009215627221582728,0.2,0.2,0.30000000000000004,0.009215627221582728
2010-02-12,0.0,0.3333333333333333,0.0,0.0033305906494392606,0.0,0.0,0.0033011631642040976,0.0033305906494392606
2010-02-19,0.0,0.3333333333333333,0.0,0.012469117190501006,0.0,0.0,0.007034268807175358,0.012469117190501006
2010-02-26,0.0,0.0,0.0,0.0009292158742527923,0.0,0.0,0.0008494016245000902,0.0009292158742527923
2010-03-05,0.0,0.0,0.2,0.004789766197848058,0.2,0.2,0.3,0.004789766197848058
2010-03-12,0.0,0.0,0.2,0.003978667344141568,0.2,0.2,0.3,0.003978667344141568
2010-03-19,0.0,0.0,0.4,0.004541921177210917,0.4,0.4,0.560916465037848,0.004541921177210917
2010-03-26,0.0,0.0,0.2,0.34132322273425786,0.2,0.2,0.26091646503784804,0.34132322273425786
2010-04-02,0.0,0.0,0.2,0.0022658043067607936,0.2,0.2,0.30000000000000004,0.0022658043067607936
2010-04-09,0.0,0.0,0.2,0.25302248426633905,0.2,0.2,0.3,0.25302248426633905
2010-04-16,0.0,0.0,0.2,0.45,0.2,0.2,0.30000000000000004,0.45
2010-04-23,0.0,0.0,0.0,0.008809528027079877,0.0,0.0,0.008637997700077782,0.008809528027079877
2010-04-30,0.0,0.0,0.2,0.015141112193174003,0.2,0.2,0.2534771267163848,0.015141112193174003
2010-05-07,0.0,0.0,0.2,0.024083463847721462,1.0,0.2,1.0,1.0
2010-05-14,0.0,0.0,0.2,0.00945584110651601,1.0,0.2,1.0,1.0
2010-05-21,0.0,0.0,0.2,0.008788872218589983,1.0,0.4,1.0,1.0
2010-05-28,0.0,0.0,0.2,0.0034036696783331655,0.0,0.24999999999999997,0.0,0.0
2010-06-04,0.0,0.0,0.2,0.012019705578566797,0.0,0.0,0.0,0.0
2010-06-11,0.0,0.0,0.2,0.011998153508866266,0.0,0.0,0.0,0.0
2010-06-18,0.0,0.0,0.0,0.003523386927614197,1.0,0.39999999999999997,0.9999999999999999,0.0
2010-06-25,0.0,0.0,0.2,0.013742707755724365,1.0,0.39999999999999997,0.9999999999999999,0.0
2010-07-02,0.0,0.6666666666666666,0.2,1.0,0.0,0.9999999999999999,0.0,0.0
