candidate,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week
executive_or_cluster__8w__10,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.21651444836643097,0.935528982436424,1.4511040038281433,-0.3089852173516334,0.6087561320406756,0.813951016327789,0.2407000425037634,0.5949367088607594,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__10,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.22633183104474952,0.9680045119279336,1.503121615410901,-0.30898521735163387,0.6126335596332914,0.8515182761772946,0.24104886796902136,0.5987261146496815,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__10,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.43231710516780253,1.4958109134349267,2.432006653149297,-0.2322917915822046,0.7700927457408081,1.0657564159811206,0.2641567548385984,0.638095238095238,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__10,base,200,trailing_1y,53,2025-08-08,2026-08-07,0.8890043583787133,2.4004368634021964,4.59257559970933,-0.11060820139835936,0.5897343317365031,0.9122520371261622,0.2827169268888833,0.660377358490566,0.1151589049823103,-0.0738156728585162
executive_or_cluster__8w__10,base,200,ytd,32,2026-01-02,2026-08-07,0.9479678796656152,2.2897223252835865,4.4505940716793,-0.11060820139835947,0.31564150851438,0.5073155494802868,0.31357930878428136,0.625,0.1151589049823103,-0.0738156728585162
executive_or_cluster__8w__20,base,50,full_recent,188,2023-01-06,2026-08-07,0.4001480968197635,1.61466508824326,2.6748154735620226,-0.19549419021925973,1.3595888541377936,2.376565185163693,0.22465918539397695,0.5957446808510638,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__20,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.39412069681820694,1.5339951835743988,2.5280094192920113,-0.19549419021925973,1.2136146500910172,1.7444235570294695,0.23519594805434954,0.5886075949367089,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__20,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.4065733781795591,1.570771599763284,2.591497888843385,-0.19549419021925962,1.2213446797094314,1.8011505887510912,0.23542246449505,0.5923566878980892,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.596329296112907,1.9429942401516689,3.3007904234204624,-0.19549419021925962,1.5344644911230252,1.5712906437730716,0.2588686468573484,0.6285714285714286,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__20,base,50,trailing_1y,53,2025-08-08,2026-08-07,1.0002451864925592,2.6405073162002775,5.201896550016756,-0.10076752452473303,1.1821122244761413,1.0270912367408167,0.2785189696816548,0.660377358490566,0.11529536904474091,-0.0724939435810178
executive_or_cluster__8w__20,base,50,ytd,32,2026-01-02,2026-08-07,1.0442116559930947,2.472198162755891,4.9299123049739055,-0.10076752452473314,0.6327700336366755,0.5527188919316444,0.3097244911939955,0.625,0.11529536904474091,-0.0724939435810178
executive_or_cluster__8w__20,base,100,full_recent,188,2023-01-06,2026-08-07,0.3385836285692385,1.4095430666605993,2.287552518657941,-0.20570329272628507,1.3598811462056926,1.8699360871883899,0.22538709261581705,0.5957446808510638,0.11524988102393063,-0.1275485828049837
executive_or_cluster__8w__20,base,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3329573299550175,1.3384707866173613,2.163929493490385,-0.2057032927262853,1.2140469475301734,1.394690363028662,0.2359882054617861,0.5886075949367089,0.11524988102393063,-0.1275485828049837
executive_or_cluster__8w__20,base,100,trailing_3y,157,2023-08-11,2026-08-07,0.3444852826146394,1.3739048063313588,2.223708856144364,-0.20570329272628507,1.221779730635461,1.444220540980485,0.23625137337022656,0.5923566878980892,0.11524988102393063,-0.1275485828049837
executive_or_cluster__8w__20,base,100,trailing_2y,105,2024-08-09,2026-08-07,0.5261065932312492,1.7620997599638102,2.9385366207761274,-0.20146702310872733,1.534882364162771,1.3480114776305747,0.25985131142335005,0.6285714285714286,0.11524988102393063,-0.1275485828049837
executive_or_cluster__8w__20,base,100,trailing_1y,53,2025-08-08,2026-08-07,0.947755258993223,2.5389598739751364,4.9427613753287165,-0.1038043399044335,1.1811340509731025,0.9728876517643199,0.279113869406307,0.660377358490566,0.11524988102393063,-0.07293461104915766
executive_or_cluster__8w__20,base,100,ytd,32,2026-01-02,2026-08-07,1.0004230102978355,2.397886767425686,4.730856496586783,-0.10380433990443372,0.6329317138201587,0.5321657453942326,0.3102383221836535,0.625,0.11524988102393063,-0.07293461104915766
executive_or_cluster__8w__20,base,200,full_recent,188,2023-01-06,2026-08-07,0.2080855280717837,0.9436003355350088,1.456578280340322,-0.3092430829630314,1.35972486953089,0.9806817312939973,0.22819329746793998,0.5851063829787234,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__20,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.20024627125711536,0.883195388958231,1.3599897205767393,-0.30924308296303127,1.2137258359091645,0.7412452974359751,0.2393016579853054,0.5886075949367089,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__20,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.20982861909435235,0.9155606588106175,1.411384829099628,-0.30924308296303127,1.2214565737175032,0.7773068084479631,0.2396526592292689,0.5923566878980892,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__20,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.41087620428697513,1.4472854431044995,2.3352652543988017,-0.22423879646369094,1.5339308980009283,1.0037918423650924,0.2621785433585047,0.6285714285714286,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__20,base,200,trailing_1y,53,2025-08-08,2026-08-07,0.8467859121067272,2.334988875396776,4.438710303521674,-0.11060820139835936,1.1791750201822633,0.8687015602328154,0.28059693532155583,0.660377358490566,0.1151589049823103,-0.07381567285851609
executive_or_cluster__8w__20,base,200,ytd,32,2026-01-02,2026-08-07,0.9155103433382679,2.2484960939959953,4.341291298577353,-0.11060820139835936,0.6332555344954064,0.4918100869700599,0.31148635186817214,0.625,0.1151589049823103,-0.07381567285851609
executive_or_cluster__8w__30,base,50,full_recent,188,2023-01-06,2026-08-07,0.39530796948252944,1.602545319973612,2.64464466278873,-0.18975604150499314,2.033194511182142,2.3345555956190105,0.22411335727414325,0.601063829787234,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__30,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.38998484246670384,1.5261776073458686,2.507393176358234,-0.18975604150499314,1.81479975296202,1.7197599873541676,0.2343134797339738,0.5949367088607594,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__30,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.4023740425939131,1.5630296339687295,2.570790855186198,-0.18975604150499314,1.8263589870573196,1.7759772249167374,0.23453756600372586,0.5987261146496815,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5956091536571924,1.9504966501395011,3.302310111111905,-0.18975604150499303,2.292271703167745,1.5689489332854882,0.2574636985315721,0.638095238095238,0.11529536904474091,-0.12569620363330736
executive_or_cluster__8w__30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.975141315975119,2.6104982713588085,5.119982799364005,-0.10076752452473348,1.7722037392133752,1.0011643335840104,0.2766240142261786,0.660377358490566,0.11529536904474091,-0.07249394358101768
executive_or_cluster__8w__30,base,50,ytd,32,2026-01-02,2026-08-07,1.0190121822879168,2.442232701214131,4.846076267256872,-0.10076752452473325,0.9522348062548741,0.5409118991255357,0.3081930467367813,0.625,0.11529536904474091,-0.07249394358101768
executive_or_cluster__8w__30,base,100,full_recent,188,2023-01-06,2026-08-07,0.3282717957876573,1.3775801488251458,2.223426613244306,-0.197733904054462,2.033586739570228,1.790806630061541,0.22489933546300533,0.601063829787234,0.11524988102393063,-0.1275485828049836
executive_or_cluster__8w__30,base,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.32442968582302245,1.314840261116108,2.116395598323053,-0.1977339040544619,1.8153765755755413,1.3484436230522525,0.2351863698210079,0.5949367088607594,0.11524988102393063,-0.1275485828049836
executive_or_cluster__8w__30,base,100,trailing_3y,157,2023-08-11,2026-08-07,0.3358292787620287,1.3502389666924508,2.175812317870402,-0.19773390405446167,1.8269394837002262,1.397017264285973,0.2354500645159903,0.5987261146496815,0.11524988102393063,-0.1275485828049836
executive_or_cluster__8w__30,base,100,trailing_2y,105,2024-08-09,2026-08-07,0.5181285638643203,1.7492672922447068,2.903979668919378,-0.1965412926004273,2.2928302368293694,1.3232920496593525,0.2585554450320615,0.638095238095238,0.11524988102393063,-0.1275485828049836
executive_or_cluster__8w__30,base,100,trailing_1y,53,2025-08-08,2026-08-07,0.9168790060984693,2.495953126438636,4.836005497895057,-0.10380433990443383,1.770919311794674,0.9410164429315091,0.277236925091548,0.660377358490566,0.11524988102393063,-0.07293461104915777
executive_or_cluster__8w__30,base,100,ytd,32,2026-01-02,2026-08-07,0.9727979576121983,2.3630865752108905,4.638276672214942,-0.10380433990443372,0.952449838771555,0.5191102645023538,0.3086465004941302,0.625,0.11524988102393063,-0.07293461104915777
executive_or_cluster__8w__30,base,200,full_recent,188,2023-01-06,2026-08-07,0.18831494006459604,0.8721029957072584,1.333742620782156,-0.3095976602827675,2.0333887121582066,0.8659774863362506,0.22783444325112845,0.5851063829787234,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__30,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.18408444940282864,0.8280209643375792,1.265929122139164,-0.30959766028276814,1.8149671034614419,0.6709768892542907,0.23864426962235386,0.5822784810126582,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__30,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.19343470971376386,0.8601692446501428,1.3165364216118034,-0.3095976602827678,1.8265274034834893,0.7055831285827492,0.23900101111702923,0.5859872611464968,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__30,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.38960945921645473,1.39371937915034,2.2327590566632307,-0.22778712836658266,2.2915917400505657,0.9432714097968047,0.2610962627700494,0.6190476190476191,0.1151589049823103,-0.13124847902741354
executive_or_cluster__8w__30,base,200,trailing_1y,53,2025-08-08,2026-08-07,0.8053518546386924,2.265585371256764,4.28372318552062,-0.11060820139835947,1.7683434687392972,0.8259788308346905,0.27884946185917464,0.6415094339622641,0.1151589049823103,-0.07381567285851609
executive_or_cluster__8w__30,base,200,ytd,32,2026-01-02,2026-08-07,0.883366911041086,2.203749233132765,4.2320053210774775,-0.11060820139835936,0.9528804350667591,0.4763547641789734,0.30981059291975105,0.625,0.1151589049823103,-0.07381567285851609
executive_or_cluster__13w__10,base,50,full_recent,188,2023-01-06,2026-08-07,0.41110627935624344,1.6359840660776483,2.7229855830535943,-0.20296140728810264,0.35448367295579714,2.473089114896447,0.2268202479961186,0.6063829787234043,0.11529536904474091,-0.12802947920732155
executive_or_cluster__13w__10,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.4079340399462117,1.5619731774925596,2.5844782618814293,-0.20296140728810252,0.35285470129695484,1.8278842655818108,0.23771050092857282,0.6075949367088608,0.11529536904474091,-0.12802947920732155
executive_or_cluster__13w__10,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.4205993161020187,1.5985762927994238,2.647908773337111,-0.2029614072881024,0.3551021834708207,1.8863364239696225,0.23794286679486498,0.6114649681528662,0.11529536904474091,-0.12802947920732155
executive_or_cluster__13w__10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.6158929563583813,1.9673398501182524,3.3573834637267517,-0.2029614072881023,0.33677772313953586,1.6353184959506226,0.26236879073183483,0.6476190476190476,0.11529536904474091,-0.12802947920732155
executive_or_cluster__13w__10,base,50,trailing_1y,53,2025-08-08,2026-08-07,1.0621392748511393,2.719060601273449,5.398747239693634,-0.10076752452473337,0.10793617327958069,1.091041107126789,0.2821968814493621,0.6792452830188679,0.11529536904474091,-0.0724939435810178
executive_or_cluster__13w__10,base,50,ytd,32,2026-01-02,2026-08-07,1.095041975165166,2.524305468826576,5.097599717285584,-0.10076752452473348,0.0,0.5763660168214471,0.3136486736945922,0.625,0.11529536904474091,-0.0724939435810178
executive_or_cluster__13w__10,base,100,full_recent,188,2023-01-06,2026-08-07,0.3567130908959477,1.4583733540354635,2.3843803793746163,-0.20776347591212863,0.3540801470557176,2.0129722587872085,0.2274279612767279,0.5957446808510638,0.11524988102393063,-0.1297890775484396
executive_or_cluster__13w__10,base,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.35230666759388507,1.3884023993651164,2.2586735152204507,-0.20776347591212851,0.35258511958373445,1.5018825697743385,0.2383336771026858,0.5949367088607594,0.11524988102393063,-0.1297890775484396
executive_or_cluster__13w__10,base,100,trailing_3y,157,2023-08-11,2026-08-07,0.3641271748454973,1.4238250307616545,2.3188348095595814,-0.20776347591212863,0.35483088467662444,1.5536298398217139,0.2385984335417504,0.5987261146496815,0.11524988102393063,-0.1297890775484396
executive_or_cluster__13w__10,base,100,trailing_2y,105,2024-08-09,2026-08-07,0.5554945091583323,1.8163511405934196,3.0504827668439836,-0.20776347591212851,0.336242145758099,1.440207419737654,0.26314437270335006,0.638095238095238,0.11524988102393063,-0.1297890775484396
executive_or_cluster__13w__10,base,100,trailing_1y,53,2025-08-08,2026-08-07,1.0188977292626142,2.6373383237737866,5.180679367508249,-0.10380433990443383,0.10703876447972131,1.0463593616758855,0.28286880967578293,0.660377358490566,0.11524988102393063,-0.07293461104915766
executive_or_cluster__13w__10,base,100,ytd,32,2026-01-02,2026-08-07,1.0562638417760013,2.4587775928636426,4.916045788021412,-0.10380433990443372,0.0,0.5583460366344022,0.3143988957844854,0.625,0.11524988102393063,-0.07293461104915766
executive_or_cluster__13w__10,base,200,full_recent,188,2023-01-06,2026-08-07,0.23869447471487604,1.0462077465482442,1.6370700066417867,-0.29894182575914696,0.3531257298882798,1.1682099840158777,0.2302623115711908,0.5851063829787234,0.1151589049823103,-0.1333050763149185
executive_or_cluster__13w__10,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.22914646355380697,0.9759058199111795,1.5192742366521796,-0.2989418257591465,0.3514067690872827,0.8717903397268529,0.2415912498161866,0.5949367088607594,0.1151589049823103,-0.1333050763149185
executive_or_cluster__13w__10,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.23914731808852419,1.0084929798867375,1.571699641927552,-0.2989418257591472,0.35364502876299786,0.9105554626234293,0.2419375046264972,0.5987261146496815,0.1151589049823103,-0.1333050763149185
executive_or_cluster__13w__10,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.4577624097619888,1.5575130286293049,2.542486915157713,-0.22873925005200202,0.3336655204362337,1.1405299878274877,0.26527320906484747,0.638095238095238,0.1151589049823103,-0.1333050763149185
executive_or_cluster__13w__10,base,200,trailing_1y,53,2025-08-08,2026-08-07,0.93504457353375,2.4734522374463923,4.755315901917149,-0.11060820139835903,0.10524147647105994,0.9597661919025877,0.28441604356977906,0.660377358490566,0.1151589049823103,-0.07381567285851609
executive_or_cluster__13w__10,base,200,ytd,32,2026-01-02,2026-08-07,0.9807407415456713,2.3273754940772426,4.559918538352438,-0.11060820139835914,0.0,0.5228711517096578,0.31608425211343266,0.625,0.1151589049823103,-0.07381567285851609
executive_or_cluster__13w__20,base,50,full_recent,188,2023-01-06,2026-08-07,0.41270052239160804,1.64285033333218,2.7272865267692175,-0.19902327169056622,0.7038264874656761,2.487296258910073,0.2265362778470436,0.601063829787234,0.11529536904474091,-0.13036197511151837
executive_or_cluster__13w__20,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.4138255618908031,1.5827408316454523,2.6142451759584286,-0.19902327169056633,0.7002811827488954,1.8639929411041192,0.23718264289490223,0.5949367088607594,0.11529536904474091,-0.13036197511151837
executive_or_cluster__13w__20,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.4265817788906914,1.6195554461205002,2.677898483722453,-0.19902327169056633,0.7047415724479331,1.9231914631414235,0.23740908426052765,0.5987261146496815,0.11529536904474091,-0.13036197511151837
executive_or_cluster__13w__20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.6347741252471366,2.017986025740355,3.4350082414133447,-0.19902327169056633,0.6645580379999629,1.6978665732772549,0.26150152809879523,0.638095238095238,0.11529536904474091,-0.13036197511151837
executive_or_cluster__13w__20,base,50,trailing_1y,53,2025-08-08,2026-08-07,1.0732446472886812,2.744610640402324,5.435754261161323,-0.10076752452473303,0.21362876472059428,1.1025192778337676,0.28148624290922614,0.6792452830188679,0.11529536904474091,-0.0724939435810178
executive_or_cluster__13w__20,base,50,ytd,32,2026-01-02,2026-08-07,1.095041975165166,2.524305468826575,5.09759971728558,-0.10076752452473325,0.0,0.5763660168214471,0.31364867369459226,0.625,0.11529536904474091,-0.0724939435810178
executive_or_cluster__13w__20,base,100,full_recent,188,2023-01-06,2026-08-07,0.3543024053763557,1.4524595979883983,2.3663480892225226,-0.20426841759019232,0.7031188785851806,1.9936617882425116,0.22708062709593058,0.601063829787234,0.11524988102393063,-0.1320279257827196
executive_or_cluster__13w__20,base,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.35475978039109646,1.399015725720149,2.27048483089965,-0.20426841759019232,0.6998126151077765,1.5156980417146024,0.23774463119877465,0.5949367088607594,0.11524988102393063,-0.1320279257827196
executive_or_cluster__13w__20,base,100,trailing_3y,157,2023-08-11,2026-08-07,0.3666175061699264,1.4345860937374058,2.330725710096874,-0.2042684175901922,0.7042700202995458,1.5677310617671787,0.2380050348209653,0.5987261146496815,0.11524988102393063,-0.1320279257827196
executive_or_cluster__13w__20,base,100,trailing_2y,105,2024-08-09,2026-08-07,0.5693900257746565,1.8561895612427677,3.108578534673114,-0.2042684175901922,0.6636189035080119,1.4844246627110143,0.262218736790679,0.638095238095238,0.11524988102393063,-0.1320279257827196
executive_or_cluster__13w__20,base,100,trailing_1y,53,2025-08-08,2026-08-07,1.0271814867991491,2.6578745967697937,5.208229502605875,-0.10380433990443383,0.21204386739519737,1.054917604383176,0.2821758151367921,0.6792452830188679,0.11524988102393063,-0.07293461104915766
executive_or_cluster__13w__20,base,100,ytd,32,2026-01-02,2026-08-07,1.0562638417760009,2.458777592863642,4.9160457880214095,-0.10380433990443394,0.0,0.558346036634402,0.31439889578448543,0.625,0.11524988102393063,-0.07293461104915766
executive_or_cluster__13w__20,base,200,full_recent,188,2023-01-06,2026-08-07,0.2291337243526066,1.0137848301822734,1.5769176800560336,-0.2889572739905588,0.70144028333925,1.1083141981823914,0.22988636688825048,0.5851063829787234,0.1151589049823103,-0.13535803539941837
executive_or_cluster__13w__20,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.22535189909356013,0.9649481019359422,1.4957201030534244,-0.28895727399055926,0.6977382767198244,0.8542877611170951,0.24099261553860535,0.5949367088607594,0.1151589049823103,-0.13535803539941837
executive_or_cluster__13w__20,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.23529755148756792,0.997550176210991,1.5479075632903465,-0.2889572739905586,0.7021824695651738,0.8926904023850342,0.24133802982534439,0.5987261146496815,0.1151589049823103,-0.13535803539941837
executive_or_cluster__13w__20,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.4615442045714282,1.5724757436182761,2.5550815141510133,-0.21998514776488098,0.6590606268061467,1.1517577261749783,0.26426350110894664,0.638095238095238,0.1151589049823103,-0.13535803539941837
executive_or_cluster__13w__20,base,200,trailing_1y,53,2025-08-08,2026-08-07,0.9380631721382422,2.4840956917862838,4.764950414183324,-0.11060820139835936,0.2088662866558653,0.9628821936442469,0.2837622310252771,0.6792452830188679,0.1151589049823103,-0.07381567285851609
executive_or_cluster__13w__20,base,200,ytd,32,2026-01-02,2026-08-07,0.9807407415456708,2.3273754940772404,4.5599185383524325,-0.11060820139835936,0.0,0.5228711517096576,0.3160842521134328,0.625,0.1151589049823103,-0.07381567285851609
executive_or_cluster__13w__30,base,50,full_recent,188,2023-01-06,2026-08-07,0.4141298640919968,1.645133350488995,2.7224274467139664,-0.19508964219370617,1.0480770288158254,2.500069580735168,0.22690173659292182,0.601063829787234,0.11529536904474091,-0.13269369545253107
executive_or_cluster__13w__30,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.4195585716049981,1.5991966245259268,2.6355776963595217,-0.19508964219370617,1.04233832775835,1.8994258052540816,0.23732400043121185,0.5949367088607594,0.11529536904474091,-0.13269369545253107
executive_or_cluster__13w__30,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.43240343511598556,1.6361002998515395,2.699188162213136,-0.19508964219370617,1.048977425387384,1.9593567219698462,0.23754812725475796,0.5987261146496815,0.11529536904474091,-0.13269369545253107
executive_or_cluster__13w__30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.6536040322362329,2.0628580432967816,3.501308015661527,-0.19508964219370628,0.9834153011966177,1.7609824841697495,0.26142667669289854,0.638095238095238,0.11529536904474091,-0.13269369545253107
executive_or_cluster__13w__30,base,50,trailing_1y,53,2025-08-08,2026-08-07,1.0843237847531682,2.7684429323122672,5.4728381565343085,-0.10076752452473325,0.3171015334130316,1.1139715111316955,0.28096688195981967,0.6792452830188679,0.11529536904474091,-0.0724939435810178
executive_or_cluster__13w__30,base,50,ytd,32,2026-01-02,2026-08-07,1.0950419751651674,2.5243054688265754,5.097599717285583,-0.10076752452473325,0.0,0.5763660168214475,0.31364867369459226,0.625,0.11529536904474091,-0.0724939435810178
executive_or_cluster__13w__30,base,100,full_recent,188,2023-01-06,2026-08-07,0.3517711924409692,1.442643801578853,2.340280296446067,-0.2007699778415054,1.047161092627752,1.9734823726796238,0.22738121429174046,0.601063829787234,0.11524988102393063,-0.13426513542236018
executive_or_cluster__13w__30,base,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.35708228116706753,1.4060348503728612,2.2748858630907876,-0.2007699778415053,1.0417373526605451,1.5288250105890704,0.23780984308270328,0.5949367088607594,0.11524988102393063,-0.13426513542236018
executive_or_cluster__13w__30,base,100,trailing_3y,157,2023-08-11,2026-08-07,0.3689752703025786,1.4416405072102727,2.33495253102126,-0.20076997784150552,1.0483726224227141,1.5811295401087393,0.23806932027357422,0.5987261146496815,0.11524988102393063,-0.13426513542236018
executive_or_cluster__13w__30,base,100,trailing_2y,105,2024-08-09,2026-08-07,0.5832251544918496,1.8911181504660861,3.156587249252599,-0.20076997784150552,0.9821996583994731,1.5288479754175004,0.262054196953502,0.638095238095238,0.11524988102393063,-0.13426513542236018
executive_or_cluster__13w__30,base,100,trailing_1y,53,2025-08-08,2026-08-07,1.035446045467768,2.676984447340422,5.235916908640464,-0.10380433990443372,0.31503497996560015,1.0634566822921436,0.2816508453818488,0.6792452830188679,0.11524988102393063,-0.07293461104915766
executive_or_cluster__13w__30,base,100,ytd,32,2026-01-02,2026-08-07,1.0562638417760017,2.4587775928636435,4.916045788021414,-0.10380433990443372,0.0,0.5583460366344024,0.3143988957844854,0.625,0.11524988102393063,-0.07293461104915766
executive_or_cluster__13w__30,base,200,full_recent,188,2023-01-06,2026-08-07,0.21958192699311163,0.9788459366323564,1.512462571611226,-0.2796126933797629,1.0449816586467555,1.0496789949065435,0.23017998950345978,0.5851063829787234,0.1151589049823103,-0.13740737040264606
executive_or_cluster__13w__30,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.2215048939046853,0.951818529840639,1.468101175256916,-0.2788695229851531,1.0390416242620835,0.8366557271749568,0.24103662366732817,0.5886075949367089,0.1151589049823103,-0.13740737040264606
executive_or_cluster__13w__30,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.23139465878235543,0.9843417532235161,1.5198585048634023,-0.27886952298515266,1.0456597237796765,0.874693205770465,0.24138432037452778,0.5923566878980892,0.1151589049823103,-0.13740737040264606
executive_or_cluster__13w__30,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.46527643458545187,1.5837012216773092,2.5599460600419097,-0.21673687941496877,0.9762460364523224,1.1628673816120223,0.2639915899628957,0.638095238095238,0.1151589049823103,-0.13740737040264606
