signal_name,avg_mean_ic,avg_ic_tstat_nw,avg_cross_coverage,avg_abs_redundancy,distinctiveness_score,validation_quality_score,strong_neutral_mean_ic,weak_neutral_mean_ic,recovery_fragile_mean_ic,recovery_confirmed_mean_ic,calm_trend_mean_ic,corr_to_xsmom_global,corr_to_multi_mom_invvol,corr_to_tsmom_vol_scaled,corr_to_residual_momentum
moving_average_distance,0.053992141390558857,2.7467198346248636,33.73445247262755,0.41837379032059085,0.5816262096794091,3.489608166426001,0.09474256880552662,0.04028511512222358,0.054765707431300874,0.23011026481705193,0.05900217812204189,0.8457908909676648,0.9062724255933169,0.6883702694477081,0.465891365503396
trend_clarity_momentum,0.04376717845506689,2.329800689170257,33.701958366717314,0.41658493712344785,0.5834150628765522,3.057037390467103,0.05191708894770089,0.05491070509966945,0.04961858609078847,0.13452271821915343,0.06765412842799068,0.9410812553390197,0.8309818358016237,0.8589850742215924,0.42659940116198336
breadth_confirmed_momentum,0.034384756599908146,1.805122324808789,33.7332780258109,0.34661402005002756,0.6533859799499724,2.4589805065937664,0.0700200765826398,0.01036496828098468,0.05656800131911583,0.2161955524893127,0.050567538019442644,0.6420565609510791,0.8371159769306097,0.5356143346644635,0.4342033285254408
contained_recovery_quality,0.008695373626895948,0.622332548387622,33.74837783380083,0.28000923619621987,0.7199907638037801,1.1849606208501353,0.016010994648952528,-0.02772671724890784,0.06771977958460149,0.11896747640352559,0.04050957535121469,0.34161211479342474,0.4984056370701437,0.3744219029098453,0.2771175265074511
