signal_name,market_state,horizon_weeks,mean_ic,ic_tstat_nw,hit_rate,n_dates,mean_coverage,warning,signal_source
bab_proxy_asset_class_neutral,neutral_mixed,2,-0.022733191177939233,-1.2802853744859937,0.44258872651356995,479,31.32359081419624,,existing
bab_proxy_asset_class_neutral,recovery_confirmed,2,0.005082044330925822,0.1295591614418644,0.5116279069767442,43,32.46511627906977,,existing
bab_proxy_asset_class_neutral,recovery_fragile,2,-0.0022536971446880517,-0.04602390951738675,0.4897959183673469,49,32.16326530612245,,existing
bab_proxy_asset_class_neutral,stressed_panic,2,-0.02540418080125352,-1.1090878820014216,0.4605263157894737,228,32.39473684210526,,existing
bab_proxy_asset_class_neutral,calm_trend,4,-0.04482581651309889,-1.6712597197376273,0.46440677966101696,295,32.14237288135593,,existing
bab_proxy_asset_class_neutral,neutral_mixed,4,-0.034388895633879604,-1.6039452920103128,0.4171907756813417,477,31.31656184486373,,existing
bab_proxy_asset_class_neutral,recovery_confirmed,4,0.062051702783154646,1.20738153935552,0.5581395348837209,43,32.46511627906977,,existing
bab_proxy_asset_class_neutral,recovery_fragile,4,-0.05006698056139763,-1.0749700592220919,0.3877551020408163,49,32.16326530612245,,existing
bab_proxy_asset_class_neutral,stressed_panic,4,-0.011398831483820144,-0.3723328215231095,0.5087719298245614,228,32.39473684210526,,existing
bab_proxy_asset_class_neutral,calm_trend,8,-0.0424116902060418,-1.3393270734381342,0.4745762711864407,295,32.14237288135593,,existing
bab_proxy_asset_class_neutral,neutral_mixed,8,-0.03629545693003673,-1.3385202443893152,0.4092827004219409,474,31.30590717299578,,existing
bab_proxy_asset_class_neutral,recovery_confirmed,8,0.07103579305135786,0.9909380902482459,0.5813953488372093,43,32.46511627906977,,existing
bab_proxy_asset_class_neutral,recovery_fragile,8,-0.05925123291413637,-1.2857858114552212,0.3877551020408163,49,32.16326530612245,,existing
bab_proxy_asset_class_neutral,stressed_panic,8,-0.05222894683877251,-1.5436060803985563,0.42731277533039647,227,32.392070484581495,,existing
bab_proxy_asset_class_neutral,calm_trend,13,-0.05451122272949603,-1.7117546280354552,0.4135593220338983,295,32.14237288135593,,existing
bab_proxy_asset_class_neutral,neutral_mixed,13,-0.01760621097548606,-0.6017606874874492,0.43710021321961623,469,31.287846481876333,,existing
bab_proxy_asset_class_neutral,recovery_confirmed,13,0.021413755019268385,0.277975278753563,0.5348837209302325,43,32.46511627906977,,existing
bab_proxy_asset_class_neutral,recovery_fragile,13,-0.03956503530896394,-0.8062225368831144,0.3877551020408163,49,32.16326530612245,,existing
bab_proxy_asset_class_neutral,stressed_panic,13,-0.07755007783360703,-2.181250665206041,0.4008810572687225,227,32.392070484581495,,existing
breadth_confirmed_momentum,calm_trend,1,0.012417568887720741,0.6549155459146468,0.5186440677966102,295,34.054237288135596,,existing
breadth_confirmed_momentum,neutral_mixed,1,0.04847445115349303,2.450836663397578,0.5364806866952789,466,33.25321888412017,,existing
breadth_confirmed_momentum,recovery_confirmed,1,0.17090054078842548,3.150511248142349,0.6744186046511628,43,34.372093023255815,,existing
breadth_confirmed_momentum,recovery_fragile,1,0.036408675354165275,0.7987882540668011,0.5102040816326531,49,33.795918367346935,,existing
breadth_confirmed_momentum,stressed_panic,1,-0.017373833619570577,-0.5803463562614247,0.4847161572052402,229,34.18777292576419,,existing
breadth_confirmed_momentum,calm_trend,2,0.027054558821614352,1.1111439035157162,0.5220338983050847,295,34.054237288135596,,existing
breadth_confirmed_momentum,neutral_mixed,2,0.05469472166894583,2.1422478837225984,0.5686695278969958,466,33.25321888412017,,existing
breadth_confirmed_momentum,recovery_confirmed,2,0.17719850222746547,2.986745697964667,0.627906976744186,43,34.372093023255815,,existing
breadth_confirmed_momentum,recovery_fragile,2,0.022739034191289385,0.3952369107162888,0.5306122448979592,49,33.795918367346935,,existing
breadth_confirmed_momentum,stressed_panic,2,-0.03466936667205083,-0.9092813511502728,0.49122807017543857,228,34.18421052631579,,existing
breadth_confirmed_momentum,calm_trend,4,0.04372540339397078,1.5465301100685223,0.5796610169491525,295,34.054237288135596,,existing
breadth_confirmed_momentum,neutral_mixed,4,0.04062465890773706,1.2824831875078697,0.5668103448275862,464,33.24568965517241,,existing
breadth_confirmed_momentum,recovery_confirmed,4,0.25779349744592983,5.545052173887102,0.7441860465116279,43,34.372093023255815,,existing
breadth_confirmed_momentum,recovery_fragile,4,0.06675686488750535,0.9889924832373588,0.5306122448979592,49,33.795918367346935,,existing
breadth_confirmed_momentum,stressed_panic,4,-0.045230039347844246,-1.0099383893324139,0.4605263157894737,228,34.18421052631579,,existing
breadth_confirmed_momentum,calm_trend,8,0.056940102004672415,1.6252930401712786,0.5627118644067797,295,34.054237288135596,,existing
breadth_confirmed_momentum,neutral_mixed,8,0.047967875407303344,1.2725060502756007,0.5553145336225597,461,33.23427331887202,,existing
breadth_confirmed_momentum,recovery_confirmed,8,0.2633655345117792,4.888408435064042,0.7441860465116279,43,34.372093023255815,,existing
breadth_confirmed_momentum,recovery_fragile,8,0.07942692111080363,1.183656493971162,0.5714285714285714,49,33.795918367346935,,existing
breadth_confirmed_momentum,stressed_panic,8,-0.07303246315514103,-1.4063776437661129,0.44493392070484583,227,34.180616740088105,,existing
breadth_confirmed_momentum,calm_trend,13,0.12674412721740416,3.653527043652744,0.6576271186440678,295,34.054237288135596,,existing
breadth_confirmed_momentum,neutral_mixed,13,0.042345646814530215,1.136610650341897,0.506578947368421,456,33.21491228070175,,existing
breadth_confirmed_momentum,recovery_confirmed,13,0.2093799617733333,3.1322656737959993,0.7209302325581395,43,34.372093023255815,,existing
breadth_confirmed_momentum,recovery_fragile,13,0.08642673689553515,1.5075448071563635,0.6122448979591837,49,33.795918367346935,,existing
breadth_confirmed_momentum,stressed_panic,13,-0.09351853988674631,-1.7319133516815122,0.40969162995594716,227,34.180616740088105,,existing
carry_proxy,calm_trend,1,-0.019290852223612674,-1.3031326287400506,0.48135593220338985,295,30.145762711864407,,existing
carry_proxy,neutral_mixed,1,-0.003491277512671775,-0.23740980082413052,0.4989733059548255,487,29.435318275154003,,existing
carry_proxy,recovery_confirmed,1,-0.06749492708377702,-1.7128674167469382,0.46511627906976744,43,30.3953488372093,,existing
carry_proxy,recovery_fragile,1,0.0036895244012829756,0.09914301832076038,0.4897959183673469,49,30.20408163265306,,existing
carry_proxy,stressed_panic,1,-0.0050175451610715086,-0.2995927829495452,0.5021834061135371,229,30.489082969432314,,existing
carry_proxy,calm_trend,2,-0.021730278098854965,-1.0805941812945712,0.4576271186440678,295,30.145762711864407,,existing
carry_proxy,neutral_mixed,2,-0.012783513089405202,-0.6482952410975545,0.4989733059548255,487,29.435318275154003,,existing
carry_proxy,recovery_confirmed,2,-0.06894079948470587,-1.897268307927013,0.4186046511627907,43,30.3953488372093,,existing
carry_proxy,recovery_fragile,2,-0.08084583253044077,-1.7481941895127084,0.3877551020408163,49,30.20408163265306,,existing
carry_proxy,stressed_panic,2,-0.004207757231062328,-0.16593640990032116,0.5043859649122807,228,30.486842105263158,,existing
carry_proxy,calm_trend,4,-0.04571627974121418,-2.012531041696572,0.423728813559322,295,30.145762711864407,,existing
carry_proxy,neutral_mixed,4,-0.004078251039196875,-0.15648390952056213,0.511340206185567,485,29.42886597938144,,existing
carry_proxy,recovery_confirmed,4,-0.05157938502735813,-0.9460819614926301,0.4186046511627907,43,30.3953488372093,,existing
carry_proxy,recovery_fragile,4,-0.16238576066665347,-2.7969065644970663,0.30612244897959184,49,30.20408163265306,,existing
carry_proxy,stressed_panic,4,0.009225947186555816,0.2939994568606083,0.5307017543859649,228,30.486842105263158,,existing
carry_proxy,calm_trend,8,-0.040077691113701734,-1.4589991266976219,0.43050847457627117,295,30.145762711864407,,existing
carry_proxy,neutral_mixed,8,-0.018456580659952388,-0.5790522303483775,0.48132780082987553,482,29.41908713692946,,existing
carry_proxy,recovery_confirmed,8,0.027554766545253306,0.4246789698973514,0.5813953488372093,43,30.3953488372093,,existing
carry_proxy,recovery_fragile,8,-0.16911113003709052,-2.219764743216833,0.40816326530612246,49,30.20408163265306,,existing
carry_proxy,stressed_panic,8,0.016425584654843964,0.4017558965878614,0.5638766519823789,227,30.484581497797357,,existing
carry_proxy,calm_trend,13,-0.07264389311874676,-2.5653611186583043,0.39661016949152544,295,30.145762711864407,,existing
carry_proxy,neutral_mixed,13,-0.009366182171877437,-0.2682624144590481,0.5010482180293501,477,29.40251572327044,,existing
carry_proxy,recovery_confirmed,13,0.03536348240606167,0.5312704724530883,0.6744186046511628,43,30.3953488372093,,existing
carry_proxy,recovery_fragile,13,-0.17244295933750342,-2.068010344044604,0.42857142857142855,49,30.20408163265306,,existing
carry_proxy,stressed_panic,13,-0.0026550062094735506,-0.0640854965231117,0.4977973568281938,227,30.484581497797357,,existing
carry_proxy_asset_class_neutral,calm_trend,1,-0.01127999651489319,-0.7983603042127324,0.5050847457627119,295,27.840677966101694,,existing
carry_proxy_asset_class_neutral,neutral_mixed,1,0.0011271163061578517,0.09239210860432215,0.4928131416837782,487,27.2258726899384,,existing
carry_proxy_asset_class_neutral,recovery_confirmed,1,-0.020182974376562267,-0.6103746113051897,0.5813953488372093,43,28.348837209302324,,existing
carry_proxy_asset_class_neutral,recovery_fragile,1,-0.0018913561038488155,-0.07044901953082883,0.6122448979591837,49,27.897959183673468,,existing
carry_proxy_asset_class_neutral,stressed_panic,1,-0.0012458576926196378,-0.0950519302651124,0.4847161572052402,229,28.087336244541486,,existing
carry_proxy_asset_class_neutral,calm_trend,2,-0.01046601416746878,-0.5430291510555225,0.4915254237288136,295,27.840677966101694,,existing
carry_proxy_asset_class_neutral,neutral_mixed,2,-0.0015457837198828283,-0.08993609043028404,0.5051334702258727,487,27.2258726899384,,existing
carry_proxy_asset_class_neutral,recovery_confirmed,2,-0.0475572815126849,-1.3145321663631915,0.4186046511627907,43,28.348837209302324,,existing
carry_proxy_asset_class_neutral,recovery_fragile,2,-0.08502434496709745,-2.0934862647269252,0.3469387755102041,49,27.897959183673468,,existing
carry_proxy_asset_class_neutral,stressed_panic,2,-0.0045247270151085,-0.22308935640065772,0.4605263157894737,228,28.083333333333332,,existing
carry_proxy_asset_class_neutral,calm_trend,4,-0.03415109758930825,-1.539523059358519,0.43050847457627117,295,27.840677966101694,,existing
carry_proxy_asset_class_neutral,neutral_mixed,4,0.0006226587902397336,0.02845550559179864,0.47835051546391755,485,27.218556701030927,,existing
carry_proxy_asset_class_neutral,recovery_confirmed,4,-0.0565937398232955,-1.532507794573813,0.32558139534883723,43,28.348837209302324,,existing
carry_proxy_asset_class_neutral,recovery_fragile,4,-0.15143640441631792,-3.6854490773925903,0.2653061224489796,49,27.897959183673468,,existing
carry_proxy_asset_class_neutral,stressed_panic,4,0.009074766544833223,0.35936888762579944,0.5131578947368421,228,28.083333333333332,,existing
carry_proxy_asset_class_neutral,calm_trend,8,-0.03526237165648777,-1.4071038450925777,0.4067796610169492,295,27.840677966101694,,existing
carry_proxy_asset_class_neutral,neutral_mixed,8,-0.0016285706082451968,-0.06219917652626104,0.47925311203319504,482,27.20746887966805,,existing
carry_proxy_asset_class_neutral,recovery_confirmed,8,-0.03962223325152327,-1.1262014707521113,0.4883720930232558,43,28.348837209302324,,existing
carry_proxy_asset_class_neutral,recovery_fragile,8,-0.16222252267803844,-2.60399003607207,0.3673469387755102,49,27.897959183673468,,existing
carry_proxy_asset_class_neutral,stressed_panic,8,0.0019513381910077727,0.06450754386184969,0.4845814977973568,227,28.079295154185022,,existing
carry_proxy_asset_class_neutral,calm_trend,13,-0.04820547807873454,-1.816800468588678,0.3898305084745763,295,27.840677966101694,,existing
carry_proxy_asset_class_neutral,neutral_mixed,13,-0.0024517970067756334,-0.08501570761020075,0.44234800838574423,477,27.18867924528302,,existing
carry_proxy_asset_class_neutral,recovery_confirmed,13,0.023358007446383385,0.6337199263360418,0.46511627906976744,43,28.348837209302324,,existing
carry_proxy_asset_class_neutral,recovery_fragile,13,-0.1703264709650827,-2.732163365522051,0.2653061224489796,49,27.897959183673468,,existing
carry_proxy_asset_class_neutral,stressed_panic,13,-0.020004469381904408,-0.6431342350688037,0.42731277533039647,227,28.079295154185022,,existing
contained_recovery_quality,calm_trend,1,0.014183220250370445,0.8827808807285206,0.5050847457627119,295,34.067796610169495,,existing
contained_recovery_quality,neutral_mixed,1,0.02600404026536929,1.5187499752219302,0.5135699373695198,479,33.16283924843424,,existing
contained_recovery_quality,recovery_confirmed,1,0.08860271974443228,1.7801722278440146,0.6046511627906976,43,34.395348837209305,,existing
contained_recovery_quality,recovery_fragile,1,-0.03183826794500513,-0.7232804393276289,0.42857142857142855,49,34.12244897959184,,existing
contained_recovery_quality,stressed_panic,1,-0.009137408014199974,-0.3417945435932562,0.4847161572052402,229,34.38427947598253,,existing
contained_recovery_quality,calm_trend,2,0.025215525515260174,1.1120583473084542,0.5254237288135594,295,34.067796610169495,,existing
contained_recovery_quality,neutral_mixed,2,0.015668785958839634,0.7438115168576983,0.5198329853862212,479,33.16283924843424,,existing
contained_recovery_quality,recovery_confirmed,2,0.060884951306444654,1.404416113068611,0.5581395348837209,43,34.395348837209305,,existing
contained_recovery_quality,recovery_fragile,2,0.0016178825280544111,0.027009562911120104,0.5306122448979592,49,34.12244897959184,,existing
contained_recovery_quality,stressed_panic,2,-0.014378919513996044,-0.456276788043004,0.5087719298245614,228,34.38157894736842,,existing
contained_recovery_quality,calm_trend,4,0.036446678553735366,1.2264761545041787,0.559322033898305,295,34.067796610169495,,existing
contained_recovery_quality,neutral_mixed,4,-0.0003232787652836395,-0.012717889045174414,0.5052410901467506,477,33.15513626834382,,existing
contained_recovery_quality,recovery_confirmed,4,0.11054689800979457,1.9785636162455296,0.6046511627906976,43,34.395348837209305,,existing
contained_recovery_quality,recovery_fragile,4,0.09843851060632536,1.7413795087355906,0.5918367346938775,49,34.12244897959184,,existing
contained_recovery_quality,stressed_panic,4,-0.029689562116992987,-0.7406297545130389,0.4780701754385965,228,34.38157894736842,,existing
contained_recovery_quality,calm_trend,8,0.04790744881680092,1.4722461087629333,0.5627118644067797,295,34.067796610169495,,existing
contained_recovery_quality,neutral_mixed,8,-0.02663039637043454,-0.8231609356664105,0.4704641350210971,474,33.143459915611814,,existing
contained_recovery_quality,recovery_confirmed,8,0.17783137867712712,2.444107901889678,0.7209302325581395,43,34.395348837209305,,existing
contained_recovery_quality,recovery_fragile,8,0.12436021655339095,1.8916227254919953,0.5714285714285714,49,34.12244897959184,,existing
contained_recovery_quality,stressed_panic,8,-0.0696539227652052,-1.421644181992744,0.43171806167400884,227,34.37885462555066,,existing
contained_recovery_quality,calm_trend,13,0.08524528659450345,2.4154944991915683,0.5830508474576271,295,34.067796610169495,,existing
contained_recovery_quality,neutral_mixed,13,-0.02045932464077664,-0.5545191837953023,0.48187633262260127,469,33.12366737739872,,existing
contained_recovery_quality,recovery_confirmed,13,0.16083951105359126,3.102328336941063,0.7441860465116279,43,34.395348837209305,,existing
contained_recovery_quality,recovery_fragile,13,0.1613248921618809,3.046220469604236,0.6938775510204082,49,34.12244897959184,,existing
contained_recovery_quality,stressed_panic,13,-0.10598831405424648,-2.128665186747851,0.36123348017621143,227,34.37885462555066,,existing
google_fear_regime,calm_trend,1,-0.047283606496587,-2.1642084121740233,0.4564459930313589,287,34.32752613240418,,existing
google_fear_regime,neutral_mixed,1,-0.015115058860343185,-0.639638668657925,0.4940898345153664,423,34.24586288416076,,existing
google_fear_regime,recovery_confirmed,1,-0.03594035253008898,-0.45392854133939237,0.4883720930232558,43,34.395348837209305,,existing
google_fear_regime,recovery_fragile,1,0.044687713800904076,0.6452276155300668,0.6122448979591837,49,34.244897959183675,,existing
google_fear_regime,stressed_panic,1,-0.00607280675333781,-0.17676866203272734,0.4780701754385965,228,34.521929824561404,,existing
google_fear_regime,calm_trend,2,-0.05604160837885241,-1.9107294703501467,0.4355400696864111,287,34.32752613240418,,existing
google_fear_regime,neutral_mixed,2,-0.05266554927333827,-1.7247896907140476,0.4373522458628842,423,34.24586288416076,,existing
google_fear_regime,recovery_confirmed,2,-0.0756422252762121,-0.9853843767963345,0.46511627906976744,43,34.395348837209305,,existing
google_fear_regime,recovery_fragile,2,0.025664944158098398,0.3426389249318181,0.5306122448979592,49,34.244897959183675,,existing
google_fear_regime,stressed_panic,2,0.007049135370094697,0.16630675047424753,0.5418502202643172,227,34.519823788546255,,existing
google_fear_regime,calm_trend,4,-0.04450861516065673,-1.0948824036440388,0.4564459930313589,287,34.32752613240418,,existing
google_fear_regime,neutral_mixed,4,-0.08168099989045861,-2.326213216280026,0.42042755344418054,421,34.242280285035626,,existing
google_fear_regime,recovery_confirmed,4,-0.17795272547707594,-2.1127941064578573,0.32558139534883723,43,34.395348837209305,,existing
google_fear_regime,recovery_fragile,4,-0.09306859401341673,-1.1016801846275563,0.3877551020408163,49,34.244897959183675,,existing
google_fear_regime,stressed_panic,4,0.028142571463018434,0.5252192313415234,0.5198237885462555,227,34.519823788546255,,existing
google_fear_regime,calm_trend,8,-0.025722291653767985,-0.5420982636969677,0.4181184668989547,287,34.32752613240418,,existing
google_fear_regime,neutral_mixed,8,-0.08342974440908602,-2.098483318923311,0.423444976076555,418,34.23684210526316,,existing
google_fear_regime,recovery_confirmed,8,-0.21881966762254176,-1.9926020290471078,0.27906976744186046,43,34.395348837209305,,existing
google_fear_regime,recovery_fragile,8,-0.06675920242777218,-0.6236340554778798,0.5102040816326531,49,34.244897959183675,,existing
google_fear_regime,stressed_panic,8,0.05414863801607494,0.8704777105487961,0.5265486725663717,226,34.517699115044245,,existing
google_fear_regime,calm_trend,13,-0.05145555828169933,-1.0037011929106499,0.40418118466898956,287,34.32752613240418,,existing
google_fear_regime,neutral_mixed,13,-0.11516407801918306,-2.855633979768829,0.39951573849878935,413,34.22760290556901,,existing
google_fear_regime,recovery_confirmed,13,-0.22099474677514425,-2.4544722865889232,0.27906976744186046,43,34.395348837209305,,existing
google_fear_regime,recovery_fragile,13,-0.010076991603223907,-0.09734348009931938,0.5102040816326531,49,34.244897959183675,,existing
google_fear_regime,stressed_panic,13,0.11121012413082255,1.761359558763029,0.6106194690265486,226,34.517699115044245,,existing
macro_risk_score,calm_trend,1,-0.07407375622791108,-3.3930019824747837,0.44982698961937717,289,34.26989619377163,,existing
macro_risk_score,neutral_mixed,1,-0.0129915224576555,-0.6424406355049622,0.47757847533632286,446,33.91031390134529,,existing
macro_risk_score,recovery_confirmed,1,-0.002626180076483117,-0.03696926297460849,0.4186046511627907,43,34.395348837209305,,existing
macro_risk_score,recovery_fragile,1,0.014475051817541764,0.2542168763848615,0.5102040816326531,49,34.244897959183675,,existing
macro_risk_score,stressed_panic,1,0.02504677433710177,0.7948391739694564,0.5283842794759825,229,34.493449781659386,,existing
macro_risk_score,calm_trend,2,-0.09650984564494627,-3.3683484916026973,0.38408304498269896,289,34.26989619377163,,existing
macro_risk_score,neutral_mixed,2,-0.025084908036246155,-0.9521303220808095,0.4663677130044843,446,33.91031390134529,,existing
macro_risk_score,recovery_confirmed,2,0.035442390149652454,0.4549584695226028,0.5348837209302325,43,34.395348837209305,,existing
macro_risk_score,recovery_fragile,2,-0.0023400350139414997,-0.03715955529267358,0.46938775510204084,49,34.244897959183675,,existing
macro_risk_score,stressed_panic,2,0.07150083489545866,1.9476964418543088,0.5789473684210527,228,34.49122807017544,,existing
macro_risk_score,calm_trend,4,-0.09781162432512974,-2.649840375821495,0.4013840830449827,289,34.26989619377163,,existing
macro_risk_score,neutral_mixed,4,-0.038897723457324535,-1.40485200407079,0.4346846846846847,444,33.9054054054054,,existing
macro_risk_score,recovery_confirmed,4,-0.04800362703793687,-0.4603150340870926,0.4418604651162791,43,34.395348837209305,,existing
macro_risk_score,recovery_fragile,4,-0.06971266276717002,-0.8817564938946683,0.4489795918367347,49,34.244897959183675,,existing
macro_risk_score,stressed_panic,4,0.07795369358525016,1.5683567566335161,0.5657894736842105,228,34.49122807017544,,existing
macro_risk_score,calm_trend,8,-0.10265061180709446,-2.3934358984824167,0.3460207612456747,289,34.26989619377163,,existing
macro_risk_score,neutral_mixed,8,-0.04449976043876202,-1.32784908059235,0.4580498866213152,441,33.89795918367347,,existing
macro_risk_score,recovery_confirmed,8,-0.2381256299931106,-2.5783800933416914,0.2558139534883721,43,34.395348837209305,,existing
macro_risk_score,recovery_fragile,8,-0.09115440496959965,-0.8733051753366234,0.4489795918367347,49,34.244897959183675,,existing
macro_risk_score,stressed_panic,8,0.08524180579459924,1.4417625117555342,0.5638766519823789,227,34.48898678414097,,existing
macro_risk_score,calm_trend,13,-0.1440798897976833,-3.090349386654568,0.31141868512110726,289,34.26989619377163,,existing
macro_risk_score,neutral_mixed,13,-0.04426301381490145,-1.2238414191137257,0.48394495412844035,436,33.88532110091743,,existing
macro_risk_score,recovery_confirmed,13,-0.21572502492299622,-2.296047548283164,0.2558139534883721,43,34.395348837209305,,existing
macro_risk_score,recovery_fragile,13,-0.055405208879707464,-0.6109262910869634,0.40816326530612246,49,34.244897959183675,,existing
macro_risk_score,stressed_panic,13,0.12457175963747018,2.052359594734501,0.6211453744493393,227,34.48898678414097,,existing
moving_average_distance,calm_trend,1,0.013690864077840495,0.6771814749916327,0.5016949152542373,295,34.05762711864407,,existing
moving_average_distance,neutral_mixed,1,0.06379008247076591,3.37428490731922,0.5674518201284796,467,33.2441113490364,,existing
moving_average_distance,recovery_confirmed,1,0.12878465759628385,2.8570323217619973,0.627906976744186,43,34.372093023255815,,existing
moving_average_distance,recovery_fragile,1,0.061390958470142316,1.0773553563449705,0.4489795918367347,49,33.795918367346935,,existing
moving_average_distance,stressed_panic,1,0.0024386499706358926,0.07790195935472241,0.49344978165938863,229,34.209606986899566,,existing
moving_average_distance,calm_trend,2,0.027231895854539476,1.0023365550596999,0.511864406779661,295,34.05762711864407,,existing
moving_average_distance,neutral_mixed,2,0.07891333321856639,3.320963656251563,0.5910064239828694,467,33.2441113490364,,existing
moving_average_distance,recovery_confirmed,2,0.1709128595566151,3.850008094580235,0.7441860465116279,43,34.372093023255815,,existing
moving_average_distance,recovery_fragile,2,0.042691837555323985,0.6243141646569516,0.4897959183673469,49,33.795918367346935,,existing
moving_average_distance,stressed_panic,2,-0.009041450746075881,-0.23229517856003618,0.4780701754385965,228,34.20614035087719,,existing
moving_average_distance,calm_trend,4,0.049565285920873926,1.4800823589845717,0.5457627118644067,295,34.05762711864407,,existing
moving_average_distance,neutral_mixed,4,0.07170934039432822,2.4296525174965073,0.5935483870967742,465,33.236559139784944,,existing
moving_average_distance,recovery_confirmed,4,0.2631486245777945,6.075849621116899,0.7674418604651163,43,34.372093023255815,,existing
moving_average_distance,recovery_fragile,4,0.07882175070065038,1.1118131770277178,0.5102040816326531,49,33.795918367346935,,existing
moving_average_distance,stressed_panic,4,-0.022439593643734955,-0.47897653904473064,0.5,228,34.20614035087719,,existing
moving_average_distance,calm_trend,8,0.0701569210242894,1.709000267528361,0.5898305084745763,295,34.05762711864407,,existing
moving_average_distance,neutral_mixed,8,0.07859999803510734,2.1775285337207,0.5909090909090909,462,33.22510822510822,,existing
moving_average_distance,recovery_confirmed,8,0.31663040558640376,4.663706306578738,0.7441860465116279,43,34.372093023255815,,existing
moving_average_distance,recovery_fragile,8,0.03660090492811224,0.5660890814422984,0.5510204081632653,49,33.795918367346935,,existing
moving_average_distance,stressed_panic,8,-0.04347674141647734,-0.8367176607284798,0.46255506607929514,227,34.202643171806166,,existing
moving_average_distance,calm_trend,13,0.1472822323068373,3.6811602605064824,0.6508474576271186,295,34.05762711864407,,existing
moving_average_distance,neutral_mixed,13,0.07568605311410545,2.088029387230871,0.562363238512035,457,33.205689277899346,,existing
moving_average_distance,recovery_confirmed,13,0.27412878833091914,3.2077352463945012,0.7209302325581395,43,34.372093023255815,,existing
moving_average_distance,recovery_fragile,13,0.062409691577733295,0.9010956082713804,0.5306122448979592,49,33.795918367346935,,existing
