Date,Ticker,signal_name,signal_value_observed,source,frequency,lag_periods,research_only,notes,signal_value_tradable
2005-12-09,BIL,bm_breadth_momentum_13w,-0.0461538461538461,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.057142857142857106
2005-12-16,BIL,bm_breadth_momentum_13w,-0.07692307692307687,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.0461538461538461
2005-12-23,BIL,bm_breadth_momentum_13w,-0.13186813186813184,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.07692307692307687
2005-12-30,BIL,bm_breadth_momentum_13w,-0.16043956043956042,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.13186813186813184
2006-01-06,BIL,bm_breadth_momentum_13w,-0.24395604395604403,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.16043956043956042
2006-01-13,BIL,bm_breadth_momentum_13w,-0.20659340659340664,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.24395604395604403
2006-01-20,BIL,bm_breadth_momentum_13w,-0.1670329670329671,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.20659340659340664
2006-01-27,BIL,bm_breadth_momentum_13w,-0.13186813186813195,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.1670329670329671
2006-02-03,BIL,bm_breadth_momentum_13w,-0.10769230769230764,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.13186813186813195
2006-02-10,BIL,bm_breadth_momentum_13w,-0.06373626373626373,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.10769230769230764
2006-02-17,BIL,bm_breadth_momentum_13w,-0.05274725274725278,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.06373626373626373
2006-02-24,BIL,bm_breadth_momentum_13w,0.03296703296703296,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.05274725274725278
2006-03-03,BIL,bm_breadth_momentum_13w,-0.01318681318681314,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.03296703296703296
2006-03-10,BIL,bm_breadth_momentum_13w,0.10549450549450556,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.01318681318681314
2006-03-17,BIL,bm_breadth_momentum_13w,0.05494505494505497,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.10549450549450556
2006-03-24,BIL,bm_breadth_momentum_13w,0.10989010989010994,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.05494505494505497
2006-03-31,BIL,bm_breadth_momentum_13w,0.07912087912087906,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.10989010989010994
2006-04-07,BIL,bm_breadth_momentum_13w,0.1208791208791209,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.07912087912087906
2006-04-14,BIL,bm_breadth_momentum_13w,0.18461538461538468,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.1208791208791209
2006-04-21,BIL,bm_breadth_momentum_13w,0.05714285714285716,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.18461538461538468
2006-04-28,BIL,bm_breadth_momentum_13w,0.07032967032967041,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.05714285714285716
2006-05-05,BIL,bm_breadth_momentum_13w,0.00219780219780219,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.07032967032967041
2006-05-12,BIL,bm_breadth_momentum_13w,0.07252747252747249,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.00219780219780219
2006-05-19,BIL,bm_breadth_momentum_13w,0.16263736263736261,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.07252747252747249
2006-05-26,BIL,bm_breadth_momentum_13w,0.19780219780219777,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.16263736263736261
2006-06-02,BIL,bm_breadth_momentum_13w,0.06593406593406598,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.19780219780219777
2006-06-09,BIL,bm_breadth_momentum_13w,0.189010989010989,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.06593406593406598
2006-06-16,BIL,bm_breadth_momentum_13w,0.3494505494505495,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.189010989010989
2006-06-23,BIL,bm_breadth_momentum_13w,0.3142857142857143,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.3494505494505495
2006-06-30,BIL,bm_breadth_momentum_13w,0.1186813186813187,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.3142857142857143
2006-07-07,BIL,bm_breadth_momentum_13w,0.07252747252747255,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.1186813186813187
2006-07-14,BIL,bm_breadth_momentum_13w,0.035164835164835206,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.07252747252747255
2006-07-21,BIL,bm_breadth_momentum_13w,0.12307692307692306,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.035164835164835206
2006-07-28,BIL,bm_breadth_momentum_13w,0.019780219780219765,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.12307692307692306
2006-08-04,BIL,bm_breadth_momentum_13w,0.0241758241758242,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.019780219780219765
2006-08-11,BIL,bm_breadth_momentum_13w,-0.046153846153846156,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.0241758241758242
2006-08-18,BIL,bm_breadth_momentum_13w,-0.18241758241758244,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.046153846153846156
2006-08-25,BIL,bm_breadth_momentum_13w,-0.09230769230769237,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.18241758241758244
2006-09-01,BIL,bm_breadth_momentum_13w,-0.20219780219780215,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.09230769230769237
2006-09-08,BIL,bm_breadth_momentum_13w,-0.39780219780219783,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.20219780219780215
2006-09-15,BIL,bm_breadth_momentum_13w,-0.2703296703296703,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.39780219780219783
2006-09-22,BIL,bm_breadth_momentum_13w,-0.2813186813186814,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.2703296703296703
2006-09-29,BIL,bm_breadth_momentum_13w,-0.1428571428571428,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.2813186813186814
2006-10-06,BIL,bm_breadth_momentum_13w,-0.17362637362637362,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.1428571428571428
2006-10-13,BIL,bm_breadth_momentum_13w,-0.17582417582417575,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.17362637362637362
2006-10-20,BIL,bm_breadth_momentum_13w,-0.167032967032967,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.17582417582417575
2006-10-27,BIL,bm_breadth_momentum_13w,-0.10989010989010994,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.167032967032967
2006-11-03,BIL,bm_breadth_momentum_13w,-0.07912087912087917,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.10989010989010994
2006-11-10,BIL,bm_breadth_momentum_13w,-0.02637362637362639,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.07912087912087917
2006-11-17,BIL,bm_breadth_momentum_13w,-0.06593406593406592,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.02637362637362639
2006-11-24,BIL,bm_breadth_momentum_13w,-0.04175824175824183,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.06593406593406592
2006-12-01,BIL,bm_breadth_momentum_13w,-0.02637362637362639,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.04175824175824183
2006-12-08,BIL,bm_breadth_momentum_13w,-0.08131868131868136,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.02637362637362639
2006-12-15,BIL,bm_breadth_momentum_13w,-0.0725274725274726,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.08131868131868136
2006-12-22,BIL,bm_breadth_momentum_13w,-0.04175824175824183,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.0725274725274726
2006-12-29,BIL,bm_breadth_momentum_13w,-0.03076923076923077,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.04175824175824183
2007-01-05,BIL,bm_breadth_momentum_13w,-0.024175824175824312,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.03076923076923077
2007-01-12,BIL,bm_breadth_momentum_13w,-0.01978021978021982,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.024175824175824312
2007-01-19,BIL,bm_breadth_momentum_13w,-0.01758241758241763,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.01978021978021982
2007-01-26,BIL,bm_breadth_momentum_13w,0.03956043956043953,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.01758241758241763
2007-02-02,BIL,bm_breadth_momentum_13w,0.01318681318681314,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.03956043956043953
2007-02-09,BIL,bm_breadth_momentum_13w,0.04395604395604413,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.01318681318681314
2007-02-16,BIL,bm_breadth_momentum_13w,0.01538461538461533,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.04395604395604413
2007-02-23,BIL,bm_breadth_momentum_13w,0.015384615384615552,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.01538461538461533
2007-03-02,BIL,bm_breadth_momentum_13w,0.2791208791208791,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.015384615384615552
2007-03-09,BIL,bm_breadth_momentum_13w,0.1208791208791209,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.2791208791208791
2007-03-16,BIL,bm_breadth_momentum_13w,0.2637362637362637,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.1208791208791209
2007-03-23,BIL,bm_breadth_momentum_13w,-0.07912087912087917,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.2637362637362637
2007-03-30,BIL,bm_breadth_momentum_13w,-0.07912087912087917,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.07912087912087917
2007-04-06,BIL,bm_breadth_momentum_13w,-0.10549450549450556,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.07912087912087917
2007-04-13,BIL,bm_breadth_momentum_13w,-0.0241758241758242,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.10549450549450556
2007-04-20,BIL,bm_breadth_momentum_13w,-0.10769230769230775,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.0241758241758242
2007-04-27,BIL,bm_breadth_momentum_13w,-0.10109890109890118,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.10769230769230775
2007-05-04,BIL,bm_breadth_momentum_13w,-0.01758241758241752,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.10109890109890118
2007-05-11,BIL,bm_breadth_momentum_13w,-0.01758241758241763,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.01758241758241752
2007-05-18,BIL,bm_breadth_momentum_13w,0.05934065934065935,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.01758241758241763
2007-05-25,BIL,bm_breadth_momentum_13w,0.10329670329670337,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.05934065934065935
2007-06-01,BIL,bm_breadth_momentum_13w,0.00659340659340657,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.10329670329670337
2007-06-08,BIL,bm_breadth_momentum_13w,0.09230769230769231,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.00659340659340657
2007-06-15,BIL,bm_breadth_momentum_13w,-0.02637362637362639,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.09230769230769231
2007-06-22,BIL,bm_breadth_momentum_13w,0.10329670329670337,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.02637362637362639
2007-06-29,BIL,bm_breadth_momentum_13w,0.09010989010989012,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.10329670329670337
2007-07-06,BIL,bm_breadth_momentum_13w,0.07472527472527479,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.09010989010989012
2007-07-13,BIL,bm_breadth_momentum_13w,0.03956043956043964,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.07472527472527479
2007-07-20,BIL,bm_breadth_momentum_13w,0.1318681318681319,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.03956043956043964
2007-07-27,BIL,bm_breadth_momentum_13w,0.21538461538461529,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.1318681318681319
2007-08-03,BIL,bm_breadth_momentum_13w,0.2175824175824176,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.21538461538461529
2007-08-10,BIL,bm_breadth_momentum_13w,0.1384615384615384,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.2175824175824176
2007-08-17,BIL,bm_breadth_momentum_13w,0.2813186813186813,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.1384615384615384
2007-08-24,BIL,bm_breadth_momentum_13w,0.07252747252747255,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.2813186813186813
2007-08-31,BIL,bm_breadth_momentum_13w,0.0021978021978022455,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.07252747252747255
2007-09-07,BIL,bm_breadth_momentum_13w,-0.0043956043956044355,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.0021978021978022455
2007-09-14,BIL,bm_breadth_momentum_13w,-0.021978021978021955,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.0043956043956044355
2007-09-21,BIL,bm_breadth_momentum_13w,-0.3186813186813187,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.021978021978021955
2007-09-28,BIL,bm_breadth_momentum_13w,-0.30109890109890114,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.3186813186813187
2007-10-05,BIL,bm_breadth_momentum_13w,-0.3098901098901099,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.30109890109890114
2007-10-12,BIL,bm_breadth_momentum_13w,-0.2395604395604396,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.3098901098901099
2007-10-19,BIL,bm_breadth_momentum_13w,-0.05934065934065935,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.2395604395604396
2007-10-26,BIL,bm_breadth_momentum_13w,-0.3054945054945055,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.05934065934065935
2007-11-02,BIL,bm_breadth_momentum_13w,-0.2901098901098901,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.3054945054945055
2007-11-09,BIL,bm_breadth_momentum_13w,-0.1186813186813187,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.2901098901098901
2007-11-16,BIL,bm_breadth_momentum_13w,-0.07692307692307687,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.1186813186813187
2007-11-23,BIL,bm_breadth_momentum_13w,0.00219780219780219,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.07692307692307687
2007-11-30,BIL,bm_breadth_momentum_13w,-0.03296703296703285,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.00219780219780219
2007-12-07,BIL,bm_breadth_momentum_13w,-0.1164835164835164,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.03296703296703285
2007-12-14,BIL,bm_breadth_momentum_13w,0.0725274725274726,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,-0.1164835164835164
2007-12-21,BIL,bm_breadth_momentum_13w,0.09230769230769231,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.0725274725274726
2007-12-28,BIL,bm_breadth_momentum_13w,0.1362637362637361,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.09230769230769231
2008-01-04,BIL,bm_breadth_momentum_13w,0.30549450549450546,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.1362637362637361
2008-01-11,BIL,bm_breadth_momentum_13w,0.2791208791208791,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.30549450549450546
2008-01-18,BIL,bm_breadth_momentum_13w,0.31868131868131866,data/01_data_hub weekly/daily ETF prices,weekly,1,True,ETF breadth versus its 13-week average.,0.2791208791208791
