signal_name,residualized_4w_mean_ic,residualized_4w_nw_tstat,n_dates
trend_clarity_momentum,0.011164971402385388,1.1202292321260747,1028
moving_average_distance,0.002153309168586679,0.17137852355745134,1028
contained_recovery_quality,-0.005230601959832074,-0.4014830321357049,1028
breadth_confirmed_momentum,-0.02513364662263098,-1.9615083138537717,1028
