variant_name,base_signal,horizon_weeks,market_state,event_count,avg_final_return,positive_barrier_hit_rate,negative_barrier_hit_rate,same_state_avg_return,same_state_positive_rate,same_state_negative_rate,return_lift_vs_same_state,positive_barrier_lift_vs_same_state,negative_barrier_lift_vs_same_state
efa_spy_raw_top10_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,16,0.028559175878337353,0.5,0.25,0.026087799669437667,0.42857142857142855,0.22448979591836735,0.0024713762088996866,0.07142857142857145,0.025510204081632654
efa_spy_raw_top10_event,leadlag_EFA_minus_SPY_13w_signal,13,stressed_panic,17,0.02834846129606188,0.4117647058823529,0.058823529411764705,0.011559829293412968,0.25333333333333335,0.08888888888888889,0.01678863200264891,0.15843137254901957,-0.030065359477124187
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,calm_trend,28,0.004937790973321413,0.2857142857142857,0.07142857142857142,0.005264166686956422,0.3170731707317073,0.20209059233449478,-0.000326375713635009,-0.03135888501742162,-0.13066202090592335
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,61,0.00480670425241447,0.3114754098360656,0.13114754098360656,0.006913860664367966,0.36879432624113473,0.12293144208037825,-0.0021071564119534963,-0.05731891640506914,0.008216098903228317
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_confirmed,1,0.020155758010510727,0.0,0.0,0.016731987480889613,0.3953488372093023,0.11627906976744186,0.003423770529621114,-0.3953488372093023,-0.11627906976744186
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_fragile,18,0.0014474837747338474,0.3333333333333333,0.2777777777777778,0.00374519511293821,0.22448979591836735,0.24489795918367346,-0.002297711338204363,0.10884353741496597,0.032879818594104326
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,stressed_panic,26,0.008523704845298156,0.19230769230769232,0.11538461538461539,0.00292564687544051,0.11061946902654868,0.11504424778761062,0.005598057969857646,0.08168822328114364,0.00034036759700477315
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,calm_trend,28,0.011021850034994498,0.39285714285714285,0.14285714285714285,0.01108697225977656,0.3902439024390244,0.17770034843205576,-6.512222478206181e-05,0.0026132404181184454,-0.03484320557491291
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,neutral_mixed,58,0.009637839198810222,0.3103448275862069,0.1206896551724138,0.012411932737063182,0.3761904761904762,0.1357142857142857,-0.0027740935382529596,-0.06584564860426928,-0.015024630541871906
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_confirmed,1,0.020034417289755302,0.0,0.0,0.032721388263432204,0.6744186046511628,0.046511627906976744,-0.012686970973676902,-0.6744186046511628,-0.046511627906976744
