date,ticker,trend_r2_score,whipsaw_probability,anti_whipsaw,trend_persistence_norm,ma_distance_z,multi_window_agreement,trend_quality
2006-01-06,EEM,0.8345196240699063,0.15384615384615385,0.8461538461538461,1.0,,0.6666666666666666,0.7824467122968063
2006-01-06,EFA,0.6741619345056257,0.19230769230769232,0.8076923076923077,0.9615384615384616,,0.6666666666666666,0.7161736362882
2006-01-06,EWJ,0.5734798587685142,0.2692307692307692,0.7307692307692308,0.8076923076923077,,0.6666666666666666,0.6569719187348039
2006-01-06,GLD,0.6774487830057392,0.19230769230769232,0.8076923076923077,0.8461538461538461,,0.6666666666666666,0.7172692524549045
2006-01-06,IEF,0.17149743245892576,0.11538461538461539,0.8846153846153846,0.038461538461538464,,0.3333333333333333,0.4631487168025479
2006-01-06,IWM,0.5610605430624721,0.23076923076923078,0.7692307692307692,0.3076923076923077,,0.6666666666666666,0.6656526596533027
2006-01-06,LQD,0.022498775581008063,0.15384615384615385,0.8461538461538461,0.0,,0.0,0.2895508739116181
2006-01-06,QQQ,0.5662660733002418,0.23076923076923078,0.7692307692307692,0.34615384615384615,,0.6666666666666666,0.6673878363992259
2006-01-06,SHY,0.833886429686939,0.19230769230769232,0.8076923076923077,0.15384615384615385,,0.6666666666666666,0.7694151346819712
2006-01-06,SPY,0.5911987238835149,0.23076923076923078,0.7692307692307692,0.3076923076923077,,0.6666666666666666,0.6756987199269835
2006-01-06,TIP,0.3745584845906554,0.19230769230769232,0.8076923076923077,0.0,,0.3333333333333333,0.5051947085387655
2006-01-06,TLT,0.2862638526544919,0.15384615384615385,0.8461538461538461,0.07692307692307693,,0.3333333333333333,0.48858367738055714
2006-01-06,VNQ,0.7841671062563449,0.19230769230769232,0.8076923076923077,0.3076923076923077,,0.6666666666666666,0.752842026871773
2006-01-06,VTV,0.6594041125442449,0.19230769230769232,0.8076923076923077,0.34615384615384615,,0.6666666666666666,0.7112543623010731
2006-01-06,VUG,0.6611674595424653,0.23076923076923078,0.7692307692307692,0.34615384615384615,,0.6666666666666666,0.6990216318133003
2006-01-06,XLB,0.016774834860145294,0.19230769230769232,0.8076923076923077,0.2692307692307692,,0.6666666666666666,0.49704460307303994
2006-01-06,XLE,0.7709408874107653,0.19230769230769232,0.8076923076923077,0.0,,0.3333333333333333,0.6373221761454687
2006-01-06,XLF,0.4503037763934019,0.19230769230769232,0.8076923076923077,0.38461538461538464,,0.6666666666666666,0.6415542502507922
2006-01-06,XLI,0.20655903260422337,0.23076923076923078,0.7692307692307692,0.34615384615384615,,0.6666666666666666,0.5474854895005531
2006-01-06,XLK,0.49617201670472505,0.3076923076923077,0.6923076923076923,0.3076923076923077,,0.6666666666666666,0.6183821252263613
2006-01-06,XLP,0.24857369129955278,0.46153846153846156,0.5384615384615384,0.34615384615384615,,0.6666666666666666,0.48456729880925264
2006-01-06,XLU,0.7272697650386313,0.15384615384615385,0.8461538461538461,0.0,,0.3333333333333333,0.6355856481752703
2006-01-06,XLV,0.5540183030684149,0.3076923076923077,0.6923076923076923,0.07692307692307693,,0.6666666666666666,0.6376642206809247
2006-01-06,XLY,0.02524283001127518,0.15384615384615385,0.8461538461538461,0.11538461538461539,,0.6666666666666666,0.5126877809439293
2006-01-13,EEM,0.8289376245378957,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8916971568972473
2006-01-13,EFA,0.6747533643345243,0.19230769230769232,0.8076923076923077,1.0,,1.0,0.8274818906756106
2006-01-13,EWJ,0.6023497290974233,0.23076923076923078,0.7692307692307692,0.8461538461538461,,1.0,0.7905268327760643
2006-01-13,GLD,0.6835102712393826,0.15384615384615385,0.8461538461538461,0.8846153846153846,,1.0,0.8432213724644096
2006-01-13,IEF,0.16371113325695738,0.11538461538461539,0.8846153846153846,0.07692307692307693,,0.6666666666666666,0.5716643948463362
2006-01-13,IWM,0.5764556967523056,0.2692307692307692,0.7307692307692308,0.34615384615384615,,1.0,0.7690749758405122
2006-01-13,LQD,0.024716248791184076,0.15384615384615385,0.8461538461538461,0.038461538461538464,,0.6666666666666666,0.5125122538705656
2006-01-13,QQQ,0.6291560222258203,0.23076923076923078,0.7692307692307692,0.38461538461538464,,1.0,0.7994622638188632
2006-01-13,SHY,0.8395809046128629,0.15384615384615385,0.8461538461538461,0.19230769230769232,,1.0,0.8952449169222364
2006-01-13,SPY,0.6106897805664413,0.23076923076923078,0.7692307692307692,0.34615384615384615,,1.0,0.7933068499324035
2006-01-13,TIP,0.3604638229861816,0.19230769230769232,0.8076923076923077,0.038461538461538464,,1.0,0.7227187102261631
2006-01-13,TLT,0.2622296126560434,0.15384615384615385,0.8461538461538461,0.11538461538461539,,0.6666666666666666,0.591683375158852
2006-01-13,VNQ,0.7905500483124213,0.23076923076923078,0.7692307692307692,0.34615384615384615,,1.0,0.8532602725143968
2006-01-13,VTV,0.6671632814250871,0.23076923076923078,0.7692307692307692,0.38461538461538464,,1.0,0.8121313502186188
2006-01-13,VUG,0.6858696553377006,0.23076923076923078,0.7692307692307692,0.38461538461538464,,1.0,0.81836680818949
2006-01-13,XLB,0.0030596900546692274,0.19230769230769232,0.8076923076923077,0.3076923076923077,,1.0,0.6035839992489923
2006-01-13,XLE,0.7714258374069768,0.23076923076923078,0.7692307692307692,0.038461538461538464,,1.0,0.8468855355459154
2006-01-13,XLF,0.5061398570727513,0.23076923076923078,0.7692307692307692,0.4230769230769231,,1.0,0.7584568754345069
2006-01-13,XLI,0.24661926504543583,0.2692307692307692,0.7307692307692308,0.38461538461538464,,1.0,0.6591294986048889
2006-01-13,XLK,0.5578745552222193,0.3076923076923077,0.6923076923076923,0.34615384615384615,,1.0,0.7500607491766372
2006-01-13,XLP,0.2658647931131303,0.5,0.5,0.38461538461538464,,1.0,0.5886215977043768
2006-01-13,XLU,0.7175473332180063,0.15384615384615385,0.8461538461538461,0.038461538461538464,,1.0,0.8545670597906175
2006-01-13,XLV,0.558858397575665,0.2692307692307692,0.7307692307692308,0.11538461538461539,,1.0,0.7632092094482986
2006-01-13,XLY,0.011042098882151808,0.15384615384615385,0.8461538461538461,0.15384615384615385,,0.6666666666666666,0.5079542039008882
2006-01-20,EEM,0.8293931910997914,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8918490124178792
2006-01-20,EFA,0.6848620144332311,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8436719535290257
2006-01-20,EWJ,0.6446168737462313,0.19230769230769232,0.8076923076923077,0.8846153846153846,,1.0,0.8174363938128463
2006-01-20,GLD,0.69049808705609,0.15384615384615385,0.8461538461538461,0.9230769230769231,,1.0,0.845550644403312
2006-01-20,IEF,0.16807942443447974,0.11538461538461539,0.8846153846153846,0.11538461538461539,,1.0,0.6842316030166214
2006-01-20,IWM,0.596329658550642,0.2692307692307692,0.7307692307692308,0.38461538461538464,,1.0,0.7756996297732909
2006-01-20,LQD,0.03455286118800617,0.15384615384615385,0.8461538461538461,0.07692307692307693,,1.0,0.6269022357806174
2006-01-20,QQQ,0.6861172664903311,0.23076923076923078,0.7692307692307692,0.4230769230769231,,1.0,0.8184493452403667
2006-01-20,SHY,0.8449307054976768,0.11538461538461539,0.8846153846153846,0.23076923076923078,,1.0,0.9098486967043539
2006-01-20,SPY,0.6275867212983383,0.23076923076923078,0.7692307692307692,0.38461538461538464,,1.0,0.7989391635097025
2006-01-20,TIP,0.3654909976126425,0.19230769230769232,0.8076923076923077,0.07692307692307693,,1.0,0.72439443510165
2006-01-20,TLT,0.24990651376429773,0.11538461538461539,0.8846153846153846,0.15384615384615385,,1.0,0.711507299459894
2006-01-20,VNQ,0.7940576948246864,0.23076923076923078,0.7692307692307692,0.38461538461538464,,1.0,0.8544294880184852
2006-01-20,VTV,0.6729850823317728,0.23076923076923078,0.7692307692307692,0.4230769230769231,,1.0,0.8140719505208472
2006-01-20,VUG,0.7100141140525437,0.23076923076923078,0.7692307692307692,0.4230769230769231,,1.0,0.8264149610944376
2006-01-20,XLB,1.211792275472366e-05,0.19230769230769232,0.8076923076923077,0.34615384615384615,,1.0,0.6025681418716875
2006-01-20,XLE,0.7708764437796572,0.19230769230769232,0.8076923076923077,0.07692307692307693,,1.0,0.8595229171573217
2006-01-20,XLF,0.5488907838741394,0.23076923076923078,0.7692307692307692,0.46153846153846156,,1.0,0.7727071843683029
2006-01-20,XLI,0.27966007039433316,0.3076923076923077,0.6923076923076923,0.4230769230769231,,1.0,0.6573225875673417
2006-01-20,XLK,0.6047754483601069,0.3076923076923077,0.6923076923076923,0.38461538461538464,,1.0,0.7656943802225996
2006-01-20,XLP,0.287511701575571,0.5,0.5,0.4230769230769231,,1.0,0.5958372338585237
2006-01-20,XLU,0.7060230020360445,0.19230769230769232,0.8076923076923077,0.07692307692307693,,1.0,0.8379051032427841
2006-01-20,XLV,0.5604208418467465,0.23076923076923078,0.7692307692307692,0.15384615384615385,,1.0,0.7765505370258386
2006-01-20,XLY,0.0012202205384217316,0.15384615384615385,0.8461538461538461,0.19230769230769232,,0.3333333333333333,0.3935691333418671
2006-01-27,EEM,0.8303599287505468,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8921712583014644
2006-01-27,EFA,0.6925373116861119,0.11538461538461539,0.8846153846153846,1.0,,1.0,0.8590508987671654
2006-01-27,EWJ,0.672789742230779,0.19230769230769232,0.8076923076923077,0.9230769230769231,,1.0,0.8268273499743622
2006-01-27,GLD,0.7092924650016665,0.15384615384615385,0.8461538461538461,0.9615384615384616,,1.0,0.8518154370518376
2006-01-27,IAU,0.7088181581996189,0.11538461538461539,0.8846153846153846,0.9615384615384616,,0.6666666666666666,0.7533667364938901
2006-01-27,IEF,0.1792576619466512,0.11538461538461539,0.8846153846153846,0.15384615384615385,,1.0,0.6879576821873453
2006-01-27,IWM,0.6082175989583756,0.2692307692307692,0.7307692307692308,0.4230769230769231,,1.0,0.7796622765758688
2006-01-27,LQD,0.049295932976656576,0.11538461538461539,0.8846153846153846,0.11538461538461539,,1.0,0.6446371058640138
2006-01-27,QQQ,0.702921184527017,0.2692307692307692,0.7307692307692308,0.46153846153846156,,1.0,0.8112301384320827
2006-01-27,SHY,0.858219652008055,0.11538461538461539,0.8846153846153846,0.2692307692307692,,1.0,0.9142783455411466
2006-01-27,SPY,0.6282136236956961,0.2692307692307692,0.7307692307692308,0.4230769230769231,,1.0,0.7863276181549756
2006-01-27,TIP,0.37524159535380824,0.19230769230769232,0.8076923076923077,0.11538461538461539,,1.0,0.7276446343487053
2006-01-27,TLT,0.24620366177449973,0.11538461538461539,0.8846153846153846,0.19230769230769232,,1.0,0.7102730154632949
2006-01-27,VNQ,0.7979435545134138,0.23076923076923078,0.7692307692307692,0.4230769230769231,,1.0,0.8557247745813944
2006-01-27,VTV,0.6721459653795413,0.23076923076923078,0.7692307692307692,0.46153846153846156,,1.0,0.8137922448701035
2006-01-27,VUG,0.7144124272783262,0.2692307692307692,0.7307692307692308,0.46153846153846156,,1.0,0.8150605526825191
2006-01-27,XLB,0.0006430489661733722,0.19230769230769232,0.8076923076923077,0.38461538461538464,,1.0,0.6027784522194937
2006-01-27,XLE,0.7726534499590697,0.15384615384615385,0.8461538461538461,0.11538461538461539,,1.0,0.872935765370972
2006-01-27,XLF,0.5726921637320129,0.2692307692307692,0.7307692307692308,0.5,,1.0,0.7678204648337479
2006-01-27,XLI,0.2774237430384368,0.2692307692307692,0.7307692307692308,0.46153846153846156,,1.0,0.6693976579358892
2006-01-27,XLK,0.6126041550774208,0.34615384615384615,0.6538461538461539,0.4230769230769231,,1.0,0.7554834363078582
2006-01-27,XLP,0.28390840273492274,0.5,0.5,0.46153846153846156,,1.0,0.5946361342449743
2006-01-27,XLU,0.7015670393859453,0.23076923076923078,0.7692307692307692,0.11538461538461539,,1.0,0.8235992695389048
2006-01-27,XLV,0.549916495120932,0.23076923076923078,0.7692307692307692,0.19230769230769232,,1.0,0.7730490881172337
2006-01-27,XLY,0.0001524724987976838,0.19230769230769232,0.8076923076923077,0.23076923076923078,,0.3333333333333333,0.3803927045081463
2006-02-03,EEM,0.8250773875674413,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8904104112404291
2006-02-03,EFA,0.7028439017152791,0.11538461538461539,0.8846153846153846,1.0,,1.0,0.8624864287768879
2006-02-03,EWJ,0.7016331805915741,0.23076923076923078,0.7692307692307692,0.9615384615384616,,1.0,0.8236213166074476
2006-02-03,GLD,0.7282427192189579,0.11538461538461539,0.8846153846153846,1.0,,1.0,0.8709527012781142
2006-02-03,IAU,0.7272528108393727,0.07692307692307693,0.9230769230769231,1.0,,1.0,0.8834432446387653
2006-02-03,IEF,0.17220076340464166,0.15384615384615385,0.8461538461538461,0.19230769230769232,,1.0,0.6727848698528293
2006-02-03,IWM,0.6253382041755932,0.2692307692307692,0.7307692307692308,0.46153846153846156,,1.0,0.7853691449816079
2006-02-03,LQD,0.062116356213082466,0.11538461538461539,0.8846153846153846,0.15384615384615385,,0.6666666666666666,0.5377994691650446
2006-02-03,QQQ,0.720926914025531,0.3076923076923077,0.6923076923076923,0.5,,1.0,0.8044115354444078
2006-02-03,SHY,0.8657018669773804,0.11538461538461539,0.8846153846153846,0.3076923076923077,,1.0,0.9167724171975884
2006-02-03,SPY,0.6371079678090427,0.3076923076923077,0.6923076923076923,0.46153846153846156,,1.0,0.7764718867055783
2006-02-03,TIP,0.36468995487948475,0.23076923076923078,0.7692307692307692,0.15384615384615385,,1.0,0.7113069080367512
2006-02-03,TLT,0.22359307223056774,0.15384615384615385,0.8461538461538461,0.23076923076923078,,0.6666666666666666,0.5788045283503602
2006-02-03,VNQ,0.7979653344351586,0.23076923076923078,0.7692307692307692,0.46153846153846156,,1.0,0.8557320345553093
2006-02-03,VTV,0.6731095563854977,0.23076923076923078,0.7692307692307692,0.5,,1.0,0.814113441872089
2006-02-03,VUG,0.7218608346731599,0.3076923076923077,0.6923076923076923,0.5,,1.0,0.8047228423269507
2006-02-03,XLB,0.006238831490419661,0.23076923076923078,0.7692307692307692,0.4230769230769231,,1.0,0.5918232002403964
2006-02-03,XLE,0.7737659013232966,0.15384615384615385,0.8461538461538461,0.15384615384615385,,1.0,0.8733065824923809
2006-02-03,XLF,0.6033399232369638,0.3076923076923077,0.6923076923076923,0.5384615384615384,,1.0,0.7652158718482186
2006-02-03,XLI,0.2969223563258671,0.3076923076923077,0.6923076923076923,0.5,,1.0,0.6630766828778532
2006-02-03,XLK,0.6303645605803975,0.38461538461538464,0.6153846153846154,0.46153846153846156,,1.0,0.7485830586550043
2006-02-03,XLP,0.3142579976538447,0.5384615384615384,0.46153846153846156,0.5,,1.0,0.5919321530641021
2006-02-03,XLU,0.6907083440415406,0.23076923076923078,0.7692307692307692,0.15384615384615385,,1.0,0.8199797044241032
2006-02-03,XLV,0.5460828920270192,0.2692307692307692,0.7307692307692308,0.23076923076923078,,1.0,0.7589507075987499
2006-02-03,XLY,0.0002990427022346225,0.23076923076923078,0.7692307692307692,0.2692307692307692,,0.6666666666666666,0.47873215953322346
2006-02-10,EEM,0.8352922068580723,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8938153510039729
2006-02-10,EFA,0.7205638676833811,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8555725712790757
2006-02-10,EWJ,0.7286523682033492,0.23076923076923078,0.7692307692307692,1.0,,1.0,0.8326277124780394
2006-02-10,GLD,0.7354146462455208,0.11538461538461539,0.8846153846153846,1.0,,1.0,0.8733433436203017
2006-02-10,IAU,0.7343200205170074,0.07692307692307693,0.9230769230769231,1.0,,1.0,0.8857989811979768
2006-02-10,IEF,0.1691436436826727,0.15384615384615385,0.8461538461538461,0.23076923076923078,,1.0,0.6717658299455063
2006-02-10,IWM,0.6617802660318797,0.23076923076923078,0.7692307692307692,0.5,,1.0,0.8103370117542162
2006-02-10,LQD,0.07461019165147656,0.15384615384615385,0.8461538461538461,0.19230769230769232,,0.3333333333333333,0.41803245704621866
2006-02-10,QQQ,0.7430762159282324,0.34615384615384615,0.6538461538461539,0.5384615384615384,,1.0,0.7989741232581288
2006-02-10,SHY,0.8722834780115517,0.15384615384615385,0.8461538461538461,0.34615384615384615,,1.0,0.9061457747217992
2006-02-10,SPY,0.6590668018216232,0.34615384615384615,0.6538461538461539,0.5,,1.0,0.7709709852225924
2006-02-10,TIP,0.3687011255609876,0.2692307692307692,0.7307692307692308,0.19230769230769232,,1.0,0.6998234521100728
2006-02-10,TLT,0.2248997763846563,0.15384615384615385,0.8461538461538461,0.2692307692307692,,1.0,0.6903512075128342
2006-02-10,VNQ,0.8003682143930434,0.19230769230769232,0.8076923076923077,0.5,,1.0,0.8693535073617836
2006-02-10,VTV,0.6889070117595876,0.2692307692307692,0.7307692307692308,0.5384615384615384,,1.0,0.8065587475096061
2006-02-10,VUG,0.73644063223513,0.34615384615384615,0.6538461538461539,0.5384615384615384,,1.0,0.7967622620270945
2006-02-10,XLB,0.019644898414505927,0.2692307692307692,0.7307692307692308,0.46153846153846156,,1.0,0.5834713763945789
2006-02-10,XLE,0.7724683336437422,0.15384615384615385,0.8461538461538461,0.19230769230769232,,1.0,0.8728740599325295
2006-02-10,XLF,0.654687574779408,0.3076923076923077,0.6923076923076923,0.5769230769230769,,1.0,0.7823317556957
2006-02-10,XLI,0.3347474877459686,0.34615384615384615,0.6538461538461539,0.5384615384615384,,1.0,0.6628645471973741
2006-02-10,XLK,0.6577400611302554,0.4230769230769231,0.5769230769230769,0.5,,1.0,0.7448877126844441
2006-02-10,XLP,0.36386777294012285,0.5769230769230769,0.42307692307692313,0.5384615384615384,,1.0,0.595648232005682
2006-02-10,XLU,0.6686117175414208,0.23076923076923078,0.7692307692307692,0.19230769230769232,,1.0,0.8126141622573967
2006-02-10,XLV,0.5366360654469574,0.3076923076923077,0.6923076923076923,0.2692307692307692,,1.0,0.7429812525848832
2006-02-10,XLY,0.003973793275192959,0.2692307692307692,0.7307692307692308,0.3076923076923077,,0.3333333333333333,0.3560254524592524
2006-02-17,EEM,0.8492943959031766,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8984827473523409
2006-02-17,EFA,0.7417841044794616,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8626459835444359
2006-02-17,EWJ,0.7528891929898598,0.19230769230769232,0.8076923076923077,1.0,,1.0,0.8535271668940559
2006-02-17,GLD,0.7511096859204918,0.15384615384615385,0.8461538461538461,1.0,,1.0,0.8657545106914459
2006-02-17,IAU,0.7499608222252437,0.11538461538461539,0.8846153846153846,1.0,,1.0,0.8781920689468761
2006-02-17,IEF,0.15557676112974905,0.15384615384615385,0.8461538461538461,0.2692307692307692,,0.6666666666666666,0.5561324246500873
2006-02-17,IWM,0.6940948807972493,0.19230769230769232,0.8076923076923077,0.5384615384615384,,1.0,0.8339290628298524
2006-02-17,LQD,0.089197074015201,0.11538461538461539,0.8846153846153846,0.23076923076923078,,0.3333333333333333,0.43571526398797294
2006-02-17,QQQ,0.7625591340914515,0.34615384615384615,0.6538461538461539,0.5769230769230769,,1.0,0.8054684293125352
2006-02-17,SHY,0.8728404522886721,0.11538461538461539,0.8846153846153846,0.38461538461538464,,1.0,0.9191519456346855
2006-02-17,SPY,0.6857909377852919,0.34615384615384615,0.6538461538461539,0.5384615384615384,,1.0,0.7798790305438152
2006-02-17,TIP,0.3743135624713206,0.2692307692307692,0.7307692307692308,0.23076923076923078,,1.0,0.7016942644135171
2006-02-17,TLT,0.22009862500715946,0.15384615384615385,0.8461538461538461,0.3076923076923077,,0.6666666666666666,0.5776397126092241
2006-02-17,VNQ,0.8046483238450916,0.19230769230769232,0.8076923076923077,0.5384615384615384,,1.0,0.8707802105124665
2006-02-17,VTV,0.7102796049812311,0.2692307692307692,0.7307692307692308,0.5769230769230769,,1.0,0.813682945250154
2006-02-17,VUG,0.7549126181555701,0.34615384615384615,0.6538461538461539,0.5769230769230769,,1.0,0.8029195906672414
2006-02-17,XLB,0.03984376766206777,0.3076923076923077,0.6923076923076923,0.5,,1.0,0.57738381998992
2006-02-17,XLE,0.763815467030936,0.19230769230769232,0.8076923076923077,0.23076923076923078,,1.0,0.8571692582410813
2006-02-17,XLF,0.7150044284626704,0.3076923076923077,0.6923076923076923,0.6153846153846154,,1.0,0.8024373735901209
2006-02-17,XLI,0.38647517608853565,0.38461538461538464,0.6153846153846154,0.5769230769230769,,1.0,0.667286597157717
2006-02-17,XLK,0.6883902718122018,0.38461538461538464,0.6153846153846154,0.5384615384615384,,1.0,0.767924962398939
2006-02-17,XLP,0.4006138980045076,0.5384615384615384,0.46153846153846156,0.0,,0.6666666666666666,0.5096063420698785
