decision_date,realization_date,net_return,turnover,mean_invested_weight,daily_observations
2007-06-08,2007-06-15,0.0178150356786,0.70949802638,0.64,5
2007-06-15,2007-06-22,-0.0155493360988,0.371905198695,1,5
2007-06-22,2007-06-29,-0.00200284443908,1.06874418434,0.88,5
2007-06-29,2007-07-06,0.0121842070828,0.531037151385,1,4
2007-07-06,2007-07-13,0.00582640119958,0.628400312406,1,5
2007-07-13,2007-07-20,-0.00811864625822,0.544582293623,1,5
2007-07-20,2007-07-27,-0.0156021081459,1.10158919175,0.84,5
2007-07-27,2007-08-03,9.88556932326e-05,0.601520673474,0.24,5
2007-08-03,2007-08-10,-0.0337816256825,1.60578718525,0.64,5
2007-08-10,2007-08-17,-0.0141080057372,1.20057859435,0.36,5
2007-08-17,2007-08-24,0.01023449056,1.22958606107,0.76,5
2007-08-24,2007-08-31,0.00471409975176,0.430261520836,1,5
2007-08-31,2007-09-07,-0.00691796595538,0.390236421861,1,4
2007-09-07,2007-09-14,0.0111095891582,0.360447508659,1,5
2007-09-14,2007-09-21,0.027257197391,0.268017718354,1,5
2007-09-21,2007-09-28,0.0164679297321,0.102638494596,1,5
2007-09-28,2007-10-05,0.0206598299301,0.193093923407,1,5
2007-10-05,2007-10-12,0.00165316014092,0.200797520954,1,5
2007-10-12,2007-10-19,-0.0232711308885,1.24623919268,0.96,5
2007-10-19,2007-10-26,-0.000640741719583,1.03039295936,0.88,5
2007-10-26,2007-11-02,-0.00390331336582,0.853864327748,1,5
2007-11-02,2007-11-09,-0.0227327012835,1.30017432257,0.92,5
2007-11-09,2007-11-16,-0.011108472695,0.600783267931,0.48,5
2007-11-16,2007-11-23,0.00352335914677,0.604065380245,0.65,4
2007-11-23,2007-11-30,-0.00114540085565,1.01747822147,1,5
2007-11-30,2007-12-07,0.00305987574876,0.860480011723,1,5
2007-12-07,2007-12-14,-0.0351895260153,0.587206199678,1,5
2007-12-14,2007-12-21,-0.00234394748347,1.50112620308,0.68,5
2007-12-21,2007-12-28,-0.00238399597683,0.581415233335,1,4
2007-12-28,2008-01-04,0.00537506625618,0.819518520123,0.9,4
2008-01-04,2008-01-11,0.0128446580708,0.214190615696,0.84,5
2008-01-11,2008-01-18,0.000470381370655,0.215470499114,0.8,5
2008-01-18,2008-01-25,0.0134934350413,0.819086251919,0.8,4
2008-01-25,2008-02-01,0.0148738510245,1.48097578811,0.96,5
2008-02-01,2008-02-08,-0.0406164324578,1.42558139382,0.96,5
2008-02-08,2008-02-15,-0.00717590155457,0.906146534906,0.88,5
2008-02-15,2008-02-22,0.00988946212237,0.768431812657,1,4
2008-02-22,2008-02-29,-0.0107536950995,0.96866074187,0.96,5
2008-02-29,2008-03-07,-0.0253593327523,1.47684998678,0.68,5
2008-03-07,2008-03-14,-0.0121225068196,0.810496158159,0.64,5
2008-03-14,2008-03-21,0.0158865505853,1.10669991105,0.75,4
2008-03-21,2008-03-28,0.00247609682141,0.747365534347,1,5
2008-03-28,2008-04-04,0.0331433324429,0.10376587678,1,5
2008-04-04,2008-04-11,-0.0227291859187,0.207269092292,1,5
2008-04-11,2008-04-18,0.0090194384284,1.4276248489,0.96,5
2008-04-18,2008-04-25,0.00448190087267,0.213724665609,1,5
2008-04-25,2008-05-02,0.0101623945311,0.219549221331,1,5
2008-05-02,2008-05-09,-0.0158670831921,0.338977390842,1,5
2008-05-09,2008-05-16,0.0149805715659,1.30715504077,1,5
2008-05-16,2008-05-23,-0.0304977343097,0.711414909391,1,5
2008-05-23,2008-05-30,-0.0124553058599,1.20368723642,0.3,4
2008-05-30,2008-06-06,-0.0206770675764,1.40634195576,0.8,5
2008-06-06,2008-06-13,-0.00145333854048,1.40448945068,0.44,5
2008-06-13,2008-06-20,-0.00216589391499,0.208767999828,0.24,5
2008-06-20,2008-06-27,0.00889416055401,0.4067837278,0.44,5
2008-06-27,2008-07-04,0.00299120920783,0.0140996071766,0.6,4
2008-07-04,2008-07-11,-0.00707780788776,1.20289352382,0.64,5
2008-07-11,2008-07-18,-0.0176070076111,1.4694948207,0.56,5
2008-07-18,2008-07-25,-0.00778172683661,0.607945310731,1,5
2008-07-25,2008-08-01,-0.0113917707904,1.04849688537,1,5
2008-08-01,2008-08-08,0.0166822217411,0.470877988987,1,5
2008-08-08,2008-08-15,0.00412217290969,0.160654534296,1,5
2008-08-15,2008-08-22,-0.00468703471376,0.486345219851,1,5
2008-08-22,2008-08-29,-0.0208106171578,1.00153799136,0.92,5
2008-08-29,2008-09-05,-0.0198166245019,1.26425604812,0.95,4
2008-09-05,2008-09-12,-0.000363504265737,0.0177941570305,0.8,5
2008-09-12,2008-09-19,-0.0184646716685,1.20461936316,0.32,5
2008-09-19,2008-09-26,-0.0402272354012,0.91337968663,1,5
2008-09-26,2008-10-03,-0.0973863447729,1.09431985609,0.64,5
2008-10-03,2008-10-10,-0.000881120522411,0.0178616629247,0.4,5
2008-10-10,2008-10-17,-0.00511509245718,0.589696092423,0.16,5
2008-10-17,2008-10-24,0.00612028335529,0.211285246914,0.28,5
2008-10-24,2008-10-31,0.00688743047079,1.03404915747,0.6,5
2008-10-31,2008-11-07,-0.0414519696107,0.734778903844,1,5
2008-11-07,2008-11-14,-0.0798089582651,1.31447290899,0.76,5
2008-11-14,2008-11-21,0.00799131290701,0.825262188326,0.72,5
2008-11-21,2008-11-28,0.0206641311908,0.707627840479,0.9,4
2008-11-28,2008-12-05,-0.0387581536751,0.445133458186,1,5
2008-12-05,2008-12-12,0.0417663251317,0.612288564911,1,5
2008-12-12,2008-12-19,0.0325634445676,0.11109772141,1,5
2008-12-19,2008-12-26,0.00745513701244,0.0223913046007,1,4
2008-12-26,2009-01-02,0.0359138787295,0.0902010384146,1,4
2009-01-02,2009-01-09,-0.0292595010343,0.284548428665,1,5
2009-01-09,2009-01-16,-0.04081821574,1.25774362451,0.48,5
2009-01-16,2009-01-23,0.00549151503794,0.201517783982,0.2,4
2009-01-23,2009-01-30,-0.0497362464874,1.00831743013,0.52,5
2009-01-30,2009-02-06,0.00992145908451,1.26563674494,0.56,5
2009-02-06,2009-02-13,-0.0430120011462,1.22833998794,1,5
2009-02-13,2009-02-20,-0.0321150211284,1.16712132868,0.6,4
2009-02-20,2009-02-27,-0.0150843205624,0.607091556645,0.2,5
2009-02-27,2009-03-06,0,0,0,5
2009-03-06,2009-03-13,0.0168649397008,1.86833632315,0.44,5
2009-03-13,2009-03-20,0.0222025390756,0.346664092157,1,5
2009-03-20,2009-03-27,0.0321940094808,0.113323951047,1,5
2009-03-27,2009-04-03,0.0284526497029,0.622186395844,1,5
2009-04-03,2009-04-10,0.0148825041373,0.0948507729017,1,4
2009-04-10,2009-04-17,0.0161563268251,0.0314625369619,1,5
2009-04-17,2009-04-24,0.00357972706302,1.10866909908,1,5
2009-04-24,2009-05-01,0.00531504091059,1.01561052842,1,5
2009-05-01,2009-05-08,0.0452215453517,0.260434776603,1,5
2009-05-08,2009-05-15,-0.03221188323,0.30280673789,1,5
2009-05-15,2009-05-22,0.0289679488952,0.668462195183,1,5
2009-05-22,2009-05-29,0.0244767873257,0.135819996597,1,4
2009-05-29,2009-06-05,0.0121950875992,0.455715596533,1,5
2009-06-05,2009-06-12,0.00135773804923,0.62858507968,1,5
2009-06-12,2009-06-19,-0.0309197955975,1.02511385167,0.8,5
2009-06-19,2009-06-26,0.000288370738447,1.00278261353,0.6,5
2009-06-26,2009-07-03,-0.0226809886462,0.794262329774,0.95,4
2009-07-03,2009-07-10,-0.00463607708025,1.15233267534,0.56,5
2009-07-10,2009-07-17,-0.0136700483915,1.10330631744,0.64,5
2009-07-17,2009-07-24,0.045012234921,0.194387188762,1,5
2009-07-24,2009-07-31,0.0184221259136,0.186734737128,1,5
2009-07-31,2009-08-07,0.0162399120361,0.242133342613,1,5
2009-08-07,2009-08-14,-0.00663403781254,0.0976347509547,1,5
2009-08-14,2009-08-21,-0.0271143670503,0.978975124159,0.52,5
2009-08-21,2009-08-28,0.00736821794715,0.89656400553,1,5
2009-08-28,2009-09-04,-0.029811196248,1.14765077931,0.88,5
2009-09-04,2009-09-11,0.0136729966296,1.29802782171,1,4
2009-09-11,2009-09-18,0.0197080506509,0.015030393663,1,5
2009-09-18,2009-09-25,-0.0165405735774,0.339042471665,1,5
2009-09-25,2009-10-02,-0.0187073599371,1.13651515334,1,5
2009-10-02,2009-10-09,0.00647450159872,1.50687459927,0.68,5
2009-10-09,2009-10-16,0.00533122067381,0.52862643951,1,5
2009-10-16,2009-10-23,-0.00155626064095,0.208117097984,1,5
2009-10-23,2009-10-30,-0.0381194254825,1.63879615565,0.52,5
2009-10-30,2009-11-06,-0.00250139542645,0.605053455623,0.48,5
2009-11-06,2009-11-13,-0.00333180499291,1.34852319404,0.88,5
2009-11-13,2009-11-20,-0.00472351226043,0.344825051046,1,5
2009-11-20,2009-11-27,-0.00415675391734,0.0900252260253,1,4
2009-11-27,2009-12-04,0.00550738162514,1.48948323494,1,5
2009-12-04,2009-12-11,-0.0130925046091,0.929884760564,1,5
2009-12-11,2009-12-18,-0.00282454139745,0.833977398312,1,5
2009-12-18,2009-12-25,0.0249520835309,0.151101728036,1,4
2009-12-25,2010-01-01,-0.0106415646635,0.544279300709,1,4
2010-01-01,2010-01-08,0.0251999410834,0.302684929164,1,5
2010-01-08,2010-01-15,-0.00663200477403,0.525868754372,1,5
2010-01-15,2010-01-22,-0.0210880358275,1.33429166851,0.85,4
2010-01-22,2010-01-29,-0.00317179473683,0.401579927962,0.4,5
2010-01-29,2010-02-05,-1.09439700703e-05,0.00769150799194,0.2,5
2010-02-05,2010-02-12,-0.00464188555798,0.200629061655,0.12,5
2010-02-12,2010-02-19,0.00439321941579,1.35840352491,0.8,4
2010-02-19,2010-02-26,-0.00692426232245,0.647519124019,1,5
2010-02-26,2010-03-05,0.0263961313432,0.478412669858,1,5
2010-03-05,2010-03-12,0.0099555407096,0.174882213441,1,5
2010-03-12,2010-03-19,0.000499669929877,0.178851415711,1,5
2010-03-19,2010-03-26,-0.00261993674155,0.675566839961,1,5
2010-03-26,2010-04-02,0.0149295454461,0.445613797777,1,4
2010-04-02,2010-04-09,0.0104874703576,0.769532972817,1,5
2010-04-09,2010-04-16,-0.00955458636495,0.525106755139,1,5
2010-04-16,2010-04-23,0.0144450673691,0.677816811425,1,5
2010-04-23,2010-04-30,-0.0102424336969,0.552443248573,1,5
2010-04-30,2010-05-07,-0.00655052363577,1.01586763299,0.76,5
2010-05-07,2010-05-14,-0.015843158702,0.610563166813,0.48,5
2010-05-14,2010-05-21,-0.00352910063971,0.799477638858,0.44,5
2010-05-21,2010-05-28,-0.0138181843429,0.605355534378,0.28,5
2010-05-28,2010-06-04,-0.0351400582577,0.817317933677,0.8,4
2010-06-04,2010-06-11,-0.00374991028858,1.3426359385,0.8,5
2010-06-11,2010-06-18,0.0189921281432,0.640016810009,1,5
2010-06-18,2010-06-25,-0.0138061971625,0.338059528079,1,5
2010-06-25,2010-07-02,-0.0316635049098,0.865471782629,0.76,5
2010-07-02,2010-07-09,0.00626599096468,0.756661396394,0.85,4
2010-07-09,2010-07-16,-0.0121715493784,0.491385572593,1,5
2010-07-16,2010-07-23,0.0248737330548,0.87675284235,1,5
2010-07-23,2010-07-30,0.00368958300001,0.351684689348,1,5
2010-07-30,2010-08-06,0.0138499399387,0.170267850241,1,5
2010-08-06,2010-08-13,-0.0282247455929,0.942647237019,0.92,5
2010-08-13,2010-08-20,0.00728918307284,0.21255327111,0.92,5
2010-08-20,2010-08-27,0.00141338292541,0.409965613701,0.84,5
2010-08-27,2010-09-03,0.0244675882321,0.793471089126,1,5
2010-09-03,2010-09-10,0.00120226244632,0.189567784829,1,4
2010-09-10,2010-09-17,0.0172838116698,0.0104586549975,1,5
2010-09-17,2010-09-24,0.0158850868445,0.168746213927,1,5
2010-09-24,2010-10-01,0.00460332960549,0.0880896317446,1,5
2010-10-01,2010-10-08,0.013615845825,0.517768116766,1,5
2010-10-08,2010-10-15,0.00632347940613,0.239542499869,1,5
2010-10-15,2010-10-22,-0.000302102544613,0.927015213631,1,5
2010-10-22,2010-10-29,-0.00393892310172,0.774560774682,1,5
2010-10-29,2010-11-05,0.0229906953009,0.804528135557,1,5
2010-11-05,2010-11-12,-0.0338844216803,0.449232728085,1,5
2010-11-12,2010-11-19,-0.0121582069611,1.10516824051,0.44,5
2010-11-19,2010-11-26,-0.0191516929118,1.00356765178,0.5,4
2010-11-26,2010-12-03,0.0215834492538,0.575091343309,0.96,5
2010-12-03,2010-12-10,-0.00266999517407,0.614948909764,1,5
2010-12-10,2010-12-17,0.00192321220147,0.32522604234,1,5
2010-12-17,2010-12-24,0.0105087304085,0.328511873604,1,4
2010-12-24,2010-12-31,0.00683996806289,0.268602033853,1,5
2010-12-31,2011-01-07,-0.0105435441424,0.490261603022,1,5
2011-01-07,2011-01-14,0.00205681970739,1.36703648171,0.96,5
2011-01-14,2011-01-21,-0.0110183530026,0.581676536187,1,4
2011-01-21,2011-01-28,-0.0105810116233,1.19884189754,0.96,5
2011-01-28,2011-02-04,0.0153643385089,0.754673541025,1,5
2011-02-04,2011-02-11,0.00956047655783,0.205751038596,1,5
2011-02-11,2011-02-18,0.00874214212891,0.367242625172,1,5
2011-02-18,2011-02-25,-0.0233899948767,1.15139970037,0.8,4
2011-02-25,2011-03-04,-0.0146349071461,1.12027221988,0.92,5
2011-03-04,2011-03-11,-0.029181341766,1.59442268231,0.88,5
2011-03-11,2011-03-18,0.00553885127038,0.00672357050392,0.4,5
2011-03-18,2011-03-25,-0.0078245409319,1.30365186004,0.84,5
2011-03-25,2011-04-01,0.00913524184382,0.641816489409,1,5
2011-04-01,2011-04-08,7.6797779301e-05,0.251291275061,1,5
2011-04-08,2011-04-15,-0.00289945250365,0.298106349416,1,5
2011-04-15,2011-04-22,-0.00667385283911,1.49009056205,0.9,4
2011-04-22,2011-04-29,0.0177225323368,0.0844181098189,1,5
2011-04-29,2011-05-06,-0.0199814768093,0.473237287398,1,5
2011-05-06,2011-05-13,-0.00973307570969,0.650094173785,1,5
2011-05-13,2011-05-20,-0.0107861068694,1.36767687171,0.6,5
2011-05-20,2011-05-27,-0.00543240899059,1.00052451468,0.28,5
2011-05-27,2011-06-03,-0.0217798346163,1.57310948148,0.95,4
2011-06-03,2011-06-10,-0.0177289010712,1.40115946244,0.44,5
2011-06-10,2011-06-17,-0.0185771722605,0.80065095497,0.36,5
2011-06-17,2011-06-24,-0.0158982811243,1.78870529972,0.68,5
2011-06-24,2011-07-01,0.0238924401996,1.28901518572,0.96,5
2011-07-01,2011-07-08,0.00351967012426,0.104984251902,1,4
2011-07-08,2011-07-15,-0.0146648281494,0.513833171921,1,5
2011-07-15,2011-07-22,0.00769229000683,0.932817952608,1,5
2011-07-22,2011-07-29,-0.0210906810715,0.696643877824,1,5
2011-07-29,2011-08-05,-0.00411018563415,1.20489124101,0.8,5
2011-08-05,2011-08-12,0.0137418670569,0.227873418969,0.44,5
2011-08-12,2011-08-19,-0.00260382693239,1.25276364231,0.76,5
2011-08-19,2011-08-26,-0.0140728563101,0.418755025117,0.68,5
2011-08-26,2011-09-02,-0.0149742575643,0.89092768877,0.92,5
2011-09-02,2011-09-09,-0.0353726276549,1.17555184765,1,4
2011-09-09,2011-09-16,0.0251952297641,0.521866167033,1,5
2011-09-16,2011-09-23,-0.0404353660997,0.908822617176,0.88,5
2011-09-23,2011-09-30,-0.00360330749908,0.210828944209,0.4,5
2011-09-30,2011-10-07,-0.00531779271536,0.216837595644,0.28,5
2011-10-07,2011-10-14,0.0319601177163,1.26813416652,0.92,5
2011-10-14,2011-10-21,0.00137596693121,0.200260043606,1,5
2011-10-21,2011-10-28,0.0434614118618,0.103152877606,1,5
2011-10-28,2011-11-04,-0.030503464284,0.559991559568,1,5
2011-11-04,2011-11-11,-0.0127579231573,0.839151711066,0.96,5
2011-11-11,2011-11-18,-0.0267288615567,1.00994951737,0.8,5
2011-11-18,2011-11-25,0.00245052473804,0.00433838848292,0.2,4
2011-11-25,2011-12-02,-0.0161749116901,1.10094603244,0.52,5
2011-12-02,2011-12-09,0.00353039146981,0.200899394505,1,5
2011-12-09,2011-12-16,-0.0170628029137,0.833237746439,0.92,5
2011-12-16,2011-12-23,0.00763145862192,0.520631365238,0.92,5
2011-12-23,2011-12-30,-0.00745214874788,0.695033103929,1,4
2011-12-30,2012-01-06,-0.00577146420675,0.644319829495,1,4
2012-01-06,2012-01-13,0.0105546010812,0.24121348466,1,5
2012-01-13,2012-01-20,0.0232184847357,0.250289293301,1,4
2012-01-20,2012-01-27,0.0146896799338,0.268246415196,1,5
2012-01-27,2012-02-03,0.0161475754163,0.250319627085,1,5
2012-02-03,2012-02-10,-0.010322801715,0.170706508174,1,5
2012-02-10,2012-02-17,0.0156477358421,0.528754486316,1,5
2012-02-17,2012-02-24,0.0023321058275,0.813689838281,1,4
2012-02-24,2012-03-02,-0.00907800560065,1.00698834669,1,5
2012-03-02,2012-03-09,-0.0297040838746,1.61586845635,0.44,5
2012-03-09,2012-03-16,0.0072913857839,1.13864997455,0.8,5
2012-03-16,2012-03-23,-0.0137004536215,0.712196684406,0.96,5
2012-03-23,2012-03-30,-0.00594515861522,1.29429205074,0.92,5
2012-03-30,2012-04-06,-0.024078771393,1.57759111806,0.8,4
2012-04-06,2012-04-13,-0.00633546570443,0.801588074472,0.28,5
2012-04-13,2012-04-20,0.000346897867908,0.60295361833,0.68,5
2012-04-20,2012-04-27,0.00649319987961,0.509275790232,0.84,5
2012-04-27,2012-05-04,-0.013354917467,0.911808480463,1,5
2012-05-04,2012-05-11,0.00281634255316,0.204467472773,0.8,5
2012-05-11,2012-05-18,0.00271102408848,0.604541961434,0.48,5
2012-05-18,2012-05-25,-0.00911440047019,0.204544883395,0.32,5
2012-05-25,2012-06-01,0.00831700523218,0.404060574708,0.35,4
2012-06-01,2012-06-08,-0.0179358106772,1.36093143642,0.76,5
2012-06-08,2012-06-15,0.00987477815636,0.308865756542,1,5
2012-06-15,2012-06-22,-0.00606134450818,0.462450331514,1,5
2012-06-22,2012-06-29,0.0183381534043,0.513870433878,1,5
2012-06-29,2012-07-06,6.66113226866e-05,0.436536442718,1,4
2012-07-06,2012-07-13,-0.00714061322072,0.650016813445,1,5
2012-07-13,2012-07-20,0.000537087605954,0.521627834217,1,5
2012-07-20,2012-07-27,-0.0156888840421,1.71975969454,0.84,5
2012-07-27,2012-08-03,-0.00179162586892,0.818742101546,1,5
2012-08-03,2012-08-10,0.00793979317547,0.375796540123,1,5
2012-08-10,2012-08-17,0.0080075939928,0.115512529201,1,5
2012-08-17,2012-08-24,-0.00296377423581,0.305738502202,1,5
2012-08-24,2012-08-31,-0.00411143842656,0.743817676729,1,5
2012-08-31,2012-09-07,0.00683543499358,0.527966397373,1,4
2012-09-07,2012-09-14,0.0212366763224,0.269605089389,1,5
2012-09-14,2012-09-21,-0.0128787607499,0.353171508166,1,5
2012-09-21,2012-09-28,-0.0198649342347,0.689110006191,1,5
2012-09-28,2012-10-05,-0.00394066062348,0.629609195362,0.84,5
2012-10-05,2012-10-12,-0.0180650140573,1.33863034413,0.64,5
2012-10-12,2012-10-19,-0.0202923038644,1.50801482736,0.88,5
2012-10-19,2012-10-26,-0.0172116905306,1.20079496677,0.52,5
2012-10-26,2012-11-02,-0.00605263900253,0.601133215269,0.266666666667,3
2012-11-02,2012-11-09,-0.00686785430062,1.20400402228,0.4,5
2012-11-09,2012-11-16,-0.00344543072811,0.400250036234,0.36,5
