variant,decision_date,realization_date,cost_bps,active_assets,invested_weight,turnover,gross_return,cost,net_return
source_equity_step,2005-01-04,2005-01-05,50,1,0.2,0.2,0.000161285408604,0.001,-0.000838714591396
source_equity_step,2005-01-05,2005-01-06,50,0,0,0.20012900752,0,0.0010006450376,-0.0010006450376
source_equity_step,2005-01-06,2005-01-07,50,0,0,0,0,0,0
source_equity_step,2005-01-07,2005-01-10,50,1,0.2,0.2,0.000316054810714,0.001,-0.000683945189286
source_equity_step,2005-01-10,2005-01-11,50,1,0.2,0.000252763961305,0.00117267956716,1.26381980653e-06,0.00117141574735
source_equity_step,2005-01-11,2005-01-12,50,1,0.2,0.000937044800434,0.000269248421233,4.68522400217e-06,0.000264563197231
source_equity_step,2005-01-12,2005-01-13,50,1,0.2,0.000215340756828,0.00192559444077,1.07670378414e-06,0.00192451773698
source_equity_step,2005-01-13,2005-01-14,50,2,0.4,0.2,0.000209386604324,0.001,-0.000790613395676
source_equity_step,2005-01-14,2005-01-18,50,3,0.6,0.200064053156,0.00114090513596,0.00100032026578,0.000140584870176
source_equity_step,2005-01-18,2005-01-19,50,3,0.6,0.000576978688035,-0.00280233426134,2.88489344017e-06,-0.00280521915478
source_equity_step,2005-01-19,2005-01-20,50,2,0.4,0.198875916237,4.13131833873e-05,0.000994379581185,-0.000953066397798
source_equity_step,2005-01-20,2005-01-21,50,2,0.4,0.000388519448119,0.000665114984845,1.94259724059e-06,0.000663172387605
source_equity_step,2005-01-21,2005-01-24,50,3,0.6,0.2,0.00135230127945,0.001,0.000352301279448
source_equity_step,2005-01-24,2005-01-25,50,3,0.6,0.000670096597435,-0.0050334754596,3.35048298717e-06,-0.00503682594259
source_equity_step,2005-01-25,2005-01-26,50,2,0.4,0.198855778093,0.000446477551346,0.000994278890464,-0.000547801339119
source_equity_step,2005-01-26,2005-01-27,50,2,0.4,0.000285884933437,-0.000801405184527,1.42942466719e-06,-0.000802834609194
source_equity_step,2005-01-27,2005-01-28,50,1,0.2,0.199733267215,0.00201006660632,0.000998666336073,0.00101140027025
source_equity_step,2005-01-28,2005-01-31,50,2,0.4,0.2,0.000568655295641,0.001,-0.000431344704359
source_equity_step,2005-01-31,2005-02-01,50,3,0.6,0.200113666422,0.000768569462388,0.00100056833211,-0.000231998869723
source_equity_step,2005-02-01,2005-02-02,50,5,1,0.400665209084,0.0026870257272,0.00200332604542,0.000683699681782
source_equity_step,2005-02-02,2005-02-03,50,6,1,0.166666666667,-0.00404232130061,0.000833333333333,-0.00487565463394
source_equity_step,2005-02-03,2005-02-04,50,5,1,0.165428272201,0.00910727835099,0.000827141361004,0.00828013698998
source_equity_step,2005-02-04,2005-02-07,50,6,1,0.166666666667,-0.000366578667053,0.000833333333333,-0.00119991200039
source_equity_step,2005-02-07,2005-02-08,50,7,1,0.142857142857,0.00245926773229,0.000714285714286,0.001744982018
source_equity_step,2005-02-08,2005-02-09,50,7,1,0.000625649925227,-0.00507173550519,3.12824962614e-06,-0.00507486375481
source_equity_step,2005-02-09,2005-02-10,50,7,1,0.00434982552975,0.0010629235818,2.17491276487e-05,0.00104117445416
source_equity_step,2005-02-10,2005-02-11,50,6,1,0.142859297768,0.00520426288606,0.000714296488842,0.00448996639722
source_equity_step,2005-02-11,2005-02-14,50,6,1,0.168386220937,0.00208779795029,0.000841931104684,0.0012458668456
source_equity_step,2005-02-14,2005-02-15,50,8,1,0.25,0.00327463492646,0.00125,0.00202463492646
source_equity_step,2005-02-15,2005-02-16,50,8,1,0.00121489899878,-0.00289036158686,6.0744949939e-06,-0.00289643608186
source_equity_step,2005-02-16,2005-02-17,50,7,1,0.12361319013,-0.00375598525299,0.000618065950651,-0.00437405120364
source_equity_step,2005-02-17,2005-02-18,50,6,1,0.143076878876,-0.00127203473869,0.000715384394381,-0.00198741913307
source_equity_step,2005-02-18,2005-02-22,50,6,1,0.00176662900265,-0.00975187433015,8.83314501325e-06,-0.00976070747516
source_equity_step,2005-02-22,2005-02-23,50,2,0.4,0.66055115711,-0.000589406644006,0.00330275578555,-0.00389216242955
source_equity_step,2005-02-23,2005-02-24,50,2,0.4,0.000571009402502,-0.000104722554909,2.85504701251e-06,-0.000107577601921
source_equity_step,2005-02-24,2005-02-25,50,2,0.4,0.00039363536507,0.00311066162442,1.96817682535e-06,0.00310869344759
source_equity_step,2005-02-25,2005-02-28,50,5,1,0.6,-0.00501440475238,0.003,-0.00801440475238
source_equity_step,2005-02-28,2005-03-01,50,6,1,0.166666666667,0.00491113967449,0.000833333333333,0.00407780634116
source_equity_step,2005-03-01,2005-03-02,50,6,1,0.0019956340248,-0.00237157858906,9.97817012398e-06,-0.00238155675919
source_equity_step,2005-03-02,2005-03-03,50,6,1,0.00122725412581,-0.00261886816891,6.13627062905e-06,-0.00262500443954
source_equity_step,2005-03-03,2005-03-04,50,6,1,0.00160871190981,0.0122312720288,8.04355954904e-06,0.0122232284692
source_equity_step,2005-03-04,2005-03-07,50,7,1,0.142857142857,0.00188073507981,0.000714285714286,0.00116644936553
source_equity_step,2005-03-07,2005-03-08,50,7,1,0.00221940393594,-0.0025445582241,1.10970196797e-05,-0.00255565524378
source_equity_step,2005-03-08,2005-03-09,50,7,1,0.00296440332827,-0.00781983150053,1.48220166414e-05,-0.00783465351717
source_equity_step,2005-03-09,2005-03-10,50,6,1,0.139910493362,0.00187956624823,0.000699552466811,0.00118001378142
source_equity_step,2005-03-10,2005-03-11,50,5,1,0.16563940228,-0.00191284552318,0.000828197011401,-0.00274104253458
source_equity_step,2005-03-11,2005-03-14,50,5,1,0.20102164215,-0.00474652907162,0.00100510821075,-0.00575163728237
source_equity_step,2005-03-14,2005-03-15,50,4,0.8,0.202265716285,-0.00366908586095,0.00101132858142,-0.00468041444237
source_equity_step,2005-03-15,2005-03-16,50,2,0.4,0.399446103041,0.00113481612441,0.00199723051521,-0.000862414390794
source_equity_step,2005-03-16,2005-03-17,50,2,0.4,0.000906823821235,-0.00202767908033,4.53411910617e-06,-0.00203221319944
source_equity_step,2005-03-17,2005-03-18,50,2,0.4,0.00180983181286,0.00123862387516,9.0491590643e-06,0.0012295747161
source_equity_step,2005-03-18,2005-03-21,50,2,0.4,0.000742254950393,-0.00437744645571,3.71127475196e-06,-0.00438115773046
source_equity_step,2005-03-21,2005-03-22,50,1,0.2,0.197361984354,-0.00128551778599,0.000986809921772,-0.00227232770776
source_equity_step,2005-03-22,2005-03-23,50,0,0,0.198970262025,0,0.000994851310124,-0.000994851310124
source_equity_step,2005-03-23,2005-03-24,50,0,0,0,0,0,0
source_equity_step,2005-03-24,2005-03-28,50,0,0,0,0,0,0
source_equity_step,2005-03-28,2005-03-29,50,0,0,0,0,0,0
source_equity_step,2005-03-29,2005-03-30,50,0,0,0,0,0,0
source_equity_step,2005-03-30,2005-03-31,50,2,0.4,0.4,0.00213877071526,0.002,0.000138770715255
source_equity_step,2005-03-31,2005-04-01,50,2,0.4,0.0012805236826,0.000857647773133,6.402618413e-06,0.00085124515472
source_equity_step,2005-04-01,2005-04-04,50,2,0.4,0.000514147706244,-0.00127155737255,2.57073853122e-06,-0.00127412811108
source_equity_step,2005-04-04,2005-04-05,50,2,0.4,0.000973508349827,9.26188281789e-05,4.86754174914e-06,8.77512864298e-05
source_equity_step,2005-04-05,2005-04-06,50,2,0.4,0.000589177032282,0.000586478964072,2.94588516141e-06,0.000583533078911
source_equity_step,2005-04-06,2005-04-07,50,6,1,0.666666666667,0.00207174127722,0.00333333333333,-0.00126159205611
source_equity_step,2005-04-07,2005-04-08,50,6,1,0.0028700087654,-0.00584821118093,1.4350043827e-05,-0.00586256122476
source_equity_step,2005-04-08,2005-04-11,50,5,1,0.333290842247,0.00186146775182,0.00166645421124,0.000195013540582
source_equity_step,2005-04-11,2005-04-12,50,4,0.8,0.200219364868,0.00367844875825,0.00100109682434,0.00267735193391
source_equity_step,2005-04-12,2005-04-13,50,3,0.6,0.600732993473,0.00021576438165,0.00300366496736,-0.00278790058571
source_equity_step,2005-04-13,2005-04-14,50,3,0.6,0.000616358601694,-0.00293436306124,3.08179300847e-06,-0.00293744485424
source_equity_step,2005-04-14,2005-04-15,50,3,0.6,0.00145372841997,0.00505378423465,7.26864209983e-06,0.00504651559255
source_equity_step,2005-04-15,2005-04-18,50,3,0.6,0.00210632064542,-0.000420846002084,1.05316032271e-05,-0.000431377605311
source_equity_step,2005-04-18,2005-04-19,50,3,0.6,0.000289085178301,0.00376012019596,1.4454258915e-06,0.00375867477006
source_equity_step,2005-04-19,2005-04-20,50,4,0.8,0.2,-0.000328895710449,0.001,-0.00132889571045
source_equity_step,2005-04-20,2005-04-21,50,4,0.8,0.000861069790064,-0.00415194926167,4.30534895032e-06,-0.00415625461062
source_equity_step,2005-04-21,2005-04-22,50,4,0.8,0.0016296978978,0.00510470337535,8.14848948902e-06,0.00509655488587
source_equity_step,2005-04-22,2005-04-25,50,4,0.8,0.0011826062208,0.00349324231126,5.91303110402e-06,0.00348732928016
source_equity_step,2005-04-25,2005-04-26,50,4,0.8,0.00147876336979,0.000550172613954,7.39381684897e-06,0.000542778797105
source_equity_step,2005-04-26,2005-04-27,50,4,0.8,0.000960707345315,0.00122249022476,4.80353672657e-06,0.00121768668803
source_equity_step,2005-04-27,2005-04-28,50,4,0.8,0.00250242925419,0.000903928706074,1.2512146271e-05,0.000891416559803
source_equity_step,2005-04-28,2005-04-29,50,4,0.8,0.00194608398228,0.00322584468421,9.7304199114e-06,0.0032161142643
source_equity_step,2005-04-29,2005-05-02,50,5,1,0.202347037676,-0.00111802661888,0.00101173518838,-0.00212976180726
source_equity_step,2005-05-02,2005-05-03,50,5,1,0.00194695630432,-4.13955139906e-06,9.73478152159e-06,-1.38743329207e-05
source_equity_step,2005-05-03,2005-05-04,50,5,1,0.200387175348,0.0024351262314,0.00100193587674,0.00143319035466
source_equity_step,2005-05-04,2005-05-05,50,8,1,0.5,0.00230178023578,0.0025,-0.00019821976422
source_equity_step,2005-05-05,2005-05-06,50,9,1,0.111111111111,-0.00220438117856,0.000555555555556,-0.00275993673412
source_equity_step,2005-05-06,2005-05-09,50,8,1,0.110531106699,0.00476722559192,0.000552655533495,0.00421457005842
source_equity_step,2005-05-09,2005-05-10,50,7,1,0.123976788238,-0.0109225663736,0.000619883941188,-0.0115424503148
source_equity_step,2005-05-10,2005-05-11,50,7,1,0.00219483907616,0.0038050105154,1.09741953808e-05,0.00379403632002
source_equity_step,2005-05-11,2005-05-12,50,6,1,0.286050393309,-0.0104486888321,0.00143025196655,-0.0118789407986
source_equity_step,2005-05-12,2005-05-13,50,6,1,0.168797327304,0.00107647277936,0.000843986636522,0.000232486142835
source_equity_step,2005-05-13,2005-05-16,50,3,0.6,0.498138169975,0.00202775208001,0.00249069084988,-0.000462938769869
source_equity_step,2005-05-16,2005-05-17,50,4,0.8,0.2006413126,0.00364019115422,0.001003206563,0.00263698459122
source_equity_step,2005-05-17,2005-05-18,50,4,0.8,0.20089188877,0.00807991215215,0.00100445944385,0.0070754527083
source_equity_step,2005-05-18,2005-05-19,50,7,1,0.428571428571,0.00286764943227,0.00214285714286,0.000724792289413
source_equity_step,2005-05-19,2005-05-20,50,7,1,0.00244873531685,-0.000729851438236,1.22436765843e-05,-0.000742095114821
source_equity_step,2005-05-20,2005-05-23,50,7,1,0.00141761590066,0.00464351115708,7.0880795033e-06,0.00463642307757
source_equity_step,2005-05-23,2005-05-24,50,8,1,0.125,-0.00188025771674,0.000625,-0.00250525771674
source_equity_step,2005-05-24,2005-05-25,50,8,1,0.00193038220806,-0.00480184324871,9.6519110403e-06,-0.00481149515975
source_equity_step,2005-05-25,2005-05-26,50,7,1,0.12405525636,0.00490442552635,0.000620276281799,0.00428414924455
source_equity_step,2005-05-26,2005-05-27,50,7,1,0.00207956496986,0.00368501434615,1.03978248493e-05,0.0036746165213
source_equity_step,2005-05-27,2005-05-31,50,7,1,0.00164734246729,-0.00243631545413,8.23671233646e-06,-0.00244455216647
source_equity_step,2005-05-31,2005-06-01,50,6,1,0.141336128985,0.00876727875718,0.000706680644924,0.00806059811225
source_equity_step,2005-06-01,2005-06-02,50,8,1,0.25,0.00379796693917,0.00125,0.00254796693917
source_equity_step,2005-06-02,2005-06-03,50,10,1,0.2,-0.00581570355484,0.001,-0.00681570355484
source_equity_step,2005-06-03,2005-06-06,50,10,1,0.00182057189169,0.00511679411047,9.10285945846e-06,0.00510769125101
source_equity_step,2005-06-06,2005-06-07,50,10,1,0.00145375371246,0.00133771699276,7.26876856232e-06,0.0013304482242
source_equity_step,2005-06-07,2005-06-08,50,9,1,0.0990278690513,-0.00231531856598,0.000495139345257,-0.00281045791123
source_equity_step,2005-06-08,2005-06-09,50,9,1,0.00110318016643,0.00182501547139,5.51590083213e-06,0.00181949957056
source_equity_step,2005-06-09,2005-06-10,50,8,1,0.110700027664,-0.00166762828135,0.000553500138318,-0.00222112841967
source_equity_step,2005-06-10,2005-06-13,50,6,1,0.248396474279,0.00199511331054,0.0012419823714,0.00075313093914
source_equity_step,2005-06-13,2005-06-14,50,6,1,0.00133899496021,0.00291589942339,6.69497480104e-06,0.00290920444858
source_equity_step,2005-06-14,2005-06-15,50,6,1,0.00195816226577,0.00504351449479,9.79081132887e-06,0.00503372368346
source_equity_step,2005-06-15,2005-06-16,50,6,1,0.00167417959835,0.00808093828227,8.37089799173e-06,0.00807256738427
source_equity_step,2005-06-16,2005-06-17,50,7,1,0.142857142857,0.00619176856917,0.000714285714286,0.00547748285489
source_equity_step,2005-06-17,2005-06-20,50,8,1,0.125,-0.00340157333809,0.000625,-0.00402657333809
source_equity_step,2005-06-20,2005-06-21,50,7,1,0.125426647942,0.00168619314673,0.000627133239708,0.00105905990702
source_equity_step,2005-06-21,2005-06-22,50,7,1,0.00268317915031,0.000113686763686,1.34158957516e-05,0.000100270867935
source_equity_step,2005-06-22,2005-06-23,50,9,1,0.222222222222,-0.00685537911076,0.00111111111111,-0.00796649022187
source_equity_step,2005-06-23,2005-06-24,50,7,1,0.220207467992,-0.00069533273955,0.00110103733996,-0.00179637007951
source_equity_step,2005-06-24,2005-06-27,50,7,1,0.00134514952919,0.000133494943583,6.72574764595e-06,0.000126769195937
source_equity_step,2005-06-27,2005-06-28,50,7,1,0.00112905553005,0.000755138809414,5.64527765023e-06,0.000749493531764
source_equity_step,2005-06-28,2005-06-29,50,7,1,0.00323975117585,-0.000984358878406,1.61987558793e-05,-0.00100055763429
source_equity_step,2005-06-29,2005-06-30,50,7,1,0.00155600439519,-0.000736139361126,7.78002197597e-06,-0.000743919383102
source_equity_step,2005-06-30,2005-07-01,50,6,1,0.285032555449,-0.00194436224907,0.00142516277725,-0.00336952502632
source_equity_step,2005-07-01,2005-07-05,50,5,1,0.16414667023,0.00347568641981,0.00082073335115,0.00265495306866
source_equity_step,2005-07-05,2005-07-06,50,3,0.6,0.401338050817,-0.0018830240839,0.00200669025408,-0.00388971433799
source_equity_step,2005-07-06,2005-07-07,50,3,0.6,0.00156584797193,0.00128184960711,7.82923985965e-06,0.00127402036725
source_equity_step,2005-07-07,2005-07-08,50,2,0.4,0.200567697158,0.00301274955325,0.00100283848579,0.00200991106746
source_equity_step,2005-07-08,2005-07-11,50,6,1,0.666666666667,0.0058792362758,0.00333333333333,0.00254590294247
source_equity_step,2005-07-11,2005-07-12,50,7,1,0.285714285714,0.00434882077764,0.00142857142857,0.00292024934907
source_equity_step,2005-07-12,2005-07-13,50,7,1,0.00201637080179,-0.00346294780891,1.00818540089e-05,-0.00347302966292
source_equity_step,2005-07-13,2005-07-14,50,7,1,0.00217068510104,0.000116956323039,1.08534255052e-05,0.000106102897533
