lookback_weeks,exceptional_allocation,minimum_positive_holdings,maximum_positive_contribution_share,maximum_volatility_ratio,exceptional_share,since_incumbent_holdout_start__cagr,since_incumbent_holdout_start__sharpe_zero_rf,since_incumbent_holdout_start__max_drawdown,since_incumbent_holdout_start__peak_largest_stock_weight,since_incumbent_holdout_start__annual_total_turnover,trailing_2y__cagr,trailing_2y__sharpe_zero_rf,trailing_2y__max_drawdown,trailing_2y__peak_largest_stock_weight,trailing_2y__annual_total_turnover,trailing_1y__cagr,trailing_1y__sharpe_zero_rf,trailing_1y__max_drawdown,trailing_1y__peak_largest_stock_weight,trailing_1y__annual_total_turnover,ytd__cagr,ytd__sharpe_zero_rf,ytd__max_drawdown,ytd__peak_largest_stock_weight,ytd__annual_total_turnover,positive_recent_and_holdout_improvement
20,0.5,4,0.5,1.5,0.11170212765957446,0.35979688322653613,1.4240465429705684,-0.21344451460057967,0.15811016707328274,3.3020025177834462,0.49551606913575097,1.6656624578340171,-0.21344451460057956,0.15811016707328274,4.351591740793724,0.7595819142211877,2.06577153398398,-0.1589003698572894,0.15811016707328274,4.961749895619835,0.5300458188623833,1.4650512235576452,-0.15890036985728928,0.15811016707328274,6.400547286740083,False
20,0.5,4,0.5,1.75,0.11702127659574468,0.35657447752894744,1.414252859590353,-0.213444514600579,0.1581101670732827,3.3133272019914433,0.4955160691357521,1.6656624578340191,-0.21344451460057945,0.1581101670732827,4.351591740793723,0.759581914221189,2.065771533983983,-0.15890036985728873,0.1581101670732827,4.9617498956198345,0.530045818862386,1.4650512235576518,-0.15890036985728873,0.1581101670732827,6.400547286740083,False
20,0.5,4,0.6,1.25,0.11702127659574468,0.3641526595194524,1.4384382398553215,-0.21344451460057912,0.15811016707328274,3.249799143353583,0.49688553577650896,1.6692310582352312,-0.21344451460057934,0.15811016707328274,4.355648861429829,0.7627754982006467,2.0722228665036346,-0.1589003698572895,0.15811016707328274,4.969787587446081,0.5314576009253642,1.4679360629228124,-0.15890036985728961,0.15811016707328274,6.4034065826449655,False
20,0.5,4,0.6,1.5,0.1276595744680851,0.3575334108955499,1.4135051800548448,-0.21344451460057967,0.1581101670732828,3.3345335291005673,0.4917953790942362,1.6511504104795822,-0.21344451460057956,0.1581101670732828,4.400233348191703,0.7509197792170705,2.0387086956107834,-0.15890036985728906,0.1581101670732828,5.058115344238476,0.5144359553965643,1.4246777526844983,-0.15890036985728917,0.1581101670732828,6.549699429832367,False
20,0.5,4,0.6,1.75,0.13297872340425532,0.35431636910651654,1.403737942776887,-0.213444514600579,0.15811016707328268,3.345858213308564,0.4917953790942371,1.6511504104795827,-0.21344451460057945,0.15811016707328268,4.400233348191704,0.7509197792170708,2.038708695610784,-0.1589003698572895,0.15811016707328268,5.058115344238476,0.5144359553965652,1.4246777526844991,-0.1589003698572895,0.15811016707328268,6.549699429832367,False
20,0.5,4,0.7,1.25,0.1276595744680851,0.3593462107595793,1.420864400092517,-0.21344451460057912,0.15811016707328276,3.3678810957081438,0.4890063563035987,1.6452954070342747,-0.21344451460057934,0.15811016707328276,4.532209494950458,0.7444405404686507,2.028405726594556,-0.1589003698572895,0.15811016707328276,5.3195775217794035,0.5314576009253706,1.4679360629228226,-0.15890036985728928,0.15811016707328276,6.403406582644965,False
20,0.5,4,0.7,1.5,0.13829787234042554,0.35275028436366673,1.3960648539085212,-0.21344451460057967,0.15811016707328268,3.452615481455128,0.48394299275753094,1.6273739220708419,-0.21344451460057956,0.15811016707328268,4.576793981712333,0.7327081350361562,1.9953914479238828,-0.1589003698572894,0.15811016707328268,5.407905278571795,0.5144359553965661,1.424677752684501,-0.15890036985728895,0.15811016707328268,6.549699429832367,False
20,0.5,4,0.7,1.75,0.14361702127659576,0.3495445774838235,1.3863163761042328,-0.213444514600579,0.15811016707328263,3.463940165663124,0.48394299275753094,1.6273739220708405,-0.21344451460057945,0.15811016707328263,4.576793981712332,0.7327081350361555,1.9953914479238808,-0.15890036985728972,0.15811016707328263,5.407905278571796,0.5144359553965618,1.4246777526844945,-0.15890036985728995,0.15811016707328263,6.549699429832367,False
20,0.55,3,0.5,1.25,0.1276595744680851,0.35869046392152915,1.412498649586392,-0.2261386902955067,0.17420413651745625,3.747811791718113,0.4879324629735775,1.6337018623232384,-0.2261386902955066,0.17420413651745625,5.100296345174887,0.7699798523758989,2.0659827307355516,-0.16143330759238272,0.17420413651745625,5.9541951347823945,0.5246371122823328,1.44560471997233,-0.1614333075923826,0.17420413651745625,7.677191850028098,False
20,0.55,3,0.5,1.5,0.13829787234042554,0.35292338826086,1.3931976693408024,-0.22672004186778538,0.17420413651745634,3.9320976059991217,0.48717625185099434,1.6315929860075171,-0.22672004186778527,0.17420413651745634,5.244153571511149,0.7699798523758972,2.065982730735549,-0.16143330759238306,0.17420413651745634,5.954195134782395,0.5246371122823341,1.4456047199723328,-0.16143330759238284,0.17420413651745634,7.6771918500281,False
20,0.55,3,0.5,1.75,0.14361702127659576,0.3481472601625173,1.3785717157073414,-0.22672004186778594,0.17420413651745634,3.9433845124028584,0.48717625185099367,1.6315929860075158,-0.22672004186778616,0.17420413651745634,5.244153571511149,0.7699798523758987,2.0659827307355503,-0.16143330759238328,0.17420413651745634,5.9541951347823945,0.5246371122823337,1.4456047199723323,-0.16143330759238306,0.17420413651745634,7.677191850028098,False
20,0.55,3,0.6,1.25,0.1595744680851064,0.3702665327838812,1.4278659059840226,-0.22431272832562565,0.18777703460035508,3.649598557110111,0.5069278485921245,1.6536744753795563,-0.22431272832562588,0.18777703460035508,4.953444175332447,0.8108339796853605,2.088250038162446,-0.16143330759238328,0.18777703460035508,5.663154808066581,0.574586679089387,1.4936418891125387,-0.1614333075923834,0.18777703460035508,7.666820914332451,False
20,0.55,3,0.6,1.5,0.2127659574468085,0.36675579822393267,1.4082073302907605,-0.22489545162414182,0.18777703460035508,3.8867656500980083,0.5099688413092434,1.65025202346551,-0.22489545162414182,0.18777703460035508,5.17637150411615,0.8146931731195233,2.074432403021895,-0.1614333075923826,0.18777703460035508,5.810311076240184,0.5801484602128677,1.4856591840455418,-0.1614333075923826,0.18777703460035508,7.910548483494984,False
20,0.55,3,0.6,1.75,0.21808510638297873,0.3619308385639015,1.393896008312647,-0.22489545162414215,0.18777703460035508,3.8980525565017445,0.5099688413092414,1.6502520234655067,-0.22489545162414193,0.18777703460035508,5.17637150411615,0.8146931731195242,2.0744324030218957,-0.16143330759238295,0.18777703460035508,5.810311076240184,0.5801484602128673,1.48565918404554,-0.16143330759238295,0.18777703460035508,7.910548483494982,False
20,0.55,3,0.7,1.25,0.18617021276595744,0.36077368523905373,1.3977171286351293,-0.22431272832562565,0.1877770346003551,3.672937638510742,0.4913449677520989,1.6129671763995332,-0.22431272832562588,0.1877770346003551,4.988341658950533,0.7739244518431299,2.015272624661972,-0.16143330759238284,0.1877770346003551,5.732291332215618,0.5633514034373834,1.4773162459927065,-0.16143330759238284,0.1877770346003551,7.347452984783688,False
20,0.55,3,0.7,1.5,0.24468085106382978,0.3545548417842268,1.367949121417901,-0.22489545162414182,0.18777703460035508,3.9116151783578617,0.48985853073138474,1.5957862289478708,-0.22489545162414182,0.18777703460035508,5.213527465418978,0.7671245699723974,1.9769912333975908,-0.16143330759238317,0.18777703460035508,5.883921942972203,0.5534384762831126,1.4354666078055631,-0.16143330759238306,0.18777703460035508,7.598591183849281,False
20,0.55,3,0.7,1.75,0.25,0.34977295428288824,1.3536805077354055,-0.22489545162414215,0.18777703460035508,3.922902084761598,0.48985853073138186,1.5957862289478675,-0.22489545162414193,0.18777703460035508,5.213527465418979,0.7671245699723974,1.9769912333975912,-0.16143330759238272,0.18777703460035508,5.883921942972203,0.553438476283113,1.4354666078055647,-0.16143330759238295,0.18777703460035508,7.5985911838492814,False
20,0.55,4,0.5,1.25,0.10638297872340426,0.3643428003863727,1.4345350007210764,-0.21386852751598495,0.17420413651745634,3.551553522530778,0.49719751554360747,1.6637270695787547,-0.21386852751598517,0.17420413651745634,4.806843504580492,0.7644366564132039,2.0629018338743177,-0.16143330759238306,0.17420413651745634,5.6674606251616035,0.514280999728449,1.4318224251825111,-0.16143330759238295,0.17420413651745634,7.1969338795032805,False
20,0.55,4,0.5,1.5,0.11170212765957446,0.3590136987697594,1.4166855537223009,-0.21386852751598528,0.17420413651745642,3.6396290898990005,0.49719751554360725,1.663727069578754,-0.21386852751598528,0.17420413651745642,4.806843504580492,0.7644366564132037,2.062901833874319,-0.16143330759238317,0.17420413651745642,5.6674606251616035,0.5142809997284494,1.4318224251825131,-0.16143330759238306,0.17420413651745642,7.1969338795032805,False
20,0.55,4,0.5,1.75,0.11702127659574468,0.35421607048640835,1.4020061477292063,-0.21386852751598528,0.17420413651745642,3.6509159963027376,0.4971975155436066,1.663727069578752,-0.21386852751598517,0.17420413651745642,4.806843504580492,0.7644366564132039,2.062901833874318,-0.16143330759238317,0.17420413651745642,5.6674606251616035,0.5142809997284503,1.431822425182513,-0.16143330759238328,0.17420413651745642,7.19693387950328,False
20,0.55,4,0.6,1.25,0.11702127659574468,0.36560515627273205,1.4385142173228218,-0.21386852751598495,0.17420413651745642,3.5542506575777835,0.4992693126925445,1.66912053299283,-0.21386852751598517,0.17420413651745642,4.8108763636507765,0.7692770686163073,2.0726335953603083,-0.16143330759238383,0.17420413651745642,5.6754502516216,0.5163880433211421,1.436185785293319,-0.1614333075923835,0.17420413651745642,7.19977032414109,False
20,0.55,4,0.6,1.5,0.1276595744680851,0.3555002106633023,1.4005089950343297,-0.21386852751598528,0.17420413651745628,3.7052757613690255,0.49141354769988066,1.6414422209952007,-0.21386852751598528,0.17420413651745628,4.905000908588053,0.7509581298818702,2.0215659387313605,-0.16143330759238317,0.17420413651745628,5.8619234066860155,0.4904724612708744,1.3702975680531801,-0.16143330759238328,0.17420413651745628,7.508616487216529,False
20,0.55,4,0.6,1.75,0.13297872340425532,0.3507149857942269,1.385892686792951,-0.21386852751598528,0.17420413651745642,3.7165626677727626,0.49141354769987977,1.641442220995197,-0.21386852751598517,0.17420413651745642,4.905000908588053,0.7509581298818686,2.0215659387313574,-0.16143330759238328,0.17420413651745642,5.861923406686016,0.49047246127087263,1.3702975680531762,-0.16143330759238317,0.17420413651745642,7.508616487216531,False
20,0.55,4,0.7,1.25,0.1276595744680851,0.3583375792114063,1.4120458526454496,-0.21386852751598495,0.17420413651745636,3.738630907561118,0.48735466241951975,1.6331118925875872,-0.21386852751598517,0.17420413651745636,5.086568737435381,0.7415301712195579,2.0069678256090326,-0.1614333075923834,0.17420413651745636,6.221633256289214,0.5163880433211434,1.4361857852933224,-0.16143330759238317,0.17420413651745636,7.19977032414109,False
20,0.55,4,0.7,1.5,0.13829787234042554,0.3482864108380819,1.3743503662407162,-0.21386852751598528,0.17420413651745642,3.8896560113523613,0.47956132696617915,1.605799334861208,-0.21386852751598528,0.17420413651745642,5.180693282372658,0.7234985214137413,1.9570339055696548,-0.1614333075923835,0.17420413651745642,6.40810641135363,0.49047246127087196,1.370297568053176,-0.1614333075923834,0.17420413651745642,7.508616487216531,False
20,0.55,4,0.7,1.75,0.14361702127659576,0.34352665232751667,1.3597798428034051,-0.21386852751598528,0.1742041365174564,3.900942917756097,0.47956132696617937,1.6057993348612083,-0.21386852751598517,0.1742041365174564,5.1806932823726575,0.7234985214137426,1.9570339055696588,-0.16143330759238284,0.1742041365174564,6.40810641135363,0.49047246127087263,1.3702975680531795,-0.1614333075923825,0.1742041365174564,7.508616487216531,False
20,0.6,3,0.5,1.25,0.1276595744680851,0.35778929920394575,1.4033199814104977,-0.23061910090973092,0.19035055792078145,4.118070185124772,0.4864570762043523,1.6210401222033255,-0.2306191009097308,0.19035055792078145,5.6539208000781755,0.7765969547872726,2.062871727873329,-0.1639736675211616,0.19035055792078145,6.756899191683107,0.5122686645131729,1.4166614223302885,-0.16397366752116127,0.19035055792078145,8.636217622309044,False
20,0.6,3,0.5,1.5,0.13829787234042554,0.35006568496377977,1.377443019744609,-0.23138963875169638,0.19035055792078148,4.3687457822788245,0.48543807361558744,1.6182200575474328,-0.2313896387516966,0.19035055792078148,5.847291202083151,0.7765969547872662,2.062871727873318,-0.16397366752116183,0.19035055792078148,6.756899191683107,0.5122686645131702,1.4166614223302811,-0.16397366752116194,0.19035055792078148,8.636217622309044,False
20,0.6,3,0.5,1.75,0.14361702127659576,0.343730040602521,1.357928692184633,-0.2313896387516966,0.19035055792078162,4.379878103436626,0.48543807361558744,1.6182200575474324,-0.23138963875169682,0.19035055792078162,5.84729120208315,0.7765969547872698,2.0628717278733215,-0.1639736675211615,0.19035055792078162,6.756899191683107,0.5122686645131729,1.4166614223302847,-0.16397366752116127,0.19035055792078162,8.636217622309044,False
20,0.6,3,0.6,1.25,0.1595744680851064,0.3732029040044109,1.4231903278215579,-0.2281979749446651,0.20359029710453996,3.9859159572425344,0.5117588707009169,1.6468936318529754,-0.22819797494466498,0.20359029710453996,5.45631876410188,0.8313533459664169,2.09106022372534,-0.16397366752116183,0.20359029710453996,6.365435082117901,0.578459527041767,1.4797083485825728,-0.16397366752116205,0.20359029710453996,8.622345970293605,False
20,0.6,3,0.6,1.5,0.2127659574468085,0.36842139733591917,1.396661414508823,-0.2289709375533201,0.20359029710453994,4.3091915999146275,0.515737722990032,1.6418755408704522,-0.22897093755332,0.20359029710453994,5.758243519881444,0.8363446847433813,2.0720807125095084,-0.16397366752116194,0.20359029710453994,6.571153982512897,0.5855912151078739,1.4686241684975492,-0.16397366752116171,0.20359029710453994,8.963067899072819,False
20,0.6,3,0.6,1.75,0.21808510638297873,0.3619996125246916,1.3777168794818755,-0.22897093755332043,0.20359029710453994,4.320323921072428,0.5157377229900308,1.641875540870448,-0.22897093755332043,0.20359029710453994,5.758243519881445,0.8363446847433813,2.072080712509507,-0.16397366752116216,0.20359029710453994,6.571153982512897,0.5855912151078748,1.4686241684975505,-0.16397366752116194,0.20359029710453994,8.963067899072815,False
20,0.6,3,0.7,1.25,0.18617021276595744,0.36051866573989466,1.3832021439428717,-0.2281979749446651,0.20359029710453996,4.017006273707737,0.4909270836994746,1.5930274410704508,-0.22819797494466498,0.20359029710453996,5.502806189673658,0.7816959940496602,1.9949808033609802,-0.1639736675211625,0.20359029710453996,6.4575328120242546,0.5635767541384427,1.4579941346376033,-0.16397366752116227,0.20359029710453996,8.178143285917528,False
20,0.6,3,0.7,1.5,0.24468085106382978,0.35214396462787145,1.3436093310493524,-0.2289709375533201,0.20359029710453994,4.3416621463845555,0.48885849383441093,1.5702491187341046,-0.22897093755332,0.20359029710453994,5.806794717936482,0.772391037636895,1.9448855367567435,-0.16397366752116238,0.20359029710453994,6.667340318282308,0.5500753006248038,1.4031693080140573,-0.16397366752116227,0.20359029710453994,8.52563696815743,False
20,0.6,3,0.7,1.75,0.25,0.3457985672294204,1.3247502408916858,-0.22897093755332043,0.20359029710454,4.352794467542357,0.48885849383440894,1.5702491187340994,-0.22897093755332043,0.20359029710454,5.806794717936481,0.7723910376368925,1.9448855367567408,-0.16397366752116194,0.20359029710454,6.6673403182823066,0.5500753006248029,1.4031693080140568,-0.16397366752116194,0.20359029710454,8.52563696815743,False
20,0.6,4,0.5,1.25,0.10638297872340426,0.36534524361828713,1.4328058722968322,-0.21429242401893334,0.19035055792078154,3.8557106191281374,0.4988426626306137,1.6611643928273754,-0.21429242401893334,0.19035055792078154,5.261630782349876,0.7692157326418221,2.0588588892516406,-0.16397366752116194,0.19035055792078154,6.372296456900266,0.4986204618186765,1.3982329699983305,-0.16397366752116194,0.19035055792078154,7.993946921380833,False
20,0.6,4,0.5,1.5,0.11170212765957446,0.35820141600168287,1.4088171455525618,-0.21429242401893323,0.19035055792078148,3.9770620620750425,0.4988426626306137,1.6611643928273752,-0.21429242401893311,0.19035055792078148,5.261630782349875,0.7692157326418221,2.058858889251643,-0.16397366752116216,0.19035055792078148,6.3722964569002665,0.4986204618186785,1.3982329699983347,-0.16397366752116183,0.19035055792078148,7.993946921380833,False
20,0.6,4,0.5,1.75,0.11702127659574468,0.35182759194365043,1.3891992304743943,-0.21429242401893367,0.1903505579207815,3.988194383232844,0.4988426626306133,1.6611643928273732,-0.21429242401893367,0.1903505579207815,5.261630782349876,0.7692157326418221,2.05885888925164,-0.16397366752116138,0.1903505579207815,6.372296456900265,0.49862046181867803,1.3982329699983334,-0.1639736675211615,0.1903505579207815,7.993946921380833,False
20,0.6,4,0.6,1.25,0.11702127659574468,0.3670358859349525,1.4381301585850739,-0.21429242401893334,0.19035055792078154,3.8583603348495306,0.5016185942643621,1.6683763108496599,-0.21429242401893334,0.19035055792078154,5.2655927382380545,0.7757131585774828,2.0718429679699515,-0.16397366752116183,0.19035055792078154,6.380145614791941,0.5014086589501996,1.404080922167868,-0.16397366752116183,0.19035055792078154,7.996713853934366,False
20,0.6,4,0.6,1.5,0.1276595744680851,0.3534351158925406,1.387054429057924,-0.21429242401893323,0.19035055792078162,4.075898361802616,0.490984774681684,1.6311602410794626,-0.21429242401893311,0.19035055792078162,5.409414582894916,0.7508872890485963,2.0035051161954334,-0.16397366752116216,0.19035055792078162,6.665075684395155,0.46680226436413097,1.3159744428007367,-0.16397366752116205,0.19035055792078162,8.468629281714689,False
20,0.6,4,0.6,1.75,0.13297872340425532,0.34708365932576957,1.367554676089015,-0.21429242401893367,0.19035055792078145,4.0870306829604175,0.49098477468168245,1.6311602410794614,-0.21429242401893367,0.19035055792078145,5.4094145828949145,0.7508872890485956,2.0035051161954334,-0.16397366752116183,0.19035055792078145,6.665075684395155,0.4668022643641305,1.3159744428007347,-0.16397366752116171,0.19035055792078145,8.468629281714689,False
20,0.6,4,0.7,1.25,0.1276595744680851,0.3573006475366911,1.402783094467266,-0.21429242401893334,0.19035055792078157,4.109187153276947,0.4856572584817709,1.6203466001259892,-0.21429242401893334,0.19035055792078157,5.640638552458099,0.7385146813187926,1.984605655632363,-0.16397366752116205,0.19035055792078157,7.1231609071146655,0.5014086589502005,1.4040809221678694,-0.1639736675211616,0.19035055792078157,7.996713853934366,False
20,0.6,4,0.7,1.5,0.13829787234042554,0.3437967343069823,1.3522715123952083,-0.21429242401893323,0.19035055792078162,4.326725180230033,0.47513647024117756,1.5837889089947628,-0.21429242401893311,0.19035055792078162,5.784460397114958,0.7142088758208769,1.9182799614008428,-0.16397366752116205,0.19035055792078162,7.408090976717879,0.4668022643641323,1.3159744428007363,-0.16397366752116183,0.19035055792078162,8.468629281714689,False
20,0.6,4,0.7,1.75,0.14361702127659576,0.337490509137931,1.332859827537472,-0.21429242401893367,0.19035055792078165,4.337857501387835,0.4751364702411771,1.583788908994761,-0.21429242401893367,0.19035055792078165,5.784460397114958,0.7142088758208758,1.918279961400841,-0.16397366752116205,0.19035055792078165,7.4080909767178795,0.46680226436413186,1.3159744428007372,-0.16397366752116205,0.19035055792078165,8.468629281714689,False
26,0.5,3,0.5,1.25,0.1276595744680851,0.3973028743136562,1.5011273157008127,-0.21697571595608034,0.15811016707328265,2.543563261477016,0.5759052862561773,1.8317942465405057,-0.21487772453090925,0.15811016707328265,3.0199300746152784,0.9796889956565338,2.5196626521249317,-0.13314580816620636,0.15811016707328265,2.393240592437165,0.9386195273505755,2.244862229331816,-0.13314580816620647,0.15811016707328265,2.165026023383858,True
26,0.5,3,0.5,1.5,0.13297872340425532,0.39369412431063266,1.4896879075985647,-0.21697571595608,0.15811016707328274,2.598479996841854,0.5759052862561782,1.8317942465405062,-0.21487772453090914,0.15811016707328274,3.019930074615279,0.9796889956565351,2.519662652124934,-0.13314580816620636,0.15811016707328274,2.3932405924371656,0.9386195273505755,2.2448622293318197,-0.13314580816620636,0.15811016707328274,2.165026023383859,True
26,0.5,3,0.5,1.75,0.13829787234042554,0.39039138995208766,1.4801729226586937,-0.21697571595607934,0.15811016707328274,2.6098046810498516,0.5759052862561784,1.8317942465405062,-0.2148777245309088,0.15811016707328274,3.0199300746152797,0.9796889956565358,2.5196626521249343,-0.13314580816620636,0.15811016707328274,2.3932405924371656,0.9386195273505746,2.2448622293318174,-0.13314580816620647,0.15811016707328274,2.165026023383859,True
26,0.5,3,0.6,1.25,0.1595744680851064,0.40588966213895783,1.512284400513636,-0.2146302188417003,0.17176723232759442,2.4810725113035903,0.5904077009891644,1.8451491688592192,-0.2125259430228852,0.17176723232759442,2.926491524355968,1.0100375646926083,2.5263931733053164,-0.13358213776100103,0.17176723232759442,2.207854353990138,0.9807880397450899,2.257434174366727,-0.13358213776100092,0.17176723232759442,2.16703483161206,True
26,0.5,3,0.6,1.5,0.20212765957446807,0.4030784301600594,1.4983149508307079,-0.21463021884170053,0.17176723232759442,2.550440750927518,0.5917979918321725,1.840737825512344,-0.21252594302288585,0.17176723232759442,2.9480999640576533,1.0135201438562706,2.5141692627934105,-0.13680599508964886,0.17176723232759442,2.250663526984043,0.9864753575915561,2.2449412308352477,-0.13680599508964864,0.17176723232759442,2.2379375243832147,True
26,0.5,3,0.6,1.75,0.2074468085106383,0.3997534571561616,1.4889294073516604,-0.2146302188416992,0.17176723232759442,2.561765435135515,0.5917979918321725,1.8407378255123437,-0.21252594302288486,0.17176723232759442,2.9480999640576533,1.0135201438562724,2.5141692627934114,-0.13680599508964852,0.17176723232759442,2.2506635269840434,0.9864753575915586,2.2449412308352508,-0.13680599508964864,0.17176723232759442,2.237937524383215,True
26,0.5,3,0.7,1.25,0.18617021276595744,0.39941291944779955,1.4926178295324306,-0.2146302188417003,0.17176723232759444,2.494309427307413,0.5794649090618651,1.8180627052403382,-0.2125259430228852,0.17176723232759444,2.946283865428349,0.9827308884539476,2.4740849718532263,-0.13358213776100158,0.17176723232759444,2.24706559573731,0.9713068076762301,2.2482594134029132,-0.13358213776100158,0.17176723232759444,1.9606801000500476,True
26,0.5,3,0.7,1.5,0.23404255319148937,0.3947377423597467,1.4718266164465257,-0.21463021884170053,0.17176723232759442,2.5652226647071594,0.5776700846004899,1.8040768622075702,-0.21252594302288585,0.17176723232759442,2.970202444661497,0.9782697363445407,2.4428793507263697,-0.14030366622920976,0.17176723232759442,2.29445146025581,0.9639660220967678,2.2083966169120837,-0.14030366622920987,0.17176723232759442,2.0391629381588126,True
26,0.5,3,0.7,1.75,0.2393617021276596,0.3914325348665819,1.4624579317408157,-0.2146302188416992,0.17176723232759442,2.5765473489151565,0.5776700846004903,1.8040768622075711,-0.21252594302288486,0.17176723232759442,2.970202444661497,0.9782697363445418,2.442879350726373,-0.1403036662292101,0.17176723232759442,2.29445146025581,0.9639660220967698,2.2083966169120868,-0.1403036662292101,0.17176723232759442,2.0391629381588112,True
