version,role,state,n_weeks,avg_cash_weight,avg_offense_weight,avg_defense_weight,avg_real_asset_weight,top_weight_sleeve,top_weight,top_performance_sleeve,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,issue_flags
improved_phaseggg_confirmed_only_robust_offense,production_candidate,calm_trend,295,0.11033000592010062,0.4053251898445564,0.32122823303002146,0.16311657120532108,composite_regime_defense_component,0.2886353615597795,cash::BIL,0.04085050192523543,0.07953371985417827,0.5136249379525201,-0.13932214620799088,-0.027025855044929395,STATE_MAPPING_OK
improved_phaseggg_confirmed_only_robust_offense,production_candidate,neutral_mixed,493,0.26035567144318916,0.32088807889168114,0.2783601365878759,0.1403961130772534,cash::BIL,0.22864629393340052,cash::BIL,0.11211233905761886,0.07670728102960378,1.461560591808112,-0.09121696089228515,-0.02470568782041674,STATE_MAPPING_OK
improved_phaseggg_confirmed_only_robust_offense,production_candidate,recovery_confirmed,44,0.1136074973664243,0.4023765582316919,0.30970676720866347,0.1743091771932199,composite_regime_offense_component,0.2220002127045449,cash::BIL,0.02570451511736649,0.07466441754032846,0.34426726899038246,-0.053798275665570494,-0.022095707267119336,STATE_MAPPING_OK
improved_phaseggg_confirmed_only_robust_offense,production_candidate,recovery_fragile,49,0.16992943172469585,0.29678752682481546,0.37403214293715453,0.15925089851333366,composite_regime_defense_component,0.24073609687709926,cash::BIL,0.0666705276141002,0.05837429590621985,1.1421213151968206,-0.032194211382499116,-0.017134665795987398,OFFENSE_TOO_LOW_FOR_STATE
improved_phaseggg_confirmed_only_robust_offense,production_candidate,stressed_panic,229,0.5313361164921149,0.10831057007929493,0.23500360142642704,0.12534971200216277,cash::BIL,0.509234856569476,cash::BIL,0.035802805834722395,0.07448256601549053,0.4806870620874729,-0.12162167458993178,-0.023120023505570523,STATE_MAPPING_OK
improved_phase2b_regime_confidence_boost,production,calm_trend,295,0.06848068479538141,0.5102964912431245,0.25540549197939655,0.16581733198209714,composite_regime_conditioned,0.31097656350895186,cash::BIL,0.03558351868547227,0.09259919250188255,0.3842746110852841,-0.16468334175541033,-0.031200121149341665,STATE_MAPPING_OK
improved_phase2b_regime_confidence_boost,production,neutral_mixed,493,0.2832187232202695,0.34132887268082934,0.2457965564387603,0.1296558476601405,composite_regime_conditioned,0.24904237860585535,cash::BIL,0.11043252730450281,0.07552528138271734,1.4621928615518325,-0.08966981616920844,-0.023941949335295348,STATE_MAPPING_OK
improved_phase2b_regime_confidence_boost,production,recovery_confirmed,44,0.12567720750750142,0.33483079096677937,0.3506258849728589,0.18886611655285981,composite_regime_conditioned,0.3310716607801548,cash::BIL,0.026147257209693242,0.06797205185156094,0.38467659129658577,-0.049659472655325,-0.020330486395663264,OFFENSE_TOO_LOW_FOR_STATE
improved_phase2b_regime_confidence_boost,production,recovery_fragile,49,0.21821790033286736,0.3020671979920571,0.327711947810026,0.15200295386504917,composite_regime_conditioned,0.27897905543152324,cash::BIL,0.06973508185847388,0.052956380045192736,1.3168400445604906,-0.03088452173353262,-0.014782139062603802,OFFENSE_TOO_LOW_FOR_STATE
improved_phase2b_regime_confidence_boost,production,stressed_panic,229,0.6074136983844914,0.11774474983092399,0.17274137833731779,0.10210017344726639,cash::BIL,0.5093247219202601,cash::BIL,0.03369319983341135,0.0678304263539729,0.49672693574979865,-0.12080985474854333,-0.020652243634167195,STATE_MAPPING_OK
improved_phase2b_combo_abc,official_shadow,calm_trend,295,0.06990173480219289,0.5096336867438461,0.2547459013980244,0.1657186770559361,composite_regime_conditioned,0.3106204737215011,cash::BIL,0.035658624830249064,0.0925134702293442,0.3854425170934574,-0.16253511824370914,-0.031253937256500025,STATE_MAPPING_OK
improved_phase2b_combo_abc,official_shadow,neutral_mixed,493,0.2849137752416725,0.3411155202135593,0.24459899410930647,0.1293717104354613,composite_regime_conditioned,0.24831868611690724,cash::BIL,0.10953598886437232,0.07528686323279656,1.4549150298063702,-0.0914439238430027,-0.02388715449312065,STATE_MAPPING_OK
improved_phase2b_combo_abc,official_shadow,recovery_confirmed,44,0.12590614593470717,0.3354389479239383,0.349571961419924,0.18908294472143006,composite_regime_conditioned,0.3316739572898652,cash::BIL,0.025594242377825482,0.06830042937731844,0.3747303290940211,-0.050068777267215814,-0.020535640069080697,OFFENSE_TOO_LOW_FOR_STATE
improved_phase2b_combo_abc,official_shadow,recovery_fragile,49,0.22878652097135774,0.30029708339739064,0.32133116093252717,0.1495852346987241,composite_regime_conditioned,0.274708019739636,cash::BIL,0.06769593570471377,0.05269820545182556,1.2845966029450187,-0.031330278053035676,-0.014916658225441968,OFFENSE_TOO_LOW_FOR_STATE
improved_phase2b_combo_abc,official_shadow,stressed_panic,229,0.6075517876328324,0.11770134208847843,0.17270062234348102,0.10204624793520801,cash::BIL,0.5095176183235942,cash::BIL,0.03433145625197587,0.06679537507633644,0.513979541438917,-0.11744619380382038,-0.020307572027016628,STATE_MAPPING_OK
