annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_core_exposure,average_ml_sleeve_exposure,active_weeks,strategy_name,strategy_family,task_id,barrier_id,model_name,threshold,split
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__lightgbm__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,lightgbm,0.6,validation
0.07350327940049706,0.08481484659536537,0.866632227152004,-0.139754039463866,0.5259474408215703,-0.027422585422860628,0.03761755485893417,0.001956112852664577,0.01567398119122257,0.9843260188087775,0.0,319,task_1_production_triple_barrier__h13_u3_l3__lightgbm__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,lightgbm,0.7,holdout
0.059753546043034955,0.07203715388189662,0.8294823271474554,-0.11155674862623743,0.5356336284345715,-0.025010213169561594,0.07525325615050651,0.003913169319826339,0.05788712011577424,0.9421128798842258,0.0,691,task_1_production_triple_barrier__h13_u3_l3__lightgbm__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,lightgbm,0.7,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__lightgbm__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,lightgbm,0.7,validation
0.052737344729963276,0.08154392072851692,0.6467354556759787,-0.139754039463866,0.3773582855442167,-0.026817462739404555,0.15047021943573669,0.007824451410658307,0.09090909090909091,0.9090909090909091,0.0,319,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.5,holdout
0.0220613363737987,0.06390101956339443,0.34524232202449073,-0.2019164471368433,0.10925972939117355,-0.02414999665863735,0.19681620839363242,0.010234442836468885,0.17221418234442837,0.8277858176555717,0.0,691,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.5,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.5,validation
0.05670880170545711,0.08182539911821099,0.6930464417720885,-0.139754039463866,0.4057757609225987,-0.026817462739404555,0.13793103448275862,0.007172413793103447,0.07836990595611286,0.9216300940438872,0.0,319,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.6,holdout
0.031451289388620074,0.06536831526497085,0.48113966623022314,-0.19153990685640254,0.16420227985283037,-0.02443787683899149,0.16208393632416787,0.00842836468885673,0.1476121562952243,0.8523878437047757,0.0,691,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.6,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.6,validation
0.06984164496180068,0.0831710042351064,0.839735501622338,-0.139754039463866,0.4997468783709721,-0.026817462739404555,0.07523510971786834,0.003912225705329154,0.05329153605015674,0.9467084639498433,0.0,319,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.7,holdout
0.030451159761154756,0.06634013685778065,0.4590156307098923,-0.17564767829024985,0.1733650000817864,-0.02480146790489182,0.1736613603473227,0.00903039073806078,0.12735166425470332,0.8726483357452967,0.0,691,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.7,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__logistic_regression__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,logistic_regression,0.7,validation
0.06877609691326247,0.08325252293936687,0.8261142663910902,-0.139754039463866,0.4921224257782175,-0.027422585422860628,0.06269592476489028,0.0032601880877742946,0.02821316614420063,0.9717868338557993,0.0,319,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.5,holdout
0.06233565728816459,0.07045833461061587,0.88471658651399,-0.09578574299562548,0.6507822076507926,-0.024732876053087594,0.06367583212735166,0.003311143270622286,0.0824891461649783,0.9175108538350217,0.0,691,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.5,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.5,validation
0.08514381198874199,0.0854948144911967,0.9958944585757205,-0.139754039463866,0.6092404363793454,-0.027422585422860628,0.0,0.0,0.0,1.0,0.0,319,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.6,holdout
0.058261775495743295,0.0740917083786634,0.7863467690336219,-0.1189721675294666,0.4897092883620299,-0.025329326630302205,0.03473227206946455,0.0018060781476121562,0.013024602026049204,0.9869753979739508,0.0,691,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.6,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.6,validation
0.08514381198874199,0.0854948144911967,0.9958944585757205,-0.139754039463866,0.6092404363793454,-0.027422585422860628,0.0,0.0,0.0,1.0,0.0,319,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.7,holdout
0.06672878280713057,0.07472564519860923,0.8929836956211722,-0.09911793438561389,0.6732261242201156,-0.025205187690625293,0.0,0.0,0.0,1.0,0.0,691,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.7,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__random_forest__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,random_forest,0.7,validation
0.06499449067010854,0.08352550099120942,0.7781394891237927,-0.139754039463866,0.4650634136905441,-0.027422585422860628,0.06896551724137931,0.0035862068965517237,0.0438871473354232,0.9561128526645768,0.0,319,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.5,holdout
0.06157025490713508,0.07280697683719184,0.8456642149119323,-0.11512455259955068,0.5348142817223455,-0.02494813055832084,0.06367583212735166,0.003311143270622286,0.04341534008683068,0.9565846599131693,0.0,691,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.5,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.5,validation
0.07468187104599044,0.0846248309037594,0.8825054094456425,-0.139754039463866,0.5343807687598165,-0.027422585422860628,0.006269592476489028,0.00032601880877742944,0.018808777429467086,0.9811912225705329,0.0,319,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.6,holdout
0.06463893449935032,0.07446074875765035,0.8680940707396404,-0.09911793438561389,0.6521416623542157,-0.02531947340491101,0.023154848046309694,0.001204052098408104,0.01447178002894356,0.9855282199710564,0.0,691,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.6,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.6,validation
0.08514381198874199,0.0854948144911967,0.9958944585757205,-0.139754039463866,0.6092404363793454,-0.027422585422860628,0.0,0.0,0.0,1.0,0.0,319,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.7,holdout
0.06677642363118541,0.07458559956101671,0.8952991465404418,-0.09911793438561389,0.6737067720902528,-0.025205187690625293,0.011577424023154847,0.000602026049204052,0.005788712011577424,0.9942112879884226,0.0,691,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.7,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h13_u3_l3__xgboost__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h13_u3_l3,xgboost,0.7,validation
0.06088400375343994,0.08306433082606719,0.7329741075134667,-0.14147680166789656,0.4303461983566705,-0.026983146433778697,0.14067278287461774,0.007314984709480121,0.09480122324159021,0.9051987767584098,0.0,327,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.5,holdout
0.047125132797970704,0.07196797597342376,0.6548069771390126,-0.12747201250189466,0.3696900352716269,-0.024822472462557463,0.17595307917888564,0.009149560117302055,0.08064516129032258,0.9193548387096774,0.0,682,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.5,train
0.033696658774365895,0.06543300556292357,0.5149795349376324,-0.0813901723161925,0.41401385223092807,-0.0242792853014904,0.019230769230769232,0.001,0.009615384615384616,0.9903846153846154,0.0,104,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.5,validation
0.07078822946838459,0.0842268177274927,0.8404476315063061,-0.14762160030590465,0.4795248752329991,-0.026865499374955165,0.04281345565749235,0.0022262996941896022,0.04892966360856269,0.9510703363914373,0.0,327,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.6,holdout
0.06238533896651299,0.07297562693160502,0.8548791095002505,-0.09735782202823784,0.6407840445364383,-0.02461513244457527,0.07624633431085044,0.0039648093841642236,0.03519061583577713,0.9648093841642229,0.0,682,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.6,train
0.033696658774365895,0.06543300556292357,0.5149795349376324,-0.0813901723161925,0.41401385223092807,-0.0242792853014904,0.019230769230769232,0.001,0.009615384615384616,0.9903846153846154,0.0,104,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.6,validation
0.07491815139323621,0.08429351942374938,0.8887771195863523,-0.1397540394638661,0.5360714558279839,-0.026865499374955165,0.024464831804281346,0.00127217125382263,0.039755351681957186,0.9602446483180428,0.0,327,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.7,holdout
0.06673798256927865,0.07496778742190574,0.8902221189174069,-0.09157566662110594,0.7287741933171709,-0.025358576984184793,0.03519061583577713,0.0018299120234604106,0.010263929618768328,0.9897360703812317,0.0,682,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.7,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h4_u1_l1__gradient_boosting__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,0.7,validation
0.029452832939766083,0.08063082439412932,0.365280067034891,-0.14794148880598124,0.19908433514814886,-0.027100793492602224,0.17737003058103976,0.009223241590214067,0.13149847094801223,0.8685015290519877,0.0,327,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.5,holdout
0.03964030577367894,0.07142498583949701,0.5549921404640785,-0.13142426329520485,0.30162090910594636,-0.025230891936863876,0.23460410557184752,0.012199413489736074,0.13929618768328444,0.8607038123167156,0.0,682,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.5,train
0.033696658774365895,0.06543300556292357,0.5149795349376324,-0.0813901723161925,0.41401385223092807,-0.0242792853014904,0.019230769230769232,0.001,0.009615384615384616,0.9903846153846154,0.0,104,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.5,validation
0.05517538867684624,0.08329506426167844,0.6624088613883304,-0.14762160030590465,0.37376229875919653,-0.026865499374955165,0.09174311926605505,0.0047706422018348625,0.08256880733944955,0.9174311926605505,0.0,327,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.6,holdout
0.04452428713671108,0.07357625945138294,0.605144750068892,-0.1350100438130203,0.32978499879886114,-0.025726330381433613,0.15249266862170088,0.007929618768328447,0.08064516129032258,0.9193548387096774,0.0,682,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.6,train
0.033696658774365895,0.06543300556292357,0.5149795349376324,-0.0813901723161925,0.41401385223092807,-0.0242792853014904,0.019230769230769232,0.001,0.009615384615384616,0.9903846153846154,0.0,104,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.6,validation
0.061591537979355016,0.08551662980552402,0.7202287802901285,-0.13975403946386622,0.4407138299231749,-0.027444925512367428,0.0672782874617737,0.003498470948012232,0.03669724770642202,0.963302752293578,0.0,327,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.7,holdout
0.0620520217906777,0.07491714777174127,0.828275283246751,-0.09911793438561389,0.6260423219602932,-0.025429380576971493,0.05865102639296188,0.0030498533724340176,0.017595307917888565,0.9824046920821115,0.0,682,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.7,train
0.033696658774365895,0.06543300556292357,0.5149795349376324,-0.0813901723161925,0.41401385223092807,-0.0242792853014904,0.019230769230769232,0.001,0.009615384615384616,0.9903846153846154,0.0,104,task_1_production_triple_barrier__h4_u1_l1__lightgbm__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,lightgbm,0.7,validation
0.015559321489031941,0.06756866379510046,0.23027422203012662,-0.15139785558016983,0.10277108238691532,-0.02306361683840022,0.23853211009174313,0.012403669724770642,0.38837920489296635,0.6116207951070336,0.0,327,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.5,holdout
0.004132444559068249,0.05677386471498645,0.07278779733973999,-0.22006825469734803,0.01877801305213899,-0.02130373758943354,0.4281524926686217,0.022263929618768327,0.2756598240469208,0.7243401759530792,0.0,682,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.5,train
0.013308281617478546,0.06506615002824359,0.2045346406956882,-0.0966690795387728,0.13766844249448715,-0.0242792853014904,0.15384615384615385,0.008,0.057692307692307696,0.9423076923076923,0.0,104,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.5,validation
0.021511047597807087,0.06940003838720452,0.3099572867350624,-0.16794591631770905,0.12808318338097546,-0.023597659194397647,0.21406727828746178,0.011131498470948013,0.3363914373088685,0.6636085626911316,0.0,327,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.6,holdout
0.02292373548615756,0.06276793219531718,0.365214125818658,-0.14471130482686811,0.15841012223325193,-0.022342115553053238,0.36363636363636365,0.01890909090909091,0.18621700879765396,0.8137829912023461,0.0,682,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.6,train
0.02793717982803523,0.06550706012862963,0.42647586036036117,-0.0813901723161925,0.34325003907722595,-0.0242792853014904,0.07692307692307693,0.004,0.028846153846153848,0.9711538461538461,0.0,104,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.6,validation
0.009724763246893753,0.07105484452870801,0.13686277566851468,-0.21070235516631797,0.046154032019326545,-0.024789781550048174,0.2018348623853211,0.010495412844036697,0.3119266055045872,0.6880733944954128,0.0,327,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.7,holdout
0.023714352976889064,0.06978960542080997,0.3397977798255022,-0.1783968257680203,0.13293035273915807,-0.02531747704195467,0.2873900293255132,0.014944281524926687,0.1217008797653959,0.8782991202346041,0.0,682,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.7,train
0.03270950039606779,0.06551417317995206,0.4992736503935182,-0.0813901723161925,0.40188513508725265,-0.0242792853014904,0.038461538461538464,0.002,0.019230769230769232,0.9807692307692307,0.0,104,task_1_production_triple_barrier__h4_u1_l1__logistic_regression__thr0.70__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,logistic_regression,0.7,validation
0.08097143408342089,0.08617205736018746,0.9396483798103059,-0.139754039463866,0.5793852857065817,-0.0272982669707991,0.0,0.0,0.0,1.0,0.0,327,task_1_production_triple_barrier__h4_u1_l1__random_forest__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,random_forest,0.5,holdout
0.06534546164051247,0.07494899369550416,0.871865763881927,-0.09911793438561389,0.6592698086936404,-0.025273791243923496,0.0469208211143695,0.0024398826979472143,0.026392961876832845,0.9736070381231672,0.0,682,task_1_production_triple_barrier__h4_u1_l1__random_forest__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,random_forest,0.5,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,1.0,0.0,104,task_1_production_triple_barrier__h4_u1_l1__random_forest__thr0.50__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,random_forest,0.5,validation
0.08097143408342089,0.08617205736018746,0.9396483798103059,-0.139754039463866,0.5793852857065817,-0.0272982669707991,0.0,0.0,0.0,1.0,0.0,327,task_1_production_triple_barrier__h4_u1_l1__random_forest__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,random_forest,0.6,holdout
0.06763850326063636,0.07520931347083672,0.8993367993827517,-0.09911793438561389,0.6824042861657285,-0.025205187690625293,0.0,0.0,0.0,1.0,0.0,682,task_1_production_triple_barrier__h4_u1_l1__random_forest__thr0.60__production_risk_filter,production_risk_filter,task_1_production_triple_barrier,h4_u1_l1,random_forest,0.6,train
