task_id,barrier_id,model_name,feature,importance,rank
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_std_cross_sectional_return_rank_26w,0.028006673616981673,10
task_1_production_triple_barrier,h4_u1_l1,random_forest,phase4b_vol_13w,0.027737395318675223,11
task_1_production_triple_barrier,h4_u1_l1,random_forest,risk_regime_score,0.022251224450938262,12
task_1_production_triple_barrier,h4_u1_l1,random_forest,transition_persistence_prob,0.022097100686566763,13
task_1_production_triple_barrier,h4_u1_l1,random_forest,market_drawdown_risk_off_z,0.019284091612296553,14
task_1_production_triple_barrier,h4_u1_l1,random_forest,mlx6_transformer_vol_13w,0.0185266499195227,15
task_1_production_triple_barrier,h4_u1_l1,random_forest,canary_breadth_default,0.01730948103013469,16
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_std_rolling_max_drawdown_26w,0.01628718355352542,17
task_1_production_triple_barrier,h4_u1_l1,random_forest,mlx5_sequence_vol_13w,0.015249867317888502,18
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_std_beta_to_SPY_26w,0.014314429543990892,19
task_1_production_triple_barrier,h4_u1_l1,random_forest,transition_good_state_prob,0.013997451671046067,20
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_mean_beta_to_SPY_26w,0.013900768440802617,21
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_mean_corr_to_SPY_26w,0.013533998693180253,22
task_1_production_triple_barrier,h4_u1_l1,random_forest,macro_risk_score_tradable,0.013075614491853845,23
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_mean_relative_strength_vs_SPY_13w,0.012087771554219593,24
task_1_production_triple_barrier,h4_u1_l1,random_forest,breadth_risk_off_z,0.011079058871975436,25
task_1_production_triple_barrier,h4_u1_l1,random_forest,SPY_vol_13w,0.01051195041815982,26
task_1_production_triple_barrier,h4_u1_l1,random_forest,market_vol_risk_off_z,0.00972479366213732,27
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_std_realized_vol_26w,0.009519077119130337,28
task_1_production_triple_barrier,h4_u1_l1,random_forest,xs_mean_trailing_return_52w,0.009242716146360038,29
task_1_production_triple_barrier,h4_u1_l1,random_forest,phase4b_ret_13w,0.009005473783493275,30
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,google_fear_z_tradable,0.08968456292062735,1
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,production_vol_13w,0.08702938518764104,2
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_cross_sectional_vol_rank_13w,0.056541874469652996,3
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_mean_cross_sectional_vol_rank_13w,0.04993630101415271,4
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,mlx9_ensemble_vol_13w,0.04655155335694798,5
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,transition_good_state_prob,0.042900729107018726,6
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,market_vol_risk_off_z,0.03354754238069649,7
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,phase4b_vol_13w,0.033452003824497256,8
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,market_drawdown_risk_off_z,0.03161627425696332,9
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_drawdown_from_52w_high,0.026920817821770412,10
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_cross_sectional_return_rank_26w,0.02686113818976481,11
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_trailing_return_52w,0.025311739128000874,12
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,mlx6_transformer_vol_13w,0.025058875902435388,13
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_mean_relative_strength_vs_SPY_13w,0.02315071775596881,14
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,pct_positive_26w_return,0.02246733484360396,15
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_beta_to_SPY_26w,0.022338080965474988,16
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,phase4b_drawdown_13w,0.021584013486001995,17
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_rolling_max_drawdown_26w,0.01925738732609777,18
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,phase4b_ret_13w,0.01877288109660164,19
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,mlx9_ensemble_ret_13w,0.018760226881832334,20
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,canary_breadth_default,0.01843150032547705,21
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,mlx5_sequence_vol_13w,0.017073911323121648,22
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,transition_persistence_prob,0.014692069167504455,23
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_mean_cross_sectional_return_rank_26w,0.014641108642798705,24
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,breadth_sma_43,0.013919979493921248,25
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,mlx12_decision_focused_vol_13w,0.013096851434488627,26
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_rolling_sharpe_26w,0.011958215382204922,27
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,mlx5_sequence_drawdown_13w,0.011107708213000958,28
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,macro_risk_score_tradable,0.0106203353200706,29
task_1_production_triple_barrier,h4_u1_l1,gradient_boosting,z_breadth_decay,0.010482415391762033,30
task_1_production_triple_barrier,h4_u1_l1,xgboost,production_vol_13w,0.05844312906265259,1
task_1_production_triple_barrier,h4_u1_l1,xgboost,transition_good_state_prob,0.038225479423999786,2
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_mean_cross_sectional_return_rank_26w,0.03126198425889015,3
task_1_production_triple_barrier,h4_u1_l1,xgboost,mlx9_ensemble_vol_13w,0.027982007712125778,4
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_std_cross_sectional_return_rank_26w,0.02735070139169693,5
task_1_production_triple_barrier,h4_u1_l1,xgboost,breadth_sma_43,0.02455594204366207,6
task_1_production_triple_barrier,h4_u1_l1,xgboost,google_fear_z_tradable,0.021459437906742096,7
task_1_production_triple_barrier,h4_u1_l1,xgboost,mlx6_transformer_vol_13w,0.01910182274878025,8
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_mean_cross_sectional_return_rank_13w,0.018562857061624527,9
task_1_production_triple_barrier,h4_u1_l1,xgboost,mlx9_ensemble_ret_4w,0.017581675201654434,10
task_1_production_triple_barrier,h4_u1_l1,xgboost,phase4b_ret_4w,0.017565593123435974,11
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_std_realized_vol_26w,0.01685745269060135,12
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_mean_beta_to_SPY_26w,0.016232946887612343,13
task_1_production_triple_barrier,h4_u1_l1,xgboost,canary_breadth_default,0.015664784237742424,14
task_1_production_triple_barrier,h4_u1_l1,xgboost,mlx9_ensemble_ret_13w,0.01472090370953083,15
task_1_production_triple_barrier,h4_u1_l1,xgboost,phase4b_vol_13w,0.01429090928286314,16
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_std_drawdown_from_52w_high,0.014280887320637703,17
task_1_production_triple_barrier,h4_u1_l1,xgboost,transition_persistence_prob,0.014043396338820457,18
task_1_production_triple_barrier,h4_u1_l1,xgboost,vix_slope_risk_off_z_tradable,0.013962635770440102,19
task_1_production_triple_barrier,h4_u1_l1,xgboost,macro_risk_score_tradable,0.01393953524529934,20
task_1_production_triple_barrier,h4_u1_l1,xgboost,risk_regime_score,0.013398448936641216,21
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_std_realized_vol_4w,0.01332185696810484,22
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_mean_relative_strength_vs_SPY_13w,0.01293159555643797,23
task_1_production_triple_barrier,h4_u1_l1,xgboost,market_vol_risk_off_z,0.012908926233649254,24
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_mean_trailing_return_52w,0.012807950377464294,25
task_1_production_triple_barrier,h4_u1_l1,xgboost,xs_mean_trailing_return_26w,0.012653668411076069,26
task_1_production_triple_barrier,h4_u1_l1,xgboost,market_drawdown_risk_off_z,0.012343053705990314,27
task_1_production_triple_barrier,h4_u1_l1,xgboost,BIL_ret_4w,0.01221302431076765,28
task_1_production_triple_barrier,h4_u1_l1,xgboost,SPY_vol_13w,0.012210367247462273,29
task_1_production_triple_barrier,h4_u1_l1,xgboost,production_ret_4w,0.012157602235674858,30
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_std_trailing_return_52w,56.0,1
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_std_beta_to_SPY_26w,52.0,2
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_mean_cross_sectional_return_rank_26w,51.0,3
task_1_production_triple_barrier,h4_u1_l1,lightgbm,mlx6_transformer_vol_13w,49.0,4
task_1_production_triple_barrier,h4_u1_l1,lightgbm,phase4b_vol_13w,43.0,5
task_1_production_triple_barrier,h4_u1_l1,lightgbm,google_fear_z_tradable,42.0,6
task_1_production_triple_barrier,h4_u1_l1,lightgbm,mlx9_ensemble_vol_13w,34.0,7
task_1_production_triple_barrier,h4_u1_l1,lightgbm,phase4b_drawdown_13w,33.0,8
task_1_production_triple_barrier,h4_u1_l1,lightgbm,market_drawdown_risk_off_z,32.0,9
task_1_production_triple_barrier,h4_u1_l1,lightgbm,risk_regime_score,32.0,10
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_mean_relative_strength_vs_SPY_13w,31.0,11
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_std_realized_vol_26w,26.0,12
task_1_production_triple_barrier,h4_u1_l1,lightgbm,market_vol_risk_off_z,24.0,13
task_1_production_triple_barrier,h4_u1_l1,lightgbm,vix_level_z_tradable,23.0,14
task_1_production_triple_barrier,h4_u1_l1,lightgbm,transition_persistence_prob,22.0,15
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_std_corr_to_SPY_26w,22.0,16
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_mean_rolling_sharpe_26w,21.0,17
task_1_production_triple_barrier,h4_u1_l1,lightgbm,mlx6_transformer_ret_13w,21.0,18
task_1_production_triple_barrier,h4_u1_l1,lightgbm,transition_good_state_prob,20.0,19
task_1_production_triple_barrier,h4_u1_l1,lightgbm,production_ret_1w,19.0,20
task_1_production_triple_barrier,h4_u1_l1,lightgbm,production_vol_13w,19.0,21
task_1_production_triple_barrier,h4_u1_l1,lightgbm,SPY_vol_13w,19.0,22
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_std_drawdown_from_52w_high,18.0,23
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_mean_corr_to_SPY_26w,18.0,24
task_1_production_triple_barrier,h4_u1_l1,lightgbm,breadth_risk_off_z,18.0,25
task_1_production_triple_barrier,h4_u1_l1,lightgbm,mlx9_ensemble_ret_13w,18.0,26
task_1_production_triple_barrier,h4_u1_l1,lightgbm,phase4b_ret_1w,17.0,27
task_1_production_triple_barrier,h4_u1_l1,lightgbm,BIL_vol_13w,17.0,28
task_1_production_triple_barrier,h4_u1_l1,lightgbm,xs_mean_trailing_return_52w,17.0,29
task_1_production_triple_barrier,h4_u1_l1,lightgbm,pct_positive_26w_return,17.0,30
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,z_breadth_decay,1.1270676608210344,1
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,xs_std_rolling_max_drawdown_26w,0.8906579789986301,2
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,phase4b_ret_13w,0.8605229317920636,3
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,xs_mean_drawdown_from_52w_high,0.8321297797050597,4
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,canary_breadth_pair,0.7715217980662955,5
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,mlx12_decision_focused_drawdown_13w,0.7710394981351195,6
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,mlx12_decision_focused_ret_13w,0.7571515694361449,7
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,xs_mean_trailing_return_26w,0.7498014259340109,8
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,mlx5_sequence_vol_13w,0.7198025113364251,9
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,phase4b_drawdown_13w,0.702276019676855,10
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,BIL_ret_13w,0.6822640523066738,11
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,canary_breadth_default,0.6590540791373128,12
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,market_vol_risk_off_z,0.6278023038886232,13
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,xs_std_realized_vol_13w,0.6055490312959934,14
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,xs_std_realized_vol_26w,0.5925982999360333,15
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,mlx6_transformer_ret_13w,0.5520187944537188,16
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,transition_non_stress_prob,0.5423298993615934,17
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,xs_std_drawdown_from_52w_high,0.5396697600313073,18
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,phase4b_vol_13w,0.5368960245244807,19
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,BIL_vol_13w,0.536864685620487,20
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,breadth_26w_mom,0.5283683345046608,21
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,pct_near_52w_high,0.5065203366635801,22
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,production_ret_13w,0.49304746131913785,23
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,xs_mean_realized_vol_26w,0.489261502722338,24
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,mlx6_transformer_ret_4w,0.4657968905912027,25
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,transition_good_state_prob,0.45472753984539915,26
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,BIL_ret_4w,0.45164569740384053,27
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,production_vol_13w,0.447741394845047,28
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,mlx5_sequence_ret_4w,0.44656456549499457,29
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,pct_positive_26w_return,0.4406902669040327,30
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_std_cross_sectional_return_rank_13w,0.050778997455027515,1
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_corr_to_SPY_26w,0.04546978202719556,2
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_std_cross_sectional_vol_rank_13w,0.04139966615454178,3
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_cross_sectional_return_rank_26w,0.039321817357011075,4
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_cross_sectional_return_rank_13w,0.03694927518123161,5
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_std_drawdown_from_52w_high,0.036387918146699484,6
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_cross_sectional_vol_rank_13w,0.034341725708313904,7
task_1_production_triple_barrier,h8_u2_l2,random_forest,phase4b_vol_13w,0.031631946709332164,8
task_1_production_triple_barrier,h8_u2_l2,random_forest,mlx9_ensemble_vol_13w,0.0312901386674107,9
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_std_cross_sectional_return_rank_26w,0.02531253460228061,10
task_1_production_triple_barrier,h8_u2_l2,random_forest,breadth_risk_off_z,0.025117007056755992,11
task_1_production_triple_barrier,h8_u2_l2,random_forest,market_vol_risk_off_z,0.02376286671957197,12
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_beta_to_SPY_26w,0.022527065780445096,13
task_1_production_triple_barrier,h8_u2_l2,random_forest,market_drawdown_risk_off_z,0.02238097160642694,14
task_1_production_triple_barrier,h8_u2_l2,random_forest,transition_good_state_prob,0.022352833119081997,15
task_1_production_triple_barrier,h8_u2_l2,random_forest,production_vol_13w,0.020657127179440574,16
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_std_realized_vol_26w,0.020161631772332746,17
task_1_production_triple_barrier,h8_u2_l2,random_forest,mlx6_transformer_vol_13w,0.018964022761739956,18
task_1_production_triple_barrier,h8_u2_l2,random_forest,mlx5_sequence_vol_13w,0.018676105273378794,19
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_std_beta_to_SPY_26w,0.01751829180611109,20
task_1_production_triple_barrier,h8_u2_l2,random_forest,google_fear_z_tradable,0.016407611728230763,21
task_1_production_triple_barrier,h8_u2_l2,random_forest,SPY_vol_13w,0.01598122839215731,22
task_1_production_triple_barrier,h8_u2_l2,random_forest,risk_regime_score,0.014535408295114644,23
task_1_production_triple_barrier,h8_u2_l2,random_forest,z_breadth_decay,0.01323477233877427,24
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_relative_strength_vs_SPY_13w,0.013010731782770632,25
task_1_production_triple_barrier,h8_u2_l2,random_forest,production_drawdown_13w,0.012681162465587445,26
task_1_production_triple_barrier,h8_u2_l2,random_forest,transition_persistence_prob,0.01222494340797703,27
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_rolling_sharpe_26w,0.011076732544114997,28
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_mean_realized_vol_13w,0.010985982599522406,29
task_1_production_triple_barrier,h8_u2_l2,random_forest,xs_std_trailing_return_52w,0.010751466831798173,30
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_corr_to_SPY_26w,0.08171061088958909,1
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,breadth_risk_off_z,0.07851326556073439,2
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_cross_sectional_vol_rank_13w,0.07561047266942286,3
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,market_vol_risk_off_z,0.06886060756373044,4
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_cross_sectional_vol_rank_13w,0.05181178815810234,5
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,mlx5_sequence_vol_13w,0.05066860449497431,6
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,phase4b_vol_13w,0.04844594920561036,7
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,phase4b_drawdown_13w,0.0470433167654157,8
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_trailing_return_52w,0.03604478705429018,9
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,transition_good_state_prob,0.03346367287805594,10
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,market_drawdown_risk_off_z,0.030362769935383976,11
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_relative_strength_vs_SPY_13w,0.029914878533290817,12
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_realized_vol_26w,0.02627978063000235,13
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_rolling_sharpe_26w,0.023881619813604427,14
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,macro_risk_score_tradable,0.01806215457836192,15
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_realized_vol_26w,0.017156851159161497,16
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,mlx6_transformer_vol_13w,0.016653054662348028,17
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,google_fear_z_tradable,0.015862082749577146,18
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,phase4b_ret_4w,0.015776063015076076,19
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_drawdown_from_52w_high,0.015314983287090788,20
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,mlx12_decision_focused_ret_13w,0.014131097992774705,21
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_trailing_return_26w,0.01339183852960934,22
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,SPY_vol_13w,0.01275031243532789,23
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,canary_breadth_pair,0.012118454878576298,24
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_beta_to_SPY_26w,0.011843171391943118,25
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,mlx5_sequence_ret_13w,0.010878137073696052,26
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,pct_positive_26w_return,0.010770021824931126,27
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,phase4b_ret_13w,0.009223753421890024,28
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,z_breadth_decay,0.008514523830602316,29
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_realized_vol_4w,0.00843592076865421,30
task_1_production_triple_barrier,h8_u2_l2,xgboost,breadth_risk_off_z,0.04486047104001045,1
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_mean_cross_sectional_vol_rank_13w,0.041572075337171555,2
task_1_production_triple_barrier,h8_u2_l2,xgboost,phase4b_vol_13w,0.0319058783352375,3
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_std_cross_sectional_vol_rank_13w,0.031468115746974945,4
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_std_rolling_max_drawdown_26w,0.020734237506985664,5
task_1_production_triple_barrier,h8_u2_l2,xgboost,transition_good_state_prob,0.02028176560997963,6
task_1_production_triple_barrier,h8_u2_l2,xgboost,mlx5_sequence_vol_13w,0.01975921355187893,7
task_1_production_triple_barrier,h8_u2_l2,xgboost,market_vol_risk_off_z,0.019564595073461533,8
task_1_production_triple_barrier,h8_u2_l2,xgboost,market_drawdown_risk_off_z,0.019475573673844337,9
task_1_production_triple_barrier,h8_u2_l2,xgboost,phase4b_drawdown_13w,0.0192878320813179,10
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_mean_beta_to_SPY_26w,0.019163286313414574,11
task_1_production_triple_barrier,h8_u2_l2,xgboost,mlx6_transformer_vol_13w,0.018309611827135086,12
task_1_production_triple_barrier,h8_u2_l2,xgboost,risk_regime_score,0.018302878364920616,13
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_std_trailing_return_26w,0.01795945130288601,14
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_mean_corr_to_SPY_26w,0.017794322222471237,15
task_1_production_triple_barrier,h8_u2_l2,xgboost,p_regime_confidence_blend25,0.017157120630145073,16
task_1_production_triple_barrier,h8_u2_l2,xgboost,mlx9_ensemble_drawdown_13w,0.017009904608130455,17
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_std_drawdown_from_52w_high,0.016531379893422127,18
task_1_production_triple_barrier,h8_u2_l2,xgboost,macro_risk_score_tradable,0.01631821133196354,19
task_1_production_triple_barrier,h8_u2_l2,xgboost,production_vol_13w,0.016183890402317047,20
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_mean_realized_vol_26w,0.01590762659907341,21
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_std_realized_vol_26w,0.015861233696341515,22
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_std_realized_vol_13w,0.01578587107360363,23
task_1_production_triple_barrier,h8_u2_l2,xgboost,xs_mean_rolling_sharpe_26w,0.015554243698716164,24
