task_id,barrier_id,model_name,split,n_obs,accuracy,balanced_accuracy,macro_f1,precision_positive,recall_positive,precision_negative,recall_negative,roc_auc_ovr,actual_positive_rate,actual_danger_rate,predicted_positive_rate,predicted_danger_rate
task_1_production_triple_barrier,h4_u1_l1,xgboost,validation,104,0.33653846153846156,0.3368055555555556,0.23459365493263798,0.313953488372093,0.84375,0.0,0.0,0.5427207341269841,0.3076923076923077,0.23076923076923078,0.8269230769230769,0.009615384615384616
task_1_production_triple_barrier,h4_u1_l1,xgboost,holdout,327,0.5657492354740061,0.4588451706312848,0.4457875457875458,0.6147540983606558,0.8522727272727273,0.3611111111111111,0.13829787234042554,0.6548600981521783,0.5382262996941896,0.2874617737003058,0.746177370030581,0.11009174311926606
task_1_production_triple_barrier,h4_u1_l1,lightgbm,train,682,0.8914956011730205,0.8723106714521135,0.8861004696589228,0.8430232558139535,0.9698996655518395,0.9465648854961832,0.7848101265822784,0.9845290895722445,0.43841642228739003,0.2316715542521994,0.5043988269794721,0.19208211143695014
task_1_production_triple_barrier,h4_u1_l1,lightgbm,validation,104,0.3269230769230769,0.3333333333333333,0.24575617283950615,0.3058823529411765,0.8125,0.3333333333333333,0.041666666666666664,0.5475157076719577,0.3076923076923077,0.23076923076923078,0.8173076923076923,0.028846153846153848
task_1_production_triple_barrier,h4_u1_l1,lightgbm,holdout,327,0.5504587155963303,0.46524737860124193,0.4700246865857836,0.6203703703703703,0.7613636363636364,0.373134328358209,0.26595744680851063,0.6681507886967726,0.5382262996941896,0.2874617737003058,0.6605504587155964,0.20489296636085627
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,train,686,0.8309037900874635,0.8449389513580176,0.826894651994405,0.8571428571428571,0.7916666666666666,0.7232704402515723,0.905511811023622,0.9521100112998048,0.4198250728862974,0.18513119533527697,0.3877551020408163,0.23177842565597667
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,validation,104,0.6153846153846154,0.5338023088023088,0.5095055161544523,0.4603174603174603,0.8787878787878788,0.6666666666666666,0.13333333333333333,0.7703463142805306,0.3173076923076923,0.14423076923076922,0.6057692307692307,0.028846153846153848
task_1_production_triple_barrier,h8_u2_l2,logistic_regression,holdout,324,0.5185185185185185,0.4130642954856361,0.3977958494051083,0.596244131455399,0.7470588235294118,0.17857142857142858,0.07352941176470588,0.6473300826012224,0.5246913580246914,0.20987654320987653,0.6574074074074074,0.08641975308641975
task_1_production_triple_barrier,h8_u2_l2,random_forest,train,686,0.7623906705539358,0.7681991444258275,0.7496464627479336,0.7539432176656151,0.8298611111111112,0.5862068965517241,0.8031496062992126,0.9320045490769632,0.4198250728862974,0.18513119533527697,0.4620991253644315,0.2536443148688047
task_1_production_triple_barrier,h8_u2_l2,random_forest,validation,104,0.49038461538461536,0.43567821067821066,0.4126193112904077,0.36923076923076925,0.7272727272727273,0.2222222222222222,0.13333333333333333,0.710129743033733,0.3173076923076923,0.14423076923076922,0.625,0.08653846153846154
task_1_production_triple_barrier,h8_u2_l2,random_forest,holdout,324,0.39197530864197533,0.41105791153670773,0.3994295164355263,0.4957983193277311,0.34705882352941175,0.2198581560283688,0.45588235294117646,0.6340539623288534,0.5246913580246914,0.20987654320987653,0.36728395061728397,0.4351851851851852
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,train,686,0.8688046647230321,0.8274104689865797,0.8458860984327877,0.8141592920353983,0.9583333333333334,0.9111111111111111,0.6456692913385826,0.9747371312620071,0.4198250728862974,0.18513119533527697,0.49416909620991256,0.13119533527696792
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,validation,104,0.46153846153846156,0.36453823953823955,0.328219533275713,0.3392857142857143,0.5757575757575758,0.0,0.0,0.5722723937970121,0.3173076923076923,0.14423076923076922,0.5384615384615384,0.0
task_1_production_triple_barrier,h8_u2_l2,gradient_boosting,holdout,324,0.5061728395061729,0.46082991336069307,0.4606151430814244,0.6,0.6,0.29850746268656714,0.29411764705882354,0.6551713056060162,0.5246913580246914,0.20987654320987653,0.5246913580246914,0.20679012345679013
task_1_production_triple_barrier,h8_u2_l2,xgboost,train,686,0.8294460641399417,0.7820112248038491,0.8011821672521857,0.7742857142857142,0.9409722222222222,0.8795180722891566,0.5748031496062992,0.954863256821126,0.4198250728862974,0.18513119533527697,0.5102040816326531,0.12099125364431487
task_1_production_triple_barrier,h8_u2_l2,xgboost,validation,104,0.4807692307692308,0.38888888888888884,0.34437275985663085,0.36666666666666664,0.6666666666666666,0.0,0.0,0.6335840413465929,0.3173076923076923,0.14423076923076922,0.5769230769230769,0.0
task_1_production_triple_barrier,h8_u2_l2,xgboost,holdout,324,0.5123456790123457,0.4481304149566803,0.44947301734632056,0.5789473684210527,0.6470588235294118,0.29411764705882354,0.22058823529411764,0.6555392776825318,0.5246913580246914,0.20987654320987653,0.5864197530864198,0.1574074074074074
task_1_production_triple_barrier,h8_u2_l2,lightgbm,train,686,0.9373177842565598,0.9194340934551078,0.9306120802983591,0.9047619047619048,0.9895833333333334,0.9727272727272728,0.84251968503937,0.9930089238751093,0.4198250728862974,0.18513119533527697,0.45918367346938777,0.16034985422740525
task_1_production_triple_barrier,h8_u2_l2,lightgbm,validation,104,0.46153846153846156,0.3728354978354978,0.33031674208144796,0.3620689655172414,0.6363636363636364,0.0,0.0,0.6317281783425556,0.3173076923076923,0.14423076923076922,0.5576923076923077,0.0
task_1_production_triple_barrier,h8_u2_l2,lightgbm,holdout,324,0.5401234567901234,0.47945736434108527,0.4831731867178222,0.6129032258064516,0.6705882352941176,0.31666666666666665,0.27941176470588236,0.6473132267904519,0.5246913580246914,0.20987654320987653,0.5740740740740741,0.18518518518518517
task_1_production_triple_barrier,h13_u3_l3,logistic_regression,train,691,0.85383502170767,0.8753151461042608,0.845763214503786,0.8687943262411347,0.8506944444444444,0.7131782945736435,0.9484536082474226,0.9671069912291784,0.41678726483357453,0.14037626628075253,0.4081041968162084,0.18668596237337193
task_1_production_triple_barrier,h13_u3_l3,logistic_regression,validation,104,0.5769230769230769,0.4506172839506173,0.41107172270562536,0.5098039215686274,0.7222222222222222,0.0,0.0,0.637163606183214,0.34615384615384615,0.1346153846153846,0.49038461538461536,0.0
task_1_production_triple_barrier,h13_u3_l3,logistic_regression,holdout,319,0.5015673981191222,0.3678861438531422,0.3645130183220829,0.6063829787234043,0.6404494382022472,0.03333333333333333,0.02631578947368421,0.6175637673208124,0.5579937304075235,0.11912225705329153,0.5893416927899686,0.09404388714733543
task_1_production_triple_barrier,h13_u3_l3,random_forest,train,691,0.808972503617945,0.8325661736630505,0.792351135316539,0.8096774193548387,0.8715277777777778,0.6027397260273972,0.9072164948453608,0.9491530785893367,0.41678726483357453,0.14037626628075253,0.44862518089725034,0.21128798842257598
task_1_production_triple_barrier,h13_u3_l3,random_forest,validation,104,0.3557692307692308,0.32010582010582006,0.2815929203539823,0.3116883116883117,0.6666666666666666,0.16666666666666666,0.07142857142857142,0.49754461043676734,0.34615384615384615,0.1346153846153846,0.7403846153846154,0.057692307692307696
task_1_production_triple_barrier,h13_u3_l3,random_forest,holdout,319,0.47962382445141066,0.3908814799079076,0.39095576554142825,0.5916230366492147,0.6348314606741573,0.11538461538461539,0.23684210526315788,0.5851820590983666,0.5579937304075235,0.11912225705329153,0.5987460815047022,0.2445141065830721
task_1_production_triple_barrier,h13_u3_l3,gradient_boosting,train,691,0.8856729377713459,0.8444476731127732,0.8684279162479712,0.8640776699029126,0.9270833333333334,0.9714285714285714,0.7010309278350515,0.9777501812895535,0.41678726483357453,0.14037626628075253,0.447178002894356,0.10130246020260492
task_1_production_triple_barrier,h13_u3_l3,gradient_boosting,validation,104,0.4326923076923077,0.34567901234567905,0.3112687155240346,0.3492063492063492,0.6111111111111112,0.0,0.0,0.5989730521838365,0.34615384615384615,0.1346153846153846,0.6057692307692307,0.009615384615384616
task_1_production_triple_barrier,h13_u3_l3,gradient_boosting,holdout,319,0.5015673981191222,0.3817660219054235,0.384186313973548,0.6041666666666666,0.651685393258427,0.09523809523809523,0.10526315789473684,0.5689519222191786,0.5579937304075235,0.11912225705329153,0.6018808777429467,0.13166144200626959
task_1_production_triple_barrier,h13_u3_l3,xgboost,train,691,0.8451519536903039,0.7835023471014981,0.8103843256451005,0.8,0.9305555555555556,0.9322033898305084,0.5670103092783505,0.9620385453620975,0.41678726483357453,0.14037626628075253,0.48480463096960924,0.085383502170767
task_1_production_triple_barrier,h13_u3_l3,xgboost,validation,104,0.40384615384615385,0.33641975308641975,0.286696334889106,0.3333333333333333,0.6944444444444444,0.0,0.0,0.5396438945948749,0.34615384615384615,0.1346153846153846,0.7211538461538461,0.0
task_1_production_triple_barrier,h13_u3_l3,xgboost,holdout,319,0.5172413793103449,0.38976573100691075,0.39310453984783483,0.6130653266331658,0.6853932584269663,0.09302325581395349,0.10526315789473684,0.5610004670042644,0.5579937304075235,0.11912225705329153,0.6238244514106583,0.13479623824451412
task_1_production_triple_barrier,h13_u3_l3,lightgbm,train,691,0.9421128798842258,0.9299280708847113,0.9381734167013097,0.9328859060402684,0.9652777777777778,0.9662921348314607,0.8865979381443299,0.9930886795149595,0.41678726483357453,0.14037626628075253,0.4312590448625181,0.1287988422575977
task_1_production_triple_barrier,h13_u3_l3,lightgbm,validation,104,0.4326923076923077,0.35185185185185186,0.31384615384615383,0.375,0.6666666666666666,0.0,0.0,0.5172087353459902,0.34615384615384615,0.1346153846153846,0.6153846153846154,0.028846153846153848
task_1_production_triple_barrier,h13_u3_l3,lightgbm,holdout,319,0.47648902821316613,0.36951192205450906,0.371022197862428,0.5955056179775281,0.5955056179775281,0.09090909090909091,0.10526315789473684,0.5566610078592725,0.5579937304075235,0.11912225705329153,0.5579937304075235,0.13793103448275862
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,train,682,0.7448680351906158,0.760824818760494,0.7420161571048466,0.8150943396226416,0.6835443037974683,0.6,0.8092105263157895,0.9131268133086529,0.4633431085043988,0.22287390029325513,0.3885630498533724,0.30058651026392963
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,validation,104,0.5096153846153846,0.4364156515319306,0.4033187609682143,0.45454545454545453,0.75,0.5,0.047619047619047616,0.5874207751058972,0.38461538461538464,0.20192307692307693,0.6346153846153846,0.019230769230769232
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,holdout,327,0.39143730886850153,0.3812921598574519,0.3626627008587149,0.5579710144927537,0.4375,0.3258426966292135,0.29896907216494845,0.5610815128540643,0.5382262996941896,0.2966360856269113,0.42201834862385323,0.27217125382262997
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,train,682,0.7551319648093842,0.7519872525273908,0.744738335382884,0.7839506172839507,0.8037974683544303,0.6130653266331658,0.8026315789473685,0.9094802883456289,0.4633431085043988,0.22287390029325513,0.4750733137829912,0.29178885630498536
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,validation,104,0.4519230769230769,0.44675156884459205,0.42937210282343025,0.410958904109589,0.75,0.5714285714285714,0.38095238095238093,0.6696323219734773,0.38461538461538464,0.20192307692307693,0.7019230769230769,0.1346153846153846
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,holdout,327,0.4923547400611621,0.4237918995221401,0.42568854265029904,0.6045197740112994,0.6079545454545454,0.37962962962962965,0.422680412371134,0.6156454359355218,0.5382262996941896,0.2966360856269113,0.5412844036697247,0.3302752293577982
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,train,682,0.782991202346041,0.7281176515760003,0.7563980775861463,0.7116279069767442,0.9683544303797469,0.9294117647058824,0.5197368421052632,0.944222849869541,0.4633431085043988,0.22287390029325513,0.6304985337243402,0.12463343108504399
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,validation,104,0.38461538461538464,0.3408730158730158,0.2120840987956726,0.38235294117647056,0.975,0.5,0.047619047619047616,0.5737276247666264,0.38461538461538464,0.20192307692307693,0.9807692307692307,0.019230769230769232
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,holdout,327,0.5229357798165137,0.3896416918324135,0.3829295704295704,0.5791666666666667,0.7897727272727273,0.45614035087719296,0.26804123711340205,0.5872313542745262,0.5382262996941896,0.2966360856269113,0.7339449541284404,0.1743119266055046
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,train,682,0.7463343108504399,0.6852046714443745,0.7106391119042653,0.6802721088435374,0.9493670886075949,0.8717948717948718,0.4473684210526316,0.9264996194250963,0.4633431085043988,0.22287390029325513,0.6466275659824047,0.11436950146627566
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,validation,104,0.34615384615384615,0.30753968253968256,0.19938515590689507,0.35714285714285715,0.875,1.0,0.047619047619047616,0.5719269618481733,0.38461538461538464,0.20192307692307693,0.9423076923076923,0.009615384615384616
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,holdout,327,0.5565749235474006,0.40977790505281914,0.39807713122310434,0.5968992248062015,0.875,0.5405405405405406,0.20618556701030927,0.6066611748146508,0.5382262996941896,0.2966360856269113,0.7889908256880734,0.11314984709480122
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,train,682,0.8607038123167156,0.835185680989413,0.8542089234474256,0.8085106382978723,0.9620253164556962,0.9354838709677419,0.7631578947368421,0.9801116452128932,0.4633431085043988,0.22287390029325513,0.5513196480938416,0.18181818181818182
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,validation,104,0.3557692307692308,0.3141288298265042,0.23240699788687405,0.3548387096774194,0.825,0.3333333333333333,0.047619047619047616,0.5378777656465777,0.38461538461538464,0.20192307692307693,0.8942307692307693,0.028846153846153848
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,holdout,327,0.5474006116207951,0.4366365545489257,0.4388515536181577,0.6171171171171171,0.7784090909090909,0.43478260869565216,0.30927835051546393,0.5781801676476651,0.5382262996941896,0.2966360856269113,0.6788990825688074,0.21100917431192662
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,train,686,0.8367346938775511,0.8571351471044487,0.8354950389064153,0.8736059479553904,0.7993197278911565,0.7388535031847133,0.943089430894309,0.9468070017429403,0.42857142857142855,0.1793002915451895,0.39212827988338195,0.22886297376093295
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,validation,104,0.5769230769230769,0.43625914315569486,0.40330214639515677,0.45652173913043476,0.6363636363636364,0.0,0.0,0.6848581607775683,0.3173076923076923,0.125,0.4423076923076923,0.009615384615384616
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,holdout,324,0.36728395061728397,0.30992153170119274,0.3002651956855465,0.5733333333333334,0.4858757062146893,0.15217391304347827,0.09722222222222222,0.5496679251307085,0.5462962962962963,0.2222222222222222,0.46296296296296297,0.1419753086419753
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,train,686,0.7886297376093294,0.7969065886698621,0.783340838387044,0.7652439024390244,0.8537414965986394,0.697986577181208,0.8455284552845529,0.9376163093808006,0.42857142857142855,0.1793002915451895,0.478134110787172,0.21720116618075802
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,validation,104,0.3557692307692308,0.3214907697666318,0.25677830940988833,0.3246753246753247,0.7575757575757576,0.0,0.0,0.5586098712096655,0.3173076923076923,0.125,0.7403846153846154,0.08653846153846154
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,holdout,324,0.42901234567901236,0.411864406779661,0.39630575556179154,0.6384615384615384,0.4689265536723164,0.2608695652173913,0.5,0.5897205147547843,0.5462962962962963,0.2222222222222222,0.4012345679012346,0.42592592592592593
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,train,686,0.8454810495626822,0.8075093306884819,0.8264147658580564,0.7988338192419825,0.9319727891156463,0.898876404494382,0.6504065040650406,0.9687129886478737,0.42857142857142855,0.1793002915451895,0.5,0.12973760932944606
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,validation,104,0.38461538461538464,0.3256704980842912,0.27289377289377287,0.30985915492957744,0.6666666666666666,0.0,0.0,0.5575177416221954,0.3173076923076923,0.125,0.6826923076923077,0.0
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,holdout,324,0.5246913580246914,0.42645637162586314,0.4060273966807542,0.645,0.7288135593220338,0.30434782608695654,0.09722222222222222,0.6292601118139066,0.5462962962962963,0.2222222222222222,0.6172839506172839,0.07098765432098765
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,train,686,0.8119533527696793,0.7756498071770794,0.7945783688713238,0.7652173913043478,0.8979591836734694,0.875,0.6260162601626016,0.9544998087635829,0.42857142857142855,0.1793002915451895,0.5029154518950437,0.1282798833819242
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,validation,104,0.38461538461538464,0.3343782654127481,0.27081999857762606,0.3157894736842105,0.7272727272727273,0.0,0.0,0.5770801837267521,0.3173076923076923,0.125,0.7307692307692307,0.0
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,holdout,324,0.5185185185185185,0.4098838669177652,0.3934845010922352,0.631578947368421,0.7457627118644068,0.2692307692307692,0.09722222222222222,0.6400545868001688,0.5462962962962963,0.2222222222222222,0.6450617283950617,0.08024691358024691
task_2_phase4b_triple_barrier,h8_u2_l2,lightgbm,train,686,0.9329446064139941,0.9203078094053833,0.9276521546996088,0.9137380191693291,0.9727891156462585,0.9469026548672567,0.8699186991869918,0.9921050085831468,0.42857142857142855,0.1793002915451895,0.45626822157434405,0.16472303206997085
task_2_phase4b_triple_barrier,h8_u2_l2,lightgbm,validation,104,0.38461538461538464,0.29083942877046326,0.2677735206470839,0.25925925925925924,0.42424242424242425,0.0,0.0,0.48487186102208496,0.3173076923076923,0.125,0.5192307692307693,0.0
task_2_phase4b_triple_barrier,h8_u2_l2,lightgbm,holdout,324,0.4660493827160494,0.4097143753923415,0.398726525526408,0.6645161290322581,0.5819209039548022,0.3333333333333333,0.18055555555555555,0.6191482086623994,0.5462962962962963,0.2222222222222222,0.4783950617283951,0.12037037037037036
task_2_phase4b_triple_barrier,h13_u3_l3,logistic_regression,train,691,0.849493487698987,0.8747931847405064,0.8422702002548202,0.8566433566433567,0.8566433566433567,0.7086614173228346,0.9574468085106383,0.9639900716026334,0.41389290882778584,0.13603473227206947,0.41389290882778584,0.1837916063675832
task_2_phase4b_triple_barrier,h13_u3_l3,logistic_regression,validation,104,0.5865384615384616,0.457070707070707,0.4108059370231654,0.4642857142857143,0.7878787878787878,0.0,0.0,0.6587600218449833,0.3173076923076923,0.10576923076923077,0.5384615384615384,0.0
task_2_phase4b_triple_barrier,h13_u3_l3,logistic_regression,holdout,319,0.5235109717868338,0.3964971883786317,0.36918585417493716,0.6534090909090909,0.6534090909090909,0.0,0.0,0.6225481472618916,0.5517241379310345,0.14420062695924765,0.5517241379310345,0.034482758620689655
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,train,691,0.8104196816208393,0.8374561631385876,0.8012339066379036,0.7791044776119403,0.9125874125874126,0.6666666666666666,0.9148936170212766,0.9491218938066742,0.41389290882778584,0.13603473227206947,0.48480463096960924,0.18668596237337193
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,104,0.3076923076923077,0.30050505050505055,0.19047619047619047,0.2903225806451613,0.8181818181818182,0.0,0.0,0.5191283576335824,0.3173076923076923,0.10576923076923077,0.8942307692307693,0.009615384615384616
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,319,0.47335423197492166,0.42089089007511243,0.404522379821919,0.6545454545454545,0.6136363636363636,0.17307692307692307,0.391304347826087,0.5766957471222782,0.5517241379310345,0.14420062695924765,0.5172413793103449,0.32601880877742945
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,691,0.8900144717800289,0.8526181237065823,0.8740048452194875,0.8539682539682539,0.9405594405594405,0.9577464788732394,0.723404255319149,0.9781668187394962,0.41389290882778584,0.13603473227206947,0.4558610709117221,0.10274963820549927
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,104,0.36538461538461536,0.32929292929292925,0.24941397093295828,0.30952380952380953,0.7878787878787878,0.0,0.0,0.5645403948618396,0.3173076923076923,0.10576923076923077,0.8076923076923077,0.009615384615384616
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,319,0.46394984326018807,0.37619952324681144,0.371450972371359,0.5854922279792746,0.6420454545454546,0.171875,0.2391304347826087,0.5684281980964063,0.5517241379310345,0.14420062695924765,0.6050156739811913,0.2006269592476489
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,691,0.8567293777134588,0.8079847793537333,0.8338311577384716,0.8090909090909091,0.9335664335664335,0.9523809523809523,0.6382978723404256,0.9655619940602617,0.41389290882778584,0.13603473227206947,0.47756874095513746,0.09117221418234443
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,104,0.38461538461538464,0.34040404040404043,0.2645457758925415,0.3170731707317073,0.7878787878787878,0.0,0.0,0.5948588566262352,0.3173076923076923,0.10576923076923077,0.7884615384615384,0.0
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,319,0.4608150470219436,0.36051573557176425,0.3561477620177829,0.5979381443298969,0.6590909090909091,0.15,0.1956521739130435,0.560588703296315,0.5517241379310345,0.14420062695924765,0.6081504702194357,0.18808777429467086
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,691,0.9551374819102749,0.9559397980414605,0.9580718490671817,0.9452054794520548,0.965034965034965,0.9782608695652174,0.9574468085106383,0.9951308099045324,0.41389290882778584,0.13603473227206947,0.42257597684515197,0.13314037626628075
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,104,0.33653846153846156,0.30353535353535355,0.22978177150192555,0.2962962962962963,0.7272727272727273,0.0,0.0,0.5269412090005002,0.3173076923076923,0.10576923076923077,0.7788461538461539,0.009615384615384616
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,319,0.4827586206896552,0.41369290167474837,0.4090486732327339,0.6524390243902439,0.6079545454545454,0.19696969696969696,0.2826086956521739,0.5645334159631662,0.5517241379310345,0.14420062695924765,0.5141065830721003,0.20689655172413793
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,682,0.9721407624633431,0.990134994807892,0.8667254385285075,0.7,1.0,0.6551724137931034,1.0,0.9996832808511872,0.030791788856304986,0.02785923753665689,0.04398826979472141,0.04252199413489736
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,104,0.9807692307692307,0.5,0.49514563106796117,0.0,0.0,0.0,0.0,,0.0,0.019230769230769232,0.0,0.0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,327,0.8226299694189603,0.33053328242331675,0.3358829494422715,0.16666666666666666,0.07407407407407407,0.0,0.0,0.5219972415736317,0.08256880733944955,0.027522935779816515,0.03669724770642202,0.04892966360856269
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,682,0.9780058651026393,0.9922118380062305,0.8908747044917257,0.7241379310344828,1.0,0.7307692307692307,1.0,0.9969732375979709,0.030791788856304986,0.02785923753665689,0.04252199413489736,0.03812316715542522
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,104,0.9807692307692307,0.5,0.49514563106796117,0.0,0.0,0.0,0.0,,0.0,0.019230769230769232,0.0,0.0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,327,0.8807339449541285,0.32989690721649484,0.3127035830618892,0.0,0.0,0.0,0.0,0.5417474222801765,0.08256880733944955,0.027522935779816515,0.0030581039755351682,0.009174311926605505
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,682,0.9853372434017595,0.8329156223893066,0.9018739126930782,1.0,0.7619047619047619,1.0,0.7368421052631579,1.0,0.030791788856304986,0.02785923753665689,0.02346041055718475,0.020527859237536656
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,104,0.9807692307692307,0.5,0.49514563106796117,0.0,0.0,0.0,0.0,,0.0,0.019230769230769232,0.0,0.0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,327,0.8899082568807339,0.3333333333333333,0.31442463533225284,0.0,0.0,0.0,0.0,0.48610074099689177,0.08256880733944955,0.027522935779816515,0.0,0.0030581039755351682
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,682,0.9721407624633431,0.683375104427736,0.7875244793182841,1.0,0.5238095238095238,1.0,0.5263157894736842,0.9977493088153091,0.030791788856304986,0.02785923753665689,0.016129032258064516,0.01466275659824047
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,104,0.9807692307692307,0.5,0.49514563106796117,0.0,0.0,0.0,0.0,,0.0,0.019230769230769232,0.0,0.0
