cost_bps,window,start,end,weeks,cagr,arithmetic_ann_return,ann_vol,sharpe_zero_rf,max_drawdown,avg_weekly_one_way_turnover,annualized_cost_drag
10.0,full,2005-01-07,2026-04-10,1110,0.07138099253495311,0.07190458804496727,0.07624804196475425,0.9430352070969279,-0.11773854403501682,0.06183881682725351,0.0032127215214360857
10.0,recent_3y,2023-04-14,2026-04-10,157,0.14481482638271848,0.13863259350464563,0.08044403862221508,1.7233420385032912,-0.07254060619221014,0.06183881682725351,0.0032127215214360857
50.0,full,2005-01-07,2026-04-10,1110,0.0577095530765428,0.05905370195922294,0.07632910453227161,0.7736721440804443,-0.11999105365814067,0.06183881682725351,0.016063607607180425
50.0,recent_3y,2023-04-14,2026-04-10,157,0.12863653607001702,0.12438197354392577,0.08064411197395159,1.542356540352279,-0.07354015343261888,0.06183881682725351,0.016063607607180425
100.0,full,2005-01-07,2026-04-10,1110,0.04084533708037763,0.042990094352042506,0.07662275750410173,0.5610616969735288,-0.13382611642595077,0.06183881682725351,0.03212721521436085
100.0,recent_3y,2023-04-14,2026-04-10,157,0.10871108937389162,0.10656869859302592,0.08109140357930902,1.3141799733284871,-0.07478915996545354,0.06183881682725351,0.03212721521436085
