feature,mdi_mean_share,mda_mean_drop,mda_t_stat,mda_share_positive
residual_momentum,0.47576696709193866,0.04388455414108798,1.9894430310749747,0.8571428571428571
event_score,0.04965415092940111,0.003961280452463918,1.730850928553815,0.8571428571428571
quality_momentum,0.17518483539638294,0.001716430782547823,0.24088153098735102,0.5714285714285714
trend_quality,0.29939404658227736,-0.005941977028212729,-0.6669679208167619,0.42857142857142855
