Date,gross_return,net_return,turnover,cost,adverse_loss,wealth,drawdown
2023-01-06,0.08089431755949605,0.07589431755949616,1.0,0.005,0.0,1.0758943175594962,0.0
2023-01-13,-0.012805958062123035,-0.012805958062123035,0.0,0.0,0.0,1.0621164600495527,-0.012805958062123035
2023-01-20,0.021504717340495638,0.021504717340495638,0.0,0.0,0.0,1.0849569743056062,0.0
2023-01-27,0.029409842524471097,0.029409842524471097,0.0,0.0,0.0,1.1168653880657609,0.0
2023-02-03,-0.04436832529341961,-0.04436832529341961,0.0,0.0,0.0,1.067311941219098,-0.04436832529341961
2023-02-10,0.000450267857795561,0.000450267857795561,0.0,0.0,0.0,1.0677925174804703,-0.04393803506640781
2023-02-17,-0.03255678695745723,-0.03255678695745723,0.0,0.0,0.0,1.0330286239740918,-0.07506434077687862
2023-02-24,0.013572179524985017,0.013572179524985017,0.0,0.0,0.0,1.0470490739131164,-0.062510947960842
2023-03-03,-0.09289307384992529,-0.09289307384992529,0.0,0.0,0.0,0.9497854669656094,-0.14959718770541197
2023-03-10,-0.0522325008090706,-0.0522325008090706,0.0,0.0,0.0,0.9001757967938847,-0.19401585328662496
2023-03-17,-0.00211051331195633,-0.00211051331195633,0.0,0.0,0.0,0.8982759637916503,-0.19571689355748934
2023-03-24,0.031400581116453274,0.031400581116453274,0.0,0.0,0.0,0.9264823510576503,-0.1704619366330482
2023-03-31,-0.008015394346092664,-0.008015394346092664,0.0,0.0,0.0,0.9190562296592282,-0.17711101133602836
2023-04-07,0.018651000370162762,0.016848258983348074,0.36054827736293577,0.0018027413868146789,0.0,0.9345407270367863,-0.16324676454047238
2023-04-14,-0.05264235013918017,-0.05264235013918017,0.0,0.0,0.0,0.8853443068647917,-0.20729542134162482
2023-04-21,-0.04198510629962415,-0.04198510629962415,0.0,0.0,0.0,0.8481730320293064,-0.24057720734079535
2023-04-28,0.008188966256869046,0.008188966256869046,0.0,0.0,0.0,0.8551186923685806,-0.23435831971701193
2023-05-05,0.008608182617485749,0.008608182617485749,0.0,0.0,0.0,0.862479710232115,-0.22776753631357738
2023-05-12,0.02519536899600472,0.02519536899600472,0.0,0.0,0.0,0.8842102047829804,-0.20831085444030406
2023-05-19,0.0025367001594334138,0.0025367001594334138,0.0,0.0,0.0,0.886453180950426,-0.2063025764585411
2023-05-26,0.047386545213842,0.047386545213842,0.0,0.0,0.0,0.9284591346894874,-0.168691997611784
2023-06-02,-0.002496007569692593,-0.002496007569692593,0.0,0.0,0.0,0.9261416936611522,-0.17076694867849096
2023-06-09,0.011453690697546426,0.011453690697546426,0.0,0.0,0.0,0.9367494341624488,-0.16126916979247174
2023-06-16,-0.013832275899292257,-0.013832275899292257,0.0,0.0,0.0,0.9237920575406079,-0.17287072604114473
2023-06-23,0.0693446370560098,0.0693446370560098,0.0,0.0,0.0,0.9878520824859858,-0.11551374674006709
2023-06-30,-0.039194467798138954,-0.039194467798138954,0.0,0.0,0.0,0.9491337458496643,-0.15018071471136019
2023-07-07,0.0210625480685398,0.020150812730178824,0.18234706767220132,0.0009117353383610066,0.0,0.968259562218174,-0.13305616543901433
2023-07-14,0.02452097635415007,0.02452097635415007,0.0,0.0,0.0,0.9920022320480055,-0.11179785617136828
2023-07-21,0.003466753175759729,0.003466753175759729,0.0,0.0,0.0,0.9954412589363187,-0.10871867856853368
2023-07-28,-0.04706651930527472,-0.04706651930527472,0.0,0.0,0.0,0.9485893037053256,-0.1506681880901185
2023-08-04,-0.019650838664598824,-0.019650838664598824,0.0,0.0,0.0,0.9299487283392481,-0.1673582704986709
2023-08-11,-0.047004117473043006,-0.047004117473043006,0.0,0.0,0.0,0.8862373090684832,-0.20649586016510912
2023-08-18,0.011406055820414762,0.011406055820414762,0.0,0.0,0.0,0.8963457812858525,-0.19744510765242207
