strategy_id,last_record_date,wealth,names,gross_exposure
sec-residual-controlled-1.25x-5pct-v1,2026-08-07,4.423682576363507,44,1.2
sec-sector-ensemble-fragile-1.35x-v1,2026-08-07,4.677263258963464,29,1.1880000000000006
candidate-return-first-60-40-forward-v1,2026-08-07,13.085219799687243,3,0.9999999999999998
sec-growth-survivorship-aware-v1,2026-08-07,2.7063425372723513,5,1.0
sec-cash-conversion-breadth20-dynamic-v1,2026-08-07,3.300364145153736,26,0.9500000000000006
sec-sector-aware-signal-ensemble-v1,2026-08-07,3.619893016955884,29,0.8800000000000004
