date,variant_name,base_signal,horizon_weeks,market_state,triple_barrier_label,time_to_barrier,max_favorable_excursion,max_adverse_excursion,final_horizon_return,production_forward_return,shadow_forward_return,beats_old_production,beats_official_shadow,avoids_adverse_tail,positive_final_return
2007-03-02,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,calm_trend,0,4,0.02258190696237361,-0.009055174138242306,0.02258190696237361,0.02077096194375705,0.02077096194375705,True,True,True,True
2007-03-02,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,calm_trend,0,8,0.03737148357020059,-0.009055174138242306,0.03737148357020059,0.0331272438071899,0.0331272438071899,True,True,True,True
2007-03-02,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,calm_trend,0,13,0.04046857912378288,-0.009055174138242306,0.01876235062440368,0.01655309944137695,0.01655309944137695,True,True,True,True
2007-04-20,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,0,4,0.0034654958826429993,-0.012314196659772847,-0.011944805025038252,-0.012851144951095295,-0.012851144951095295,True,True,True,False
2007-04-20,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,neutral_mixed,0,8,0.006461364358587129,-0.01487157557036034,-0.01487157557036034,-0.014070329523424574,-0.014070329523424574,False,False,True,False
2007-04-20,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,neutral_mixed,0,13,0.016047251239282412,-0.025351681254884517,-0.025351681254884517,-0.022194302856657355,-0.022194302856657355,False,False,True,False
2007-11-16,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,stressed_panic,0,4,0.002637406933712949,-0.003992856958964008,0.0010230925237724176,0.002294610281648568,0.002294610281648568,False,False,True,True
2007-11-16,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,stressed_panic,0,8,0.013207049491787304,-0.003992856958964008,0.004855624185690077,0.0051769999693920266,0.0051769999693920266,False,False,True,True
2007-11-16,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,stressed_panic,0,13,0.01690224984049782,-0.003992856958964008,0.014149857837290947,0.016955835742664904,0.016955835742664904,False,False,True,True
2007-11-23,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,stressed_panic,0,4,0.0020304489293436756,-0.00495070217611171,0.0020304489293436756,0.003588746511156371,0.003588746511156371,False,False,True,True
2007-11-23,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,stressed_panic,0,8,0.012232663381088082,-0.00495070217611171,0.011027374622543995,0.009943320349461215,0.009943320349461215,True,True,True,True
2007-11-23,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,stressed_panic,0,13,0.018641231369655564,-0.00495070217611171,0.018641231369655564,0.019706378636541455,0.019706378636541455,False,False,True,True
2007-11-30,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,stressed_panic,0,4,0.0049817467562045525,-0.006612823186952221,0.0049817467562045525,0.004134156086578189,0.004134156086578189,True,True,True,True
2007-11-30,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,stressed_panic,0,8,0.01422731967522517,-0.006612823186952221,0.01422731967522517,0.01110941571629298,0.01110941571629298,True,True,True,True
2007-11-30,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,stressed_panic,0,13,0.016939702614376495,-0.006612823186952221,0.010157998054265871,0.011478801663408644,0.011478801663408644,False,False,True,True
2008-05-16,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_fragile,-1,3,-0.003316578982045404,-0.01431450413340385,-0.009823641390993898,-0.004609603677913077,-0.004609603677913077,False,False,False,False
2008-05-16,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_fragile,-1,3,0.0016913534435338828,-0.01431450413340385,-0.008226250618552311,-0.0020380840877213258,-0.0020380840877213258,False,False,False,False
2008-05-16,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,-1,9,0.0016913534435338828,-0.04050085263899472,-0.02720290477395193,-0.020162819650773267,-0.020162819650773267,False,False,False,False
2008-05-23,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,0,4,0.004379774196651365,-0.00726623062598708,0.004379774196651365,0.008840794502910088,0.008840794502910088,False,False,True,True
2008-05-23,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,neutral_mixed,0,8,0.008854078936290977,-0.009046845012404381,-0.009046845012404381,-0.0026021451879676416,-0.0026021451879676416,False,False,True,False
2008-05-23,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,neutral_mixed,-1,10,0.008854078936290977,-0.0336398280534721,-0.01971077356090256,-0.012995074272420415,-0.012995074272420415,False,False,False,False
2008-05-30,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,-1,1,0.0005672760513106834,-0.01103452201515076,-0.0010989658336686414,0.00229035562044988,0.00229035562044988,False,False,False,False
2008-05-30,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,neutral_mixed,-1,7,0.005024596898044464,-0.012973043926510108,-0.012973043926510108,-0.008572237178438136,-0.008572237178438136,False,False,False,False
2008-05-30,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,neutral_mixed,-1,9,0.005024596898044464,-0.037308008614181265,-0.028576605398093036,-0.024393771105350792,-0.024393771105350792,False,False,False,False
2009-05-15,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,stressed_panic,0,4,0.00894654666373973,-0.0031733590943496814,-0.0031733590943496814,-0.002142353311865075,-0.0016534322938138724,False,False,True,False
2009-05-15,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,stressed_panic,0,8,0.00894654666373973,-0.0031733590943496814,0.006802424335696555,0.005835665349593677,0.005981053134699987,True,True,True,True
2009-05-15,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,stressed_panic,1,9,0.04869106979008664,-0.0031733590943496814,0.04869106979008664,0.050185010966109056,0.048008550804665484,False,True,True,True
2009-05-22,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,0,4,-0.0023340531029582,-0.012012435939412258,-0.0023340531029582,-0.0013386200159314354,-0.0012993854964522544,False,False,True,False
2009-05-22,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,neutral_mixed,0,8,0.01630112137729789,-0.012012435939412258,0.01630112137729789,0.016928970352469985,0.016026969188106754,False,True,True,True
2009-05-22,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,neutral_mixed,1,9,0.04666805249232908,-0.012012435939412258,0.04666805249232908,0.04895130041027196,0.04637407463437637,False,True,True,True
2009-05-29,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,0,4,0.006498472775362973,-0.003265594620265433,0.0016502886034368558,0.0021643826541102307,0.0021113758864077514,False,False,True,True
2009-05-29,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,neutral_mixed,1,7,0.04315903005763877,-0.003265594620265433,0.04315903005763877,0.04712002986661212,0.044690655802813284,False,False,True,True
2009-05-29,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,neutral_mixed,1,7,0.060706852010358414,-0.003265594620265433,0.060706852010358414,0.06451280978533647,0.061201324651805944,False,False,True,True
2009-06-05,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_fragile,0,4,0.004261092422169543,-0.005481270089498169,-0.004235199614210261,-0.0027400286641022786,-0.002594939454852785,False,False,True,False
2009-06-05,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_fragile,1,6,0.040840155680540446,-0.005481270089498169,0.04039088596315188,0.041531845581123106,0.03942332503898616,False,True,True,True
2009-06-05,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,1,6,0.0758937125842214,-0.005481270089498169,0.0758937125842214,0.08235909290886756,0.0780534516751239,False,False,True,True
2009-06-12,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_fragile,0,4,0.01000754095113554,0.00125293816779104,0.01000754095113554,0.007995147091308663,0.007647129439283695,True,True,True,True
2009-06-12,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_fragile,1,5,0.0465767253817404,0.00125293816779104,0.043959007318085774,0.0453215597831369,0.043059534756319406,False,True,True,True
2009-06-12,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,1,5,0.08945563353281138,0.00125293816779104,0.08945563353281138,0.09436017182736522,0.08945856433017019,False,False,True,True
2009-06-19,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_fragile,1,4,0.01867877172536092,-0.008460242162610987,0.01867877172536092,0.018292076508148236,0.01734889759046765,True,True,True,True
2009-06-19,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_fragile,1,4,0.0418237718741854,-0.008460242162610987,0.0418237718741854,0.04242435137319456,0.04022310746238533,False,True,True,True
2009-06-19,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,1,5,0.07888679660151499,-0.008460242162610987,0.0774458304922403,0.0838878115213757,0.07950146235512179,False,False,True,True
2009-06-26,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_fragile,1,3,0.04144035291206882,-0.003660994945815177,0.04144035291206882,0.04485855613172185,0.042489568466122174,False,False,True,True
2009-06-26,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_fragile,1,3,0.05419467784420129,-0.003660994945815177,0.05419467784420129,0.05561571797049347,0.05271518981622392,False,True,True,True
2009-06-26,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,1,3,0.08410882064533243,-0.003660994945815177,0.07410857492115985,0.08056382921627558,0.07588314074236147,False,False,True,True
2009-07-03,efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,1,2,0.0452670703737339,0.008743647533624,0.044815889816623766,0.044393513745388136,0.042127583021158266,True,True,True,True
