decision_at,symbol,weight
2023-10-06,VRNS,0.0
2023-10-06,XLK,0.54
2023-10-13,ADEA,0.0
2023-10-13,ADSK,0.0
2023-10-13,ALTR,0.0
2023-10-13,BB,0.0
2023-10-13,BSY,0.0
2023-10-13,CLMB,0.0
2023-10-13,CRDO,0.0
2023-10-13,CRK,0.0
2023-10-13,CTRA,0.0
2023-10-13,EB,0.0
2023-10-13,EPM,0.08
2023-10-13,EQT,0.0
2023-10-13,GPOR,0.0
2023-10-13,LBRT,0.08
2023-10-13,MITK,0.08
2023-10-13,NVDA,0.08
2023-10-13,PANW,0.0
2023-10-13,PTEN,0.08
2023-10-13,SD,0.0
2023-10-13,SNOW,0.0
2023-10-13,SONO,0.0
2023-10-13,SPLK,0.0
2023-10-13,SWKS,0.0
2023-10-13,TBCH,0.0
2023-10-13,USO,0.06
2023-10-13,VRNS,0.0
2023-10-13,XLK,0.54
2023-10-27,ADEA,0.0
2023-10-27,ADSK,0.0
2023-10-27,ALTR,0.0
2023-10-27,BB,0.0
2023-10-27,BSY,0.0
2023-10-27,CLMB,0.0
2023-10-27,CRDO,0.0
2023-10-27,CRK,0.0
2023-10-27,CTRA,0.0
2023-10-27,EB,0.0
2023-10-27,EPM,0.08
2023-10-27,EQT,0.0
2023-10-27,GPOR,0.0
2023-10-27,LBRT,0.08
2023-10-27,MITK,0.08
2023-10-27,NVDA,0.08
2023-10-27,PANW,0.0
2023-10-27,PTEN,0.08
2023-10-27,QQQ,0.06
2023-10-27,SD,0.0
2023-10-27,SNOW,0.0
2023-10-27,SONO,0.0
2023-10-27,SPLK,0.0
2023-10-27,SWKS,0.0
2023-10-27,TBCH,0.0
2023-10-27,VRNS,0.0
2023-10-27,XLK,0.54
2023-12-29,ADEA,0.025
2023-12-29,ADSK,0.025
2023-12-29,ALTR,0.025
2023-12-29,BB,0.025
2023-12-29,BSY,0.025
2023-12-29,CLMB,0.025
2023-12-29,CRDO,0.025
2023-12-29,CRK,0.025
2023-12-29,CTRA,0.025
2023-12-29,EB,0.025
2023-12-29,EPM,0.04
2023-12-29,EQT,0.025
2023-12-29,GPOR,0.025
2023-12-29,LBRT,0.04
2023-12-29,MITK,0.04
2023-12-29,NVDA,0.04
2023-12-29,PANW,0.025
2023-12-29,PTEN,0.04
2023-12-29,QQQ,0.12
2023-12-29,SD,0.025
2023-12-29,SNOW,0.025
2023-12-29,SONO,0.025
2023-12-29,SPLK,0.025
2023-12-29,SWKS,0.025
2023-12-29,TBCH,0.025
2023-12-29,VRNS,0.025
2023-12-29,XLK,0.18
2024-01-05,ADEA,0.0
2024-01-05,AMBA,0.0
2024-01-05,ANSS,0.0
2024-01-05,BB,0.0
2024-01-05,BSM,0.0
2024-01-05,BSY,0.0
2024-01-05,CIEN,0.08
2024-01-05,CLMB,0.0
2024-01-05,CRDO,0.0
2024-01-05,CTRA,0.0
2024-01-05,EB,0.0
2024-01-05,EQT,0.0
2024-01-05,HNRG,0.08
2024-01-05,NOG,0.0
2024-01-05,NVDA,0.08
2024-01-05,PANW,0.0
2024-01-05,QQQ,0.24
2024-01-05,SNOW,0.0
2024-01-05,SONO,0.0
2024-01-05,SPLK,0.0
2024-01-05,SWKS,0.0
2024-01-05,TBCH,0.0
2024-01-05,TCX,0.08
2024-01-05,VRNS,0.0
2024-01-05,VSAT,0.08
2024-01-05,XLK,0.36
2024-01-05,ZS,0.0
2024-01-12,ADEA,0.0
2024-01-12,AMBA,0.0
2024-01-12,ANSS,0.0
2024-01-12,BB,0.0
2024-01-12,BSM,0.0
2024-01-12,BSY,0.0
2024-01-12,CIEN,0.08
2024-01-12,CLMB,0.0
2024-01-12,CRDO,0.0
2024-01-12,CTRA,0.0
2024-01-12,EB,0.0
2024-01-12,EQT,0.0
2024-01-12,HNRG,0.08
2024-01-12,NOG,0.0
2024-01-12,NVDA,0.08
2024-01-12,PANW,0.0
2024-01-12,QQQ,0.24
2024-01-12,SNOW,0.0
2024-01-12,SONO,0.0
2024-01-12,SPLK,0.0
2024-01-12,SWKS,0.0
2024-01-12,TBCH,0.0
2024-01-12,TCX,0.08
2024-01-12,VRNS,0.0
2024-01-12,VSAT,0.08
2024-01-12,XLK,0.36
2024-01-12,ZS,0.0
2024-01-26,ADEA,0.025
2024-01-26,AMBA,0.025
2024-01-26,ANSS,0.025
2024-01-26,BB,0.025
2024-01-26,BSM,0.025
2024-01-26,BSY,0.025
2024-01-26,CIEN,0.04
2024-01-26,CLMB,0.025
2024-01-26,CRDO,0.025
2024-01-26,CTRA,0.025
2024-01-26,EB,0.025
2024-01-26,EQT,0.025
2024-01-26,HNRG,0.04
2024-01-26,NOG,0.025
2024-01-26,NVDA,0.04
2024-01-26,PANW,0.025
2024-01-26,SNOW,0.025
2024-01-26,SONO,0.025
2024-01-26,SPLK,0.025
2024-01-26,SWKS,0.025
2024-01-26,TBCH,0.025
2024-01-26,TCX,0.04
2024-01-26,VRNS,0.025
2024-01-26,VSAT,0.04
2024-01-26,XLK,0.3
2024-01-26,ZS,0.025
2024-02-02,ADEA,0.0
2024-02-02,AMBA,0.0
2024-02-02,ANSS,0.0
2024-02-02,BB,0.0
2024-02-02,BSM,0.0
2024-02-02,BSY,0.0
2024-02-02,CIEN,0.08
2024-02-02,CLMB,0.0
2024-02-02,CRDO,0.0
2024-02-02,CTRA,0.0
2024-02-02,EB,0.0
2024-02-02,EQT,0.0
2024-02-02,HNRG,0.08
2024-02-02,NOG,0.0
2024-02-02,NVDA,0.08
2024-02-02,PANW,0.0
2024-02-02,SNOW,0.0
2024-02-02,SONO,0.0
2024-02-02,SPLK,0.0
2024-02-02,SWKS,0.0
2024-02-02,TBCH,0.0
2024-02-02,TCX,0.08
2024-02-02,VRNS,0.0
2024-02-02,VSAT,0.08
2024-02-02,XLK,0.6
2024-02-02,ZS,0.0
2024-02-23,ADEA,0.0
2024-02-23,AMBA,0.0
2024-02-23,ANSS,0.0
2024-02-23,BB,0.0
2024-02-23,BSM,0.0
2024-02-23,BSY,0.0
2024-02-23,CIEN,0.08
2024-02-23,CLMB,0.0
2024-02-23,CRDO,0.0
2024-02-23,CTRA,0.0
2024-02-23,EB,0.0
2024-02-23,EQT,0.0
2024-02-23,HNRG,0.08
2024-02-23,NOG,0.0
2024-02-23,NVDA,0.08
2024-02-23,PANW,0.0
2024-02-23,QQQ,0.0393049539982915
2024-02-23,SNOW,0.0
2024-02-23,SONO,0.0
2024-02-23,SPLK,0.0
2024-02-23,SWKS,0.0
2024-02-23,TBCH,0.0
2024-02-23,TCX,0.08
2024-02-23,VRNS,0.0
2024-02-23,VSAT,0.08
2024-02-23,VUG,0.0347056671808891
2024-02-23,XLI,0.24
2024-02-23,XLK,0.2859893788208191
2024-02-23,ZS,0.0
2024-04-05,ADSK,0.0
2024-04-05,ALTR,0.0
2024-04-05,AMBA,0.0
2024-04-05,ANSS,0.0
2024-04-05,BB,0.0
2024-04-05,BSM,0.0
2024-04-05,BSY,0.0
2024-04-05,CLMB,0.0
2024-04-05,CRDO,0.0
2024-04-05,CRK,0.0
2024-04-05,CTRA,0.0
2024-04-05,EB,0.0
2024-04-05,EQT,0.0
2024-04-05,HNRG,0.08
2024-04-05,NOG,0.0
2024-04-05,NVDA,0.08
2024-04-05,PUMP,0.08
2024-04-05,RIG,0.08
2024-04-05,SITM,0.0
2024-04-05,SNOW,0.0
2024-04-05,SONO,0.0
2024-04-05,SWKS,0.0
2024-04-05,TCX,0.08
2024-04-05,VRNS,0.0
2024-04-05,XLF,0.24
2024-04-05,XLK,0.36
2024-04-05,ZS,0.0
2024-04-12,ADSK,0.0
2024-04-12,ALTR,0.0
2024-04-12,AMBA,0.0
2024-04-12,ANSS,0.0
2024-04-12,BB,0.0
2024-04-12,BSM,0.0
2024-04-12,BSY,0.0
2024-04-12,CLMB,0.0
2024-04-12,CRDO,0.0
2024-04-12,CRK,0.0
2024-04-12,CTRA,0.0
2024-04-12,EB,0.0
2024-04-12,EQT,0.0
2024-04-12,HNRG,0.08
2024-04-12,NOG,0.0
2024-04-12,NVDA,0.08
2024-04-12,PUMP,0.08
2024-04-12,RIG,0.08
2024-04-12,SITM,0.0
2024-04-12,SNOW,0.0
2024-04-12,SONO,0.0
2024-04-12,SWKS,0.0
2024-04-12,TCX,0.08
2024-04-12,VRNS,0.0
2024-04-12,XLF,0.24
2024-04-12,XLK,0.36
2024-04-12,ZS,0.0
2024-04-26,ADSK,0.0
2024-04-26,ALTR,0.0
2024-04-26,AMBA,0.0
2024-04-26,ANSS,0.0
2024-04-26,BB,0.0
2024-04-26,BSM,0.0
2024-04-26,BSY,0.0
2024-04-26,CLMB,0.0
2024-04-26,CRDO,0.0
2024-04-26,CRK,0.0
2024-04-26,CTRA,0.0
2024-04-26,EB,0.0
2024-04-26,EQT,0.0
2024-04-26,GLD,0.24
2024-04-26,HNRG,0.08
2024-04-26,NOG,0.0
2024-04-26,NVDA,0.08
2024-04-26,PUMP,0.08
2024-04-26,RIG,0.08
2024-04-26,SITM,0.0
2024-04-26,SNOW,0.0
2024-04-26,SONO,0.0
2024-04-26,SWKS,0.0
2024-04-26,TCX,0.08
2024-04-26,VRNS,0.0
2024-04-26,XLK,0.36
2024-04-26,ZS,0.0
2024-05-17,ADSK,0.025
2024-05-17,ALTR,0.025
2024-05-17,AMBA,0.025
2024-05-17,ANSS,0.025
2024-05-17,BB,0.025
2024-05-17,BSM,0.025
2024-05-17,BSY,0.025
2024-05-17,CLMB,0.025
2024-05-17,CRDO,0.025
2024-05-17,CRK,0.025
2024-05-17,CTRA,0.025
2024-05-17,EB,0.025
2024-05-17,EQT,0.025
2024-05-17,GLD,0.12
2024-05-17,HNRG,0.04
2024-05-17,NOG,0.025
2024-05-17,NVDA,0.04
2024-05-17,PUMP,0.04
2024-05-17,RIG,0.04
2024-05-17,SITM,0.025
2024-05-17,SNOW,0.025
2024-05-17,SONO,0.025
2024-05-17,SWKS,0.025
2024-05-17,TCX,0.04
2024-05-17,VRNS,0.025
2024-05-17,XLK,0.18
2024-05-17,ZS,0.025
2024-05-31,ADSK,0.025
2024-05-31,ALTR,0.025
2024-05-31,AMBA,0.025
2024-05-31,ANSS,0.025
2024-05-31,BB,0.025
2024-05-31,BSM,0.025
2024-05-31,BSY,0.025
2024-05-31,CLMB,0.025
2024-05-31,CRDO,0.025
2024-05-31,CRK,0.025
2024-05-31,CTRA,0.025
2024-05-31,EB,0.025
2024-05-31,EQT,0.025
2024-05-31,HNRG,0.04
2024-05-31,NOG,0.025
2024-05-31,NVDA,0.04
2024-05-31,PUMP,0.04
2024-05-31,RIG,0.04
2024-05-31,SITM,0.025
2024-05-31,SNOW,0.025
2024-05-31,SONO,0.025
2024-05-31,SWKS,0.025
2024-05-31,TCX,0.04
2024-05-31,VRNS,0.025
2024-05-31,VUG,0.12
2024-05-31,XLK,0.18
2024-05-31,ZS,0.025
2024-06-07,ADSK,0.0
2024-06-07,ALTR,0.0
2024-06-07,AMBA,0.0
2024-06-07,ANSS,0.0
2024-06-07,BB,0.0
2024-06-07,BSM,0.0
2024-06-07,BSY,0.0
2024-06-07,CLMB,0.0
2024-06-07,CRDO,0.0
2024-06-07,CRK,0.0
2024-06-07,CTRA,0.0
2024-06-07,EB,0.0
2024-06-07,EQT,0.0
2024-06-07,HNRG,0.08
2024-06-07,NOG,0.0
2024-06-07,NVDA,0.08
2024-06-07,PUMP,0.08
2024-06-07,RIG,0.08
2024-06-07,SITM,0.0
2024-06-07,SNOW,0.0
2024-06-07,SONO,0.0
2024-06-07,SWKS,0.0
2024-06-07,TCX,0.08
2024-06-07,VRNS,0.0
2024-06-07,VUG,0.24
2024-06-07,XLK,0.36
2024-06-07,ZS,0.0
2024-06-14,ADSK,0.0
2024-06-14,ALTR,0.0
2024-06-14,AMBA,0.0
2024-06-14,ANSS,0.0
2024-06-14,BB,0.0
2024-06-14,BSM,0.0
2024-06-14,BSY,0.0
2024-06-14,CLMB,0.0
2024-06-14,CRDO,0.0
2024-06-14,CRK,0.0
2024-06-14,CTRA,0.0
2024-06-14,EB,0.0
2024-06-14,EQT,0.0
2024-06-14,HNRG,0.08
2024-06-14,NOG,0.0
2024-06-14,NVDA,0.08
2024-06-14,PUMP,0.08
2024-06-14,RIG,0.08
2024-06-14,SITM,0.0
2024-06-14,SNOW,0.0
2024-06-14,SONO,0.0
2024-06-14,SWKS,0.0
2024-06-14,TCX,0.08
2024-06-14,VRNS,0.0
2024-06-14,VUG,0.24
2024-06-14,XLK,0.36
2024-06-14,ZS,0.0
2024-07-05,ANSS,0.0
2024-07-05,AZPN,0.0
2024-07-05,BSY,0.0
2024-07-05,CRM,0.0
2024-07-05,EB,0.0
2024-07-05,GRNT,0.0
2024-07-05,HES,0.08
2024-07-05,KRP,0.0
2024-07-05,LAB,0.08
2024-07-05,NOG,0.0
2024-07-05,NVDA,0.08
2024-07-05,PANW,0.0
2024-07-05,PEGA,0.0
2024-07-05,PI,0.0
2024-07-05,PINS,0.0
2024-07-05,PR,0.08
2024-07-05,SBOW,0.0
2024-07-05,SNOW,0.0
2024-07-05,SONO,0.0
2024-07-05,SWKS,0.0
2024-07-05,TUSK,0.0
2024-07-05,VEEV,0.0
2024-07-05,VERI,0.0
2024-07-05,VRNS,0.0
2024-07-05,VSAT,0.08
2024-07-05,VUG,0.24
2024-07-05,XLK,0.36
2024-07-12,ANSS,0.0
2024-07-12,AZPN,0.0
2024-07-12,BSY,0.0
2024-07-12,CRM,0.0
2024-07-12,EB,0.0
2024-07-12,GRNT,0.0
2024-07-12,HES,0.08
2024-07-12,KRP,0.0
2024-07-12,LAB,0.08
2024-07-12,NOG,0.0
2024-07-12,NVDA,0.08
2024-07-12,PANW,0.0
2024-07-12,PEGA,0.0
2024-07-12,PI,0.0
2024-07-12,PINS,0.0
2024-07-12,PR,0.08
2024-07-12,SBOW,0.0
2024-07-12,SNOW,0.0
2024-07-12,SONO,0.0
2024-07-12,SWKS,0.0
2024-07-12,TUSK,0.0
2024-07-12,VEEV,0.0
2024-07-12,VERI,0.0
2024-07-12,VRNS,0.0
2024-07-12,VSAT,0.08
2024-07-12,VUG,0.24
2024-07-12,XLK,0.36
2024-07-19,ANSS,0.025
2024-07-19,AZPN,0.025
2024-07-19,BSY,0.025
2024-07-19,CRM,0.025
2024-07-19,EB,0.025
2024-07-19,GRNT,0.025
2024-07-19,HES,0.04
2024-07-19,KRP,0.025
2024-07-19,LAB,0.04
2024-07-19,NOG,0.025
2024-07-19,NVDA,0.04
2024-07-19,PANW,0.025
2024-07-19,PEGA,0.025
2024-07-19,PI,0.025
2024-07-19,PINS,0.025
2024-07-19,PR,0.04
2024-07-19,SBOW,0.025
2024-07-19,SNOW,0.025
2024-07-19,SONO,0.025
2024-07-19,SWKS,0.025
2024-07-19,TUSK,0.025
2024-07-19,VEEV,0.025
2024-07-19,VERI,0.025
2024-07-19,VRNS,0.025
2024-07-19,VSAT,0.04
2024-07-19,VUG,0.12
2024-07-19,XLK,0.18
2024-07-26,ANSS,0.025
2024-07-26,AZPN,0.025
2024-07-26,BSY,0.025
2024-07-26,CRM,0.025
2024-07-26,EB,0.025
2024-07-26,GRNT,0.025
2024-07-26,HES,0.04
2024-07-26,KRP,0.025
2024-07-26,LAB,0.04
2024-07-26,NOG,0.025
2024-07-26,NVDA,0.04
2024-07-26,PANW,0.025
2024-07-26,PEGA,0.025
2024-07-26,PI,0.025
2024-07-26,PINS,0.025
2024-07-26,PR,0.04
2024-07-26,SBOW,0.025
2024-07-26,SNOW,0.025
2024-07-26,SONO,0.025
2024-07-26,SPY,0.12
2024-07-26,SWKS,0.025
2024-07-26,TUSK,0.025
2024-07-26,VEEV,0.025
2024-07-26,VERI,0.025
2024-07-26,VRNS,0.025
2024-07-26,VSAT,0.04
2024-07-26,XLK,0.18
2024-08-02,ANSS,0.0
2024-08-02,AZPN,0.0
2024-08-02,BSY,0.0
2024-08-02,CRM,0.0
2024-08-02,EB,0.0
2024-08-02,GRNT,0.0
2024-08-02,HES,0.08
2024-08-02,KRP,0.0
2024-08-02,LAB,0.08
2024-08-02,NOG,0.0
2024-08-02,NVDA,0.08
2024-08-02,PANW,0.0
2024-08-02,PEGA,0.0
