Date,SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,HYG,LQD,GLD,PDBC,DBA,TLT,BIL
2006-10-06,0.0235132139683801,0.0,0.0,0.26206061133978326,0.0,0.08658003570295653,0.0,0.4288444902885782,0.0,0.0,0.19900164870030196,0.0,0.0,0.0,0.0
2006-10-13,0.028420927287871465,0.0,0.0,0.18336927243682768,0.0,0.0577822423990279,0.0,0.5368049616610203,0.0,0.0,0.19362259621525274,0.0,0.0,0.0,0.0
2006-10-20,0.16963103230176135,0.0,0.03978882416089532,0.2143306836380535,0.0,0.11030887873675257,0.0,0.4659405811625372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-27,0.24048712304593794,0.0,0.0,0.27140344002198263,0.0,0.06348694113672533,0.0,0.4246224957953542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-03,0.259202087096198,0.0,0.0,0.2746295282105907,0.0,0.0,0.0,0.43227216832410836,0.0,0.0,0.0,0.0,0.0,0.03389621636910291,0.0
2006-11-10,0.28609277461267735,0.0,0.0,0.19820233172916227,0.0,0.03227237532186443,0.0,0.48343251833629597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-17,0.16166941596792422,0.013818311117054961,0.1382422567923448,0.21006858312354304,0.0,0.04977297813325487,0.0,0.4264284548658781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-24,0.26193743229662875,0.0,0.07669514522927443,0.25635283349885946,0.0,0.07797423621815552,0.0,0.3270403527570819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-01,0.19029982750051444,0.0,0.05736199565443499,0.3068622554504213,0.0,0.10034331014476526,0.0,0.34513261124986394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-08,0.10759826362722243,0.0,0.0,0.30986199886963295,0.0,0.20927391930683217,0.0,0.3123180522682199,0.0,0.0,0.06094776592809247,0.0,0.0,0.0,0.0
2006-12-15,0.0,0.0,0.0,0.35814929449274224,0.0,0.30520184889693547,0.0,0.2843976145483295,0.0,0.0,0.05225124206199276,0.0,0.0,0.0,0.0
2006-12-22,0.0,0.0,0.07923888940415606,0.25077711455084173,0.0,0.2646471833181417,0.0,0.2693681041338713,0.0,0.0,0.13596870859298926,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.03592279714396508,0.012493399461047347,0.15661384339783008,0.0,0.26938496266788575,0.0,0.3360210353183216,0.0,0.0,0.18956396201095008,0.0,0.0,0.0,0.0
2007-01-05,0.06817194832756465,0.0,0.0,0.25835980991050067,0.0,0.25629793738722373,0.0,0.3307090144599919,0.0,0.0,0.08646128991471927,0.0,0.0,0.0,0.0
2007-01-12,0.1219538218488223,0.0,0.039325097184246496,0.2469419068239437,0.0,0.27903484333779044,0.0,0.3127443308051971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-19,0.15983733234917463,0.0,0.012321834858928155,0.2698562098406207,0.0,0.26439760373225063,0.0,0.293587019219026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-26,0.14517392673163138,0.0,0.0,0.3120680043548492,0.0,0.32537669153725174,0.0,0.21738137737626756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-02,0.14272954143611857,0.0,0.0,0.3109845960520435,0.0,0.29588852416353345,0.0,0.25039733834830447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-09,0.15459388653836265,0.05587371166916035,0.0,0.3028432290774065,0.0,0.19334222408279514,0.0,0.29334694863227545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-16,0.148711583037069,0.21400659813806194,0.011736355769725816,0.2490039537397111,0.0,0.11800829905931862,0.0,0.2585332102561136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-23,0.17086221335550686,0.0,0.0,0.3764204349566932,0.0,0.2332325559434132,0.0,0.21948479574438673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-02,0.18349064649281588,0.0,0.0,0.30524132277833943,0.0,0.22663428835986743,0.0,0.2846337423689773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-09,0.18872732431799086,0.0,0.0,0.2862854009580557,0.0,0.23214353105480365,0.0,0.2928437436691499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-16,0.020533527933406414,0.0,0.04142266405199027,0.3479132448971959,0.0,0.2490057495945202,0.0,0.2863930141999137,0.0,0.0,0.05473179932297342,0.0,0.0,0.0,0.0
2007-03-23,0.018363283700227346,0.0,0.03892254478018485,0.27315156742839564,0.0,0.22932050105257473,0.0,0.2782193248527591,0.0,0.0,0.16202277818585822,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.03773080407761979,0.08986927346265129,0.2722320121026101,0.0,0.20850319839000603,0.0,0.27270460652245304,0.0,0.0,0.11896010544465963,0.0,0.0,0.0,0.0
2007-04-06,0.04211125162278083,0.0,0.0,0.23282750403154578,0.0,0.0920994129750768,0.0,0.21247001680722574,0.0,0.21216119964590824,0.00894538844134537,0.0,0.0,0.19938522647611726,0.0
2007-04-13,0.10174519543659359,0.0,0.014973266982767863,0.30089416290508414,0.0,0.18158070483273214,0.0,0.3092625974290871,0.0,0.0,0.09154407241373524,0.0,0.0,0.0,0.0
2007-04-20,0.10493887972282837,0.0,0.0,0.25359960020968025,0.0,0.13842945495250872,0.0,0.2055682262817555,0.0,0.0,0.029778594646713032,0.0,0.0,0.26768524418651424,0.0
2007-04-27,0.10192422356172996,0.01436598958815465,0.1391210396716136,0.30472586231603876,0.0,0.18697264621680068,0.0,0.25289023864566224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-04,0.067538920186899,0.0,0.12042392888007351,0.3326008412943659,0.0,0.2585310356910987,0.0,0.22090527394756293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-11,0.10882873335332013,0.10815226699499354,0.0,0.319777753013239,0.0,0.25053594474862395,0.0,0.21270530188982326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-18,0.021640709474570273,0.04715306363040473,0.15292100923002205,0.31629217853798736,0.0,0.2740608051560011,0.0,0.1879322339710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-25,0.14891425897793828,0.0,0.016771720774929152,0.3121593810845007,0.0,0.3130386673047662,0.0,0.20911597185786568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-01,0.11283461875169526,0.18530871048780856,0.0,0.3335570117344595,0.0,0.3284722752011633,0.0,0.03982738382487336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-08,0.11602660093734904,0.19668396671325578,0.0,0.34180009824707785,0.0,0.34548933410231736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-15,0.11006087309568945,0.18722260951957037,0.017429832287120563,0.36535149162480524,0.0,0.31993519347281446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-22,0.20254582177455369,0.13061153634296951,0.0,0.3353916983077635,0.0,0.3314509435747133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,0.12098359957286688,0.14042750125072612,0.01955835871057298,0.3611183274400284,0.0,0.35791221302580556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-06,0.10824532165624474,0.19501100211491376,0.05282167966164851,0.32577902616595245,0.0,0.31814297040124057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-13,0.10168375465843364,0.18596210343503244,0.11806047689426523,0.3022450824849186,0.0,0.2920485825273502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-20,0.10470102502031105,0.2021280544200453,0.12150834523632043,0.271629903537669,0.0,0.30003267178565407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-27,0.0626639553947146,0.26331947299788855,0.1467112863203867,0.2029539789255675,0.0,0.3243513063614428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-03,0.06133437162966355,0.21424321519213416,0.14457942205813862,0.2704538487304289,0.0,0.3093891423896348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-10,0.06139697625638731,0.29303529347920265,0.13881163260364937,0.1961991147193535,0.0,0.31055698294140716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-17,0.06523516176247926,0.3055906712322344,0.11422346104948075,0.2055748718011064,0.0,0.30937583415469916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-24,0.11913406642985844,0.3248326557265099,0.018314383794911935,0.21360484904023272,0.0,0.3241140450084871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-31,0.11173971503784064,0.375417907103763,0.0,0.20044757703955596,0.0,0.31239480081884036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-07,0.0,0.3448455733977663,0.0,0.22305750241531616,0.0,0.2915437548614836,0.0,0.0,0.0,0.0,0.14055316932543396,0.0,0.0,0.0,0.0
2007-09-14,0.0,0.3970057084533788,0.0,0.10022501251330901,0.0,0.33939319412748464,0.0,0.0,0.0,0.0,0.1633760849058275,0.0,0.0,0.0,0.0
2007-09-21,0.0,0.37732231442727593,0.0,0.0,0.0,0.3630474455228673,0.0,0.0,0.0,0.0,0.25963024004985696,0.0,0.0,0.0,0.0
2007-09-28,0.023617880866294967,0.42451772798494464,0.0,0.17239432282300038,0.0,0.3175191363649455,0.0,0.0,0.0,0.0,0.06195093196081463,0.0,0.0,0.0,0.0
2007-10-05,0.022721978148486217,0.40962940869354086,0.0,0.16760785236143036,0.0,0.29887091322985365,0.0,0.0,0.0,0.0,0.10116984756668887,0.0,0.0,0.0,0.0
2007-10-12,0.0,0.22822274939928733,0.0,0.0,0.0,0.23591298428692276,0.0,0.0,0.0,0.0,0.3057183515669505,0.0,0.0,0.2301459147468394,0.0
2007-10-19,0.0,0.22510775301424632,0.0,0.0,0.0,0.2333485397213722,0.0,0.0,0.0,0.0,0.29077599286511757,0.0,0.0,0.25076771439926393,0.0
2007-10-26,0.022455160286250206,0.25448861691735286,0.0,0.05806853492691357,0.0,0.28178971945555276,0.0,0.0,0.0,0.0,0.3831979684139307,0.0,0.0,0.0,0.0
2007-11-02,0.020089130320771746,0.27221667964119844,0.0,0.12301955929642061,0.0,0.28577706835568134,0.0,0.0,0.0,0.0,0.29889756238592785,0.0,0.0,0.0,0.0
2007-11-09,0.062421150120104595,0.2961279451102767,0.0,0.13056455235472422,0.0,0.3048770008198464,0.0,0.0,0.0,0.0,0.20600935159504816,0.0,0.0,0.0,0.0
2007-11-16,0.05594984534997226,0.2951067131673647,0.0,0.14944164542949953,0.0,0.2708450928961714,0.0,0.0,0.0,0.0,0.22865670315699202,0.0,0.0,0.0,0.0
2007-11-23,0.0,0.24977369710551614,0.0,0.160503402916228,0.0,0.2813486665680106,0.0,0.0,0.0,0.0,0.30837423341024517,0.0,0.0,0.0,0.0
2007-11-30,0.0,0.25543708016809924,0.0,0.16459121036891525,0.0,0.28965547784934675,0.0,0.0,0.0,0.0,0.2903162316136389,0.0,0.0,0.0,0.0
2007-12-07,0.0,0.26624180591887375,0.0,0.15450545929062903,0.0,0.26589168220109594,0.0,0.0,0.0,0.0,0.31336105258940117,0.0,0.0,0.0,0.0
2007-12-14,0.0,0.16232303030812495,0.0,0.13284714900470734,0.0,0.2993909071987772,0.0,0.0,0.0,0.0,0.4054389134883906,0.0,0.0,0.0,0.0
2007-12-21,0.0,0.20830792050739957,0.0,0.016931880456990973,0.0,0.26632539746025513,0.0,0.0,0.0,0.0,0.3599737722925058,0.0,0.0,0.14846102928284843,0.0
2007-12-28,0.0,0.07461846242474955,0.0,0.0,0.0,0.20048169799971244,0.0,0.0,0.0,0.0,0.36237937141197646,0.0,0.0,0.36252046816356154,0.0
2008-01-04,0.0,0.1389889836264673,0.0,0.0,0.0,0.23422417818759572,0.0,0.0,0.0,0.0,0.2786107639786432,0.0,0.0,0.3481760742072937,0.0
2008-01-11,0.0,0.12064334928370618,0.0,0.0,0.0,0.3234520809349157,0.0,0.0,0.0,0.0,0.37268853699093724,0.0,0.0,0.18321603279044102,0.0
2008-01-18,0.0,0.047942192395261665,0.0,0.0,0.0,0.21030927833563973,0.0,0.0,0.0,0.0,0.4233925150687983,0.0,0.0,0.3183560142003002,0.0
2008-01-25,0.0,0.21023975908510534,0.0,0.0,0.0,0.22718482357636807,0.0,0.0,0.0,0.0,0.5204470584587688,0.0,0.0,0.0421283588797578,0.0
2008-02-01,0.0,0.045051477659760794,0.0,0.0,0.0,0.17938682613023335,0.0,0.0,0.0,0.0,0.4694196462657135,0.0,0.0,0.3061420499442924,0.0
2008-02-08,0.0,0.0,0.0,0.0,0.0,0.17418238623567495,0.0,0.0,0.0,0.0,0.4210095469109787,0.0,0.0,0.4048080668533464,0.0
2008-02-15,0.0,0.0,0.0,0.0,0.0,0.19192506357694572,0.0,0.0,0.0,0.0,0.4579298446134282,0.0,0.0,0.35014509180962594,0.0
2008-02-22,0.0,0.0,0.0,0.0,0.0,0.08880325939750967,0.0,0.0,0.0,0.23031537186405726,0.2861195398688232,0.0,0.0,0.3947618288696099,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.04513654964408501,0.0,0.0,0.0,0.3315526138188411,0.2666593534859519,0.0,0.0,0.35665148305112215,0.0
2008-03-07,0.0,0.0,0.0,0.0,0.0,0.11527637151304257,0.0,0.0,0.0,0.11782539325217199,0.378407647639279,0.0,0.0,0.3884905875955065,0.0
2008-03-14,0.0,0.0,0.0,0.0,0.0,0.0506945991646929,0.0,0.0,0.0,0.34495140288236437,0.3069680559209512,0.0,0.0,0.2973859420319915,0.0
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.14452344980826926,0.0,0.0,0.0,0.19397985569561826,0.31771434902735923,0.0,0.0,0.34378234546875325,0.0
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.12635941848176618,0.0,0.0,0.0,0.1993971815131271,0.28515098391101196,0.0,0.0,0.3890924160940947,0.0
2008-04-04,0.0,0.0,0.0,0.0,0.0,0.08625428894539046,0.0,0.0,0.0,0.2611391847345739,0.274050877829291,0.0,0.0,0.3785556484907447,0.0
2008-04-11,0.0,0.0,0.0,0.0,0.0,0.04634694609800387,0.0,0.0,0.0,0.3217763000896606,0.26378982171791887,0.0,0.0,0.36808693209441673,0.0
2008-04-18,0.0,0.0,0.0,0.0,0.0,0.009817996363045582,0.0,0.0,0.0,0.35304823043180744,0.2549698629650902,0.0,0.0,0.38216391024005664,0.0
2008-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04480198456196841,0.0,0.26920020742590406,0.26650859256653286,0.0,0.0,0.41948921544559464,0.0
2008-05-02,0.0,0.0,0.0,0.0,0.0,0.032748223143314686,0.0,0.0,0.0,0.2735085350544936,0.25187140494608823,0.0,0.0,0.44187183685610354,0.0
