Date,pct_above_50d_ma,pct_above_100d_ma,pct_above_200d_ma,pct_positive_13w_return,pct_positive_26w_return,pct_near_52w_high,equal_weight_stock_return,stock_count_available,median_stock_13w_return,median_stock_26w_return,diagnostic_label
2013-06-07,0.6496674057649667,0.7827050997782705,0.9046563192904656,0.7827050997782705,0.9223946784922394,0.5986696230598669,0.004709850156511326,451,0.05228500627264854,0.18457324510441864,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-06-14,0.5764966740576497,0.7317073170731707,0.8802660753880266,0.729490022172949,0.917960088691796,0.5343680709534369,-0.008313714389405025,451,0.04037062958249227,0.18116807730373674,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-06-21,0.3509933774834437,0.5562913907284768,0.7858719646799117,0.58719646799117,0.8631346578366446,0.3620309050772627,-0.022482908769863683,453,0.020488286171692294,0.1386687015361474,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-06-28,0.4801762114537445,0.6123348017621145,0.8436123348017621,0.6013215859030837,0.8986784140969163,0.47577092511013214,0.016360913630640763,454,0.025018025131605115,0.17554633136468212,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-07-05,0.5903083700440529,0.6894273127753304,0.8392070484581498,0.7026431718061674,0.8546255506607929,0.5550660792951542,0.015477408678262364,454,0.06663659454489901,0.14438716442091837,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-07-12,0.8149779735682819,0.8392070484581498,0.9118942731277533,0.7533039647577092,0.8942731277533039,0.7180616740088106,0.03320708706785523,454,0.06397752144981872,0.17308044866051953,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-07-19,0.8436123348017621,0.8612334801762115,0.9096916299559471,0.8414096916299559,0.8832599118942731,0.7466960352422908,0.00912417746854208,454,0.10044716394400877,0.16576014191684507,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-07-26,0.7907488986784141,0.8171806167400881,0.9030837004405287,0.7797356828193832,0.8568281938325991,0.7180616740088106,-0.0025719909816775167,454,0.07644402638331915,0.14775207268300483,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-08-02,0.8237885462555066,0.8348017621145375,0.8832599118942731,0.7577092511013216,0.8678414096916299,0.73568281938326,0.014906505341994671,454,0.07195070027578465,0.15769021189232058,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-08-09,0.762114537444934,0.7863436123348018,0.8832599118942731,0.7026431718061674,0.8502202643171806,0.6762114537444934,-0.005293347167329453,454,0.045543345113554734,0.13768254599904095,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-08-16,0.5286343612334802,0.6255506607929515,0.8061674008810573,0.5242290748898678,0.8039647577092511,0.47577092511013214,-0.022703104702967204,454,0.006263388759789157,0.10850290277184493,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-08-23,0.5837004405286343,0.6651982378854625,0.8215859030837004,0.6101321585903083,0.8215859030837004,0.526431718061674,0.010911052343714553,454,0.028328655848066875,0.12769947388117497,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-08-30,0.34140969162995594,0.5198237885462555,0.7599118942731278,0.5682819383259912,0.7819383259911894,0.33259911894273125,-0.020308461371634307,454,0.013912644630699411,0.09110942489732166,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-09-06,0.473568281938326,0.5991189427312775,0.762114537444934,0.6057268722466961,0.748898678414097,0.4647577092511013,0.01580833593423107,454,0.023373335049744925,0.07922498534699252,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-09-13,0.6629955947136564,0.7004405286343612,0.8039647577092511,0.7202643171806168,0.775330396475771,0.5969162995594713,0.024495285621424168,454,0.05457301656144731,0.0977218118741856,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-09-20,0.751101321585903,0.775330396475771,0.8480176211453745,0.8854625550660793,0.8083700440528634,0.6497797356828194,0.01650289807947167,454,0.09788501041188713,0.11893624841948114,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-09-27,0.6541850220264317,0.6872246696035242,0.801762114537445,0.7709251101321586,0.762114537444934,0.5947136563876652,-0.0059757364397944384,454,0.07132703210870528,0.10228909684295673,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-10-04,0.6365638766519823,0.6916299559471366,0.7775330396475771,0.7400881057268722,0.7687224669603524,0.6013215859030837,0.004012318486914858,454,0.05417348783738052,0.13111804682032802,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-10-11,0.7973568281938326,0.76431718061674,0.8193832599118943,0.6409691629955947,0.7422907488986784,0.6211453744493393,0.0075354138305396695,454,0.027775263813377138,0.10770726084780868,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-10-18,0.8615384615384616,0.8417582417582418,0.8593406593406593,0.701098901098901,0.810989010989011,0.7032967032967034,0.02402886303193098,455,0.045098901466134045,0.16384354969424397,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-10-25,0.8593406593406593,0.843956043956044,0.8681318681318682,0.7538461538461538,0.8153846153846154,0.7230769230769231,0.010062680334402125,455,0.06063326292433724,0.1481080107818371,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-11-01,0.8065934065934066,0.8219780219780219,0.843956043956044,0.6989010989010989,0.789010989010989,0.6813186813186813,-0.0016707488580512376,455,0.04440276069029625,0.12124736023338722,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-11-08,0.7736263736263737,0.810989010989011,0.8461538461538461,0.734065934065934,0.7714285714285715,0.6703296703296703,0.0017068296752247875,455,0.05438762220599003,0.10737101395750615,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-11-15,0.8351648351648352,0.8593406593406593,0.8593406593406593,0.8791208791208791,0.756043956043956,0.7230769230769231,0.018499069896414474,455,0.09846137573348512,0.10249470592173826,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-11-22,0.7763157894736842,0.8223684210526315,0.8355263157894737,0.8486842105263158,0.8004385964912281,0.7017543859649122,0.00038568164180189003,456,0.0919073380159704,0.12777354715231581,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-11-29,0.7631578947368421,0.8135964912280702,0.831140350877193,0.8881578947368421,0.8333333333333334,0.6951754385964912,0.0015235310917428987,456,0.11648427551241436,0.136119364609665,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-12-06,0.75,0.8201754385964912,0.8245614035087719,0.8837719298245614,0.8245614035087719,0.6754385964912281,0.0011905937399141297,456,0.0992479478432785,0.12621510590903018,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-12-13,0.5754923413566739,0.7242888402625821,0.7811816192560175,0.7636761487964989,0.8008752735229759,0.562363238512035,-0.014172119203095771,457,0.055792220764919076,0.1183152622316157,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-12-20,0.7199124726477024,0.8052516411378556,0.8183807439824945,0.7921225382932167,0.888402625820569,0.687089715536105,0.025978110553619087,457,0.06527602902145391,0.17663999208759407,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2013-12-27,0.774617067833698,0.8468271334792122,0.8402625820568927,0.824945295404814,0.87527352297593,0.7242888402625821,0.011813993910147936,457,0.09335234032440376,0.17737581232878508,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-01-03,0.7352297592997812,0.8205689277899344,0.8140043763676149,0.8358862144420132,0.8533916849015317,0.6827133479212254,-0.002529348871257695,457,0.08833041555327359,0.14266485101612947,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-01-10,0.7811816192560175,0.8336980306345733,0.8468271334792122,0.8227571115973742,0.7986870897155361,0.7024070021881839,0.01352938386252043,457,0.08965630608771147,0.12138022805919646,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-01-17,0.7177242888402626,0.824945295404814,0.8315098468271335,0.737417943107221,0.7680525164113785,0.649890590809628,0.00041460838126130466,457,0.06340424931076472,0.11143090777807196,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-01-24,0.4726477024070022,0.6455142231947484,0.7636761487964989,0.6083150984682714,0.7571115973741794,0.4223194748358862,-0.02402327893592585,457,0.025605364690544086,0.08203607967032678,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-01-31,0.48577680525164113,0.6301969365426696,0.7855579868708972,0.612691466083151,0.7199124726477024,0.42669584245076586,0.004188153835096502,457,0.023184684546901924,0.06709414677833858,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-02-07,0.5098468271334792,0.6345733041575492,0.774617067833698,0.6367614879649891,0.7614879649890591,0.4726477024070022,0.006921146417359851,457,0.02669942568753747,0.08371663359568893,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-02-14,0.6849015317286652,0.7439824945295405,0.8402625820568927,0.6761487964989059,0.8840262582056893,0.5951859956236324,0.02646069856595298,457,0.04125486176662618,0.14061439884522298,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-02-21,0.6805251641137856,0.7308533916849015,0.838074398249453,0.6783369803063457,0.862144420131291,0.6039387308533917,0.006363031882207323,457,0.04592976945637772,0.13410213125679138,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-02-28,0.75054704595186,0.7768052516411379,0.8665207877461707,0.7199124726477024,0.9190371991247265,0.649890590809628,0.012739505412582933,457,0.061062430187808325,0.17054266967173304,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-03-07,0.8096280087527352,0.8074398249452954,0.8599562363238512,0.7614879649890591,0.9102844638949672,0.6958424507658644,0.010490970764303382,457,0.066691631333049,0.17118439761963178,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-03-14,0.6761487964989059,0.7199124726477024,0.8205689277899344,0.7614879649890591,0.849015317286652,0.5798687089715536,-0.017392648571681858,457,0.06956307673944995,0.12749799061601097,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-03-21,0.7527352297592997,0.7592997811816192,0.8577680525164114,0.7111597374179431,0.8358862144420132,0.5995623632385121,0.010482544096088616,457,0.05574471533968128,0.1243409464087718,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-03-28,0.6586433260393874,0.6849015317286652,0.8424507658643327,0.6323851203501094,0.8402625820568927,0.5185995623632386,-0.01086844058134181,457,0.030703079202468064,0.11972017062539109,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-04-04,0.6958424507658644,0.7089715536105032,0.8533916849015317,0.6542669584245077,0.8665207877461707,0.5557986870897156,0.0057697281352259025,457,0.0379284737326564,0.13044549406694295,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-04-11,0.36542669584245074,0.4814004376367615,0.7396061269146609,0.47921225382932164,0.7768052516411379,0.3172866520787746,-0.030621395376556514,457,-0.008002120476894303,0.08336636453262825,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-04-18,0.5361050328227571,0.6477024070021882,0.8227571115973742,0.6017505470459519,0.8008752735229759,0.47045951859956237,0.026191436699597538,457,0.020702522831280712,0.08192290463447627,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-04-25,0.5120350109409191,0.6039387308533917,0.8008752735229759,0.7067833698030634,0.75054704595186,0.4638949671772429,-0.0021798585322874626,457,0.05003657816856366,0.06912412363029885,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-02,0.5851528384279476,0.6572052401746725,0.8078602620087336,0.75764192139738,0.7707423580786026,0.5152838427947598,0.009560879755599903,458,0.06006818191506147,0.08720464000485872,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-09,0.5589519650655022,0.6462882096069869,0.8144104803493449,0.7270742358078602,0.7620087336244541,0.5305676855895196,-0.002906271182031801,458,0.05344632887769585,0.08151828614907464,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-16,0.5458515283842795,0.631004366812227,0.8056768558951966,0.6375545851528385,0.7117903930131004,0.5349344978165939,0.0012672706244726956,458,0.023973033721512493,0.06534162300481783,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-23,0.6637554585152838,0.7052401746724891,0.8362445414847162,0.665938864628821,0.7467248908296943,0.5720524017467249,0.013878362310241425,458,0.0286842454640428,0.07387825142595039,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-30,0.7663755458515283,0.7685589519650655,0.851528384279476,0.6397379912663755,0.7860262008733624,0.6200873362445415,0.011591349580322262,458,0.030369602593107725,0.08346012538119996,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-06,0.8823529411764706,0.8453159041394336,0.8888888888888888,0.6710239651416122,0.8278867102396514,0.7189542483660131,0.018193101845957942,459,0.037939017654471385,0.09831703278570803,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-13,0.7930283224400871,0.7821350762527233,0.869281045751634,0.7233115468409586,0.8496732026143791,0.6557734204793029,-0.006891258934519974,459,0.046643981405480206,0.10941612856446437,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-20,0.8845315904139434,0.8366013071895425,0.8736383442265795,0.7276688453159041,0.8300653594771242,0.7145969498910676,0.016378562314006556,459,0.049732896900523293,0.09812964497000798,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-27,0.8148148148148148,0.8213507625272332,0.8518518518518519,0.7952069716775599,0.7843137254901961,0.7037037037037037,-2.5837533841512018e-06,459,0.05678144621799297,0.0809670221742127,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-04,0.8540305010893247,0.8714596949891068,0.8976034858387799,0.8322440087145969,0.8366013071895425,0.7429193899782135,0.012032408557841816,459,0.057356491049493474,0.09664527266854384,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-11,0.7581699346405228,0.7734204793028322,0.8344226579520697,0.8823529411764706,0.7516339869281046,0.6666666666666666,-0.014067285750403943,459,0.07941569031972295,0.07095348322706263,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-18,0.7080610021786492,0.7603485838779956,0.8322440087145969,0.8169934640522876,0.7668845315904139,0.6775599128540305,0.002842255367905521,459,0.054140203097198025,0.07475831083458173,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-25,0.6427015250544662,0.7254901960784313,0.8148148148148148,0.7821350762527233,0.8431372549019608,0.6143790849673203,0.0012279739297668298,459,0.05685283926041129,0.10485304093068804,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-01,0.31521739130434784,0.532608695652174,0.6891304347826087,0.6065217391304348,0.7608695652173914,0.3760869565217391,-0.024431982977184154,460,0.02072719455308558,0.07658554671655837,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-08,0.36086956521739133,0.5521739130434783,0.7108695652173913,0.6391304347826087,0.7782608695652173,0.4152173913043478,0.0068293442784509665,460,0.02496842473086036,0.07337748241366082,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-15,0.4956521739130435,0.6521739130434783,0.741304347826087,0.7347826086956522,0.7217391304347827,0.532608695652174,0.014915137179461628,460,0.03919959705936815,0.05971631532561661,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-22,0.6760869565217391,0.7652173913043478,0.8239130434782609,0.7739130434782608,0.7695652173913043,0.6217391304347826,0.018920467672824643,460,0.04563925467319774,0.07256533547307376,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-29,0.741304347826087,0.7869565217391304,0.841304347826087,0.7304347826086957,0.7478260869565218,0.65,0.008174696963503727,460,0.04113217338267994,0.07144062112825877,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-05,0.7695652173913043,0.7934782608695652,0.8456521739130435,0.6847826086956522,0.7304347826086957,0.6978260869565217,0.00518585092996209,460,0.03361547856442093,0.06982014250900659,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-12,0.5956521739130435,0.6434782608695652,0.7891304347826087,0.6195652173913043,0.7608695652173914,0.5739130434782609,-0.010737168074662221,460,0.02390835204504027,0.06780017540018823,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-19,0.6630434782608695,0.6760869565217391,0.7956521739130434,0.5608695652173913,0.7478260869565218,0.6086956521739131,0.007061806567464066,460,0.018146353461041986,0.06915179865286114,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-26,0.45770065075921906,0.5422993492407809,0.7006507592190889,0.5054229934924078,0.7505422993492408,0.4793926247288503,-0.016129544498752167,461,0.0011195962531571624,0.0561406309712742,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-03,0.46637744034707157,0.5227765726681128,0.6724511930585684,0.4642082429501085,0.6876355748373102,0.4642082429501085,-0.006026133769245881,461,-0.007190300457905807,0.04445053715243996,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-10,0.24511930585683298,0.3318872017353579,0.5032537960954447,0.3644251626898048,0.665943600867679,0.24945770065075923,-0.03718171677244737,461,-0.027628830342024013,0.047052298206701204,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-17,0.227765726681128,0.3362255965292842,0.47288503253796094,0.35357917570498915,0.5813449023861171,0.2472885032537961,0.003121565336557526,461,-0.032144150159847396,0.024271405335984708,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-24,0.5822510822510822,0.5844155844155844,0.6774891774891775,0.538961038961039,0.7121212121212122,0.4805194805194805,0.04602179844320082,462,0.015024441135447653,0.06953006287237873,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-31,0.7965367965367965,0.7489177489177489,0.7770562770562771,0.7965367965367965,0.7683982683982684,0.6536796536796536,0.031059581509625362,462,0.07210218346503527,0.09126332197336284,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-07,0.8333333333333334,0.7922077922077922,0.8008658008658008,0.8095238095238095,0.803030303030303,0.6904761904761905,0.008971709624305668,462,0.07655407618356502,0.10393641403176157,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-14,0.854978354978355,0.8051948051948052,0.7922077922077922,0.7922077922077922,0.8073593073593074,0.6948051948051948,0.004130799892473132,462,0.0638036351642921,0.10671260610030375,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-21,0.9112554112554112,0.854978354978355,0.8354978354978355,0.7640692640692641,0.8181818181818182,0.7445887445887446,0.013006270210582068,462,0.05623047416575422,0.11201525122150824,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-28,0.8917748917748918,0.841991341991342,0.8138528138528138,0.7662337662337663,0.7943722943722944,0.7424242424242424,0.007114811817255139,462,0.061566201943032084,0.11329683994055573,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-05,0.8766233766233766,0.8571428571428571,0.8333333333333334,0.7727272727272727,0.7597402597402597,0.7532467532467533,0.005735017895317691,462,0.06110165814638202,0.10047896946886659,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-12,0.7186147186147186,0.7251082251082251,0.7402597402597403,0.670995670995671,0.7186147186147186,0.5562770562770563,-0.030478062719477124,462,0.04626197996344983,0.08329868558167086,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-19,0.8528138528138528,0.8398268398268398,0.8073593073593074,0.7619047619047619,0.7380952380952381,0.7316017316017316,0.03366553450816694,462,0.07382416046768969,0.09731013410187139,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-26,0.8787878787878788,0.8593073593073594,0.829004329004329,0.8593073593073594,0.79004329004329,0.7640692640692641,0.012006565679239169,462,0.09792472243580463,0.11165950135452984,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-02,0.7727272727272727,0.8268398268398268,0.8095238095238095,0.8268398268398268,0.7316017316017316,0.7012987012987013,-0.013122368724953247,462,0.09090783411103542,0.08633746026300226,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-09,0.6103896103896104,0.7662337662337663,0.7575757575757576,0.8636363636363636,0.7380952380952381,0.6125541125541125,-0.002418360174598597,462,0.12335862827170652,0.09992214942041788,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-16,0.4935064935064935,0.670995670995671,0.7186147186147186,0.8484848484848485,0.6904761904761905,0.5043290043290043,-0.009624298800118522,462,0.11546445652433879,0.08419985499594773,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-23,0.6147186147186147,0.7229437229437229,0.7554112554112554,0.7770562770562771,0.7445887445887446,0.5952380952380952,0.017793702985145186,462,0.08125038663699313,0.09663515844799941,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-30,0.4155844155844156,0.6017316017316018,0.683982683982684,0.5995670995670995,0.7380952380952381,0.44155844155844154,-0.02084391178818222,462,0.025273809061360897,0.09281209916409228,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-06,0.6536796536796536,0.7402597402597403,0.7792207792207793,0.6861471861471862,0.7922077922077922,0.5541125541125541,0.029039726389621347,462,0.04567785351086662,0.12199098406570408,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-13,0.7294372294372294,0.8073593073593074,0.8333333333333334,0.7402597402597403,0.8181818181818182,0.6060606060606061,0.021264288323968344,462,0.05726132694018171,0.12682093638728853,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-20,0.8051948051948052,0.8246753246753247,0.8463203463203464,0.7251082251082251,0.7922077922077922,0.645021645021645,0.01042372275998002,462,0.05674881253869701,0.11564510445512544,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-27,0.7316017316017316,0.7835497835497836,0.8333333333333334,0.6926406926406926,0.7727272727272727,0.6103896103896104,-0.003353967637550651,462,0.039008061667140326,0.10881629745359744,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-06,0.6168831168831169,0.6645021645021645,0.7554112554112554,0.5887445887445888,0.7402597402597403,0.5281385281385281,-0.014260996414081899,462,0.01735537543749832,0.07923146298205819,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-13,0.5692640692640693,0.645021645021645,0.7380952380952381,0.7337662337662337,0.7467532467532467,0.5173160173160173,-0.001649057257717513,462,0.04771110241650933,0.09991992520785542,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-20,0.7619047619047619,0.7445887445887446,0.8095238095238095,0.70995670995671,0.7748917748917749,0.6363636363636364,0.03024918221136648,462,0.045093452290497105,0.12133537409970208,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-27,0.5735930735930735,0.6385281385281385,0.7337662337662337,0.5606060606060606,0.7575757575757576,0.5064935064935064,-0.020984520223193526,462,0.014356865788109463,0.11994655833514023,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-03,0.5961123110151187,0.6803455723542117,0.7537796976241901,0.6414686825053996,0.7883369330453563,0.5161987041036717,0.005257227467725626,463,0.03292425196016702,0.12230039465107856,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-10,0.6673866090712743,0.7386609071274298,0.7818574514038877,0.7170626349892009,0.8876889848812095,0.5550755939524838,0.013380415421397666,463,0.0480897742155908,0.15911231598632702,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-17,0.4535637149028078,0.6241900647948164,0.7688984881209503,0.693304535637149,0.8790496760259179,0.46436285097192226,-0.008322156445798675,463,0.050954386322878964,0.148698828416445,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-24,0.6090712742980562,0.7062634989200864,0.8012958963282938,0.6803455723542117,0.8466522678185745,0.5183585313174947,0.014310678250701958,463,0.04521556685626582,0.11101432549106705,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-01,0.509719222462203,0.6328293736501079,0.7840172786177105,0.7537796976241901,0.7451403887688985,0.4449244060475162,-0.008838766383840329,463,0.06337513814135542,0.07034465304514004,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-08,0.5745140388768899,0.6760259179265659,0.7645788336933045,0.6652267818574514,0.7257019438444925,0.509719222462203,0.005106669451758355,463,0.03431739680761492,0.06714537932502951,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-15,0.6479481641468683,0.6781857451403888,0.796976241900648,0.6047516198704104,0.7516198704103672,0.5334773218142549,0.007356867576569411,463,0.02121795608635446,0.07287044244551266,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-22,0.6414686825053996,0.6803455723542117,0.7861771058315334,0.5853131749460043,0.7105831533477321,0.5442764578833693,0.003479880864970457,463,0.01600017434764356,0.06125928201448605,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-29,0.5269978401727862,0.5982721382289417,0.7386609071274298,0.5399568034557235,0.6501079913606912,0.4708423326133909,-0.007580819659230269,463,0.008365169263116035,0.0422311653411972,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-05,0.468682505399568,0.5464362850971922,0.67170626349892,0.5896328293736501,0.6241900647948164,0.4557235421166307,-0.0038950789337628237,463,0.016377981767219052,0.03803788032413802,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-12,0.4924406047516199,0.5593952483801296,0.67170626349892,0.6047516198704104,0.734341252699784,0.4557235421166307,0.0019352855855936638,463,0.02322977680445737,0.07120643219304434,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-19,0.5896328293736501,0.593952483801296,0.6868250539956804,0.5161987041036717,0.6609071274298056,0.5010799136069114,0.010470197463878912,463,0.003908748268897866,0.05254904513469749,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-26,0.5010799136069114,0.5334773218142549,0.6760259179265659,0.572354211663067,0.5982721382289417,0.4557235421166307,-0.006698306206431287,463,0.0140132892247945,0.030345008809858243,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-03,0.38444924406047515,0.46436285097192226,0.6069114470842333,0.4838012958963283,0.6047516198704104,0.4038876889848812,-0.011364760528590652,463,-0.004520123631860051,0.033765113001460345,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-10,0.45161290322580644,0.4774193548387097,0.6021505376344086,0.44946236559139785,0.6086021505376344,0.410752688172043,0.0005995379723236718,465,-0.011176239175681224,0.03755799045841113,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-17,0.5741935483870968,0.5741935483870968,0.6408602150537634,0.5720430107526882,0.6451612903225806,0.4774193548387097,0.014242802693861337,465,0.01665786176756101,0.06578416265272047,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-24,0.43776824034334766,0.45278969957081544,0.5665236051502146,0.4291845493562232,0.575107296137339,0.40772532188841204,-0.01793375296938924,466,-0.015506340095911009,0.028088717837281618,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-31,0.5858369098712446,0.5772532188841202,0.6416309012875536,0.575107296137339,0.6824034334763949,0.4570815450643777,0.018965505896606984,466,0.015831108358844048,0.07977081979508283,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-08-07,0.5407725321888412,0.5622317596566524,0.6373390557939914,0.5515021459227468,0.6072961373390557,0.44206008583690987,-0.005817223994612519,466,0.014745130802569006,0.044154461368537845,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
