Date,communication_services_pct_above_200d_ma,communication_services_pct_positive_13w_return,consumer_discretionary_pct_above_200d_ma,consumer_discretionary_pct_positive_13w_return,consumer_staples_pct_above_200d_ma,consumer_staples_pct_positive_13w_return,energy_pct_above_200d_ma,energy_pct_positive_13w_return,financials_pct_above_200d_ma,financials_pct_positive_13w_return,health_care_pct_above_200d_ma,health_care_pct_positive_13w_return,industrials_pct_above_200d_ma,industrials_pct_positive_13w_return,information_technology_pct_above_200d_ma,information_technology_pct_positive_13w_return,materials_pct_above_200d_ma,materials_pct_positive_13w_return,real_estate_pct_above_200d_ma,real_estate_pct_positive_13w_return,utilities_pct_above_200d_ma,utilities_pct_positive_13w_return,diagnostic_label
2011-11-04,0.5882352941176471,0.7058823529411765,0.6904761904761905,0.8571428571428571,0.7352941176470589,0.8235294117647058,0.5,0.6666666666666666,0.3188405797101449,0.6521739130434783,0.36538461538461536,0.6153846153846154,0.34782608695652173,0.8405797101449275,0.5535714285714286,0.8571428571428571,0.34782608695652173,0.6521739130434783,0.6551724137931034,0.8620689655172413,0.896551724137931,0.9310344827586207,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-11-11,0.5294117647058824,0.7647058823529411,0.7380952380952381,0.8571428571428571,0.7941176470588235,0.9117647058823529,0.5,0.8333333333333334,0.3333333333333333,0.8695652173913043,0.4423076923076923,0.6538461538461539,0.37681159420289856,0.9130434782608695,0.5357142857142857,0.8214285714285714,0.30434782608695654,0.6521739130434783,0.6206896551724138,0.7241379310344828,0.896551724137931,0.9655172413793104,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-11-18,0.35294117647058826,0.8235294117647058,0.6046511627906976,0.9069767441860465,0.7352941176470589,0.9411764705882353,0.2777777777777778,0.7222222222222222,0.2463768115942029,0.8405797101449275,0.28846153846153844,0.6346153846153846,0.2753623188405797,0.9130434782608695,0.35714285714285715,0.9107142857142857,0.21739130434782608,0.7391304347826086,0.4482758620689655,0.6551724137931034,0.896551724137931,0.9310344827586207,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-11-25,0.17647058823529413,0.5882352941176471,0.46511627906976744,0.6511627906976745,0.5294117647058824,0.6764705882352942,0.2777777777777778,0.5,0.13043478260869565,0.4492753623188406,0.17307692307692307,0.40384615384615385,0.11594202898550725,0.5942028985507246,0.21428571428571427,0.5892857142857143,0.13043478260869565,0.391304347826087,0.27586206896551724,0.41379310344827586,0.6896551724137931,0.7586206896551724,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-12-02,0.47058823529411764,0.8235294117647058,0.627906976744186,0.7906976744186046,0.7647058823529411,0.8235294117647058,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.8260869565217391,0.3269230769230769,0.5961538461538461,0.463768115942029,0.927536231884058,0.4107142857142857,0.8392857142857143,0.34782608695652173,0.6956521739130435,0.4827586206896552,0.5862068965517241,0.896551724137931,0.8620689655172413,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-12-09,0.5882352941176471,0.8235294117647058,0.6744186046511628,0.7906976744186046,0.8235294117647058,0.8823529411764706,0.5555555555555556,0.6666666666666666,0.36231884057971014,0.927536231884058,0.3076923076923077,0.6346153846153846,0.4927536231884058,0.927536231884058,0.48214285714285715,0.875,0.34782608695652173,0.7391304347826086,0.5517241379310345,0.6551724137931034,0.8620689655172413,0.896551724137931,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-12-16,0.29411764705882354,0.6470588235294118,0.5348837209302325,0.5581395348837209,0.8529411764705882,0.7941176470588235,0.3333333333333333,0.5,0.2463768115942029,0.6231884057971014,0.28846153846153844,0.40384615384615385,0.4057971014492754,0.6956521739130435,0.375,0.5714285714285714,0.30434782608695654,0.6521739130434783,0.5862068965517241,0.4482758620689655,0.8620689655172413,0.7586206896551724,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-12-23,0.5294117647058824,0.7647058823529411,0.5348837209302325,0.6511627906976745,0.9117647058823529,0.9705882352941176,0.5,1.0,0.43478260869565216,0.8985507246376812,0.36538461538461536,0.7115384615384616,0.5217391304347826,0.9710144927536232,0.44642857142857145,0.8035714285714286,0.43478260869565216,0.8260869565217391,0.6896551724137931,1.0,0.9310344827586207,0.8620689655172413,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2011-12-30,0.5882352941176471,0.8235294117647058,0.5813953488372093,0.8604651162790697,0.9117647058823529,0.9705882352941176,0.3888888888888889,1.0,0.42028985507246375,0.9420289855072463,0.40384615384615385,0.75,0.4927536231884058,0.9565217391304348,0.4642857142857143,0.8571428571428571,0.43478260869565216,0.8695652173913043,0.7241379310344828,0.9655172413793104,0.9655172413793104,0.8620689655172413,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-01-06,0.7058823529411765,0.8235294117647058,0.6046511627906976,0.7674418604651163,0.8529411764705882,0.8823529411764706,0.5555555555555556,1.0,0.5217391304347826,0.9420289855072463,0.4423076923076923,0.8269230769230769,0.5652173913043478,0.927536231884058,0.4642857142857143,0.8214285714285714,0.5652173913043478,0.9130434782608695,0.7586206896551724,1.0,0.8620689655172413,0.7931034482758621,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-01-13,0.7058823529411765,0.7058823529411765,0.6511627906976745,0.6976744186046512,0.8529411764705882,0.7941176470588235,0.5,0.6666666666666666,0.6376811594202898,0.8695652173913043,0.5192307692307693,0.75,0.782608695652174,0.927536231884058,0.5178571428571429,0.6428571428571429,0.7391304347826086,0.8695652173913043,0.6896551724137931,0.9310344827586207,0.8275862068965517,0.7241379310344828,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-01-20,0.7058823529411765,0.5882352941176471,0.7209302325581395,0.7209302325581395,0.9117647058823529,0.8235294117647058,0.5555555555555556,0.7222222222222222,0.7391304347826086,0.855072463768116,0.6730769230769231,0.8461538461538461,0.8260869565217391,0.9420289855072463,0.7678571428571429,0.8392857142857143,0.7391304347826086,0.8695652173913043,0.896551724137931,0.9310344827586207,0.7241379310344828,0.6551724137931034,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-01-27,0.7647058823529411,0.5294117647058824,0.7209302325581395,0.6511627906976745,0.9117647058823529,0.7352941176470589,0.5555555555555556,0.5555555555555556,0.7536231884057971,0.5797101449275363,0.7115384615384616,0.7884615384615384,0.8840579710144928,0.8405797101449275,0.8392857142857143,0.6964285714285714,0.8260869565217391,0.8260869565217391,0.9310344827586207,0.9655172413793104,0.7586206896551724,0.6551724137931034,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-02-03,0.8235294117647058,0.8823529411764706,0.813953488372093,0.7441860465116279,0.9117647058823529,0.8823529411764706,0.6666666666666666,0.6111111111111112,0.9130434782608695,0.9130434782608695,0.8076923076923077,0.9230769230769231,0.9420289855072463,0.9710144927536232,0.875,0.8928571428571429,0.8260869565217391,0.8695652173913043,0.9655172413793104,0.9655172413793104,0.8275862068965517,0.6896551724137931,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-02-10,0.8235294117647058,0.7647058823529411,0.813953488372093,0.7674418604651163,0.9411764705882353,0.8235294117647058,0.7777777777777778,0.7222222222222222,0.927536231884058,0.9130434782608695,0.7884615384615384,0.8461538461538461,0.927536231884058,0.9130434782608695,0.8947368421052632,0.8421052631578947,0.8260869565217391,0.9130434782608695,0.896551724137931,0.9655172413793104,0.8275862068965517,0.6551724137931034,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-02-17,0.8235294117647058,0.9411764705882353,0.813953488372093,0.8604651162790697,0.9411764705882353,0.8529411764705882,0.8333333333333334,0.8888888888888888,0.927536231884058,0.9710144927536232,0.7692307692307693,0.9423076923076923,0.8985507246376812,0.9565217391304348,0.9298245614035088,0.9298245614035088,0.782608695652174,0.9565217391304348,0.9655172413793104,0.9655172413793104,0.8275862068965517,0.7241379310344828,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-02-24,0.8235294117647058,0.9411764705882353,0.7906976744186046,0.8837209302325582,0.9117647058823529,0.9705882352941176,0.8333333333333334,0.9444444444444444,0.9565217391304348,1.0,0.8269230769230769,1.0,0.8840579710144928,0.9855072463768116,0.8947368421052632,0.9473684210526315,0.9565217391304348,0.9565217391304348,0.9655172413793104,1.0,0.8275862068965517,0.8620689655172413,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-03-02,0.7058823529411765,0.8823529411764706,0.813953488372093,0.8372093023255814,0.9117647058823529,0.8235294117647058,0.8333333333333334,0.8333333333333334,0.9710144927536232,0.9565217391304348,0.8076923076923077,0.9038461538461539,0.855072463768116,0.8985507246376812,0.8947368421052632,0.8771929824561403,0.8260869565217391,0.9565217391304348,0.9310344827586207,0.9655172413793104,0.8620689655172413,0.7241379310344828,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-03-09,0.7058823529411765,0.7647058823529411,0.7906976744186046,0.813953488372093,0.9411764705882353,0.8235294117647058,0.8333333333333334,0.8888888888888888,0.9710144927536232,0.9420289855072463,0.8269230769230769,0.9615384615384616,0.8695652173913043,0.8695652173913043,0.9298245614035088,0.8771929824561403,0.782608695652174,0.9130434782608695,0.9655172413793104,0.9310344827586207,0.8620689655172413,0.6551724137931034,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-03-16,0.7058823529411765,0.7647058823529411,0.8372093023255814,0.9069767441860465,1.0,0.9411764705882353,0.8333333333333334,0.9444444444444444,0.9855072463768116,0.9710144927536232,0.8846153846153846,0.9807692307692307,0.8985507246376812,0.8985507246376812,0.9122807017543859,0.9473684210526315,0.8695652173913043,0.9565217391304348,0.9655172413793104,0.9655172413793104,0.8275862068965517,0.7241379310344828,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-03-23,0.7058823529411765,0.8235294117647058,0.8837209302325582,0.9302325581395349,1.0,0.7647058823529411,0.7222222222222222,0.7222222222222222,0.9855072463768116,0.927536231884058,0.8846153846153846,0.9038461538461539,0.8985507246376812,0.8695652173913043,0.8947368421052632,0.9473684210526315,0.8695652173913043,0.9565217391304348,0.9655172413793104,0.9310344827586207,0.8620689655172413,0.41379310344827586,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-03-30,0.7058823529411765,0.7058823529411765,0.8604651162790697,0.9069767441860465,1.0,0.9117647058823529,0.7222222222222222,0.7777777777777778,0.9855072463768116,0.9710144927536232,0.9230769230769231,0.9615384615384616,0.8985507246376812,0.8985507246376812,0.9122807017543859,0.9473684210526315,0.8695652173913043,0.9565217391304348,0.9655172413793104,0.9310344827586207,0.8620689655172413,0.4482758620689655,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-04-06,0.7058823529411765,0.6470588235294118,0.8604651162790697,0.9069767441860465,0.9705882352941176,0.8823529411764706,0.7222222222222222,0.6111111111111112,0.9710144927536232,0.927536231884058,0.8461538461538461,0.8846153846153846,0.9130434782608695,0.8405797101449275,0.9298245614035088,0.9473684210526315,0.8695652173913043,0.8695652173913043,0.9655172413793104,0.896551724137931,0.7931034482758621,0.5862068965517241,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-04-13,0.7058823529411765,0.6470588235294118,0.7906976744186046,0.8372093023255814,0.9117647058823529,0.7941176470588235,0.5789473684210527,0.5789473684210527,0.9420289855072463,0.8840579710144928,0.7692307692307693,0.7115384615384616,0.8840579710144928,0.6956521739130435,0.8596491228070176,0.9122807017543859,0.8695652173913043,0.782608695652174,0.9655172413793104,0.896551724137931,0.7241379310344828,0.4482758620689655,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-04-20,0.6470588235294118,0.7058823529411765,0.7906976744186046,0.8372093023255814,0.9117647058823529,0.7941176470588235,0.5789473684210527,0.5263157894736842,0.9420289855072463,0.7971014492753623,0.8461538461538461,0.7115384615384616,0.8840579710144928,0.6376811594202898,0.8070175438596491,0.7192982456140351,0.8260869565217391,0.6521739130434783,0.9655172413793104,0.9310344827586207,0.7931034482758621,0.7586206896551724,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-04-27,0.7058823529411765,0.6470588235294118,0.9069767441860465,0.8837209302325582,0.9411764705882353,0.7941176470588235,0.6842105263157895,0.631578947368421,0.9710144927536232,0.8985507246376812,0.9230769230769231,0.7115384615384616,0.8985507246376812,0.6666666666666666,0.8596491228070176,0.7368421052631579,0.8260869565217391,0.6956521739130435,1.0,0.9310344827586207,0.8275862068965517,0.8275862068965517,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-05-04,0.6470588235294118,0.5882352941176471,0.8604651162790697,0.813953488372093,0.9117647058823529,0.6176470588235294,0.47368421052631576,0.3684210526315789,0.8405797101449275,0.6521739130434783,0.8461538461538461,0.5961538461538461,0.8695652173913043,0.4057971014492754,0.7368421052631579,0.45614035087719296,0.782608695652174,0.391304347826087,1.0,0.8620689655172413,0.8620689655172413,0.7586206896551724,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-05-11,0.7058823529411765,0.47058823529411764,0.7674418604651163,0.7441860465116279,0.8823529411764706,0.7647058823529411,0.47368421052631576,0.3684210526315789,0.782608695652174,0.5652173913043478,0.9230769230769231,0.6346153846153846,0.8260869565217391,0.4782608695652174,0.6666666666666666,0.38596491228070173,0.7391304347826086,0.30434782608695654,1.0,0.9310344827586207,0.8620689655172413,0.8275862068965517,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-05-18,0.6666666666666666,0.3333333333333333,0.627906976744186,0.5116279069767442,0.7647058823529411,0.7058823529411765,0.3157894736842105,0.2631578947368421,0.5942028985507246,0.2898550724637681,0.6730769230769231,0.3269230769230769,0.6521739130434783,0.15942028985507245,0.40350877192982454,0.17543859649122806,0.4166666666666667,0.125,0.8620689655172413,0.5517241379310345,0.8275862068965517,0.6896551724137931,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-05-25,0.5555555555555556,0.3888888888888889,0.6976744186046512,0.627906976744186,0.7941176470588235,0.7352941176470589,0.3684210526315789,0.15789473684210525,0.6521739130434783,0.43478260869565216,0.8076923076923077,0.4423076923076923,0.7536231884057971,0.3188405797101449,0.5087719298245614,0.12280701754385964,0.5,0.16666666666666666,0.9310344827586207,0.7241379310344828,0.8275862068965517,0.8275862068965517,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-06-01,0.5,0.2777777777777778,0.627906976744186,0.4418604651162791,0.6470588235294118,0.5588235294117647,0.2631578947368421,0.05263157894736842,0.5072463768115942,0.21739130434782608,0.5769230769230769,0.34615384615384615,0.5942028985507246,0.2753623188405797,0.3508771929824561,0.08771929824561403,0.375,0.125,0.896551724137931,0.5862068965517241,0.7931034482758621,0.8275862068965517,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-06-08,0.5,0.3888888888888889,0.627906976744186,0.4186046511627907,0.7352941176470589,0.6470588235294118,0.42105263157894735,0.05263157894736842,0.6521739130434783,0.36231884057971014,0.7307692307692307,0.46153846153846156,0.6811594202898551,0.4057971014492754,0.49122807017543857,0.15789473684210525,0.5,0.20833333333333334,0.9655172413793104,0.8275862068965517,0.9310344827586207,0.8275862068965517,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-06-15,0.5,0.3888888888888889,0.6046511627906976,0.3023255813953488,0.6764705882352942,0.6176470588235294,0.47368421052631576,0.10526315789473684,0.7101449275362319,0.2608695652173913,0.7884615384615384,0.5192307692307693,0.6521739130434783,0.34782608695652173,0.49122807017543857,0.14035087719298245,0.4166666666666667,0.16666666666666666,0.9655172413793104,0.7586206896551724,0.9310344827586207,0.8275862068965517,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-06-22,0.5555555555555556,0.3333333333333333,0.6046511627906976,0.4186046511627907,0.7058823529411765,0.5588235294117647,0.47368421052631576,0.15789473684210525,0.6376811594202898,0.2608695652173913,0.8269230769230769,0.5384615384615384,0.6376811594202898,0.34782608695652173,0.47368421052631576,0.10526315789473684,0.4166666666666667,0.16666666666666666,0.9655172413793104,0.6896551724137931,0.896551724137931,0.8620689655172413,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-06-29,0.5555555555555556,0.3333333333333333,0.5581395348837209,0.32558139534883723,0.8235294117647058,0.6470588235294118,0.5789473684210527,0.21052631578947367,0.7681159420289855,0.30434782608695654,0.8461538461538461,0.5384615384615384,0.6956521739130435,0.42028985507246375,0.5344827586206896,0.10344827586206896,0.5833333333333334,0.16666666666666666,0.9655172413793104,0.8275862068965517,0.9310344827586207,0.896551724137931,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-07-06,0.5555555555555556,0.4444444444444444,0.5813953488372093,0.32558139534883723,0.7941176470588235,0.7058823529411765,0.5789473684210527,0.3157894736842105,0.7681159420289855,0.3188405797101449,0.8269230769230769,0.5576923076923077,0.6811594202898551,0.463768115942029,0.4827586206896552,0.10344827586206896,0.5416666666666666,0.25,0.9655172413793104,0.8620689655172413,0.9310344827586207,0.9310344827586207,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-07-13,0.4444444444444444,0.3888888888888889,0.5813953488372093,0.32558139534883723,0.7941176470588235,0.7352941176470589,0.5789473684210527,0.42105263157894735,0.7971014492753623,0.4782608695652174,0.8269230769230769,0.6153846153846154,0.6376811594202898,0.4927536231884058,0.3275862068965517,0.1206896551724138,0.5416666666666666,0.2916666666666667,0.9655172413793104,0.896551724137931,0.9310344827586207,1.0,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-07-20,0.6111111111111112,0.4444444444444444,0.5348837209302325,0.2558139534883721,0.8235294117647058,0.7058823529411765,0.5789473684210527,0.42105263157894735,0.6231884057971014,0.34782608695652173,0.7692307692307693,0.5961538461538461,0.6376811594202898,0.391304347826087,0.423728813559322,0.2033898305084746,0.5833333333333334,0.3333333333333333,0.9310344827586207,0.8620689655172413,0.9655172413793104,1.0,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-07-27,0.6666666666666666,0.5555555555555556,0.5813953488372093,0.27906976744186046,0.7647058823529411,0.7352941176470589,0.7368421052631579,0.5789473684210527,0.7391304347826086,0.3188405797101449,0.8269230769230769,0.5769230769230769,0.6956521739130435,0.34782608695652173,0.5254237288135594,0.2542372881355932,0.5416666666666666,0.2916666666666667,0.9310344827586207,0.8275862068965517,0.9655172413793104,0.9655172413793104,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-08-03,0.6666666666666666,0.6666666666666666,0.5348837209302325,0.37209302325581395,0.7647058823529411,0.7941176470588235,0.7894736842105263,0.7894736842105263,0.7101449275362319,0.391304347826087,0.6923076923076923,0.5576923076923077,0.6521739130434783,0.5072463768115942,0.559322033898305,0.4576271186440678,0.5,0.4583333333333333,0.9310344827586207,0.8620689655172413,0.9310344827586207,1.0,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-08-10,0.6666666666666666,0.6666666666666666,0.5348837209302325,0.37209302325581395,0.7941176470588235,0.6470588235294118,0.7894736842105263,0.7894736842105263,0.7971014492753623,0.6231884057971014,0.7884615384615384,0.6153846153846154,0.7536231884057971,0.6376811594202898,0.6779661016949152,0.6610169491525424,0.7916666666666666,0.75,1.0,0.6896551724137931,0.9310344827586207,0.9310344827586207,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-08-17,0.6666666666666666,0.7222222222222222,0.627906976744186,0.6511627906976745,0.8235294117647058,0.7941176470588235,0.7894736842105263,0.9473684210526315,0.8260869565217391,0.8985507246376812,0.75,0.7692307692307693,0.8405797101449275,0.9565217391304348,0.6949152542372882,0.847457627118644,0.7916666666666666,0.9583333333333334,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.9310344827586207,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-08-24,0.6666666666666666,0.6666666666666666,0.5813953488372093,0.4883720930232558,0.8529411764705882,0.7647058823529411,0.7894736842105263,1.0,0.8260869565217391,0.8840579710144928,0.8076923076923077,0.6730769230769231,0.7391304347826086,0.782608695652174,0.6440677966101694,0.7627118644067796,0.625,0.875,1.0,0.9310344827586207,0.9310344827586207,0.8275862068965517,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-08-31,0.7222222222222222,0.7222222222222222,0.5813953488372093,0.627906976744186,0.8235294117647058,0.8529411764705882,0.7368421052631579,1.0,0.8115942028985508,0.927536231884058,0.8269230769230769,0.8076923076923077,0.6811594202898551,0.9130434782608695,0.6271186440677966,0.847457627118644,0.5,0.8333333333333334,0.9655172413793104,1.0,0.896551724137931,0.7931034482758621,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-09-07,0.7222222222222222,0.7777777777777778,0.7209302325581395,0.6744186046511628,0.8823529411764706,0.7941176470588235,0.7894736842105263,1.0,0.9130434782608695,0.9130434782608695,0.8653846153846154,0.8269230769230769,0.7971014492753623,0.8985507246376812,0.6949152542372882,0.7966101694915254,0.7083333333333334,0.875,1.0,0.9655172413793104,0.896551724137931,0.6551724137931034,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-09-14,0.7222222222222222,0.8888888888888888,0.6976744186046512,0.8372093023255814,0.8823529411764706,0.7647058823529411,0.9473684210526315,0.9473684210526315,0.9565217391304348,0.9710144927536232,0.8461538461538461,0.7884615384615384,0.8405797101449275,0.8840579710144928,0.711864406779661,0.864406779661017,0.875,0.875,1.0,0.9655172413793104,0.896551724137931,0.3448275862068966,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-09-21,0.7222222222222222,0.8333333333333334,0.7674418604651163,0.7209302325581395,0.9117647058823529,0.8823529411764706,0.7894736842105263,0.9473684210526315,0.927536231884058,0.9420289855072463,0.9038461538461539,0.8269230769230769,0.7536231884057971,0.8405797101449275,0.6440677966101694,0.7966101694915254,0.7916666666666666,0.875,0.896551724137931,0.9310344827586207,0.7931034482758621,0.5862068965517241,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-09-28,0.6666666666666666,0.8333333333333334,0.6511627906976745,0.7674418604651163,0.9117647058823529,0.6764705882352942,0.7894736842105263,0.8947368421052632,0.8840579710144928,0.8405797101449275,0.8461538461538461,0.75,0.6666666666666666,0.782608695652174,0.5423728813559322,0.6440677966101694,0.7083333333333334,0.7916666666666666,0.8275862068965517,0.6206896551724138,0.8620689655172413,0.5172413793103449,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-10-05,0.6666666666666666,0.8333333333333334,0.7209302325581395,0.7441860465116279,0.8529411764705882,0.7058823529411765,0.7368421052631579,0.9473684210526315,0.9130434782608695,0.8840579710144928,0.8653846153846154,0.8653846153846154,0.7536231884057971,0.7681159420289855,0.5423728813559322,0.7627118644067796,0.75,0.75,0.7931034482758621,0.5862068965517241,0.896551724137931,0.5517241379310345,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-10-12,0.6666666666666666,0.7777777777777778,0.627906976744186,0.7441860465116279,0.8235294117647058,0.6764705882352942,0.7,0.85,0.8695652173913043,0.8260869565217391,0.7884615384615384,0.6346153846153846,0.6521739130434783,0.7101449275362319,0.4,0.7166666666666667,0.625,0.7083333333333334,0.7241379310344828,0.5172413793103449,0.8620689655172413,0.41379310344827586,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-10-19,0.6111111111111112,0.7777777777777778,0.627906976744186,0.6976744186046512,0.8235294117647058,0.7352941176470589,0.7,0.8,0.8695652173913043,0.8985507246376812,0.75,0.7884615384615384,0.6956521739130435,0.8405797101449275,0.4,0.65,0.6666666666666666,0.7916666666666666,0.7586206896551724,0.5862068965517241,0.9310344827586207,0.4827586206896552,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-10-26,0.6111111111111112,0.7777777777777778,0.5116279069767442,0.6744186046511628,0.7647058823529411,0.5588235294117647,0.6,0.55,0.8405797101449275,0.782608695652174,0.6538461538461539,0.6730769230769231,0.6521739130434783,0.6956521739130435,0.36666666666666664,0.45,0.6666666666666666,0.7916666666666666,0.6551724137931034,0.3793103448275862,0.896551724137931,0.3103448275862069,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-11-02,0.6666666666666666,0.7777777777777778,0.6511627906976745,0.7209302325581395,0.7647058823529411,0.5294117647058824,0.55,0.55,0.8695652173913043,0.855072463768116,0.7115384615384616,0.75,0.7391304347826086,0.782608695652174,0.3333333333333333,0.43333333333333335,0.75,0.8333333333333334,0.6896551724137931,0.3448275862068966,0.8275862068965517,0.3103448275862069,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-11-09,0.5555555555555556,0.4444444444444444,0.5348837209302325,0.6976744186046512,0.6470588235294118,0.5,0.5,0.4,0.7391304347826086,0.782608695652174,0.6538461538461539,0.6153846153846154,0.7101449275362319,0.6231884057971014,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.625,0.5517241379310345,0.3103448275862069,0.5172413793103449,0.0,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-11-16,0.6111111111111112,0.3888888888888889,0.5348837209302325,0.5581395348837209,0.6764705882352942,0.4411764705882353,0.5,0.35,0.6376811594202898,0.6231884057971014,0.6153846153846154,0.5769230769230769,0.5942028985507246,0.43478260869565216,0.35,0.16666666666666666,0.5833333333333334,0.5833333333333334,0.4482758620689655,0.3103448275862069,0.41379310344827586,0.10344827586206896,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-11-23,0.7777777777777778,0.6111111111111112,0.6976744186046512,0.6976744186046512,0.8235294117647058,0.6176470588235294,0.55,0.5,0.8260869565217391,0.7971014492753623,0.75,0.75,0.7536231884057971,0.6376811594202898,0.48333333333333334,0.36666666666666664,0.7083333333333334,0.875,0.6551724137931034,0.4482758620689655,0.3793103448275862,0.1724137931034483,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-11-30,0.8333333333333334,0.7222222222222222,0.6744186046511628,0.7674418604651163,0.8235294117647058,0.6764705882352942,0.65,0.55,0.8115942028985508,0.7246376811594203,0.75,0.7692307692307693,0.8115942028985508,0.8115942028985508,0.5166666666666667,0.48333333333333334,0.7916666666666666,0.9166666666666666,0.6896551724137931,0.3448275862068966,0.5517241379310345,0.4482758620689655,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-12-07,0.7777777777777778,0.5,0.6511627906976745,0.6046511627906976,0.8235294117647058,0.6764705882352942,0.6,0.3,0.855072463768116,0.6666666666666666,0.75,0.6346153846153846,0.855072463768116,0.7681159420289855,0.5,0.4,0.75,0.7916666666666666,0.6896551724137931,0.3448275862068966,0.6206896551724138,0.4482758620689655,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-12-14,0.8888888888888888,0.4444444444444444,0.6744186046511628,0.4883720930232558,0.8529411764705882,0.6764705882352942,0.6,0.25,0.8115942028985508,0.4782608695652174,0.8269230769230769,0.5961538461538461,0.8840579710144928,0.5942028985507246,0.5333333333333333,0.3333333333333333,0.875,0.6666666666666666,0.6896551724137931,0.3103448275862069,0.4827586206896552,0.3793103448275862,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2012-12-21,0.8333333333333334,0.4444444444444444,0.6744186046511628,0.5581395348837209,0.7058823529411765,0.5,0.65,0.4,0.855072463768116,0.6811594202898551,0.8076923076923077,0.5769230769230769,0.927536231884058,0.7971014492753623,0.6,0.55,0.875,0.8333333333333334,0.7241379310344828,0.5862068965517241,0.6551724137931034,0.5172413793103449,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
