candidate,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week
mom26__w00__b20__buf0,base,50,full_recent,188,2023-01-06,2026-08-07,0.38319044649835243,1.5547718396067736,2.572686473966246,-0.21135559068987686,3.4904820112474417,2.23104156906444,0.2255436139715131,0.5851063829787234,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.37100483494307346,1.455674720149616,2.391293471751336,-0.21135559068987686,3.9869251683017195,1.6084810698615164,0.23648814559682893,0.5822784810126582,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.3828000618092815,1.49069631473392,2.4513416965501236,-0.21135559068987675,4.011597111950362,1.6606336667815342,0.23675830239950807,0.5859872611464968,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5866988999054676,1.9012054990949219,3.232351181941784,-0.21135559068987686,2.2806088602030505,1.5400642678015957,0.2617213012284472,0.638095238095238,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,base,50,trailing_1y,53,2025-08-08,2026-08-07,1.052841586863141,2.6989450144255716,5.373642566351526,-0.09847104329802725,0.5403334853821208,1.0814322172886297,0.282645860165223,0.660377358490566,0.11529536904474091,-0.0724939435810178
mom26__w00__b20__buf0,base,50,ytd,32,2026-01-02,2026-08-07,1.0981446222467413,2.5339853727889707,5.1157462070837365,-0.09847104329802725,0.8949273351641374,0.5778022327172918,0.31296294687386256,0.625,0.11529536904474091,-0.0724939435810178
mom26__w00__b20__buf0,base,100,full_recent,188,2023-01-06,2026-08-07,0.3320713776491766,1.3833219447163165,2.248878804686742,-0.2242005662993265,3.4922066615706404,1.8197772067706581,0.2262409639097766,0.5851063829787234,0.11524988102393063,-0.1275485828049835
mom26__w00__b20__buf0,base,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3166237682379882,1.2809630718411897,2.067356391058997,-0.2242005662993266,3.988664293136909,1.3066396501422468,0.23709422885996878,0.5822784810126582,0.11524988102393063,-0.1275485828049835
mom26__w00__b20__buf0,base,100,trailing_3y,157,2023-08-11,2026-08-07,0.3276147521865216,1.314851917746719,2.1242530972317395,-0.22420056629932683,4.013346962201556,1.3527889901944725,0.23739555809140908,0.5859872611464968,0.11524988102393063,-0.1275485828049835
mom26__w00__b20__buf0,base,100,trailing_2y,105,2024-08-09,2026-08-07,0.5353753387102922,1.7702590574380674,2.962372246542914,-0.2214688899797541,2.282142443668057,1.3768959495542852,0.2624737073241077,0.638095238095238,0.11524988102393063,-0.1275485828049835
mom26__w00__b20__buf0,base,100,trailing_1y,53,2025-08-08,2026-08-07,1.0123387984343446,2.6222970559126106,5.164817821492808,-0.10151684736428457,0.540647803870848,1.0395835772764594,0.2832741304612399,0.660377358490566,0.11524988102393063,-0.07293461104915777
mom26__w00__b20__buf0,base,100,ytd,32,2026-01-02,2026-08-07,1.0592182812699158,2.4681722768499625,4.933769042573764,-0.10151684736428479,0.8954479251610921,0.5597235215792036,0.3137091492515496,0.625,0.11524988102393063,-0.07293461104915777
mom26__w00__b20__buf0,base,200,full_recent,188,2023-01-06,2026-08-07,0.23510509618822928,1.0399271109376298,1.6299813824171399,-0.2984707066872683,3.4956648311452034,1.1455810196970688,0.2284362299035488,0.5797872340425532,0.1151589049823103,-0.13124847902741354
mom26__w00__b20__buf0,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.2139076169458729,0.9311167658537386,1.4492090454650661,-0.2797888417122185,3.9921495422027826,0.8021661107074234,0.23910358709588705,0.5822784810126582,0.1151589049823103,-0.13124847902741354
mom26__w00__b20__buf0,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.223418930457695,0.9627864050909694,1.500069052152754,-0.2797888417122184,4.016853706679213,0.838271808963218,0.23946821441269606,0.5859872611464968,0.1151589049823103,-0.13124847902741354
mom26__w00__b20__buf0,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.4373645607149954,1.5072001452979142,2.44355328429217,-0.24138271651790633,2.285216190344587,1.080482173548556,0.2645908649649139,0.638095238095238,0.1151589049823103,-0.13124847902741354
mom26__w00__b20__buf0,base,200,trailing_1y,53,2025-08-08,2026-08-07,0.9335920510404734,2.4682306520342006,4.757104084942491,-0.10834056505719758,0.54127716860978,0.9582668331991444,0.2847450176835352,0.660377358490566,0.1151589049823103,-0.0738156728585162
mom26__w00__b20__buf0,base,200,ytd,32,2026-01-02,2026-08-07,0.9834110378085041,2.336188800855422,4.576672090006495,-0.10834056505719747,0.8964903105099483,0.5241342265078077,0.3153868630178596,0.625,0.1151589049823103,-0.0738156728585162
mom26__w00__b20__buf0,adverse,50,full_recent,188,2023-01-06,2026-08-07,0.3498406691581455,1.4403102974544948,2.3680321048307924,-0.23261178614146327,3.497439696133375,1.9581580770801579,0.22658066719144096,0.574468085106383,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,adverse,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.349749755980167,1.384211560137303,2.267292660407659,-0.2326117861414636,3.9952060588263487,1.4875367957111436,0.2375150582057608,0.5759493670886076,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,adverse,50,trailing_3y,157,2023-08-11,2026-08-07,0.3612266413889216,1.4186509774412837,2.326137296280321,-0.2326117861414636,4.019930747000625,1.537271296501411,0.23780155777432385,0.5796178343949044,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,adverse,50,trailing_2y,105,2024-08-09,2026-08-07,0.5510616459879913,1.8055380334279583,3.065314067020226,-0.23148491355268241,2.2934683384540206,1.4261858264193,0.26308758837962726,0.6285714285714286,0.11529536904474091,-0.12569620363330747
mom26__w00__b20__buf0,adverse,50,trailing_1y,53,2025-08-08,2026-08-07,1.052841586863145,2.698945014425576,5.373642566351538,-0.09847104329802692,0.5403334853821208,1.0814322172886341,0.28264586016522314,0.660377358490566,0.11529536904474091,-0.0724939435810178
mom26__w00__b20__buf0,adverse,50,ytd,32,2026-01-02,2026-08-07,1.0981446222467484,2.533985372788979,5.115746207083759,-0.0984710432980267,0.8949273351641374,0.5778022327172951,0.31296294687386267,0.625,0.11529536904474091,-0.0724939435810178
mom26__w00__b20__buf0,adverse,100,full_recent,188,2023-01-06,2026-08-07,0.2997983799129853,1.2696108555537022,2.0505235113063116,-0.26051836301506415,3.499100403056444,1.5805097664485706,0.2272640285775635,0.5638297872340425,0.11524988102393063,-0.12754858280498382
mom26__w00__b20__buf0,adverse,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.2961459930208181,1.2102494981808372,1.9471751785703033,-0.26051836301506437,3.996871241361092,1.1993513183369457,0.23812787444574107,0.569620253164557,0.11524988102393063,-0.12754858280498382
mom26__w00__b20__buf0,adverse,100,trailing_3y,157,2023-08-11,2026-08-07,0.3068355456065377,1.2435833013229478,2.0029186315255303,-0.2605183630150649,4.021606183981307,1.2433541221030118,0.23844512296590997,0.5732484076433121,0.11524988102393063,-0.12754858280498382
mom26__w00__b20__buf0,adverse,100,trailing_2y,105,2024-08-09,2026-08-07,0.5007752567553367,1.6751945085397824,2.7983851909320805,-0.24139105230926028,2.2948906504267614,1.2699798786143939,0.26386145205235384,0.6190476190476191,0.11524988102393063,-0.12754858280498382
mom26__w00__b20__buf0,adverse,100,trailing_1y,53,2025-08-08,2026-08-07,1.0123387984343433,2.622297055912607,5.1648178214927984,-0.10151684736428468,0.5406478038708481,1.0395835772764581,0.28327413046123967,0.660377358490566,0.11524988102393063,-0.07293461104915755
mom26__w00__b20__buf0,adverse,100,ytd,32,2026-01-02,2026-08-07,1.0592182812699091,2.4681722768499554,4.933769042573748,-0.1015168473642849,0.8954479251610923,0.5597235215792005,0.31370914925154936,0.625,0.11524988102393063,-0.07293461104915755
