block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,-0.02460794275835324,-0.06688228605352585,-0.022595105696661434,0.005691062056502501,0.1202
13,-0.02460794275835324,-0.06335636947697094,-0.02460794275835314,4.799619821079981e-16,0.1778
