feature,decision_at,top_decile,bottom_decile,spread,names,best_name_return,best_name_share_of_decile_gain
residual_momentum,2023-07-01 00:00:00+00:00,-0.02224309558521585,-0.03444487944631653,0.012201783861100681,2541,0.8673794538549027,0.03985185710033186
residual_momentum,2023-10-01 00:00:00+00:00,0.04078637851525153,0.07029695312961756,-0.029510574614366035,2787,1.4029267200111422,0.03898944277984941
residual_momentum,2024-01-01 00:00:00+00:00,0.0966356264256525,-0.029480766761173033,0.12611639318682555,2802,1.7014465242793473,0.0402052103606552
residual_momentum,2024-04-01 00:00:00+00:00,0.007465795154162532,0.07054125358704408,-0.06307545843288155,2816,1.3728951087772754,0.055869309217197835
residual_momentum,2024-07-01 00:00:00+00:00,0.031943755076968144,-0.02645030125970385,0.058394056336671996,2802,1.3800047516246805,0.044471701343543384
residual_momentum,2024-10-01 00:00:00+00:00,0.03304916096201525,0.13205065031228203,-0.09900148935026677,2778,1.8404492082842707,0.060165366224878364
residual_momentum,2025-01-01 00:00:00+00:00,0.0134686520374141,-0.11615516760582,0.1296238196432341,2761,3.076848129925456,0.12701339430495223
residual_momentum,2025-04-01 00:00:00+00:00,0.11375876335212497,0.18199344000837153,-0.06823467665624657,2799,2.3638943349146855,0.043992591799080744
residual_momentum,2025-07-01 00:00:00+00:00,0.1074678887554693,0.18413244752377536,-0.07666455876830607,2777,8.414640015877524,0.19019584908896098
residual_momentum,2025-10-01 00:00:00+00:00,0.010253578464493035,0.0012853946215353046,0.00896818384295773,2744,4.675390423957859,0.14281179510579806
residual_momentum,2026-01-01 00:00:00+00:00,0.07256256476197044,-0.07267884882908517,0.1452414135910556,2718,1.939949549459853,0.04087020989280612
residual_momentum,2026-04-01 00:00:00+00:00,0.03533508880122039,0.12579937208000652,-0.09046428327878614,2703,1.7186245228096952,0.04936260504023518
trend_quality,2024-01-01 00:00:00+00:00,0.08953734915473806,-0.0059431496090791005,0.09548049876381716,2536,0.9140330814603596,0.026513269553384487
trend_quality,2024-04-01 00:00:00+00:00,0.004853915504926753,0.08417689826959124,-0.07932298276466448,2770,1.10799811991409,0.05712499423897839
trend_quality,2024-07-01 00:00:00+00:00,0.053329395400835804,-0.01331876350313204,0.06664815890396784,2797,1.3800047516246805,0.0495642786982216
trend_quality,2024-10-01 00:00:00+00:00,0.02592877795986691,0.13332254201543045,-0.10739376405556354,2775,1.8404492082842707,0.07203326101589462
trend_quality,2025-01-01 00:00:00+00:00,0.003179012518531075,-0.11100484957049862,0.1141838620890297,2747,3.076848129925456,0.1504651673111515
trend_quality,2025-04-01 00:00:00+00:00,-0.008649140392643806,0.19186331834301237,-0.20051245873565618,2785,1.2636995450647437,0.06360665366860613
trend_quality,2025-07-01 00:00:00+00:00,0.07653403412387426,0.17799942949192757,-0.10146539536805331,2776,0.9849116704688196,0.029079912198295636
trend_quality,2025-10-01 00:00:00+00:00,0.06510821269358234,-0.021601548661900317,0.08670976135548267,2742,4.675390423957859,0.12812334390920152
trend_quality,2026-01-01 00:00:00+00:00,0.08116025758864256,-0.060130716262924606,0.14129097385156716,2714,1.939949549459853,0.04712419093074764
trend_quality,2026-04-01 00:00:00+00:00,0.01903682606691614,0.15131518455290802,-0.13227835848599187,2700,1.1223190549217912,0.042197806762376576
quality_momentum,2023-01-01 00:00:00+00:00,0.013644299482814183,-0.02828880136285747,0.04193310084567165,2628,0.751428288500005,0.037708225068418984
quality_momentum,2023-04-01 00:00:00+00:00,0.03618800636953234,0.03330035882559945,0.002887647543932885,2756,1.675903975586564,0.06575703336967843
quality_momentum,2023-07-01 00:00:00+00:00,0.009280908097485347,-0.02838269332031448,0.03766360141779983,2799,0.8646680031600407,0.04252704622376529
quality_momentum,2023-10-01 00:00:00+00:00,0.032068221929979934,0.02626821428810049,0.005800007641879445,2796,1.7015227347248605,0.06814888893313077
quality_momentum,2024-01-01 00:00:00+00:00,0.039225694362784454,0.008275377792149118,0.030950316570635336,2768,1.009642959720114,0.03812061569543344
quality_momentum,2024-04-01 00:00:00+00:00,0.013899140021238768,0.04831996792344564,-0.034420827902206866,2768,1.0153426450137868,0.04761695913878329
quality_momentum,2024-07-01 00:00:00+00:00,0.028729941248987086,-0.01470459064713402,0.043434531896121106,2757,0.9852309499233384,0.04188582008065944
quality_momentum,2024-10-01 00:00:00+00:00,0.06305177974193642,0.018050394752259766,0.04500138498967665,2740,2.8510829231094954,0.0946354575373995
quality_momentum,2025-01-01 00:00:00+00:00,0.030183836863304555,-0.03497958910955941,0.06516342597286397,2715,3.392224912785422,0.14420815047346242
quality_momentum,2025-04-01 00:00:00+00:00,0.04581615719042279,0.10980976317044926,-0.06399360598002646,2745,2.3638943349146855,0.07761983904590204
quality_momentum,2025-07-01 00:00:00+00:00,0.027930532657554956,0.1928924552196158,-0.16496192256206083,2740,0.7001764938218574,0.030431324577179234
quality_momentum,2025-10-01 00:00:00+00:00,0.019886488938753392,0.03535393494586936,-0.015467446007115967,2696,0.9246607887797242,0.03990582134530746
quality_momentum,2026-01-01 00:00:00+00:00,-0.014890281981205698,0.05368070976369355,-0.06857099174489925,2671,1.4986946270575694,0.06766787672681762
quality_momentum,2026-04-01 00:00:00+00:00,0.04637332165071031,-0.0007025759432149488,0.047075897593925255,2645,2.265109833222612,0.07362094380088044
event_score,2023-01-01 00:00:00+00:00,0.0021529239299883317,0.003851115620304202,-0.0016981916903158704,2683,1.7434988108970544,0.10169965846296423
event_score,2023-04-01 00:00:00+00:00,0.028967451641658433,0.027500245766747377,0.001467205874911056,2849,1.3457253220347345,0.0488165559346762
event_score,2023-07-01 00:00:00+00:00,0.013630170806857581,-0.016404580834374315,0.030034751641231896,2856,0.6541630415059195,0.02737154524380298
event_score,2023-10-01 00:00:00+00:00,0.04373429706322248,0.02424512287905163,0.01948917418417085,2839,3.004711164228476,0.10347860588323274
event_score,2024-01-01 00:00:00+00:00,0.009718253905116943,0.012503041130327429,-0.002784787225210486,2808,0.8289180690458031,0.03513686539806278
event_score,2024-04-01 00:00:00+00:00,0.01929979313891387,0.027942445543138877,-0.008642652404225008,2834,1.3728951087772754,0.05915879794305873
event_score,2024-07-01 00:00:00+00:00,0.027806537043222244,0.016108431885997473,0.011698105157224772,2818,2.911179343204762,0.10759973088444254
event_score,2024-10-01 00:00:00+00:00,0.03785741545874725,0.08422565878484597,-0.04636824332609873,2793,1.3369493969206894,0.050526578942518906
event_score,2025-01-01 00:00:00+00:00,-0.009572282398798084,0.002523067224013101,-0.012095349622811186,2764,0.592828480250817,0.03085643049613436
event_score,2025-04-01 00:00:00+00:00,0.03354989914335356,0.07201253221586908,-0.03846263307251552,2805,1.1575093983305291,0.034153641371794795
event_score,2025-07-01 00:00:00+00:00,0.0403139834219255,0.06774352209566162,-0.02742953867373612,2782,1.393656789456173,0.047108028202859746
event_score,2025-10-01 00:00:00+00:00,0.043987256366835155,0.04766181696910979,-0.0036745606022746333,2747,0.8848392276793002,0.028086372047730727
event_score,2026-01-01 00:00:00+00:00,0.06496201125004798,0.037492870504180695,0.027469140745867288,2719,1.939949549459853,0.04441803965990792
event_score,2026-04-01 00:00:00+00:00,0.08442750158161212,0.11580166668301876,-0.03137416510140664,2706,3.470145497604203,0.07304877714439785
