name,ann_imp_pp_vs_prod,sharpe_imp_vs_prod,sharpe_vs_eee1,mdd_imp_pp_vs_prod,cvar_imp_pp_vs_prod,turnover_ratio_vs_prod,spy_inc_pp_vs_prod,stressed_panic_ann_delta_pp,recovery_confirmed_ann_delta_pp_vs_prod,recovery_fragile_ann_delta_pp_vs_prod,recovery_confirmed_ann_delta_pp_vs_eee1,recovery_fragile_ann_delta_pp_vs_eee1,decomposition_intact,passes_strict_gates,passes_challenger_track,passes_shadow_track,fail_reasons_strict
improved_phasefff_recovery_quality_filtered_offense,0.15018122629690822,0.01837727238580844,-0.03209443340319762,1.8620261984808262,0.0010187992879634455,1.0853703402255674,-0.7323952544772958,0.6342843413785104,0.27195316677695036,-0.6669071793665049,0.627361468796761,-0.36231363168430786,True,False,False,True,sharpe_vs_eee1<-0.02 (-0.0321); recovery_fragile regressed vs EEE1 (-0.36pp)
improved_phasefff_recovery_confirmed_tilted_offense,-0.17272649645299065,-0.0030212875064578038,-0.053492993295463864,1.4371940382176929,0.05858950178482293,1.0807862253191343,-0.3509497926514907,0.5608243528541612,0.021571625813465722,0.8856163821762353,0.3769799278332764,1.1902099298584323,True,False,False,False,sharpe_imp<0.005 (-0.0030); sharpe_vs_eee1<-0.02 (-0.0535)
improved_phasefff_robust_composite_offense,0.1718855799580643,0.029594537357488737,-0.020877168431517323,1.8944954228427346,0.03302168507279164,1.0937814862556974,-0.8413014142967481,0.6315243438784091,-0.007075261546796163,-0.7932070014688319,0.3483330404730145,-0.4886134537866349,True,False,False,True,sharpe_vs_eee1<-0.02 (-0.0209); recovery_fragile regressed vs EEE1 (-0.49pp)
improved_phasefff_conservative_offense_polish,0.08537741714294,0.025948983598907405,-0.024522722190098656,1.5457950962358913,0.06089864007460949,1.098892201949648,-1.0408592797842724,0.15123913691830193,-0.4025316701160353,-0.9829054068534848,-0.04712336809622464,-0.6783118591712878,True,False,False,False,sharpe_vs_eee1<-0.02 (-0.0245); recovery_fragile regressed vs EEE1 (-0.68pp); recovery_confirmed did not improve vs EEE1 (-0.05pp)
