date,portfolio_ret,spy_ret,market_state,protection_gap
2020-03-20,0.0701484035321314,-0.14545762725104372,stressed_panic,0.21560603078317514
2008-10-10,-0.0041976211191424,-0.19793350420686306,stressed_panic,0.19373588308772066
2020-02-28,0.0245189135610315,-0.11161083095957225,neutral_mixed,0.13612974452060375
2025-04-04,0.0104519168633038,-0.09066696975241961,stressed_panic,0.10111888661572341
2020-10-30,0.0403883965680465,-0.05564222232229765,neutral_mixed,0.09603061889034414
2008-11-21,0.0082272300702725,-0.08196754154564134,stressed_panic,0.09019477161591384
2011-08-05,0.0178461164276975,-0.0715224240732325,neutral_mixed,0.08936854050093
2010-05-07,0.0256523421578828,-0.06354699027662414,calm_trend,0.08919933243450694
2008-11-14,0.0073859724861596,-0.07713579005188331,stressed_panic,0.08452176253804292
2018-02-09,0.0300165818474522,-0.05064436530763017,stressed_panic,0.08066094715508237
2018-12-21,0.0015327132938597,-0.07050487564117514,stressed_panic,0.07203758893503484
2008-10-24,0.0051125418711585,-0.06619406629494129,stressed_panic,0.0713066081660998
2009-03-06,0.003337310946319,-0.06776685383348602,stressed_panic,0.07110416477980502
2010-07-02,0.0150784947182324,-0.052562802742343595,neutral_mixed,0.067641297460576
2024-09-06,0.0241766743639589,-0.04137103829419997,neutral_mixed,0.06554771265815887
2018-03-23,0.0065240606496125,-0.05889867064654064,stressed_panic,0.06542273129615314
2008-01-18,0.0071104506474224,-0.05772437760215465,stressed_panic,0.06483482824957705
2009-10-30,0.0225273909690201,-0.04182059087356038,calm_trend,0.06434798184258048
2011-11-25,0.0174412548887052,-0.04623708343643085,stressed_panic,0.06367833832513604
2011-09-23,-0.0049709158728798,-0.06566815389101599,stressed_panic,0.06069723801813619
2015-08-21,0.0046674879559109,-0.05534334077455538,stressed_panic,0.06001082873046628
2022-01-21,0.0016378765139817,-0.057539779362242416,neutral_mixed,0.05917765587622412
2007-10-19,0.0163011391509301,-0.042602064985462595,stressed_panic,0.058903204136392696
2008-10-03,-0.0282202631752915,-0.08696757057357862,stressed_panic,0.058747307398287124
2010-05-21,0.0165887227635262,-0.04197025736252302,neutral_mixed,0.05855898012604922
2022-06-17,0.0001546673006067,-0.05736194047601806,stressed_panic,0.05751660777662476
2007-03-02,0.0115277618400127,-0.045629251714689456,calm_trend,0.05715701355470215
2021-01-29,0.0236211607415211,-0.0334570351831075,neutral_mixed,0.057078195924628594
2011-08-19,0.0098549179135005,-0.04639312622848224,stressed_panic,0.05624804414198274
2007-07-27,0.0004928442473579,-0.054657988777855104,neutral_mixed,0.055150833025213
2016-01-08,-0.005393800777484,-0.05861541447739871,stressed_panic,0.05322161369991471
2012-05-18,0.0081950233238665,-0.043285806344485867,neutral_mixed,0.051480829668352365
2009-02-20,-0.0131127922586845,-0.06452381054429324,stressed_panic,0.051411018285608734
2023-03-10,0.0058753490562569,-0.04522634912318868,neutral_mixed,0.051101698179445584
2020-06-12,0.0024811180010972,-0.047378736097137164,stressed_panic,0.04985985409823437
2015-11-13,0.0139317902151596,-0.035707693064558454,neutral_mixed,0.04963948327971805
2019-08-02,0.018400115200076,-0.031091528935306645,neutral_mixed,0.049491644135382644
2009-05-15,0.0024723996625679,-0.04592425994711091,stressed_panic,0.048396659609678816
2014-12-12,0.013552663304188,-0.034182753797576515,neutral_mixed,0.047735417101764516
2009-02-13,-0.0008708936456242,-0.04851670663492236,stressed_panic,0.04764581298929816
2010-08-13,0.0113210726732052,-0.03630238060338353,neutral_mixed,0.047623453276588734
2008-01-04,0.005532531013015,-0.04066565452101556,stressed_panic,0.04619818553403056
2018-11-23,0.0066521740729777,-0.038285760761772814,stressed_panic,0.04493793483475051
2008-02-08,-0.0019136368876978,-0.0466400788327439,stressed_panic,0.0447264419450461
2022-09-23,-0.0010361325760518,-0.04567370060390419,stressed_panic,0.04463756802785239
2018-10-12,0.0025142965602788,-0.04124083212371288,neutral_mixed,0.04375512868399168
2020-03-13,-0.0512561140623217,-0.09460093899348909,stressed_panic,0.04334482493116739
2009-02-27,-0.003344424523373,-0.04507879440417906,stressed_panic,0.04173436988080606
2018-12-07,-0.0021659772653477,-0.04382329832661047,stressed_panic,0.04165732106126277
2018-10-26,0.000626541438783,-0.03952961287634549,stressed_panic,0.040156154315128485
