ann_return,ann_vol,sharpe,max_drawdown,calmar,hit_rate,avg_weekly_turnover,observations,strategy_name,cost_bps
0.07289365403319037,0.11980818414842717,0.6084196547281308,-0.38098083002262084,0.1913315534245182,0.5747747747747748,0.0,1110,baseline_equal_weight_risk_assets,0
0.07289365403319037,0.11980818414842717,0.6084196547281308,-0.38098083002262084,0.1913315534245182,0.5747747747747748,0.0,1110,baseline_equal_weight_risk_assets,5
0.07289365403319037,0.11980818414842717,0.6084196547281308,-0.38098083002262084,0.1913315534245182,0.5747747747747748,0.0,1110,baseline_equal_weight_risk_assets,10
0.07289365403319037,0.11980818414842717,0.6084196547281308,-0.38098083002262084,0.1913315534245182,0.5747747747747748,0.0,1110,baseline_equal_weight_risk_assets,25
0.10533090832092173,0.1756583790204353,0.5996349784638968,-0.5461301944883741,0.19286776190720947,0.5693693693693693,0.0,1110,baseline_market_proxy_buy_hold,0
0.10533090832092173,0.1756583790204353,0.5996349784638968,-0.5461301944883741,0.19286776190720947,0.5693693693693693,0.0,1110,baseline_market_proxy_buy_hold,5
0.10533090832092173,0.1756583790204353,0.5996349784638968,-0.5461301944883741,0.19286776190720947,0.5693693693693693,0.0,1110,baseline_market_proxy_buy_hold,10
0.10533090832092173,0.1756583790204353,0.5996349784638968,-0.5461301944883741,0.19286776190720947,0.5693693693693693,0.0,1110,baseline_market_proxy_buy_hold,25
0.08087153420178517,0.1030775478993191,0.7845698297050718,-0.3138361944792657,0.2576870852515009,0.5882882882882883,0.0,1110,baseline_60_40_proxy,0
0.08087153420178517,0.1030775478993191,0.7845698297050718,-0.3138361944792657,0.2576870852515009,0.5882882882882883,0.0,1110,baseline_60_40_proxy,5
0.08087153420178517,0.1030775478993191,0.7845698297050718,-0.3138361944792657,0.2576870852515009,0.5882882882882883,0.0,1110,baseline_60_40_proxy,10
0.08087153420178517,0.1030775478993191,0.7845698297050718,-0.3138361944792657,0.2576870852515009,0.5882882882882883,0.0,1110,baseline_60_40_proxy,25
0.07238263035274084,0.19525864255420416,0.3707012883316921,-0.47561664514353397,0.1521869158529909,0.5306306306306307,0.07123534715960325,1110,dual_momentum_single_best,0
0.07040776327250664,0.19523182572716222,0.3606367097693486,-0.483430386594914,0.1456419894670464,0.5297297297297298,0.07123534715960325,1110,dual_momentum_single_best,5
0.0684355510536796,0.19520941156347335,0.35057505939680284,-0.49113152305615326,0.1393426156558374,0.5297297297297298,0.07123534715960325,1110,dual_momentum_single_best,10
0.06253482108766706,0.19516859873151327,0.3204143570948832,-0.5135748732473016,0.12176378624651811,0.527927927927928,0.07123534715960325,1110,dual_momentum_single_best,25
0.08978094376742018,0.12624607545156605,0.7111582949908363,-0.1793938118715328,0.5004684544621526,0.5459459459459459,0.04268109407874963,1110,dual_momentum_topn,0
0.08857560712973367,0.12624273383642884,0.7016293487789959,-0.18008032436470267,0.4918672122688339,0.5441441441441441,0.04268109407874963,1110,dual_momentum_topn,5
0.08737133848897205,0.12624114438508366,0.6920987520713225,-0.1807663773170427,0.48333843818606337,0.5441441441441441,0.04268109407874963,1110,dual_momentum_topn,10
0.08376493320875755,0.1262468893108233,0.6635009675567212,-0.18282178123614945,0.4581780827338021,0.5405405405405406,0.04268109407874963,1110,dual_momentum_topn,25
0.08711479480266426,0.12760568052025464,0.6826874356023411,-0.2562543169998446,0.33995444768533245,0.5459459459459459,0.14026245029596363,1110,cta_trend_long_only,0
0.08316656311869908,0.12760539741781637,0.6517480044075886,-0.2566544264094729,0.32404102388638745,0.5441441441441441,0.14026245029596363,1110,cta_trend_long_only,5
0.07923223265391677,0.12760630158407119,0.6209115981761762,-0.2570543650077791,0.30823142276350374,0.5396396396396397,0.14026245029596363,1110,cta_trend_long_only,10
0.06751217488810402,0.12761613727695317,0.5290253750714047,-0.2582531564771895,0.2614185855810328,0.5342342342342342,0.14026245029596363,1110,cta_trend_long_only,25
0.02012714604606547,0.05217758660548847,0.38574313906554525,-0.11127162633828935,0.18088300412608938,0.5036036036036036,0.10138225404854222,1110,cta_trend_long_short_research,0
0.017444422036206886,0.05218824063681985,0.3342596305861956,-0.11164138186051697,0.15625408558630777,0.4972972972972973,0.10138225404854222,1110,cta_trend_long_short_research,5
0.014768466165651528,0.05220174990802628,0.28291132369454924,-0.11201100057240088,0.13184835498461236,0.4954954954954955,0.10138225404854222,1110,cta_trend_long_short_research,10
0.006781043832121636,0.05225938467817509,0.12975743732691863,-0.11311903629139552,0.05994608913263382,0.48018018018018016,0.10138225404854222,1110,cta_trend_long_short_research,25
0.0746527994479469,0.10917685684790208,0.6837786102593904,-0.21084937826783645,0.35405747961522277,0.5477477477477477,0.1349662932171898,1110,cta_trend_vol_managed,0
0.07089698842100156,0.1091700229401959,0.649418095843393,-0.21323543916659193,0.33248220229289704,0.5459459459459459,0.1349662932171898,1110,cta_trend_vol_managed,5
0.06715390077534744,0.10916448991768991,0.615162502256746,-0.21561462182332325,0.31145337086820585,0.5405405405405406,0.1349662932171898,1110,cta_trend_vol_managed,10
0.056000561054253994,0.10915569790704703,0.5130337868568438,-0.22271108889661206,0.25144936128551204,0.536036036036036,0.1349662932171898,1110,cta_trend_vol_managed,25
0.09472770049691381,0.15990287338718034,0.5924077440906592,-0.4072314655384991,0.23261390268959556,0.5801801801801801,0.09062218214607755,1110,sector_factor_rotation,0
0.09215820363606819,0.15989943490842715,0.5763510276871604,-0.41035980548029705,0.22457902164224772,0.5792792792792792,0.09062218214607755,1110,sector_factor_rotation,5
0.08959406708929185,0.15989918727197516,0.5603159629379468,-0.41347270468522435,0.21668677538823167,0.5792792792792792,0.09062218214607755,1110,sector_factor_rotation,10
0.08193372096382467,0.1599175886096541,0.5123496525689758,-0.4227194664989301,0.19382528475071314,0.5747747747747748,0.09062218214607755,1110,sector_factor_rotation,25
0.07028179318225569,0.12500129023545092,0.5622485419940366,-0.3802711134701904,0.184820226129969,0.5630630630630631,0.04773176177594573,1110,taa_10m_sma,0
0.06895965755191646,0.12498210690992581,0.5517562414083439,-0.3816951587888824,0.18066683835007302,0.5594594594594594,0.04773176177594573,1110,taa_10m_sma,5
0.06763883528393055,0.12496510239701743,0.5412617921845108,-0.38311637792575526,0.17654905710410113,0.5594594594594594,0.04773176177594573,1110,taa_10m_sma,10
0.06368423827233327,0.12492717006109277,0.5097709188576829,-0.38736312589142585,0.16440449287933345,0.5576576576576576,0.04773176177594573,1110,taa_10m_sma,25
0.07565242419622464,0.1095543268637315,0.6905471135825102,-0.18072850889443537,0.4185970694884319,0.5765765765765766,0.1248872858431019,1110,sector_rotation_with_sma_filter,0
0.07217046271912375,0.10957353186750482,0.6586486853996047,-0.18748548772729956,0.38493892830839666,0.5693693693693693,0.1248872858431019,1110,sector_rotation_with_sma_filter,5
0.06869849458745447,0.10960179482320795,0.6268008174343118,-0.19418928036985073,0.35377078722683397,0.5612612612612613,0.1248872858431019,1110,sector_rotation_with_sma_filter,10
0.058342299010011756,0.1097408502030636,0.5316370239710703,-0.21398551616129702,0.272646018555923,0.554954954954955,0.1248872858431019,1110,sector_rotation_with_sma_filter,25
-0.0010848672508585455,0.08796053480181237,-0.012333568154205816,-0.26500274477443897,-0.004093796280419459,0.4990990990990991,0.6180680793507665,1110,cross_sectional_reversal_combo_ls,0
-0.016999992839024758,0.08797722361915458,-0.19323174953344951,-0.39479537378345897,-0.043060263538825236,0.4810810810810811,0.6180680793507665,1110,cross_sectional_reversal_combo_ls,5
-0.03266670394133675,0.08799802417467888,-0.3712208796471646,-0.5403986897768446,-0.06044926562428627,0.4603603603603604,0.6180680793507665,1110,cross_sectional_reversal_combo_ls,10
-0.07821403861288467,0.08808506426277826,-0.8879375779252879,-0.8308747323542255,-0.09413457356113196,0.4117117117117117,0.6180680793507665,1110,cross_sectional_reversal_combo_ls,25
-0.001513820775755348,0.027801295313004775,-0.05445144762903256,-0.1648517685591716,-0.009182921050749781,0.46126126126126127,0.11729786594529606,1110,pairs_stat_arb_research,0
-0.004553094701650218,0.02784927291869918,-0.16349061302038795,-0.20018630409825788,-0.02274428673909386,0.44504504504504505,0.11729786594529606,1110,pairs_stat_arb_research,5
-0.007583910393812343,0.027919382143714717,-0.27163603960769067,-0.23403433380589167,-0.03240511881518396,0.43333333333333335,0.11729786594529606,1110,pairs_stat_arb_research,10
-0.0166258215662739,0.02826059248937108,-0.5883040694396955,-0.32784686884698944,-0.05071215602804307,0.4135135135135135,0.11729786594529606,1110,pairs_stat_arb_research,25
0.07126060124576505,0.10795092254436378,0.6601203543812201,-0.2514211233478302,0.28343124196123776,0.581981981981982,0.0633453561767358,1110,composite_equal_weight,0
0.0695023326770583,0.1079430980613921,0.6438793579699666,-0.2517056682432981,0.2761254172865011,0.5792792792792792,0.0633453561767358,1110,composite_equal_weight,5
0.06774656348367136,0.10793816364786304,0.6276423573842467,-0.25199014103459505,0.2688460874124858,0.5792792792792792,0.0633453561767358,1110,composite_equal_weight,10
0.062494221768808034,0.1079407036267336,0.5789680784823987,-0.25284312687481747,0.24716599000038825,0.5774774774774775,0.0633453561767358,1110,composite_equal_weight,25
0.08704321642928003,0.12664891182582663,0.6872796234442649,-0.2736062662219495,0.31813312476794864,0.5702702702702702,0.07123534715960325,1110,composite_ic_weighted,0
0.08503589865776706,0.12665199950803718,0.6714137872917734,-0.2741544369425757,0.31017516844193427,0.5693693693693693,0.07123534715960325,1110,composite_ic_weighted,5
0.08303177646746018,0.126658303510315,0.6555573078609733,-0.2747022863339439,0.30226095885682575,0.5693693693693693,0.07123534715960325,1110,composite_ic_weighted,10
0.07703854005714805,0.12669650741180324,0.6080557517402491,-0.27634390791507646,0.27877777599071535,0.5666666666666667,0.07123534715960325,1110,composite_ic_weighted,25
0.07605484605954627,0.08033246392675854,0.9467510685205386,-0.12083768101761705,0.6293967694436154,0.5864864864864865,0.07361361587015329,1110,composite_regime_conditioned,0
0.07400106454105493,0.0803408415366084,0.9210889894317988,-0.12135448683204819,0.6097925711100464,0.5855855855855856,0.07361361587015329,1110,composite_regime_conditioned,5
0.07195071843083634,0.08035397465294347,0.8954220216435889,-0.12187109564754195,0.5903837825412012,0.5837837837837838,0.07361361587015329,1110,composite_regime_conditioned,10
0.06582024284200849,0.08042187952520291,0.8184370127955228,-0.12341974046115833,0.5333040127622283,0.5801801801801801,0.07361361587015329,1110,composite_regime_conditioned,25
0.05269135600736852,0.08847238433458905,0.5955683957617538,-0.22406580306999424,0.23516018636234579,0.5801801801801801,0.08201082055906221,1110,composite_breadth_filtered,0
0.05045468673396547,0.08845510588128992,0.5703988054875833,-0.22545753054651707,0.22378798619705234,0.5756756756756757,0.08201082055906221,1110,composite_breadth_filtered,5
0.04822228389134442,0.08844210264835208,0.5452412645940518,-0.23044138707226836,0.20926051740966783,0.5738738738738739,0.08201082055906221,1110,composite_breadth_filtered,10
0.041550601529124265,0.08842876003115009,0.469876559554692,-0.24520749762035643,0.16945077916603987,0.5711711711711712,0.08201082055906221,1110,composite_breadth_filtered,25
