strategy_name,market_state,observations,ann_return_state,ann_vol_state,sharpe_state,avg_bil_state,avg_offense_state,avg_defense_state,avg_cash_state
dual_momentum_topn,calm_trend,295,0.03024375172320437,0.12046691203153494,0.25105442825069996,0.030508474576271188,0.7875706214689264,0.18192090395480226,0.030508474576271188
dual_momentum_topn,neutral_mixed,492,0.14565837232146883,0.12170774974725584,1.1967879828848205,0.1138211382113821,0.5860433604336043,0.30013550135501355,0.1138211382113821
dual_momentum_topn,recovery_confirmed,44,0.001042729812852805,0.09994820940708814,0.010432701286380991,0.0,0.5227272727272728,0.4772727272727271,0.0
dual_momentum_topn,recovery_fragile,49,0.10897262099505034,0.07808640147353374,1.395539030339169,0.1836734693877551,0.47619047619047616,0.34013605442176864,0.1836734693877551
dual_momentum_topn,stressed_panic,229,0.05458824990837985,0.15332405528193682,0.3560318686327553,0.17321688500727805,0.497816593886463,0.32896652110625907,0.17321688500727805
cta_trend_long_only,calm_trend,295,0.01543513278115749,0.12385170247627908,0.12462592336277115,0.02711864406779661,0.8567411570781731,0.11614019885403007,0.02711864406779661
cta_trend_long_only,neutral_mixed,492,0.13121715904374098,0.11437302476727376,1.1472736627429558,0.13617886178861788,0.6526147477973734,0.21120639041400852,0.13617886178861788
cta_trend_long_only,recovery_confirmed,44,0.09692670505615752,0.09640611551276948,1.0053999638987539,0.0,0.5932514980512631,0.40674850194873646,0.0
cta_trend_long_only,recovery_fragile,49,0.16099892710709107,0.09057653205148067,1.7774905205642524,0.0,0.6509660657015878,0.3490339342984119,0.0
cta_trend_long_only,stressed_panic,229,0.035880948009824554,0.16597597781948684,0.21618157326868212,0.008733624454148471,0.5526105522817658,0.4386558232640856,0.008733624454148471
composite_trend_quality_refined,calm_trend,295,0.012853644251661578,0.13042280607122167,0.0985536551379091,0.000847457627118644,0.8677966101694915,0.13135593220338984,0.000847457627118644
composite_trend_quality_refined,neutral_mixed,492,0.17208927350698322,0.13141145940957424,1.3095454101200348,0.058434959349593495,0.7179878048780488,0.22357723577235772,0.058434959349593495
composite_trend_quality_refined,recovery_confirmed,44,0.06593346984269033,0.09495510496577096,0.6943646670335183,0.0,0.5454545454545454,0.45454545454545453,0.0
composite_trend_quality_refined,recovery_fragile,49,0.13255611743492368,0.08378086903577042,1.5821764438648704,0.0,0.6887755102040817,0.3112244897959184,0.0
composite_trend_quality_refined,stressed_panic,229,0.09514401972295672,0.17227616352794778,0.5522761696949551,0.009825327510917031,0.6681222707423581,0.3220524017467249,0.009825327510917031
composite_confirmation_aware_momentum,calm_trend,295,-0.003560046388879634,0.13383849261634495,-0.026599570267760664,0.0,0.8889830508474577,0.11101694915254237,0.0
composite_confirmation_aware_momentum,neutral_mixed,492,0.15078216718640847,0.13336440817732595,1.13060275411655,0.058434959349593495,0.7327235772357723,0.20884146341463414,0.058434959349593495
composite_confirmation_aware_momentum,recovery_confirmed,44,0.10312028339616663,0.0955265145698813,1.0794938333139978,0.0,0.5511363636363636,0.44886363636363635,0.0
composite_confirmation_aware_momentum,recovery_fragile,49,0.11798803278462633,0.08889653673854536,1.3272511743808681,0.0,0.7193877551020408,0.28061224489795916,0.0
composite_confirmation_aware_momentum,stressed_panic,229,0.05209483059328712,0.20998652926085454,0.24808653572521608,0.015283842794759825,0.6855895196506551,0.29912663755458513,0.015283842794759825
composite_regime_conditioned,calm_trend,295,0.02918918387249403,0.09334451737725276,0.31270378478176347,0.11415254237288135,0.6343220338983051,0.2515254237288136,0.11415254237288135
composite_regime_conditioned,neutral_mixed,492,0.1226494497098336,0.08230793079788208,1.4901291834320973,0.24453760162601626,0.4426321138211382,0.31283028455284556,0.24453760162601626
composite_regime_conditioned,recovery_confirmed,44,0.014035780273199627,0.07174051518969077,0.19564649398024664,0.18522727272727274,0.39744318181818183,0.4173295454545455,0.18522727272727274
composite_regime_conditioned,recovery_fragile,49,0.03716535074354321,0.053271831643786724,0.697654831770327,0.23979591836734693,0.4022959183673469,0.35790816326530617,0.23979591836734693
composite_regime_conditioned,stressed_panic,229,0.04151006641387944,0.062046946529949805,0.6690106239771639,0.537991266375546,0.2497816593886463,0.21222707423580783,0.537991266375546
taa_10m_sma,calm_trend,295,0.05350230981013815,0.09932129359984859,0.538679147954832,0.0,0.8008555286521386,0.1991444713478611,0.0
taa_10m_sma,neutral_mixed,492,0.1403727415165814,0.10855000688530647,1.293161977086733,0.056910569105691054,0.7135162601626015,0.22957317073170727,0.056910569105691054
taa_10m_sma,recovery_confirmed,44,0.029251375997720652,0.07973236974185252,0.3668695172666646,0.0,0.7284632034632033,0.2715367965367964,0.0
taa_10m_sma,recovery_fragile,49,0.07598095824292694,0.08818503228810919,0.8616083282102758,0.0,0.7591350826044704,0.24086491739552957,0.0
taa_10m_sma,stressed_panic,229,-0.05192321314884285,0.18604365602449438,-0.2790915544145546,0.056768558951965066,0.44069453108754414,0.5025369099604907,0.056768558951965066
