strategy_name,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,turnover,hit_rate,avg_bil,avg_spy,avg_offense,avg_defense,avg_cash
composite_trend_quality_refined,0.10578139545184917,0.13777062678108545,0.7678080438723235,-0.2624925074753779,0.40298824705223857,-0.045140173125836236,0.035617673579801626,0.5684684684684684,0.029054054054054056,0.09954954954954955,0.7869369369369369,0.18400900900900902,0.029054054054054056
composite_trend_quality_module,0.08738283387563817,0.13902753451600672,0.6285289757877242,-0.2955978922278094,0.29561385981837296,-0.046727249781753764,0.03764652840396754,0.5540540540540541,0.052477477477477476,0.09211711711711712,0.7635135135135135,0.18400900900900902,0.052477477477477476
composite_confirmation_aware_momentum,0.08392938017541285,0.14984428061061322,0.5601106684446138,-0.3831582601369423,0.21904625035466063,-0.05046653175164016,0.047565374211000905,0.5531531531531532,0.029954954954954954,0.10202702702702703,0.797972972972973,0.17207207207207206,0.029954954954954954
