panel_name,n_sleeves,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,calmar
active_panel_naive,6,0.07465504295907488,0.08653206980098095,0.8627442187708836,-0.15277526505034145,-0.028204429930651632,0.488659227228145
active_plus_w1,7,0.06762788948873544,0.07448113435962529,0.9079868354609156,-0.13731761776856122,-0.024291969860111135,0.4924924462549102
active_plus_w1_w2_w3_w4,10,0.05208924512447988,0.05243407153791715,0.9934236193504845,-0.1048962734932688,-0.01731402831545301,0.49657860465197984
active_plus_w1_w2_w3,9,0.05450769962348301,0.057572880217966686,0.9467599921546546,-0.10622338029547174,-0.018798264789698618,0.5131422053399542
