strategy_name,market_state,observations,ann_return_state,ann_vol_state,sharpe_state,avg_bil_state,avg_offense_state,avg_defense_state,avg_cash_state
composite_structural_defense_sleeve,calm_trend,295,0.014845415085388503,0.012330855145560786,1.2039242137016735,0.8354445400457325,0.0,0.1476063074118948,0.8354445400457325
composite_structural_defense_sleeve,neutral_mixed,493,0.029961338291822237,0.024155690968458574,1.240342838089145,0.6711179181330788,0.0,0.2599165646255419,0.6711179181330788
composite_structural_defense_sleeve,recovery_confirmed,43,-0.012682586706169396,0.03329538614062365,-0.3809112365480391,0.4865331777912767,0.0,0.5134668222087234,0.4865331777912767
composite_structural_defense_sleeve,recovery_fragile,49,-0.03306276082464177,0.032075521664671626,-1.0307785846880706,0.45185083214325317,0.0,0.5481491678567468,0.45185083214325317
composite_structural_defense_sleeve,stressed_panic,229,0.03616996150102114,0.06305948790055647,0.5735847642476963,0.42671742218340625,0.0,0.5732825778165939,0.42671742218340625
composite_recovery_confirmed_offense_sleeve,calm_trend,295,0.008078951151901048,0.006047272914000059,1.3359660241556892,1.0,0.0,0.0,1.0
composite_recovery_confirmed_offense_sleeve,neutral_mixed,493,0.022938078562690034,0.03340245691993679,0.6867183039161133,1.0,0.0,0.0,1.0
composite_recovery_confirmed_offense_sleeve,recovery_confirmed,43,-0.14963519554428806,0.07761035888786418,-1.9280312278994796,0.0,0.7131782945736435,0.28682170542635654,0.0
composite_recovery_confirmed_offense_sleeve,recovery_fragile,49,-0.02424501635526677,0.06545061503543545,-0.3704322158338823,0.02040816326530612,0.6884353741496598,0.291156462585034,0.02040816326530612
composite_recovery_confirmed_offense_sleeve,stressed_panic,229,0.006596186187439512,0.019348527331121593,0.3409141209847905,1.0,0.0,0.0,1.0
composite_calm_carry_sleeve,calm_trend,295,0.0038300979154206605,0.05194911740051233,0.07372787271613758,0.0,0.29762711864406777,0.7023728813559321,0.0
composite_calm_carry_sleeve,neutral_mixed,493,0.006074244429440379,0.01516275300022656,0.4006030058888131,1.0,0.0,0.0,1.0
composite_calm_carry_sleeve,recovery_confirmed,43,0.015789408463412924,0.0035753122881788616,4.416231979404376,1.0,0.0,0.0,1.0
composite_calm_carry_sleeve,recovery_fragile,49,0.017263976875564246,0.003105265825605431,5.559580997288148,1.0,0.0,0.0,1.0
composite_calm_carry_sleeve,stressed_panic,229,0.013760938955944546,0.005047923960690304,2.7260590815363104,1.0,0.0,0.0,1.0
composite_macro_trend_diversifier_sleeve,calm_trend,295,0.005429552908062352,0.06906623214850889,0.07861371236217891,0.3952542372881356,0.46876109191408005,0.1359846707977844,0.3952542372881356
composite_macro_trend_diversifier_sleeve,neutral_mixed,493,0.05650550221115869,0.0670803529519232,0.8423554695911699,0.44675456389452334,0.3683594337311138,0.18488600237436287,0.44675456389452334
composite_macro_trend_diversifier_sleeve,recovery_confirmed,43,-0.006584445547047624,0.047583905136602496,-0.13837547650082918,0.3883720930232557,0.30135262009369357,0.3102752868830506,0.3883720930232557
composite_macro_trend_diversifier_sleeve,recovery_fragile,49,0.03282221020689802,0.04441922471722179,0.7389190247206748,0.336734693877551,0.4320373935755937,0.2312279125468554,0.336734693877551
composite_macro_trend_diversifier_sleeve,stressed_panic,229,-0.003005933818594375,0.08749927617966136,-0.034353813538095135,0.30851528384279464,0.4076497965857652,0.28383491957144014,0.30851528384279464
