candidate,state,sleeve,avg_weight,risk_contribution,risk_minus_weight,return_contribution_proxy
improved_phasejjj4_state_risk_contribution_caps,full_window,dual_momentum_topn,0.09193218641993388,0.13734597205618723,0.045413785636253354,0.008645951738509882
improved_phasejjj4_state_risk_contribution_caps,full_window,cta_trend_long_only,0.09264446961750678,0.13777533917335397,0.04513086955584719,0.00850264690196093
improved_phasejjj4_state_risk_contribution_caps,full_window,composite_selective_signals,0.17007931594076392,0.20727498081116436,0.037195664870400436,0.013478152310562028
improved_phasejjj4_state_risk_contribution_caps,full_window,composite_regime_offense_component,0.06338903629002242,0.1098554422900644,0.04646640600004198,0.003936446035373379
improved_phasejjj4_state_risk_contribution_caps,full_window,composite_regime_defense_component,0.23494047635153928,0.23249640063641822,-0.0024440757151210635,0.014846135775664902
improved_phasejjj4_state_risk_contribution_caps,full_window,taa_10m_sma,0.1241506982355113,0.17528904978054394,0.05113835154503264,0.009411221578660643
improved_phasejjj4_state_risk_contribution_caps,full_window,cash::BIL,0.2228638171447222,-3.718474773206903e-05,-0.22290100189245426,0.0026136570619177384
improved_phasejjj4_state_risk_contribution_caps,calm_trend,dual_momentum_topn,0.12773721050381717,0.18139634676821817,0.053659136264401,0.005077798063951798
improved_phasejjj4_state_risk_contribution_caps,calm_trend,cta_trend_long_only,0.1111136936381992,0.1618045156175548,0.050690821979355594,0.0034450033678034286
improved_phasejjj4_state_risk_contribution_caps,calm_trend,composite_selective_signals,0.2155479245990272,0.21494346097128686,-0.0006044636277403315,0.010457235456339429
improved_phasejjj4_state_risk_contribution_caps,calm_trend,composite_regime_offense_component,0.07525144321449535,0.11970641518783279,0.044454971973337434,-0.002374709516164457
improved_phasejjj4_state_risk_contribution_caps,calm_trend,composite_regime_defense_component,0.28957418544189834,0.1522169310198428,-0.13735725442205554,0.017022672006707245
improved_phasejjj4_state_risk_contribution_caps,calm_trend,taa_10m_sma,0.14518849987086976,0.1698981377210201,0.024709637850150346,0.00847677623514922
improved_phasejjj4_state_risk_contribution_caps,calm_trend,cash::BIL,0.03558704273169279,3.4192714244448545e-05,-0.03555285001744834,0.0004106176754927642
improved_phasejjj4_state_risk_contribution_caps,neutral_mixed,dual_momentum_topn,0.08756159026118794,0.14393305848824806,0.056371468227060115,0.01270414574199004
improved_phasejjj4_state_risk_contribution_caps,neutral_mixed,cta_trend_long_only,0.09357917092601573,0.12671783782031237,0.03313866689429665,0.012742032890372235
improved_phasejjj4_state_risk_contribution_caps,neutral_mixed,composite_selective_signals,0.16758793610650352,0.19401417025297754,0.02642623414647402,0.017869195891563838
improved_phasejjj4_state_risk_contribution_caps,neutral_mixed,composite_regime_offense_component,0.06500518484050134,0.10792474366148565,0.042919558820984305,0.010005760275034527
improved_phasejjj4_state_risk_contribution_caps,neutral_mixed,composite_regime_defense_component,0.2335543102027449,0.2569322648409292,0.02337795463818429,0.01826906658749942
improved_phasejjj4_state_risk_contribution_caps,neutral_mixed,taa_10m_sma,0.1272518809903803,0.1698658011769408,0.04261392018656052,0.01773688458253916
improved_phasejjj4_state_risk_contribution_caps,neutral_mixed,cash::BIL,0.22545992667266598,0.0006121237591065337,-0.22484780291355944,0.0022453948439237936
improved_phasejjj4_state_risk_contribution_caps,recovery_confirmed,dual_momentum_topn,0.0916579372694875,0.1287710518461453,0.037113114576657794,0.0007956419734330045
improved_phasejjj4_state_risk_contribution_caps,recovery_confirmed,cta_trend_long_only,0.10493262422124829,0.12968507729098325,0.02475245306973496,0.011032009565380125
improved_phasejjj4_state_risk_contribution_caps,recovery_confirmed,composite_selective_signals,0.19447279409128618,0.17618348670556788,-0.018289307385718295,-0.0021030004323763893
improved_phasejjj4_state_risk_contribution_caps,recovery_confirmed,composite_regime_offense_component,0.07294083506591681,0.10734384431684027,0.03440300925092346,0.0026912571683077305
improved_phasejjj4_state_risk_contribution_caps,recovery_confirmed,composite_regime_defense_component,0.28811303553658923,0.2696632302154004,-0.01844980532118884,-0.0023300455143601653
improved_phasejjj4_state_risk_contribution_caps,recovery_confirmed,taa_10m_sma,0.18302231116011516,0.1881053756339826,0.0050830644738674435,0.006236997215818073
improved_phasejjj4_state_risk_contribution_caps,recovery_confirmed,cash::BIL,0.06486046265535654,0.0002479339910803814,-0.06461252866427616,0.0010015164598221446
improved_phasejjj4_state_risk_contribution_caps,recovery_fragile,dual_momentum_topn,0.09897488746609505,0.10135256909566778,0.0023776816295727338,0.01082285569977508
improved_phasejjj4_state_risk_contribution_caps,recovery_fragile,cta_trend_long_only,0.11128664901055108,0.1370275080136442,0.025740859003093114,0.01802710915378619
improved_phasejjj4_state_risk_contribution_caps,recovery_fragile,composite_selective_signals,0.18047259264749008,0.17161813179080826,-0.008854460856681817,0.005303940971023771
improved_phasejjj4_state_risk_contribution_caps,recovery_fragile,composite_regime_offense_component,0.07449688803643524,0.08232410139894189,0.00782721336250665,0.011646298661987343
improved_phasejjj4_state_risk_contribution_caps,recovery_fragile,composite_regime_defense_component,0.26677971626942526,0.35937916897843025,0.09259945270900499,-0.019904691517619
improved_phasejjj4_state_risk_contribution_caps,recovery_fragile,taa_10m_sma,0.14024356048478132,0.14837555951018883,0.00813199902540751,0.01132193387386252
improved_phasejjj4_state_risk_contribution_caps,recovery_fragile,cash::BIL,0.1277457060852217,-7.703878768122186e-05,-0.12782274487290293,0.001578038309905216
improved_phasejjj4_state_risk_contribution_caps,stressed_panic,dual_momentum_topn,0.053762738441217414,0.1038380475716024,0.05007530913038498,0.0036147605880299575
improved_phasejjj4_state_risk_contribution_caps,stressed_panic,cta_trend_long_only,0.06048999615015758,0.14082844528909197,0.0803384491389344,0.0034430797223118635
improved_phasejjj4_state_risk_contribution_caps,stressed_panic,composite_selective_signals,0.10995891029382134,0.22540163919675496,0.11544272890293363,0.009661386178616062
improved_phasejjj4_state_risk_contribution_caps,stressed_panic,composite_regime_offense_component,0.04041639367072456,0.10972169234298487,0.06930529867226032,-0.001222631407299161
improved_phasejjj4_state_risk_contribution_caps,stressed_panic,composite_regime_defense_component,0.15051567447198064,0.2434693018990712,0.09295362742709057,0.011994461269833256
improved_phasejjj4_state_risk_contribution_caps,stressed_panic,taa_10m_sma,0.07561822749543277,0.17858099849479334,0.10296277099936056,-0.002394579867659028
improved_phasejjj4_state_risk_contribution_caps,stressed_panic,cash::BIL,0.5092380594766653,-0.0018401247942988052,-0.5110781842709642,0.007603495704717917
improved_phasejjj4_adaptive_mom_vol_corr_budget,full_window,dual_momentum_topn,0.09193218641993388,0.13734597205618723,0.045413785636253354,0.008645951738509882
improved_phasejjj4_adaptive_mom_vol_corr_budget,full_window,cta_trend_long_only,0.09264446961750678,0.13777533917335397,0.04513086955584719,0.00850264690196093
improved_phasejjj4_adaptive_mom_vol_corr_budget,full_window,composite_selective_signals,0.17007931594076392,0.20727498081116436,0.037195664870400436,0.013478152310562028
improved_phasejjj4_adaptive_mom_vol_corr_budget,full_window,composite_regime_offense_component,0.06338903629002242,0.1098554422900644,0.04646640600004198,0.003936446035373379
improved_phasejjj4_adaptive_mom_vol_corr_budget,full_window,composite_regime_defense_component,0.23494047635153928,0.23249640063641822,-0.0024440757151210635,0.014846135775664902
improved_phasejjj4_adaptive_mom_vol_corr_budget,full_window,taa_10m_sma,0.1241506982355113,0.17528904978054394,0.05113835154503264,0.009411221578660643
improved_phasejjj4_adaptive_mom_vol_corr_budget,full_window,cash::BIL,0.2228638171447222,-3.718474773206903e-05,-0.22290100189245426,0.0026136570619177384
improved_phasejjj4_adaptive_mom_vol_corr_budget,calm_trend,dual_momentum_topn,0.12773721050381717,0.18139634676821817,0.053659136264401,0.005077798063951798
improved_phasejjj4_adaptive_mom_vol_corr_budget,calm_trend,cta_trend_long_only,0.1111136936381992,0.1618045156175548,0.050690821979355594,0.0034450033678034286
improved_phasejjj4_adaptive_mom_vol_corr_budget,calm_trend,composite_selective_signals,0.2155479245990272,0.21494346097128686,-0.0006044636277403315,0.010457235456339429
improved_phasejjj4_adaptive_mom_vol_corr_budget,calm_trend,composite_regime_offense_component,0.07525144321449535,0.11970641518783279,0.044454971973337434,-0.002374709516164457
improved_phasejjj4_adaptive_mom_vol_corr_budget,calm_trend,composite_regime_defense_component,0.28957418544189834,0.1522169310198428,-0.13735725442205554,0.017022672006707245
improved_phasejjj4_adaptive_mom_vol_corr_budget,calm_trend,taa_10m_sma,0.14518849987086976,0.1698981377210201,0.024709637850150346,0.00847677623514922
improved_phasejjj4_adaptive_mom_vol_corr_budget,calm_trend,cash::BIL,0.03558704273169279,3.4192714244448545e-05,-0.03555285001744834,0.0004106176754927642
improved_phasejjj4_adaptive_mom_vol_corr_budget,neutral_mixed,dual_momentum_topn,0.08756159026118794,0.14393305848824806,0.056371468227060115,0.01270414574199004
improved_phasejjj4_adaptive_mom_vol_corr_budget,neutral_mixed,cta_trend_long_only,0.09357917092601573,0.12671783782031237,0.03313866689429665,0.012742032890372235
improved_phasejjj4_adaptive_mom_vol_corr_budget,neutral_mixed,composite_selective_signals,0.16758793610650352,0.19401417025297754,0.02642623414647402,0.017869195891563838
improved_phasejjj4_adaptive_mom_vol_corr_budget,neutral_mixed,composite_regime_offense_component,0.06500518484050134,0.10792474366148565,0.042919558820984305,0.010005760275034527
