decision_date,realization_date,cost_bps,gross_return,turnover,cost,net_return
2012-11-09,2012-11-16,10.0,-0.017888650580650433,0.0,0.0,-0.017888650580650433
2012-11-16,2012-11-23,10.0,0.041696577185440134,0.0,0.0,0.041696577185440134
2012-11-23,2012-11-30,10.0,0.009917656440174918,0.0,0.0,0.009917656440174918
2012-11-30,2012-12-07,10.0,-0.001507105213256795,0.0,0.0,-0.001507105213256795
2012-12-07,2012-12-14,10.0,-0.001936395337059904,0.8156954348650797,0.0008156954348650796,-0.0027520907719249836
2012-12-14,2012-12-21,10.0,-0.014445279187168043,0.0,0.0,-0.014445279187168043
2012-12-21,2012-12-28,10.0,0.0037287357543056548,0.0,0.0,0.0037287357543056548
2012-12-28,2013-01-04,10.0,0.014801839248452651,0.0,0.0,0.014801839248452651
2013-01-04,2013-01-11,10.0,1.591091829793406e-05,1.0,0.001,-0.000984089081702066
2013-01-11,2013-01-18,10.0,0.006666007917747305,0.0,0.0,0.006666007917747305
2013-01-18,2013-01-25,10.0,0.008972647393639895,0.0,0.0,0.008972647393639895
2013-01-25,2013-02-01,10.0,0.0060519822577309035,0.0,0.0,0.0060519822577309035
2013-02-01,2013-02-08,10.0,0.0030861312938591195,0.7930855293780745,0.0007930855293780745,0.002293045764481045
2013-02-08,2013-02-15,10.0,-0.002478526852299825,0.0,0.0,-0.002478526852299825
2013-02-15,2013-02-22,10.0,-0.00794982370020882,0.0,0.0,-0.00794982370020882
2013-02-22,2013-03-01,10.0,0.002376569658747764,0.0,0.0,0.002376569658747764
2013-03-01,2013-03-08,10.0,0.005293499479154444,0.7197633641452608,0.0007197633641452608,0.004573736115009183
2013-03-08,2013-03-15,10.0,0.008283427708808341,0.0,0.0,0.008283427708808341
2013-03-15,2013-03-22,10.0,0.002620430552610548,0.0,0.0,0.002620430552610548
2013-03-22,2013-03-29,10.0,0.006100114846225913,0.0,0.0,0.006100114846225913
2013-03-29,2013-04-05,10.0,0.002096337415055031,0.0,0.0,0.002096337415055031
2013-04-05,2013-04-12,10.0,0.014520391570177158,0.624691585696519,0.000624691585696519,0.013895699984480639
2013-04-12,2013-04-19,10.0,-0.022212478990312954,0.0,0.0,-0.022212478990312954
2013-04-19,2013-04-26,10.0,0.027551788398935913,0.0,0.0,0.027551788398935913
2013-04-26,2013-05-03,10.0,0.01752694998119873,0.0,0.0,0.01752694998119873
2013-05-03,2013-05-10,10.0,0.0016377034377819408,0.7909083679486397,0.0007909083679486397,0.0008467950698333012
2013-05-10,2013-05-17,10.0,0.005663216669487817,0.0,0.0,0.005663216669487817
2013-05-17,2013-05-24,10.0,-0.018511392382254303,0.0,0.0,-0.018511392382254303
2013-05-24,2013-05-31,10.0,-0.01753601551257919,0.0,0.0,-0.01753601551257919
2013-05-31,2013-06-07,10.0,-0.0015840656670859513,0.0,0.0,-0.0015840656670859513
2013-06-07,2013-06-14,10.0,0.0018954547235357846,1.0,0.001,0.0008954547235357846
2013-06-14,2013-06-21,10.0,-0.0400075346096575,0.0,0.0,-0.0400075346096575
2013-06-21,2013-06-28,10.0,-0.0015601259367654012,0.0,0.0,-0.0015601259367654012
2013-06-28,2013-07-05,10.0,0.013791751535951252,0.0,0.0,0.013791751535951252
2013-07-05,2013-07-12,10.0,0.034496159199403326,0.8561817472931463,0.0008561817472931462,0.03363997745211018
2013-07-12,2013-07-19,10.0,0.012273482872422994,0.0,0.0,0.012273482872422994
2013-07-19,2013-07-26,10.0,-0.006750421015697209,0.0,0.0,-0.006750421015697209
2013-07-26,2013-08-02,10.0,0.0031261013380809877,0.0,0.0,0.0031261013380809877
2013-08-02,2013-08-09,10.0,0.006377190282198058,0.3756294398912082,0.00037562943989120825,0.00600156084230685
2013-08-09,2013-08-16,10.0,0.029766221512491753,0.0,0.0,0.029766221512491753
2013-08-16,2013-08-23,10.0,0.009005998754982116,0.0,0.0,0.009005998754982116
2013-08-23,2013-08-30,10.0,-0.02462232165912804,0.0,0.0,-0.02462232165912804
2013-08-30,2013-09-06,10.0,0.019821706773247082,0.0,0.0,0.019821706773247082
2013-09-06,2013-09-13,10.0,-0.002461984356839344,0.7273410155294668,0.0007273410155294668,-0.003189325372368811
2013-09-13,2013-09-20,10.0,0.012128071782265517,0.0,0.0,0.012128071782265517
2013-09-20,2013-09-27,10.0,0.0026171323689387583,0.0,0.0,0.0026171323689387583
2013-09-27,2013-10-04,10.0,-0.004638387735725498,0.0,0.0,-0.004638387735725498
2013-10-04,2013-10-11,10.0,-0.008278311285995162,0.7128802840347587,0.0007128802840347586,-0.00899119157002992
2013-10-11,2013-10-18,10.0,0.028665012696485612,0.0,0.0,0.028665012696485612
2013-10-18,2013-10-25,10.0,0.023488900534498626,0.0,0.0,0.023488900534498626
2013-10-25,2013-11-01,10.0,-0.016274820208027205,0.0,0.0,-0.016274820208027205
2013-11-01,2013-11-08,10.0,-0.0064576704448358994,0.5367668396845083,0.0005367668396845083,-0.006994437284520408
2013-11-08,2013-11-15,10.0,0.009642150757136972,0.0,0.0,0.009642150757136972
2013-11-15,2013-11-22,10.0,-0.019528575667128196,0.0,0.0,-0.019528575667128196
2013-11-22,2013-11-29,10.0,-0.0018330389050028313,0.0,0.0,-0.0018330389050028313
2013-11-29,2013-12-06,10.0,-0.01135295175432685,0.0,0.0,-0.01135295175432685
2013-12-06,2013-12-13,10.0,-0.012759856910737964,0.84604781779146,0.00084604781779146,-0.013605904728529425
2013-12-13,2013-12-20,10.0,0.021898976285088797,0.0,0.0,0.021898976285088797
2013-12-20,2013-12-27,10.0,0.008719182489921085,0.0,0.0,0.008719182489921085
2013-12-27,2014-01-03,10.0,-0.0013243014034802927,0.0,0.0,-0.0013243014034802927
2014-01-03,2014-01-10,10.0,0.007802077882807945,0.7958429277294349,0.0007958429277294349,0.00700623495507851
2014-01-10,2014-01-17,10.0,-0.002168253962786317,0.0,0.0,-0.002168253962786317
2014-01-17,2014-01-24,10.0,-0.023583631797908726,0.0,0.0,-0.023583631797908726
2014-01-24,2014-01-31,10.0,0.0051515566463153604,0.0,0.0,0.0051515566463153604
2014-01-31,2014-02-07,10.0,0.007821170421799114,0.0,0.0,0.007821170421799114
2014-02-07,2014-02-14,10.0,0.02093258878278047,0.8252214315417976,0.0008252214315417976,0.020107367351238675
2014-02-14,2014-02-21,10.0,-0.0019510462923766204,0.0,0.0,-0.0019510462923766204
2014-02-21,2014-02-28,10.0,0.01412995660621481,0.0,0.0,0.01412995660621481
2014-02-28,2014-03-07,10.0,0.013581413110469141,0.0,0.0,0.013581413110469141
2014-03-07,2014-03-14,10.0,-0.016678821557768685,0.6347783508374668,0.0006347783508374668,-0.01731359990860615
2014-03-14,2014-03-21,10.0,0.005440558072142617,0.0,0.0,0.005440558072142617
2014-03-21,2014-03-28,10.0,-0.016530631885597124,0.0,0.0,-0.016530631885597124
2014-03-28,2014-04-04,10.0,0.0047750064126570076,0.0,0.0,0.0047750064126570076
2014-04-04,2014-04-11,10.0,-0.01963377203455136,0.6849084137630492,0.0006849084137630492,-0.02031868044831441
2014-04-11,2014-04-18,10.0,0.015980407037687768,0.0,0.0,0.015980407037687768
2014-04-18,2014-04-25,10.0,-0.00019499173726130294,0.0,0.0,-0.00019499173726130294
2014-04-25,2014-05-02,10.0,0.0037093213788616367,0.0,0.0,0.0037093213788616367
2014-05-02,2014-05-09,10.0,-0.002712162523835191,1.0,0.001,-0.003712162523835191
2014-05-09,2014-05-16,10.0,0.002127163844750068,0.0,0.0,0.002127163844750068
2014-05-16,2014-05-23,10.0,0.008631114629532994,0.0,0.0,0.008631114629532994
2014-05-23,2014-05-30,10.0,-0.003579373849188345,0.0,0.0,-0.003579373849188345
2014-05-30,2014-06-06,10.0,0.009760033524715364,0.0,0.0,0.009760033524715364
2014-06-06,2014-06-13,10.0,-0.002186980333126396,0.8057895506031123,0.0008057895506031123,-0.002992769883729508
2014-06-13,2014-06-20,10.0,0.012771899692905054,0.0,0.0,0.012771899692905054
2014-06-20,2014-06-27,10.0,-0.005443785519091082,0.0,0.0,-0.005443785519091082
2014-06-27,2014-07-04,10.0,0.006905794264536712,0.0,0.0,0.006905794264536712
2014-07-04,2014-07-11,10.0,-0.007299182871211886,0.8120601002166905,0.0008120601002166905,-0.008111242971428576
2014-07-11,2014-07-18,10.0,0.0024742982894427573,0.0,0.0,0.0024742982894427573
2014-07-18,2014-07-25,10.0,0.0012859247592129546,0.0,0.0,0.0012859247592129546
2014-07-25,2014-08-01,10.0,-0.028800930726367233,0.0,0.0,-0.028800930726367233
2014-08-01,2014-08-08,10.0,0.0005377391871876874,0.6071476689697027,0.0006071476689697027,-6.94084817820153e-05
2014-08-08,2014-08-15,10.0,0.016088050071790837,0.0,0.0,0.016088050071790837
2014-08-15,2014-08-22,10.0,0.014736973432373684,0.0,0.0,0.014736973432373684
2014-08-22,2014-08-29,10.0,0.007217761536917176,0.0,0.0,0.007217761536917176
2014-08-29,2014-09-05,10.0,0.007955329368707409,0.0,0.0,0.007955329368707409
2014-09-05,2014-09-12,10.0,-0.013652543419192724,0.8439349169718373,0.0008439349169718373,-0.014496478336164562
2014-09-12,2014-09-19,10.0,0.006074431111156815,0.0,0.0,0.006074431111156815
2014-09-19,2014-09-26,10.0,-0.01852900516023367,0.0,0.0,-0.01852900516023367
2014-09-26,2014-10-03,10.0,-0.014284679377425153,0.0,0.0,-0.014284679377425153
2014-10-03,2014-10-10,10.0,-0.016028393729974496,0.8408686286989931,0.0008408686286989932,-0.01686926235867349
2014-10-10,2014-10-17,10.0,-0.0017771756402636032,0.0,0.0,-0.0017771756402636032
2014-10-17,2014-10-24,10.0,0.028325828806745768,0.0,0.0,0.028325828806745768
2014-10-24,2014-10-31,10.0,0.01805090436485198,0.0,0.0,0.01805090436485198
2014-10-31,2014-11-07,10.0,0.004150324517433551,0.0,0.0,0.004150324517433551
2014-11-07,2014-11-14,10.0,0.011092994271758362,0.8325383028162215,0.0008325383028162216,0.01026045596894214
2014-11-14,2014-11-21,10.0,0.013051272796747913,0.0,0.0,0.013051272796747913
2014-11-21,2014-11-28,10.0,0.0012132882393273972,0.0,0.0,0.0012132882393273972
2014-11-28,2014-12-05,10.0,-0.00940227832475293,0.0,0.0,-0.00940227832475293
2014-12-05,2014-12-12,10.0,-0.03224380093917164,0.7885862224450746,0.0007885862224450746,-0.033032387161616716
2014-12-12,2014-12-19,10.0,0.02874813320625087,0.0,0.0,0.02874813320625087
2014-12-19,2014-12-26,10.0,0.00900693270672913,0.0,0.0,0.00900693270672913
2014-12-26,2015-01-02,10.0,-0.014232576263156512,0.0,0.0,-0.014232576263156512
2015-01-02,2015-01-09,10.0,0.0226421162456594,0.8231551772295951,0.0008231551772295952,0.021818961068429805
2015-01-09,2015-01-16,10.0,0.017714216559448787,0.0,0.0,0.017714216559448787
2015-01-16,2015-01-23,10.0,0.010332284538775644,0.0,0.0,0.010332284538775644
2015-01-23,2015-01-30,10.0,-0.006237127190611984,0.0,0.0,-0.006237127190611984
2015-01-30,2015-02-06,10.0,-0.01587143685648248,0.0,0.0,-0.01587143685648248
2015-02-06,2015-02-13,10.0,0.011823605045317718,0.7644941395120861,0.0007644941395120861,0.01105911090580563
2015-02-13,2015-02-20,10.0,-0.003267688418204723,0.0,0.0,-0.003267688418204723
2015-02-20,2015-02-27,10.0,0.007785531411757847,0.0,0.0,0.007785531411757847
2015-02-27,2015-03-06,10.0,-0.03023921851785484,0.0,0.0,-0.03023921851785484
2015-03-06,2015-03-13,10.0,0.006352006631369665,0.6026999462966103,0.0006026999462966102,0.005749306685073055
2015-03-13,2015-03-20,10.0,0.030018901065443374,0.0,0.0,0.030018901065443374
2015-03-20,2015-03-27,10.0,-0.021723906789343952,0.0,0.0,-0.021723906789343952
2015-03-27,2015-04-03,10.0,0.005496544243261112,0.0,0.0,0.005496544243261112
2015-04-03,2015-04-10,10.0,0.0005597516239672852,0.6454114685275989,0.0006454114685275989,-8.56598445603137e-05
2015-04-10,2015-04-17,10.0,-0.008414771579709428,0.0,0.0,-0.008414771579709428
2015-04-17,2015-04-24,10.0,-0.002224081050338501,0.0,0.0,-0.002224081050338501
2015-04-24,2015-05-01,10.0,-0.0207632069308226,0.0,0.0,-0.0207632069308226
2015-05-01,2015-05-08,10.0,0.00467091980965973,0.8127910930098857,0.0008127910930098857,0.0038581287166498442
2015-05-08,2015-05-15,10.0,0.003666711657658987,0.0,0.0,0.003666711657658987
2015-05-15,2015-05-22,10.0,0.0025649178092937083,0.0,0.0,0.0025649178092937083
2015-05-22,2015-05-29,10.0,-0.007976939524116518,0.0,0.0,-0.007976939524116518
2015-05-29,2015-06-05,10.0,-0.0055632176375021245,0.0,0.0,-0.0055632176375021245
2015-06-05,2015-06-12,10.0,-0.0017002724267708483,0.6389050600220372,0.0006389050600220372,-0.0023391774867928855
2015-06-12,2015-06-19,10.0,0.005854887104741191,0.0,0.0,0.005854887104741191
2015-06-19,2015-06-26,10.0,0.0034109235044673977,0.0,0.0,0.0034109235044673977
2015-06-26,2015-07-03,10.0,-0.010450610334600251,0.0,0.0,-0.010450610334600251
2015-07-03,2015-07-10,10.0,-0.0038721991944227255,0.6389050600220372,0.0006389050600220372,-0.004511104254444762
2015-07-10,2015-07-17,10.0,0.029362044332463845,0.0,0.0,0.029362044332463845
2015-07-17,2015-07-24,10.0,-0.01770322658511926,0.0,0.0,-0.01770322658511926
2015-07-24,2015-07-31,10.0,0.00862373027358876,0.0,0.0,0.00862373027358876
2015-07-31,2015-08-07,10.0,-0.014709972404227273,0.0,0.0,-0.014709972404227273
2015-08-07,2015-08-14,10.0,-4.4881052947112494e-05,0.6474291071528941,0.0006474291071528942,-0.0006923101601000067
2015-08-14,2015-08-21,10.0,-0.05051933031901401,0.0,0.0,-0.05051933031901401
2015-08-21,2015-08-28,10.0,0.00828237453891908,0.0,0.0,0.00828237453891908
2015-08-28,2015-09-04,10.0,-0.025673742018477944,0.0,0.0,-0.025673742018477944
2015-09-04,2015-09-11,10.0,-0.00012664250735384313,0.5918987791407871,0.0005918987791407871,-0.0007185412864946303
2015-09-11,2015-09-18,10.0,0.0055309681227787575,0.0,0.0,0.0055309681227787575
2015-09-18,2015-09-25,10.0,0.009167489707386603,0.0,0.0,0.009167489707386603
2015-09-25,2015-10-02,10.0,-0.005984840718876632,0.0,0.0,-0.005984840718876632
2015-10-02,2015-10-09,10.0,0.015580714094157335,0.7677467411649175,0.0007677467411649176,0.014812967352992418
2015-10-09,2015-10-16,10.0,0.00815339742000768,0.0,0.0,0.00815339742000768
2015-10-16,2015-10-23,10.0,0.019670317067604297,0.0,0.0,0.019670317067604297
2015-10-23,2015-10-30,10.0,-0.008741623301107802,0.0,0.0,-0.008741623301107802
2015-10-30,2015-11-06,10.0,-0.0043834828765837615,0.0,0.0,-0.0043834828765837615
2015-11-06,2015-11-13,10.0,-0.020033429004558265,1.0,0.001,-0.021033429004558266
2015-11-13,2015-11-20,10.0,0.008937501568325379,0.0,0.0,0.008937501568325379
2015-11-20,2015-11-27,10.0,-0.009712737361139994,0.0,0.0,-0.009712737361139994
2015-11-27,2015-12-04,10.0,0.021735450690740322,0.0,0.0,0.021735450690740322
2015-12-04,2015-12-11,10.0,-0.0351784284207153,0.833997884360506,0.000833997884360506,-0.036012426305075805
2015-12-11,2015-12-18,10.0,0.002442531138560701,0.0,0.0,0.002442531138560701
2015-12-18,2015-12-25,10.0,0.027484037993376967,0.0,0.0,0.027484037993376967
2015-12-25,2016-01-01,10.0,-0.007210778972406392,0.0,0.0,-0.007210778972406392
2016-01-01,2016-01-08,10.0,-0.04085575972928452,0.600804112319482,0.000600804112319482,-0.041456563841604004
2016-01-08,2016-01-15,10.0,-0.01902880781881179,0.0,0.0,-0.01902880781881179
2016-01-15,2016-01-22,10.0,0.02203478319723775,0.0,0.0,0.02203478319723775
2016-01-22,2016-01-29,10.0,0.01714838629107275,0.0,0.0,0.01714838629107275
2016-01-29,2016-02-05,10.0,-0.023134333434112885,0.0,0.0,-0.023134333434112885
2016-02-05,2016-02-12,10.0,-0.008967509487440246,0.6634735960551519,0.0006634735960551519,-0.009630983083495399
2016-02-12,2016-02-19,10.0,0.02798725549190618,0.0,0.0,0.02798725549190618
2016-02-19,2016-02-26,10.0,0.020185426718549466,0.0,0.0,0.020185426718549466
2016-02-26,2016-03-04,10.0,0.02527975008345034,0.0,0.0,0.02527975008345034
2016-03-04,2016-03-11,10.0,-0.00012031541948931499,0.6135360197342534,0.0006135360197342534,-0.0007338514392235684
2016-03-11,2016-03-18,10.0,0.00756755091339083,0.0,0.0,0.00756755091339083
2016-03-18,2016-03-25,10.0,0.0016227847222080134,0.0,0.0,0.0016227847222080134
2016-03-25,2016-04-01,10.0,0.015454621670158205,0.0,0.0,0.015454621670158205
2016-04-01,2016-04-08,10.0,0.0044313639111776965,0.4341636565944189,0.00043416365659441886,0.0039972002545832774
2016-04-08,2016-04-15,10.0,-0.002144318304987982,0.0,0.0,-0.002144318304987982
2016-04-15,2016-04-22,10.0,-0.014966954925054583,0.0,0.0,-0.014966954925054583
2016-04-22,2016-04-29,10.0,0.02007370722000673,0.0,0.0,0.02007370722000673
2016-04-29,2016-05-06,10.0,0.0046243677275622196,0.0,0.0,0.0046243677275622196
2016-05-06,2016-05-13,10.0,-0.004177086825766104,0.5658363434055811,0.0005658363434055811,-0.004742923169171685
2016-05-13,2016-05-20,10.0,-0.017205586285942813,0.0,0.0,-0.017205586285942813
2016-05-20,2016-05-27,10.0,-0.001916096147096614,0.0,0.0,-0.001916096147096614
2016-05-27,2016-06-03,10.0,0.017836504471396973,0.0,0.0,0.017836504471396973
2016-06-03,2016-06-10,10.0,0.01690689990069247,0.5736370723202909,0.0005736370723202909,0.01633326282837218
2016-06-10,2016-06-17,10.0,0.0020702903107090035,0.0,0.0,0.0020702903107090035
2016-06-17,2016-06-24,10.0,0.00047426851992374524,0.0,0.0,0.00047426851992374524
2016-06-24,2016-07-01,10.0,0.04304737139573959,0.0,0.0,0.04304737139573959
2016-07-01,2016-07-08,10.0,0.016339267903692827,0.19795685960668052,0.00019795685960668051,0.016141311044086146
2016-07-08,2016-07-15,10.0,-0.0108244886999137,0.0,0.0,-0.0108244886999137
2016-07-15,2016-07-22,10.0,-0.0020229144946419257,0.0,0.0,-0.0020229144946419257
2016-07-22,2016-07-29,10.0,0.010143215633884178,0.0,0.0,0.010143215633884178
2016-07-29,2016-08-05,10.0,-0.01361865728219169,0.0,0.0,-0.01361865728219169
2016-08-05,2016-08-12,10.0,0.005540278863430049,0.41555469359355734,0.00041555469359355737,0.005124724169836492
2016-08-12,2016-08-19,10.0,-0.001816286125789276,0.0,0.0,-0.001816286125789276
2016-08-19,2016-08-26,10.0,-0.008278990203435478,0.0,0.0,-0.008278990203435478
2016-08-26,2016-09-02,10.0,0.005816782785740428,0.0,0.0,0.005816782785740428
2016-09-02,2016-09-09,10.0,-0.020203498768621226,0.41555469359355734,0.00041555469359355737,-0.020619053462214782
2016-09-09,2016-09-16,10.0,-0.005655915984210459,0.0,0.0,-0.005655915984210459
2016-09-16,2016-09-23,10.0,0.02459709781750439,0.0,0.0,0.02459709781750439
2016-09-23,2016-09-30,10.0,-0.013910498493163538,0.0,0.0,-0.013910498493163538
2016-09-30,2016-10-07,10.0,-0.04356667417720289,0.0,0.0,-0.04356667417720289
2016-10-07,2016-10-14,10.0,-0.0017332725361869825,0.8266915888525831,0.0008266915888525832,-0.0025599641250395656
2016-10-14,2016-10-21,10.0,0.007774771174311906,0.0,0.0,0.007774771174311906
2016-10-21,2016-10-28,10.0,-0.008411986533240342,0.0,0.0,-0.008411986533240342
2016-10-28,2016-11-04,10.0,-0.019041428962562952,0.0,0.0,-0.019041428962562952
2016-11-04,2016-11-11,10.0,-0.028454987796668274,0.8266915888525831,0.0008266915888525832,-0.029281679385520856
2016-11-11,2016-11-18,10.0,-0.003629012876744766,0.0,0.0,-0.003629012876744766
2016-11-18,2016-11-25,10.0,0.013539886636620396,0.0,0.0,0.013539886636620396
2016-11-25,2016-12-02,10.0,-0.0045801805963581205,0.0,0.0,-0.0045801805963581205
2016-12-02,2016-12-09,10.0,0.0067425477274579565,0.4812666905459496,0.0004812666905459496,0.006261281036912007
2016-12-09,2016-12-16,10.0,-0.02349172495435161,0.0,0.0,-0.02349172495435161
2016-12-16,2016-12-23,10.0,-0.00690830803976933,0.0,0.0,-0.00690830803976933
2016-12-23,2016-12-30,10.0,0.01660615241493119,0.0,0.0,0.01660615241493119
2016-12-30,2017-01-06,10.0,0.023574932780839015,0.0,0.0,0.023574932780839015
2017-01-06,2017-01-13,10.0,0.006094763657392004,0.827924977323554,0.000827924977323554,0.005266838680068451
2017-01-13,2017-01-20,10.0,-0.00018397447208211239,0.0,0.0,-0.00018397447208211239
2017-01-20,2017-01-27,10.0,0.0032196896584762644,0.0,0.0,0.0032196896584762644
2017-01-27,2017-02-03,10.0,0.0035146734213062996,0.0,0.0,0.0035146734213062996
2017-02-03,2017-02-10,10.0,0.004738149481340884,0.49678520716850183,0.0004967852071685019,0.004241364274172383
2017-02-10,2017-02-17,10.0,0.002636861160915298,0.0,0.0,0.002636861160915298
2017-02-17,2017-02-24,10.0,0.002401053395152298,0.0,0.0,0.002401053395152298
2017-02-24,2017-03-03,10.0,0.00220753902823129,0.0,0.0,0.00220753902823129
2017-03-03,2017-03-10,10.0,-0.03046627664368467,0.8616598590107649,0.0008616598590107649,-0.031327936502695435
2017-03-10,2017-03-17,10.0,0.006072089049410887,0.0,0.0,0.006072089049410887
2017-03-17,2017-03-24,10.0,-0.01224239188328153,0.0,0.0,-0.01224239188328153
2017-03-24,2017-03-31,10.0,0.01483882507685419,0.0,0.0,0.01483882507685419
2017-03-31,2017-04-07,10.0,0.003412616643047989,0.0,0.0,0.003412616643047989
2017-04-07,2017-04-14,10.0,-0.0026354996053416903,0.552207304048109,0.000552207304048109,-0.0031877069093897994
2017-04-14,2017-04-21,10.0,0.0035105976243882207,0.0,0.0,0.0035105976243882207
2017-04-21,2017-04-28,10.0,0.0041310883919566735,0.0,0.0,0.0041310883919566735
2017-04-28,2017-05-05,10.0,-0.004639358621232784,0.0,0.0,-0.004639358621232784
2017-05-05,2017-05-12,10.0,-0.005973944418285119,0.694723353048768,0.0006947233530487679,-0.006668667771333887
2017-05-12,2017-05-19,10.0,-0.002627379294614007,0.0,0.0,-0.002627379294614007
2017-05-19,2017-05-26,10.0,0.015218077640954654,0.0,0.0,0.015218077640954654
2017-05-26,2017-06-02,10.0,0.009325069215730427,0.0,0.0,0.009325069215730427
2017-06-02,2017-06-09,10.0,-0.009660582876339627,0.8750491336289193,0.0008750491336289194,-0.010535632009968546
2017-06-09,2017-06-16,10.0,-0.006611347423072759,0.0,0.0,-0.006611347423072759
2017-06-16,2017-06-23,10.0,0.009250980493668959,0.0,0.0,0.009250980493668959
2017-06-23,2017-06-30,10.0,-0.008960619970217893,0.0,0.0,-0.008960619970217893
2017-06-30,2017-07-07,10.0,-0.012970151792622269,0.0,0.0,-0.012970151792622269
2017-07-07,2017-07-14,10.0,0.031595521376139184,0.46915232540986507,0.0004691523254098651,0.031126369050729318
2017-07-14,2017-07-21,10.0,0.009349630142091277,0.0,0.0,0.009349630142091277
2017-07-21,2017-07-28,10.0,0.008729718254980902,0.0,0.0,0.008729718254980902
2017-07-28,2017-08-04,10.0,-0.002986456716986317,0.0,0.0,-0.002986456716986317
2017-08-04,2017-08-11,10.0,-0.019700628129696786,0.8614750874350676,0.0008614750874350677,-0.020562103217131852
