variant,cost_bps,decision_date,realization_date,ml_weight,winner_net_return,ml_net_return,allocation_turnover,allocation_cost,net_return
confidence_tiered_guarded,10,2012-05-18,2012-05-25,0,0.0112424689,0.00566120519,0,0,0.0112424689
confidence_tiered_guarded,10,2012-05-25,2012-06-01,0,0.00152578349,-0.0113348354,0,0,0.00152578349
confidence_tiered_guarded,10,2012-06-01,2012-06-08,0,0.00999659077,-0.00629683808,0,0,0.00999659077
confidence_tiered_guarded,10,2012-06-08,2012-06-15,0,0.0056259953,0.00272277475,0,0,0.0056259953
confidence_tiered_guarded,10,2012-06-15,2012-06-22,0,-0.00191407267,-0.00815927202,0,0,-0.00191407267
confidence_tiered_guarded,10,2012-06-22,2012-06-29,0,0.0134723288,0.00317169634,0,0,0.0134723288
confidence_tiered_guarded,10,2012-06-29,2012-07-06,0,0.00314883928,0.00962991022,0,0,0.00314883928
confidence_tiered_guarded,10,2012-07-06,2012-07-13,0,0.00229423332,-0.00105141372,0,0,0.00229423332
confidence_tiered_guarded,10,2012-07-13,2012-07-20,0,0.00350535,0.00485137575,0,0,0.00350535
confidence_tiered_guarded,10,2012-07-20,2012-07-27,0,0.00285858514,0.0244848821,0,0,0.00285858514
confidence_tiered_guarded,10,2012-07-27,2012-08-03,0,0.00171768677,-0.00158147899,0,0,0.00171768677
confidence_tiered_guarded,10,2012-08-03,2012-08-10,0,-0.00282660308,-0.00060958422,0,0,-0.00282660308
confidence_tiered_guarded,10,2012-08-10,2012-08-17,0,-0.00616330787,-0.00919321691,0,0,-0.00616330787
confidence_tiered_guarded,10,2012-08-17,2012-08-24,0,0.00791023374,0.0130661975,0,0,0.00791023374
confidence_tiered_guarded,10,2012-08-24,2012-08-31,0,0.00817564607,0.00774276998,0,0,0.00817564607
confidence_tiered_guarded,10,2012-08-31,2012-09-07,0,0.00709020634,-0.00150191571,0,0,0.00709020634
confidence_tiered_guarded,10,2012-09-07,2012-09-14,0,0.00580954202,0.025331036,0,0,0.00580954202
confidence_tiered_guarded,10,2012-09-14,2012-09-21,0,-0.000344375854,-0.0155663115,0,0,-0.000344375854
confidence_tiered_guarded,10,2012-09-21,2012-09-28,0,-0.00635636434,-0.0225930437,0,0,-0.00635636434
confidence_tiered_guarded,10,2012-09-28,2012-10-05,0,0.00585339414,0.00850737245,0,0,0.00585339414
confidence_tiered_guarded,10,2012-10-05,2012-10-12,0,-0.0110477574,-0.0136622115,0,0,-0.0110477574
confidence_tiered_guarded,10,2012-10-12,2012-10-19,0,-0.00299011583,0.000645635912,0,0,-0.00299011583
confidence_tiered_guarded,10,2012-10-19,2012-10-26,0,-0.00683813967,-0.0169285021,0,0,-0.00683813967
confidence_tiered_guarded,10,2012-10-26,2012-11-02,0,-0.00210484724,-0.0112425284,0,0,-0.00210484724
confidence_tiered_guarded,10,2012-11-02,2012-11-09,0,-0.00586728985,-0.0233056108,0,0,-0.00586728985
confidence_tiered_guarded,10,2012-11-09,2012-11-16,0,-0.00756323624,-0.0178886506,0,0,-0.00756323624
confidence_tiered_guarded,10,2012-11-16,2012-11-23,0,0.0171973296,0.0416965772,0,0,0.0171973296
confidence_tiered_guarded,10,2012-11-23,2012-11-30,0,0.00140830003,0.00991765644,0,0,0.00140830003
confidence_tiered_guarded,10,2012-11-30,2012-12-07,0,0.000524327163,-0.00150710521,0,0,0.000524327163
confidence_tiered_guarded,10,2012-12-07,2012-12-14,0,-0.0027006737,-0.00275209077,0,0,-0.0027006737
confidence_tiered_guarded,10,2012-12-14,2012-12-21,0,0.00017403649,-0.0144452792,0,0,0.00017403649
confidence_tiered_guarded,10,2012-12-21,2012-12-28,0,-0.00122667822,0.00372873575,0,0,-0.00122667822
confidence_tiered_guarded,10,2012-12-28,2013-01-04,0,0.0208514798,0.0148018392,0,0,0.0208514798
confidence_tiered_guarded,10,2013-01-04,2013-01-11,0,0.00424220683,-0.000984089082,0,0,0.00424220683
confidence_tiered_guarded,10,2013-01-11,2013-01-18,0,0.00333749368,0.00666600792,0,0,0.00333749368
confidence_tiered_guarded,10,2013-01-18,2013-01-25,0,0.00479452921,0.00897264739,0,0,0.00479452921
confidence_tiered_guarded,10,2013-01-25,2013-02-01,0,-0.000500983761,0.00605198226,0,0,-0.000500983761
confidence_tiered_guarded,10,2013-02-01,2013-02-08,0,-0.00427612203,0.00229304576,0,0,-0.00427612203
confidence_tiered_guarded,10,2013-02-08,2013-02-15,0,0.000675879191,-0.00247852685,0,0,0.000675879191
confidence_tiered_guarded,10,2013-02-15,2013-02-22,0,0.00224345894,-0.0079498237,0,0,0.00224345894
confidence_tiered_guarded,10,2013-02-22,2013-03-01,0,0.00315210121,0.00237656966,0,0,0.00315210121
confidence_tiered_guarded,10,2013-03-01,2013-03-08,0,0.00865504406,0.00457373612,0,0,0.00865504406
confidence_tiered_guarded,10,2013-03-08,2013-03-15,0,0.00617049051,0.00828342771,0,0,0.00617049051
confidence_tiered_guarded,10,2013-03-15,2013-03-22,0,9.68312025e-05,0.00262043055,0,0,9.68312025e-05
confidence_tiered_guarded,10,2013-03-22,2013-03-29,0,0.00331309555,0.00610011485,0,0,0.00331309555
confidence_tiered_guarded,10,2013-03-29,2013-04-05,0,0.00505471352,0.00209633742,0,0,0.00505471352
confidence_tiered_guarded,10,2013-04-05,2013-04-12,0,0.017719543,0.0138957,0,0,0.017719543
confidence_tiered_guarded,10,2013-04-12,2013-04-19,0,-0.00722358492,-0.022212479,0,0,-0.00722358492
confidence_tiered_guarded,10,2013-04-19,2013-04-26,0,0.0112526883,0.0275517884,0,0,0.0112526883
confidence_tiered_guarded,10,2013-04-26,2013-05-03,0,0.0163818585,0.01752695,0,0,0.0163818585
confidence_tiered_guarded,10,2013-05-03,2013-05-10,0,0.00325769131,0.00084679507,0,0,0.00325769131
confidence_tiered_guarded,10,2013-05-10,2013-05-17,0,0.0127123439,0.00566321667,0,0,0.0127123439
confidence_tiered_guarded,10,2013-05-17,2013-05-24,0,-0.0226973599,-0.0185113924,0,0,-0.0226973599
confidence_tiered_guarded,10,2013-05-24,2013-05-31,0,-0.0252144537,-0.0175360155,0,0,-0.0252144537
confidence_tiered_guarded,10,2013-05-31,2013-06-07,0,0.00289900335,-0.00158406567,0,0,0.00289900335
confidence_tiered_guarded,10,2013-06-07,2013-06-14,0,-0.00579309854,0.000895454724,0,0,-0.00579309854
confidence_tiered_guarded,10,2013-06-14,2013-06-21,0,-0.0244945593,-0.0400075346,0,0,-0.0244945593
confidence_tiered_guarded,10,2013-06-21,2013-06-28,0,0.0123765105,-0.00156012594,0,0,0.0123765105
confidence_tiered_guarded,10,2013-06-28,2013-07-05,0,0.0126408056,0.0137917515,0,0,0.0126408056
confidence_tiered_guarded,10,2013-07-05,2013-07-12,0,0.0186443158,0.0336399775,0,0,0.0186443158
confidence_tiered_guarded,10,2013-07-12,2013-07-19,0,0.0048080326,0.0122734829,0,0,0.0048080326
confidence_tiered_guarded,10,2013-07-19,2013-07-26,0,-0.00128798801,-0.00675042102,0,0,-0.00128798801
confidence_tiered_guarded,10,2013-07-26,2013-08-02,0,0.0085399349,0.00312610134,0,0,0.0085399349
confidence_tiered_guarded,10,2013-08-02,2013-08-09,0,-0.00642441443,0.00600156084,0,0,-0.00642441443
confidence_tiered_guarded,10,2013-08-09,2013-08-16,0,-0.0117940022,0.0297662215,0,0,-0.0117940022
confidence_tiered_guarded,10,2013-08-16,2013-08-23,0,0.00658557524,0.00900599875,0,0,0.00658557524
confidence_tiered_guarded,10,2013-08-23,2013-08-30,0,-0.0140069542,-0.0246223217,0,0,-0.0140069542
confidence_tiered_guarded,10,2013-08-30,2013-09-06,0,0.0186209291,0.0198217068,0,0,0.0186209291
confidence_tiered_guarded,10,2013-09-06,2013-09-13,0,0.016678619,-0.00318932537,0,0,0.016678619
confidence_tiered_guarded,10,2013-09-13,2013-09-20,0,0.0137535628,0.0121280718,0,0,0.0137535628
confidence_tiered_guarded,10,2013-09-20,2013-09-27,0,-0.00109073885,0.00261713237,0,0,-0.00109073885
confidence_tiered_guarded,10,2013-09-27,2013-10-04,0,-0.00198295855,-0.00463838774,0,0,-0.00198295855
confidence_tiered_guarded,10,2013-10-04,2013-10-11,0,0.00620400669,-0.00899119157,0,0,0.00620400669
confidence_tiered_guarded,10,2013-10-11,2013-10-18,0,0.0230586373,0.0286650127,0,0,0.0230586373
confidence_tiered_guarded,10,2013-10-18,2013-10-25,0,0.00411662815,0.0234889005,0,0,0.00411662815
confidence_tiered_guarded,10,2013-10-25,2013-11-01,0,-0.00835917958,-0.0162748202,0,0,-0.00835917958
confidence_tiered_guarded,10,2013-11-01,2013-11-08,0,-0.00019973371,-0.00699443728,0,0,-0.00019973371
confidence_tiered_guarded,10,2013-11-08,2013-11-15,0,0.0152265982,0.00964215076,0,0,0.0152265982
confidence_tiered_guarded,10,2013-11-15,2013-11-22,0,0.00221463594,-0.0195285757,0,0,0.00221463594
confidence_tiered_guarded,10,2013-11-22,2013-11-29,0,0.0070995807,-0.00183303891,0,0,0.0070995807
confidence_tiered_guarded,10,2013-11-29,2013-12-06,0,-0.00195244508,-0.0113529518,0,0,-0.00195244508
confidence_tiered_guarded,10,2013-12-06,2013-12-13,0,-0.00960589619,-0.0136059047,0,0,-0.00960589619
confidence_tiered_guarded,10,2013-12-13,2013-12-20,0,0.0156366423,0.0218989763,0,0,0.0156366423
confidence_tiered_guarded,10,2013-12-20,2013-12-27,0,0.00821131905,0.00871918249,0,0,0.00821131905
confidence_tiered_guarded,10,2013-12-27,2014-01-03,0,-0.00282606526,-0.0013243014,0,0,-0.00282606526
confidence_tiered_guarded,10,2014-01-03,2014-01-10,0,0.00410556217,0.00700623496,0,0,0.00410556217
confidence_tiered_guarded,10,2014-01-10,2014-01-17,0,0.000996232091,-0.00216825396,0,0,0.000996232091
confidence_tiered_guarded,10,2014-01-17,2014-01-24,0,-0.0108056197,-0.0235836318,0,0,-0.0108056197
confidence_tiered_guarded,10,2014-01-24,2014-01-31,0,-0.00345827846,0.00515155665,0,0,-0.00345827846
confidence_tiered_guarded,10,2014-01-31,2014-02-07,0,0.00325284427,0.00782117042,0,0,0.00325284427
confidence_tiered_guarded,10,2014-02-07,2014-02-14,0,0.0170888409,0.0201073674,0,0,0.0170888409
confidence_tiered_guarded,10,2014-02-14,2014-02-21,0,0.00344644915,-0.00195104629,0,0,0.00344644915
confidence_tiered_guarded,10,2014-02-21,2014-02-28,0,0.00964971731,0.0141299566,0,0,0.00964971731
confidence_tiered_guarded,10,2014-02-28,2014-03-07,0,0.00624885,0.0135814131,0,0,0.00624885
confidence_tiered_guarded,10,2014-03-07,2014-03-14,0,-0.00874412971,-0.0173135999,0,0,-0.00874412971
confidence_tiered_guarded,10,2014-03-14,2014-03-21,0,0.000637906829,0.00544055807,0,0,0.000637906829
confidence_tiered_guarded,10,2014-03-21,2014-03-28,0,-0.0012274142,-0.0165306319,0,0,-0.0012274142
confidence_tiered_guarded,10,2014-03-28,2014-04-04,0,-9.79444208e-05,0.00477500641,0,0,-9.79444208e-05
confidence_tiered_guarded,10,2014-04-04,2014-04-11,0,-0.00906030465,-0.0203186804,0,0,-0.00906030465
confidence_tiered_guarded,10,2014-04-11,2014-04-18,0,0.0109335358,0.015980407,0,0,0.0109335358
confidence_tiered_guarded,10,2014-04-18,2014-04-25,0,0.00144062772,-0.000194991737,0,0,0.00144062772
confidence_tiered_guarded,10,2014-04-25,2014-05-02,0,0.00790439842,0.00370932138,0,0,0.00790439842
confidence_tiered_guarded,10,2014-05-02,2014-05-09,0,-0.00350490692,-0.00371216252,0,0,-0.00350490692
confidence_tiered_guarded,10,2014-05-09,2014-05-16,0,0.00497087712,0.00212716384,0,0,0.00497087712
confidence_tiered_guarded,10,2014-05-16,2014-05-23,0,0.00166745184,0.00863111463,0,0,0.00166745184
confidence_tiered_guarded,10,2014-05-23,2014-05-30,0,0.005816622,-0.00357937385,0,0,0.005816622
confidence_tiered_guarded,10,2014-05-30,2014-06-06,0,0.00543182296,0.00976003352,0,0,0.00543182296
confidence_tiered_guarded,10,2014-06-06,2014-06-13,0,-0.00455924676,-0.00299276988,0,0,-0.00455924676
confidence_tiered_guarded,10,2014-06-13,2014-06-20,0,0.00810822112,0.0127718997,0,0,0.00810822112
confidence_tiered_guarded,10,2014-06-20,2014-06-27,0,0.00244359133,-0.00544378552,0,0,0.00244359133
confidence_tiered_guarded,10,2014-06-27,2014-07-04,0,0.00905536389,0.00690579426,0,0,0.00905536389
confidence_tiered_guarded,10,2014-07-04,2014-07-11,0,-0.0104825066,-0.00811124297,0,0,-0.0104825066
confidence_tiered_guarded,10,2014-07-11,2014-07-18,0,0.00431906505,0.00247429829,0,0,0.00431906505
confidence_tiered_guarded,10,2014-07-18,2014-07-25,0,0.00211401474,0.00128592476,0,0,0.00211401474
confidence_tiered_guarded,10,2014-07-25,2014-08-01,0,-0.0173593842,-0.0288009307,0,0,-0.0173593842
confidence_tiered_guarded,10,2014-08-01,2014-08-08,0,0.00295179921,-6.94084818e-05,0,0,0.00295179921
confidence_tiered_guarded,10,2014-08-08,2014-08-15,0,0.0157600451,0.0160880501,0,0,0.0157600451
confidence_tiered_guarded,10,2014-08-15,2014-08-22,0,0.00729900527,0.0147369734,0,0,0.00729900527
confidence_tiered_guarded,10,2014-08-22,2014-08-29,0,0.00693989801,0.00721776154,0,0,0.00693989801
confidence_tiered_guarded,10,2014-08-29,2014-09-05,0,-0.00215572767,0.00795532937,0,0,-0.00215572767
confidence_tiered_guarded,10,2014-09-05,2014-09-12,0.1,-0.0195945394,-0.0144964783,0.1,0.0001,-0.0191847333
confidence_tiered_guarded,10,2014-09-12,2014-09-19,0.1,0.00534315761,0.00607443111,0,0,0.00541628496
confidence_tiered_guarded,10,2014-09-19,2014-09-26,0.1,-0.00807831843,-0.0185290052,0,0,-0.0091233871
confidence_tiered_guarded,10,2014-09-26,2014-10-03,0.1,0.000782708423,-0.0142846794,0,0,-0.000724030357
confidence_tiered_guarded,10,2014-10-03,2014-10-10,0,-0.01205169,-0.0168692624,0.1,0.0001,-0.01215169
confidence_tiered_guarded,10,2014-10-10,2014-10-17,0,-0.0014774354,-0.00177717564,0,0,-0.0014774354
confidence_tiered_guarded,10,2014-10-17,2014-10-24,0,0.0210261153,0.0283258288,0,0,0.0210261153
confidence_tiered_guarded,10,2014-10-24,2014-10-31,0,0.0103401789,0.0180509044,0,0,0.0103401789
confidence_tiered_guarded,10,2014-10-31,2014-11-07,0,0.00283565157,0.00415032452,0,0,0.00283565157
confidence_tiered_guarded,10,2014-11-07,2014-11-14,0,-0.00186091904,0.010260456,0,0,-0.00186091904
confidence_tiered_guarded,10,2014-11-14,2014-11-21,0,0.00575317468,0.0130512728,0,0,0.00575317468
confidence_tiered_guarded,10,2014-11-21,2014-11-28,0,0.00909325415,0.00121328824,0,0,0.00909325415
confidence_tiered_guarded,10,2014-11-28,2014-12-05,0,-0.00370733001,-0.00940227832,0,0,-0.00370733001
confidence_tiered_guarded,10,2014-12-05,2014-12-12,0,-0.00177016015,-0.0330323872,0,0,-0.00177016015
confidence_tiered_guarded,10,2014-12-12,2014-12-19,0,0.0122276536,0.0287481332,0,0,0.0122276536
confidence_tiered_guarded,10,2014-12-19,2014-12-26,0,0.00359413359,0.00900693271,0,0,0.00359413359
confidence_tiered_guarded,10,2014-12-26,2015-01-02,0,0.00192963716,-0.0142325763,0,0,0.00192963716
confidence_tiered_guarded,10,2015-01-02,2015-01-09,0,0.0118705642,0.0218189611,0,0,0.0118705642
confidence_tiered_guarded,10,2015-01-09,2015-01-16,0,0.00504742769,0.0177142166,0,0,0.00504742769
confidence_tiered_guarded,10,2015-01-16,2015-01-23,0,0.00907619732,0.0103322845,0,0,0.00907619732
confidence_tiered_guarded,10,2015-01-23,2015-01-30,0,-0.00275558685,-0.00623712719,0,0,-0.00275558685
confidence_tiered_guarded,10,2015-01-30,2015-02-06,0,-0.00817620162,-0.0158714369,0,0,-0.00817620162
confidence_tiered_guarded,10,2015-02-06,2015-02-13,0,0.00105234426,0.0110591109,0,0,0.00105234426
confidence_tiered_guarded,10,2015-02-13,2015-02-20,0,-0.00137725813,-0.00326768842,0,0,-0.00137725813
confidence_tiered_guarded,10,2015-02-20,2015-02-27,0,0.00223232462,0.00778553141,0,0,0.00223232462
confidence_tiered_guarded,10,2015-02-27,2015-03-06,0,-0.0176353722,-0.0302392185,0,0,-0.0176353722
confidence_tiered_guarded,10,2015-03-06,2015-03-13,0.1,0.00341122997,0.00574930669,0.1,0.0001,0.00354503764
confidence_tiered_guarded,10,2015-03-13,2015-03-20,0.1,0.0285054544,0.0300189011,0,0,0.0286567991
confidence_tiered_guarded,10,2015-03-20,2015-03-27,0.1,-0.0178669642,-0.0217239068,0,0,-0.0182526584
confidence_tiered_guarded,10,2015-03-27,2015-04-03,0.1,0.00429673438,0.00549654424,0,0,0.00441671537
confidence_tiered_guarded,10,2015-04-03,2015-04-10,0.1,0.00281616766,-8.56598446e-05,0,0,0.00252598491
confidence_tiered_guarded,10,2015-04-10,2015-04-17,0.1,-0.0042848139,-0.00841477158,0,0,-0.00469780967
confidence_tiered_guarded,10,2015-04-17,2015-04-24,0.1,0.0111600684,-0.00222408105,0,0,0.00982165347
confidence_tiered_guarded,10,2015-04-24,2015-05-01,0.1,-0.0155327461,-0.0207632069,0,0,-0.0160557922
confidence_tiered_guarded,10,2015-05-01,2015-05-08,0.1,0.00382670645,0.00385812872,0,0,0.00382984868
confidence_tiered_guarded,10,2015-05-08,2015-05-15,0.1,0.00433363048,0.00366671166,0,0,0.0042669386
confidence_tiered_guarded,10,2015-05-15,2015-05-22,0.1,-0.00130208011,0.00256491781,0,0,-0.000915380317
confidence_tiered_guarded,10,2015-05-22,2015-05-29,0.1,-0.00779051052,-0.00797693952,0,0,-0.00780915342
confidence_tiered_guarded,10,2015-05-29,2015-06-05,0.1,-0.0137540203,-0.00556321764,0,0,-0.01293494
confidence_tiered_guarded,10,2015-06-05,2015-06-12,0.1,0.0021706137,-0.00233917749,0,0,0.00171963458
confidence_tiered_guarded,10,2015-06-12,2015-06-19,0.1,0.00237792354,0.0058548871,0,0,0.0027256199
confidence_tiered_guarded,10,2015-06-19,2015-06-26,0.1,0.000720827174,0.0034109235,0,0,0.000989836807
confidence_tiered_guarded,10,2015-06-26,2015-07-03,0.1,-0.0165113577,-0.0104506103,0,0,-0.015905283
confidence_tiered_guarded,10,2015-07-03,2015-07-10,0,-0.00207252607,-0.00451110425,0.1,0.0001,-0.00217252607
confidence_tiered_guarded,10,2015-07-10,2015-07-17,0,0.0180048923,0.0293620443,0,0,0.0180048923
confidence_tiered_guarded,10,2015-07-17,2015-07-24,0,-0.0223490318,-0.0177032266,0,0,-0.0223490318
confidence_tiered_guarded,10,2015-07-24,2015-07-31,0,0.0120611094,0.00862373027,0,0,0.0120611094
confidence_tiered_guarded,10,2015-07-31,2015-08-07,0,-0.00821471695,-0.0147099724,0,0,-0.00821471695
confidence_tiered_guarded,10,2015-08-07,2015-08-14,0,-0.000613262,-0.00069231016,0,0,-0.000613262
confidence_tiered_guarded,10,2015-08-14,2015-08-21,0,-0.0534079598,-0.0505193303,0,0,-0.0534079598
confidence_tiered_guarded,10,2015-08-21,2015-08-28,0,0.0125753138,0.00828237454,0,0,0.0125753138
confidence_tiered_guarded,10,2015-08-28,2015-09-04,0,-0.00857982492,-0.025673742,0,0,-0.00857982492
confidence_tiered_guarded,10,2015-09-04,2015-09-11,0,0.00485756196,-0.000718541286,0,0,0.00485756196
confidence_tiered_guarded,10,2015-09-11,2015-09-18,0,-0.000874099179,0.00553096812,0,0,-0.000874099179
confidence_tiered_guarded,10,2015-09-18,2015-09-25,0,-0.00310380852,0.00916748971,0,0,-0.00310380852
confidence_tiered_guarded,10,2015-09-25,2015-10-02,0,0.00172261335,-0.00598484072,0,0,0.00172261335
confidence_tiered_guarded,10,2015-10-02,2015-10-09,0,0.00446052297,0.0148129674,0,0,0.00446052297
confidence_tiered_guarded,10,2015-10-09,2015-10-16,0,0.00173720946,0.00815339742,0,0,0.00173720946
confidence_tiered_guarded,10,2015-10-16,2015-10-23,0,0.00327528882,0.0196703171,0,0,0.00327528882
confidence_tiered_guarded,10,2015-10-23,2015-10-30,0,-0.000982541098,-0.0087416233,0,0,-0.000982541098
confidence_tiered_guarded,10,2015-10-30,2015-11-06,0,0.00121707115,-0.00438348288,0,0,0.00121707115
confidence_tiered_guarded,10,2015-11-06,2015-11-13,0,-0.00423187017,-0.021033429,0,0,-0.00423187017
confidence_tiered_guarded,10,2015-11-13,2015-11-20,0,0.00472799851,0.00893750157,0,0,0.00472799851
confidence_tiered_guarded,10,2015-11-20,2015-11-27,0,0.0008661654,-0.00971273736,0,0,0.0008661654
confidence_tiered_guarded,10,2015-11-27,2015-12-04,0,-0.000470559877,0.0217354507,0,0,-0.000470559877
confidence_tiered_guarded,10,2015-12-04,2015-12-11,0,-0.0014960987,-0.0360124263,0,0,-0.0014960987
confidence_tiered_guarded,10,2015-12-11,2015-12-18,0,0.000101411543,0.00244253114,0,0,0.000101411543
confidence_tiered_guarded,10,2015-12-18,2015-12-25,0,0.00188446256,0.027484038,0,0,0.00188446256
confidence_tiered_guarded,10,2015-12-25,2016-01-01,0,-0.00180971448,-0.00721077897,0,0,-0.00180971448
confidence_tiered_guarded,10,2016-01-01,2016-01-08,0,-0.0113905931,-0.0414565638,0,0,-0.0113905931
confidence_tiered_guarded,10,2016-01-08,2016-01-15,0,-0.00569765647,-0.0190288078,0,0,-0.00569765647
confidence_tiered_guarded,10,2016-01-15,2016-01-22,0,0.00426933167,0.0220347832,0,0,0.00426933167
confidence_tiered_guarded,10,2016-01-22,2016-01-29,0,0.00557305063,0.0171483863,0,0,0.00557305063
confidence_tiered_guarded,10,2016-01-29,2016-02-05,0,-0.00663368381,-0.0231343334,0,0,-0.00663368381
confidence_tiered_guarded,10,2016-02-05,2016-02-12,0,-0.00148892963,-0.00963098308,0,0,-0.00148892963
confidence_tiered_guarded,10,2016-02-12,2016-02-19,0,0.00641945042,0.0279872555,0,0,0.00641945042
confidence_tiered_guarded,10,2016-02-19,2016-02-26,0,0.00209465475,0.0201854267,0,0,0.00209465475
confidence_tiered_guarded,10,2016-02-26,2016-03-04,0,0.00656598075,0.0252797501,0,0,0.00656598075
confidence_tiered_guarded,10,2016-03-04,2016-03-11,0,-0.00183628282,-0.000733851439,0,0,-0.00183628282
confidence_tiered_guarded,10,2016-03-11,2016-03-18,0,0.00422531803,0.00756755091,0,0,0.00422531803
confidence_tiered_guarded,10,2016-03-18,2016-03-25,0,-0.0042926005,0.00162278472,0,0,-0.0042926005
confidence_tiered_guarded,10,2016-03-25,2016-04-01,0,0.010822992,0.0154546217,0,0,0.010822992
confidence_tiered_guarded,10,2016-04-01,2016-04-08,0,0.00363931367,0.00399720025,0,0,0.00363931367
confidence_tiered_guarded,10,2016-04-08,2016-04-15,0,-5.10764396e-06,-0.0021443183,0,0,-5.10764396e-06
confidence_tiered_guarded,10,2016-04-15,2016-04-22,0,-0.00818031788,-0.0149669549,0,0,-0.00818031788
confidence_tiered_guarded,10,2016-04-22,2016-04-29,0,0.0115444232,0.0200737072,0,0,0.0115444232
confidence_tiered_guarded,10,2016-04-29,2016-05-06,0,0.00934258397,0.00462436773,0,0,0.00934258397
confidence_tiered_guarded,10,2016-05-06,2016-05-13,0,-0.00103755843,-0.00474292317,0,0,-0.00103755843
confidence_tiered_guarded,10,2016-05-13,2016-05-20,0,-0.0100464831,-0.0172055863,0,0,-0.0100464831
confidence_tiered_guarded,10,2016-05-20,2016-05-27,0,0.00507532442,-0.00191609615,0,0,0.00507532442
confidence_tiered_guarded,10,2016-05-27,2016-06-03,0,0.0188435803,0.0178365045,0,0,0.0188435803
confidence_tiered_guarded,10,2016-06-03,2016-06-10,0,0.0156436704,0.0163332628,0,0,0.0156436704
confidence_tiered_guarded,10,2016-06-10,2016-06-17,0,0.0028364912,0.00207029031,0,0,0.0028364912
confidence_tiered_guarded,10,2016-06-17,2016-06-24,0,-0.0048609589,0.00047426852,0,0,-0.0048609589
confidence_tiered_guarded,10,2016-06-24,2016-07-01,0,0.0282813008,0.0430473714,0,0,0.0282813008
confidence_tiered_guarded,10,2016-07-01,2016-07-08,0,0.00922368158,0.016141311,0,0,0.00922368158
confidence_tiered_guarded,10,2016-07-08,2016-07-15,0,-0.00786265161,-0.0108244887,0,0,-0.00786265161
confidence_tiered_guarded,10,2016-07-15,2016-07-22,0,0.00202071109,-0.00202291449,0,0,0.00202071109
confidence_tiered_guarded,10,2016-07-22,2016-07-29,0,0.00484064749,0.0101432156,0,0,0.00484064749
confidence_tiered_guarded,10,2016-07-29,2016-08-05,0,-0.00476328866,-0.0136186573,0,0,-0.00476328866
confidence_tiered_guarded,10,2016-08-05,2016-08-12,0,0.00428894792,0.00512472417,0,0,0.00428894792
confidence_tiered_guarded,10,2016-08-12,2016-08-19,0,-0.00367885099,-0.00181628613,0,0,-0.00367885099
confidence_tiered_guarded,10,2016-08-19,2016-08-26,0,-0.00297987403,-0.0082789902,0,0,-0.00297987403
confidence_tiered_guarded,10,2016-08-26,2016-09-02,0,0.00520100472,0.00581678279,0,0,0.00520100472
confidence_tiered_guarded,10,2016-09-02,2016-09-09,0,-0.0168061082,-0.0206190535,0,0,-0.0168061082
confidence_tiered_guarded,10,2016-09-09,2016-09-16,0,0.00404862267,-0.00565591598,0,0,0.00404862267
