,weeks,cagr,sharpe,max_drawdown,worst_rolling_52w,fifth_percentile_52w,average_turnover,cagr_vs_baseline,drawdown_vs_baseline,beats_baseline_on_both
equal_weight,143,0.2225400817023344,1.280203952604849,-0.20250624510804038,-0.055097689047136855,0.03881729345805218,0.0003055099601957749,0.0,0.0,False
inverse_volatility,143,0.01418764134414885,0.48486990586243467,-0.05576844573637674,-0.05290406488869348,-0.026153476249710428,0.03709313742611355,-0.20835244035818556,0.14673779937166365,False
inverse_variance,143,-0.004322585077187746,-0.35403482463340835,-0.025778008498074767,-0.02443073669877427,-0.023045234005730886,0.05438789399610971,-0.22686266677952216,0.17672823660996562,False
volatility_targeted,143,0.1746773492838265,1.2075361045007407,-0.16643643327094182,-0.04455178539278548,0.01701339312196415,0.00855986130149903,-0.047862732418507914,0.036069811837098564,False
drawdown_controlled,143,0.20630859095159826,1.2907313117222106,-0.16057773772639528,-0.005419126329002322,0.029249693564372348,0.009035993982469208,-0.016231490750736155,0.04192850738164511,False
exclude_top_vol_decile,143,0.1854997591155807,1.1667925296468176,-0.1955627999569013,-0.06479565331229531,0.0066818469642304645,0.002924017800759486,-0.037040322586753716,0.006943445151139094,False
exclude_bottom_vol_decile,143,0.23535513900826088,1.2445174008715492,-0.22062808636933584,-0.07320765560197084,0.03276176981818557,0.0028957746525841354,0.01281505730592647,-0.018121841261295457,False
capped_equal_weight,143,0.2225400817023253,1.280203952604782,-0.20250624510804727,-0.055097689047153287,0.03881729345803753,0.0003055099601973243,-9.103828801926284e-15,-6.8833827526759706e-15,False
