variant,cost_bps,full_observations,full_years,full_total_return,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_max_drawdown_duration_weeks,full_calmar,full_cvar_5_weekly,full_positive_week_share,full_worst_week,full_best_week,full_annual_turnover,development_observations,development_years,development_total_return,development_annual_return,development_annual_volatility,development_sharpe_zero_rf,development_sortino_zero_target,development_max_drawdown,development_max_drawdown_duration_weeks,development_calmar,development_cvar_5_weekly,development_positive_week_share,development_worst_week,development_best_week,development_annual_turnover,oos_2016_2020_observations,oos_2016_2020_years,oos_2016_2020_total_return,oos_2016_2020_annual_return,oos_2016_2020_annual_volatility,oos_2016_2020_sharpe_zero_rf,oos_2016_2020_sortino_zero_target,oos_2016_2020_max_drawdown,oos_2016_2020_max_drawdown_duration_weeks,oos_2016_2020_calmar,oos_2016_2020_cvar_5_weekly,oos_2016_2020_positive_week_share,oos_2016_2020_worst_week,oos_2016_2020_best_week,oos_2016_2020_annual_turnover,oos_2021_present_observations,oos_2021_present_years,oos_2021_present_total_return,oos_2021_present_annual_return,oos_2021_present_annual_volatility,oos_2021_present_sharpe_zero_rf,oos_2021_present_sortino_zero_target,oos_2021_present_max_drawdown,oos_2021_present_max_drawdown_duration_weeks,oos_2021_present_calmar,oos_2021_present_cvar_5_weekly,oos_2021_present_positive_week_share,oos_2021_present_worst_week,oos_2021_present_best_week,oos_2021_present_annual_turnover
fixed_cross_sectional_factor_rank,10.0,1074,20.653846153846153,4.412867993868584,0.08520166928703943,0.13144984486409156,0.6885590433522251,0.9803996736604311,-0.24419636396769318,128,0.3489063796965932,-0.04446595890383235,0.5763500931098696,-0.11053960325210636,0.1050948679779386,5.056186018781387,520,10.0,1.049791175128398,0.07441227615397339,0.12467213258382615,0.6388758833073486,0.8790913427596254,-0.1656509114271585,77,0.4492113898612301,-0.04391685823998663,0.5769230769230769,-0.07828370871073453,0.05005626664343981,4.968874284893005,261,5.019230769230769,0.389646502943247,0.06775438226870811,0.14195204344411028,0.5334655614942123,0.7362672198491711,-0.24419636396769306,64,0.27745860408335954,-0.04992500042714173,0.5862068965517241,-0.11053960325210636,0.1050948679779386,5.0552465177388,293,5.634615384615385,0.900261974733322,0.12068163608218874,0.13378365695433567,0.919067214774096,1.4441413218696426,-0.1282844438291686,86,0.9407347647146974,-0.03881358737122155,0.5665529010238908,-0.0672455061550904,0.0760971074351571,5.211978890433516
fixed_cross_sectional_factor_rank,50.0,1074,20.653846153846153,2.5648407262834114,0.06347724051689996,0.131620448533617,0.53400695816152,0.7510374662389563,-0.24659872532062366,143,0.25741106501815,-0.04480044067196923,0.5633147113594041,-0.11053960325210636,0.1050948679779386,5.056186018781387,520,10.0,0.6798574800600896,0.05323975590324914,0.12506632562816822,0.47794257477784235,0.6498435501589811,-0.16981812808237318,101,0.3135104391059139,-0.0442901143623874,0.5634615384615385,-0.07828370871073453,0.05005626664343981,4.968874284893005,261,5.019230769230769,0.2550484613853352,0.04630065504293723,0.14260072896738132,0.3892374246060433,0.5311119662333607,-0.24659872532062355,67,0.18775707369426947,-0.05075508495260655,0.5708812260536399,-0.11053960325210636,0.1050948679779386,5.0552465177388,293,5.634615384615385,0.6908582373819017,0.09769879801667591,0.1331340893022278,0.7669580191875899,1.1903153899433558,-0.12875395488172903,90,0.7588023071323922,-0.03881622626740254,0.5563139931740614,-0.0672455061550904,0.0760971074351571,5.211978890433516
fixed_cross_sectional_factor_rank,100.0,1074,20.653846153846153,1.1122718741470612,0.036867960314900916,0.13221831209423893,0.3403863243036044,0.4713567146884009,-0.2500157203012965,157,0.14746256863556806,-0.045433163057811116,0.5456238361266295,-0.11053960325210636,0.1050948679779386,5.056186018781387,520,10.0,0.3090468032124438,0.027295811585698937,0.12596598944506585,0.27729826454067513,0.37126399456618725,-0.17501761684983652,128,0.15596036603057215,-0.04500748858096188,0.5461538461538461,-0.07828370871073453,0.05005626664343981,4.968874284893005,261,5.019230769230769,0.10465812947451303,0.02002884639941005,0.14373460319456624,0.21031336386405178,0.2829335385953498,-0.2500157203012958,152,0.08011034816240009,-0.051941046033962025,0.5555555555555556,-0.11053960325210636,0.1050948679779386,5.0552465177388,293,5.634615384615385,0.46071923716458185,0.06956303629170413,0.13272179885307459,0.5729907492408212,0.8758918572665866,-0.1425365280106312,129,0.48803655640128757,-0.038930450822592756,0.5358361774744027,-0.0672455061550904,0.0760971074351571,5.211978890433516
