decision_date,realization_date,cost_bps,gross_return,turnover,cost,net_return
2006-06-16,2006-06-23,10.0,0.003124957210035425,0.0,0.0,0.003124957210035425
2006-06-23,2006-06-30,10.0,0.04217841988202849,0.0,0.0,0.04217841988202849
2006-06-30,2006-07-07,10.0,-0.001675481876886363,0.0,0.0,-0.001675481876886363
2006-07-07,2006-07-14,10.0,0.0010332998872914657,0.1835702205988261,0.0001835702205988261,0.0008497296666926396
2006-07-14,2006-07-21,10.0,-0.03159425563569376,0.0,0.0,-0.03159425563569376
2006-07-21,2006-07-28,10.0,0.030499181616849495,0.0,0.0,0.030499181616849495
2006-07-28,2006-08-04,10.0,0.006561984880323053,0.0,0.0,0.006561984880323053
2006-08-04,2006-08-11,10.0,-0.006741129249323367,0.91894581774836,0.0009189458177483601,-0.007660075067071727
2006-08-11,2006-08-18,10.0,0.008417806266608699,0.0,0.0,0.008417806266608699
2006-08-18,2006-08-25,10.0,0.002835992375037209,0.0,0.0,0.002835992375037209
2006-08-25,2006-09-01,10.0,0.010193542702673968,0.0,0.0,0.010193542702673968
2006-09-01,2006-09-08,10.0,-0.006575309139891065,0.0903797863266664,9.037978632666641e-05,-0.006665688926217732
2006-09-08,2006-09-15,10.0,6.4475488949955e-05,0.0,0.0,6.4475488949955e-05
2006-09-15,2006-09-22,10.0,-0.002703290214487377,0.0,0.0,-0.002703290214487377
2006-09-22,2006-09-29,10.0,0.005233353767659621,0.0,0.0,0.005233353767659621
2006-09-29,2006-10-06,10.0,0.001633482634604301,0.0,0.0,0.001633482634604301
2006-10-06,2006-10-13,10.0,0.006722945938441012,0.6086792291369381,0.0006086792291369381,0.006114266709304074
2006-10-13,2006-10-20,10.0,0.006263107893433143,0.0,0.0,0.006263107893433143
2006-10-20,2006-10-27,10.0,0.007769006728885486,0.0,0.0,0.007769006728885486
2006-10-27,2006-11-03,10.0,-0.01651857368117874,0.0,0.0,-0.01651857368117874
2006-11-03,2006-11-10,10.0,0.00950365622686795,0.21113028020428523,0.00021113028020428525,0.009292525946663665
2006-11-10,2006-11-17,10.0,0.010746488692427747,0.0,0.0,0.010746488692427747
2006-11-17,2006-11-24,10.0,0.007987520479813357,0.0,0.0,0.007987520479813357
2006-11-24,2006-12-01,10.0,-0.0017628054633012985,0.0,0.0,-0.0017628054633012985
2006-12-01,2006-12-08,10.0,0.009484475431248841,0.4833144302804481,0.0004833144302804481,0.009001161000968393
2006-12-08,2006-12-15,10.0,0.009483987324074253,0.0,0.0,0.009483987324074253
2006-12-15,2006-12-22,10.0,-0.007800115734214472,0.0,0.0,-0.007800115734214472
2006-12-22,2006-12-29,10.0,0.011865819780692625,0.0,0.0,0.011865819780692625
2006-12-29,2007-01-05,10.0,-0.017583082284923734,0.0,0.0,-0.017583082284923734
2007-01-05,2007-01-12,10.0,0.011060145502896135,0.32355345750632897,0.00032355345750632896,0.010736592045389806
2007-01-12,2007-01-19,10.0,0.00848287664087662,0.0,0.0,0.00848287664087662
2007-01-19,2007-01-26,10.0,0.004527139097556706,0.0,0.0,0.004527139097556706
2007-01-26,2007-02-02,10.0,0.021416290850723285,0.0,0.0,0.021416290850723285
2007-02-02,2007-02-09,10.0,-0.0027853931778974708,0.31736858380413324,0.00031736858380413324,-0.003102761761701604
2007-02-09,2007-02-16,10.0,0.01887166234640592,0.0,0.0,0.01887166234640592
2007-02-16,2007-02-23,10.0,-0.003034482484495781,0.0,0.0,-0.003034482484495781
2007-02-23,2007-03-02,10.0,-0.05978298273122143,0.0,0.0,-0.05978298273122143
2007-03-02,2007-03-09,10.0,0.022736173779874524,0.44130245489570746,0.00044130245489570744,0.022294871324978816
2007-03-09,2007-03-16,10.0,-0.005940587733857154,0.0,0.0,-0.005940587733857154
2007-03-16,2007-03-23,10.0,0.044771242420550326,0.0,0.0,0.044771242420550326
2007-03-23,2007-03-30,10.0,-0.0025883789250093496,0.0,0.0,-0.0025883789250093496
2007-03-30,2007-04-06,10.0,0.02280785145251976,0.0,0.0,0.02280785145251976
2007-04-06,2007-04-13,10.0,0.011409059950225696,0.08646750685985018,8.646750685985018e-05,0.011322592443365845
2007-04-13,2007-04-20,10.0,0.013355662182329104,0.0,0.0,0.013355662182329104
2007-04-20,2007-04-27,10.0,0.0003476625957794623,0.0,0.0,0.0003476625957794623
2007-04-27,2007-05-04,10.0,0.01002010092811438,0.0,0.0,0.01002010092811438
2007-05-04,2007-05-11,10.0,0.004362291751206287,0.007227296708446546,7.227296708446545e-06,0.004355064454497841
2007-05-11,2007-05-18,10.0,0.00993263755172469,0.0,0.0,0.00993263755172469
2007-05-18,2007-05-25,10.0,-0.014112015208948501,0.0,0.0,-0.014112015208948501
2007-05-25,2007-06-01,10.0,0.022877058138157352,0.0,0.0,0.022877058138157352
2007-06-01,2007-06-08,10.0,-0.03004111715499408,0.47150336987769104,0.000471503369877691,-0.030512620524871772
2007-06-08,2007-06-15,10.0,0.024099129899524452,0.0,0.0,0.024099129899524452
2007-06-15,2007-06-22,10.0,-0.022413001529743688,0.0,0.0,-0.022413001529743688
2007-06-22,2007-06-29,10.0,0.005424876648637031,0.0,0.0,0.005424876648637031
2007-06-29,2007-07-06,10.0,0.01958931908567742,0.0,0.0,0.01958931908567742
2007-07-06,2007-07-13,10.0,0.02627515316872321,0.6837452926790607,0.0006837452926790607,0.02559140787604415
2007-07-13,2007-07-20,10.0,-0.0029922174747249626,0.0,0.0,-0.0029922174747249626
2007-07-20,2007-07-27,10.0,-0.05969364282636496,0.0,0.0,-0.05969364282636496
2007-07-27,2007-08-03,10.0,-0.0157051436825972,0.0,0.0,-0.0157051436825972
2007-08-03,2007-08-10,10.0,-0.0010401283575819935,0.39766821146415887,0.0003976682114641589,-0.0014377965690461525
2007-08-10,2007-08-17,10.0,-0.020170234846168002,0.0,0.0,-0.020170234846168002
2007-08-17,2007-08-24,10.0,0.0399723598214579,0.0,0.0,0.0399723598214579
2007-08-24,2007-08-31,10.0,0.012981917657347767,0.0,0.0,0.012981917657347767
2007-08-31,2007-09-07,10.0,-0.010897440300121644,0.0,0.0,-0.010897440300121644
2007-09-07,2007-09-14,10.0,0.019816350749599917,0.024407103944516687,2.4407103944516685e-05,0.0197919436456554
2007-09-14,2007-09-21,10.0,0.03569183943280536,0.0,0.0,0.03569183943280536
2007-09-21,2007-09-28,10.0,0.012109805172855126,0.0,0.0,0.012109805172855126
2007-09-28,2007-10-05,10.0,0.02144771558604315,0.0,0.0,0.02144771558604315
2007-10-05,2007-10-12,10.0,0.009135082544533785,0.1479703252490367,0.0001479703252490367,0.008987112219284749
2007-10-12,2007-10-19,10.0,-0.030618403313288137,0.0,0.0,-0.030618403313288137
2007-10-19,2007-10-26,10.0,0.03705292542040315,0.0,0.0,0.03705292542040315
2007-10-26,2007-11-02,10.0,0.0004769586884304207,0.0,0.0,0.0004769586884304207
2007-11-02,2007-11-09,10.0,0.0036504470230692082,0.7262560435433516,0.0007262560435433515,0.002924190979525857
2007-11-09,2007-11-16,10.0,-0.032340681320023934,0.0,0.0,-0.032340681320023934
2007-11-16,2007-11-23,10.0,0.019295656300326657,0.0,0.0,0.019295656300326657
2007-11-23,2007-11-30,10.0,-0.029103667649924194,0.0,0.0,-0.029103667649924194
2007-11-30,2007-12-07,10.0,0.01893788498643479,0.0,0.0,0.01893788498643479
2007-12-07,2007-12-14,10.0,0.00037930948040247993,0.6155831347067167,0.0006155831347067167,-0.00023627365430423672
2007-12-14,2007-12-21,10.0,0.013429401482947136,0.0,0.0,0.013429401482947136
2007-12-21,2007-12-28,10.0,0.018232937608562226,0.0,0.0,0.018232937608562226
2007-12-28,2008-01-04,10.0,0.020603192299889536,0.0,0.0,0.020603192299889536
2008-01-04,2008-01-11,10.0,0.002827555172491932,0.35000000000000003,0.00035000000000000005,0.002477555172491932
2008-01-11,2008-01-18,10.0,-0.017429482446494934,0.0,0.0,-0.017429482446494934
2008-01-18,2008-01-25,10.0,0.013630300863497138,0.0,0.0,0.013630300863497138
2008-01-25,2008-02-01,10.0,-0.0020169238098915127,0.0,0.0,-0.0020169238098915127
2008-02-01,2008-02-08,10.0,0.006832078003626569,0.4970287869888065,0.0004970287869888064,0.006335049216637762
2008-02-08,2008-02-15,10.0,-0.011913401029137325,0.0,0.0,-0.011913401029137325
2008-02-15,2008-02-22,10.0,0.01915866320559885,0.0,0.0,0.01915866320559885
2008-02-22,2008-02-29,10.0,0.023064031567172703,0.0,0.0,0.023064031567172703
2008-02-29,2008-03-07,10.0,-0.010606290396730368,0.0,0.0,-0.010606290396730368
2008-03-07,2008-03-14,10.0,0.020013985082468738,0.5940173945666769,0.0005940173945666769,0.01941996768790206
2008-03-14,2008-03-21,10.0,-0.07828370871073453,0.0,0.0,-0.07828370871073453
2008-03-21,2008-03-28,10.0,0.020563674197968774,0.0,0.0,0.020563674197968774
2008-03-28,2008-04-04,10.0,-0.0007812471271357969,0.0,0.0,-0.0007812471271357969
2008-04-04,2008-04-11,10.0,0.005023047941327583,0.690363639255068,0.0006903636392550681,0.004332684302072514
2008-04-11,2008-04-18,10.0,-0.0070178037235374136,0.0,0.0,-0.0070178037235374136
2008-04-18,2008-04-25,10.0,-0.00831753745891049,0.0,0.0,-0.00831753745891049
2008-04-25,2008-05-02,10.0,-0.0020380306147230196,0.0,0.0,-0.0020380306147230196
2008-05-02,2008-05-09,10.0,0.01664316962000498,0.07143524295666157,7.143524295666157e-05,0.01657173437704832
2008-05-09,2008-05-16,10.0,0.00032865532832276217,0.0,0.0,0.00032865532832276217
2008-05-16,2008-05-23,10.0,0.0031705248074729167,0.0,0.0,0.0031705248074729167
2008-05-23,2008-05-30,10.0,-0.010825802931978818,0.0,0.0,-0.010825802931978818
2008-05-30,2008-06-06,10.0,0.011802218779343288,0.0,0.0,0.011802218779343288
2008-06-06,2008-06-13,10.0,-0.00726290203913066,0.3500000000000001,0.0003500000000000001,-0.007612902039130661
2008-06-13,2008-06-20,10.0,0.0023996716962675123,0.0,0.0,0.0023996716962675123
2008-06-20,2008-06-27,10.0,0.009126862552833456,0.0,0.0,0.009126862552833456
2008-06-27,2008-07-04,10.0,0.0026644157821605384,0.0,0.0,0.0026644157821605384
2008-07-04,2008-07-11,10.0,-0.008191912636115226,0.3500000000000001,0.0003500000000000001,-0.008541912636115225
2008-07-11,2008-07-18,10.0,-0.02829325015098796,0.0,0.0,-0.02829325015098796
2008-07-18,2008-07-25,10.0,-0.016034745257028103,0.0,0.0,-0.016034745257028103
2008-07-25,2008-08-01,10.0,0.007383584423320803,0.0,0.0,0.007383584423320803
2008-08-01,2008-08-08,10.0,-0.007485382303802768,0.4155357104560905,0.0004155357104560905,-0.007900918014258858
2008-08-08,2008-08-15,10.0,-0.0044692824898741705,0.0,0.0,-0.0044692824898741705
2008-08-15,2008-08-22,10.0,0.003952782562109913,0.0,0.0,0.003952782562109913
2008-08-22,2008-08-29,10.0,0.0013378870802012916,0.0,0.0,0.0013378870802012916
2008-08-29,2008-09-05,10.0,-0.0052413505502354255,0.0,0.0,-0.0052413505502354255
2008-09-05,2008-09-12,10.0,0.0016462802518735255,0.2099246549911384,0.0002099246549911384,0.001436355596882387
2008-09-12,2008-09-19,10.0,-0.001760735613833525,0.0,0.0,-0.001760735613833525
2008-09-19,2008-09-26,10.0,-0.0001888258272938685,0.0,0.0,-0.0001888258272938685
2008-09-26,2008-10-03,10.0,0.006862748937037807,0.0,0.0,0.006862748937037807
2008-10-03,2008-10-10,10.0,-0.003490562897139873,0.10847795695029167,0.00010847795695029166,-0.0035990408540901644
2008-10-10,2008-10-17,10.0,-0.00019464273628015802,0.0,0.0,-0.00019464273628015802
2008-10-17,2008-10-24,10.0,0.007985329856033192,0.0,0.0,0.007985329856033192
2008-10-24,2008-10-31,10.0,-0.005537215382868581,0.0,0.0,-0.005537215382868581
2008-10-31,2008-11-07,10.0,0.006559340761822658,0.0,0.0,0.006559340761822658
2008-11-07,2008-11-14,10.0,0.004399646036769558,0.15682036241223118,0.00015682036241223117,0.0042428256743573265
2008-11-14,2008-11-21,10.0,0.013627803962447194,0.0,0.0,0.013627803962447194
2008-11-21,2008-11-28,10.0,0.0032123265446259747,0.0,0.0,0.0032123265446259747
2008-11-28,2008-12-05,10.0,0.007669271473170774,0.0,0.0,0.007669271473170774
2008-12-05,2008-12-12,10.0,0.0015246487961177108,0.35,0.00035,0.0011746487961177107
2008-12-12,2008-12-19,10.0,0.011971265126288542,0.0,0.0,0.011971265126288542
2008-12-19,2008-12-26,10.0,-0.002008565428755488,0.0,0.0,-0.002008565428755488
2008-12-26,2009-01-02,10.0,-0.006536840161048046,0.0,0.0,-0.006536840161048046
2009-01-02,2009-01-09,10.0,0.0030481418797304173,0.028614578903397123,2.8614578903397127e-05,0.00301952730082702
2009-01-09,2009-01-16,10.0,0.0019671292456143203,0.0,0.0,0.0019671292456143203
2009-01-16,2009-01-23,10.0,-0.007742831503492106,0.0,0.0,-0.007742831503492106
2009-01-23,2009-01-30,10.0,-0.006969260529821479,0.0,0.0,-0.006969260529821479
2009-01-30,2009-02-06,10.0,-0.004680164364706637,0.0,0.0,-0.004680164364706637
2009-02-06,2009-02-13,10.0,0.0049060279206416466,0.0276879928793803,2.7687992879380297e-05,0.004878339927762266
2009-02-13,2009-02-20,10.0,0.0026910296174562443,0.0,0.0,0.0026910296174562443
2009-02-20,2009-02-27,10.0,-0.0023949473534568824,0.0,0.0,-0.0023949473534568824
2009-02-27,2009-03-06,10.0,0.005175041326392469,0.0,0.0,0.005175041326392469
2009-03-06,2009-03-13,10.0,-0.0010315612238091013,0.07523395986136147,7.523395986136147e-05,-0.0011067951836704628
2009-03-13,2009-03-20,10.0,0.00289198277271952,0.0,0.0,0.00289198277271952
2009-03-20,2009-03-27,10.0,-0.0014845698091903968,0.0,0.0,-0.0014845698091903968
2009-03-27,2009-04-03,10.0,-0.005548358025200307,0.0,0.0,-0.005548358025200307
2009-04-03,2009-04-10,10.0,0.002899787297666547,0.10455037849035634,0.00010455037849035633,0.0027952369191761904
2009-04-10,2009-04-17,10.0,-0.00046247820766732144,0.0,0.0,-0.00046247820766732144
2009-04-17,2009-04-24,10.0,-0.001566539205801916,0.0,0.0,-0.001566539205801916
2009-04-24,2009-05-01,10.0,-0.004101336702337635,0.0,0.0,-0.004101336702337635
2009-05-01,2009-05-08,10.0,0.0015872678933387752,0.11447357723524071,0.00011447357723524073,0.0014727943161035345
2009-05-08,2009-05-15,10.0,0.007167920461829122,0.0,0.0,0.007167920461829122
2009-05-15,2009-05-22,10.0,-0.0022847487239456114,0.0,0.0,-0.0022847487239456114
2009-05-22,2009-05-29,10.0,5.954884735119505e-05,0.0,0.0,5.954884735119505e-05
2009-05-29,2009-06-05,10.0,-0.011952153695119226,0.0,0.0,-0.011952153695119226
2009-06-05,2009-06-12,10.0,0.0036271630907436215,0.8859461227295297,0.0008859461227295296,0.002741216968014092
2009-06-12,2009-06-19,10.0,-0.011681100253139476,0.0,0.0,-0.011681100253139476
2009-06-19,2009-06-26,10.0,0.008398209765675145,0.0,0.0,0.008398209765675145
2009-06-26,2009-07-03,10.0,-0.006407882097253739,0.0,0.0,-0.006407882097253739
2009-07-03,2009-07-10,10.0,-0.008473693039615522,0.42030390118960353,0.0004203039011896036,-0.008893996940805126
2009-07-10,2009-07-17,10.0,0.04004944316357967,0.0,0.0,0.04004944316357967
2009-07-17,2009-07-24,10.0,0.03155291830752076,0.0,0.0,0.03155291830752076
2009-07-24,2009-07-31,10.0,0.018959338037496335,0.0,0.0,0.018959338037496335
2009-07-31,2009-08-07,10.0,-0.0018652999805675546,0.0,0.0,-0.0018652999805675546
2009-08-07,2009-08-14,10.0,-0.012215087775835446,0.35,0.00035,-0.012565087775835445
2009-08-14,2009-08-21,10.0,0.013861227289582365,0.0,0.0,0.013861227289582365
2009-08-21,2009-08-28,10.0,0.00010448361170540697,0.0,0.0,0.00010448361170540697
2009-08-28,2009-09-04,10.0,0.0015581242974851428,0.0,0.0,0.0015581242974851428
2009-09-04,2009-09-11,10.0,0.025101514883117966,0.829480663570849,0.0008294806635708489,0.024272034219547118
2009-09-11,2009-09-18,10.0,0.004098885531097439,0.0,0.0,0.004098885531097439
2009-09-18,2009-09-25,10.0,-0.007959584180400773,0.0,0.0,-0.007959584180400773
2009-09-25,2009-10-02,10.0,-0.027233121125786658,0.0,0.0,-0.027233121125786658
2009-10-02,2009-10-09,10.0,0.026453167131012166,0.5109387184144651,0.0005109387184144651,0.0259422284125977
2009-10-09,2009-10-16,10.0,0.00932148902073497,0.0,0.0,0.00932148902073497
2009-10-16,2009-10-23,10.0,0.0047666328016089205,0.0,0.0,0.0047666328016089205
2009-10-23,2009-10-30,10.0,-0.029426080198243117,0.0,0.0,-0.029426080198243117
2009-10-30,2009-11-06,10.0,0.022905548466955805,0.0,0.0,0.022905548466955805
2009-11-06,2009-11-13,10.0,0.014002769940952247,0.3923773689594805,0.0003923773689594805,0.013610392571992766
2009-11-13,2009-11-20,10.0,0.011214743668110275,0.0,0.0,0.011214743668110275
2009-11-20,2009-11-27,10.0,0.007383817186662126,0.0,0.0,0.007383817186662126
2009-11-27,2009-12-04,10.0,0.00015764160012895915,0.0,0.0,0.00015764160012895915
2009-12-04,2009-12-11,10.0,-0.020260092780729887,0.5154369759923267,0.0005154369759923268,-0.020775529756722214
2009-12-11,2009-12-18,10.0,-0.001392729337604701,0.0,0.0,-0.001392729337604701
2009-12-18,2009-12-25,10.0,0.012732283825213454,0.0,0.0,0.012732283825213454
2009-12-25,2010-01-01,10.0,-0.0050144354911895676,0.0,0.0,-0.0050144354911895676
2010-01-01,2010-01-08,10.0,0.023400680236338865,0.6277817092137515,0.0006277817092137515,0.022772898527125114
2010-01-08,2010-01-15,10.0,-0.016496455891375744,0.0,0.0,-0.016496455891375744
2010-01-15,2010-01-22,10.0,-0.04216512793073891,0.0,0.0,-0.04216512793073891
2010-01-22,2010-01-29,10.0,-0.026602902798668213,0.0,0.0,-0.026602902798668213
2010-01-29,2010-02-05,10.0,0.0017598749119515135,0.0,0.0,0.0017598749119515135
2010-02-05,2010-02-12,10.0,0.01207498969296626,0.4477681544928627,0.0004477681544928627,0.011627221538473398
2010-02-12,2010-02-19,10.0,0.0266963065012284,0.0,0.0,0.0266963065012284
2010-02-19,2010-02-26,10.0,-0.0009806423040622226,0.0,0.0,-0.0009806423040622226
2010-02-26,2010-03-05,10.0,0.030793315323226045,0.0,0.0,0.030793315323226045
2010-03-05,2010-03-12,10.0,0.003407888242126761,0.49951031073819396,0.000499510310738194,0.002908377931388567
2010-03-12,2010-03-19,10.0,0.00889610395390172,0.0,0.0,0.00889610395390172
2010-03-19,2010-03-26,10.0,0.0048525172526979864,0.0,0.0,0.0048525172526979864
2010-03-26,2010-04-02,10.0,0.00402435436553877,0.0,0.0,0.00402435436553877
2010-04-02,2010-04-09,10.0,0.020961702768105744,0.7140980272942002,0.0007140980272942002,0.020247604740811543
2010-04-09,2010-04-16,10.0,0.0023957503245265145,0.0,0.0,0.0023957503245265145
2010-04-16,2010-04-23,10.0,0.03333790923363583,0.0,0.0,0.03333790923363583
2010-04-23,2010-04-30,10.0,-0.021239943096846566,0.0,0.0,-0.021239943096846566
2010-04-30,2010-05-07,10.0,-0.07310414483439605,0.0,0.0,-0.07310414483439605
2010-05-07,2010-05-14,10.0,0.03189259122818131,0.020445086644174035,2.0445086644174035e-05,0.03187214614153714
2010-05-14,2010-05-21,10.0,-0.04648559684926027,0.0,0.0,-0.04648559684926027
2010-05-21,2010-05-28,10.0,0.01379655505516502,0.0,0.0,0.01379655505516502
2010-05-28,2010-06-04,10.0,-0.028157876328827113,0.0,0.0,-0.028157876328827113
2010-06-04,2010-06-11,10.0,0.029131877171457727,0.23611939741824683,0.00023611939741824682,0.02889575777403948
2010-06-11,2010-06-18,10.0,0.026068139895632815,0.0,0.0,0.026068139895632815
2010-06-18,2010-06-25,10.0,-0.0378709101349923,0.0,0.0,-0.0378709101349923
2010-06-25,2010-07-02,10.0,-0.06563834225675486,0.0,0.0,-0.06563834225675486
2010-07-02,2010-07-09,10.0,0.0006431797370697691,1.0,0.001,-0.00035682026293023096
2010-07-09,2010-07-16,10.0,0.0014485356724230922,0.0,0.0,0.0014485356724230922
2010-07-16,2010-07-23,10.0,9.448450034037915e-05,0.0,0.0,9.448450034037915e-05
2010-07-23,2010-07-30,10.0,0.0038219416434226595,0.0,0.0,0.0038219416434226595
2010-07-30,2010-08-06,10.0,0.006700407292803953,0.0,0.0,0.006700407292803953
2010-08-06,2010-08-13,10.0,0.00551466423923802,0.37168984626241486,0.0003716898462624148,0.005142974392975605
2010-08-13,2010-08-20,10.0,0.006819798964324534,0.0,0.0,0.006819798964324534
2010-08-20,2010-08-27,10.0,-0.0007895270691228931,0.0,0.0,-0.0007895270691228931
2010-08-27,2010-09-03,10.0,-0.0025586579420258456,0.0,0.0,-0.0025586579420258456
2010-09-03,2010-09-10,10.0,-0.00316748001211925,0.35000000000000003,0.00035000000000000005,-0.00351748001211925
2010-09-10,2010-09-17,10.0,0.007598272844471404,0.0,0.0,0.007598272844471404
2010-09-17,2010-09-24,10.0,0.011547141275783294,0.0,0.0,0.011547141275783294
2010-09-24,2010-10-01,10.0,0.009773626738368141,0.0,0.0,0.009773626738368141
2010-10-01,2010-10-08,10.0,0.015447448464398932,0.12915068394738363,0.00012915068394738361,0.015318297780451549
2010-10-08,2010-10-15,10.0,-0.002733682141201479,0.0,0.0,-0.002733682141201479
2010-10-15,2010-10-22,10.0,-0.006801107704938443,0.0,0.0,-0.006801107704938443
2010-10-22,2010-10-29,10.0,0.009310567477392806,0.0,0.0,0.009310567477392806
2010-10-29,2010-11-05,10.0,0.01778096828173915,0.0,0.0,0.01778096828173915
2010-11-05,2010-11-12,10.0,-0.024139983397433576,0.6829249717886855,0.0006829249717886854,-0.02482290836922226
2010-11-12,2010-11-19,10.0,-0.0002197349939639879,0.0,0.0,-0.0002197349939639879
2010-11-19,2010-11-26,10.0,-0.004143774599246289,0.0,0.0,-0.004143774599246289
2010-11-26,2010-12-03,10.0,0.044571704483219746,0.0,0.0,0.044571704483219746
2010-12-03,2010-12-10,10.0,0.0031881343525703818,0.7143503489584074,0.0007143503489584074,0.002473784003611974
2010-12-10,2010-12-17,10.0,0.012298590757832708,0.0,0.0,0.012298590757832708
2010-12-17,2010-12-24,10.0,0.012121329539471336,0.0,0.0,0.012121329539471336
2010-12-24,2010-12-31,10.0,0.007313938354371521,0.0,0.0,0.007313938354371521
2010-12-31,2011-01-07,10.0,-0.008182736688647902,0.0,0.0,-0.008182736688647902
2011-01-07,2011-01-14,10.0,0.017267733279435354,0.43877593076272,0.00043877593076272,0.016828957348672634
2011-01-14,2011-01-21,10.0,-0.002308147927202412,0.0,0.0,-0.002308147927202412
2011-01-21,2011-01-28,10.0,0.0031641725774092955,0.0,0.0,0.0031641725774092955
2011-01-28,2011-02-04,10.0,0.029762870011849744,0.0,0.0,0.029762870011849744
2011-02-04,2011-02-11,10.0,0.02215665436623733,0.1970753619020774,0.0001970753619020774,0.021959579004335254
2011-02-11,2011-02-18,10.0,0.014748207913687226,0.0,0.0,0.014748207913687226
2011-02-18,2011-02-25,10.0,-0.013236737757947918,0.0,0.0,-0.013236737757947918
2011-02-25,2011-03-04,10.0,0.005105588924650551,0.0,0.0,0.005105588924650551
2011-03-04,2011-03-11,10.0,-0.027871822147021663,0.4510530408230555,0.0004510530408230554,-0.02832287518784472
2011-03-11,2011-03-18,10.0,-0.013079660360611199,0.0,0.0,-0.013079660360611199
2011-03-18,2011-03-25,10.0,0.039208817282658584,0.0,0.0,0.039208817282658584
2011-03-25,2011-04-01,10.0,0.01534119788323576,0.0,0.0,0.01534119788323576
2011-04-01,2011-04-08,10.0,0.003355731387102192,0.2720321865818459,0.0002720321865818459,0.003083699200520346
2011-04-08,2011-04-15,10.0,-0.007414639189317855,0.0,0.0,-0.007414639189317855
2011-04-15,2011-04-22,10.0,0.0239018421395329,0.0,0.0,0.0239018421395329
2011-04-22,2011-04-29,10.0,0.018361809245964658,0.0,0.0,0.018361809245964658
2011-04-29,2011-05-06,10.0,-0.06629911202755744,0.0,0.0,-0.06629911202755744
2011-05-06,2011-05-13,10.0,-0.0014551895538856417,0.4848621362276548,0.0004848621362276548,-0.0019400516901132965
2011-05-13,2011-05-20,10.0,0.006380510163574727,0.0,0.0,0.006380510163574727
2011-05-20,2011-05-27,10.0,0.02260959150890427,0.0,0.0,0.02260959150890427
2011-05-27,2011-06-03,10.0,-0.013139748619899475,0.0,0.0,-0.013139748619899475
2011-06-03,2011-06-10,10.0,-0.020517996499542043,0.821564631093956,0.000821564631093956,-0.021339561130636
2011-06-10,2011-06-17,10.0,0.007596540778444509,0.0,0.0,0.007596540778444509
2011-06-17,2011-06-24,10.0,-0.010492164102171526,0.0,0.0,-0.010492164102171526
2011-06-24,2011-07-01,10.0,0.03807307578429371,0.0,0.0,0.03807307578429371
2011-07-01,2011-07-08,10.0,0.010257637659341512,0.5567208059957631,0.0005567208059957631,0.009700916853345749
2011-07-08,2011-07-15,10.0,-0.0023253081842841664,0.0,0.0,-0.0023253081842841664
2011-07-15,2011-07-22,10.0,0.0069285383057347575,0.0,0.0,0.0069285383057347575
2011-07-22,2011-07-29,10.0,-0.00611388314662673,0.0,0.0,-0.00611388314662673
2011-07-29,2011-08-05,10.0,-0.02648956330072393,0.0,0.0,-0.02648956330072393
2011-08-05,2011-08-12,10.0,0.027722374931173254,0.4261082959567774,0.0004261082959567774,0.027296266635216476
