decision_date,asset,score,weight
2006-11-03,XLP,0.20500000000000002,0.2890645797971355
2006-11-03,XLU,0.19699999999999998,0.19553886132844034
2006-12-01,EEM,0.16699999999999998,0.11224763549503493
2006-12-01,VNQ,0.376,0.18498578341014407
2006-12-01,VWO,0.17300000000000001,0.11530486460545432
2006-12-01,XLF,0.158,0.25760262528823663
2006-12-01,XLU,0.254,0.32985909120113005
2007-01-05,EEM,0.275,0.13021119307536363
2007-01-05,VNQ,0.255,0.14997873586153232
2007-01-05,VTV,0.23500000000000001,0.28263149786097147
2007-01-05,VWO,0.269,0.1382632666704831
2007-01-05,XLU,0.28400000000000003,0.29891530653164944
2007-02-02,EEM,0.23099999999999998,0.15519584703568493
2007-02-02,EFA,0.266,0.23229310166826617
2007-02-02,VNQ,0.349,0.13152545858904854
2007-02-02,VTV,0.24400000000000002,0.30977699630665895
2007-02-02,VWO,0.257,0.17120859640034147
2007-03-02,EEM,0.221,0.1561935094236165
2007-03-02,EFA,0.33899999999999997,0.2604344615213561
2007-03-02,VWO,0.275,0.17850038980130384
2007-03-02,XLB,0.277,0.17130790878773286
2007-03-02,XLU,0.20100000000000004,0.2335637304659907
2007-04-06,EEM,0.14,0.14357080941862743
2007-04-06,EFA,0.306,0.21753051916700758
2007-04-06,VWO,0.14800000000000002,0.14755952530079125
2007-04-06,XLB,0.316,0.19346774624115984
2007-04-06,XLU,0.426,0.2978713998724139
2007-05-04,EEM,0.22685185185185183,0.14385956003934286
2007-05-04,EFA,0.19814814814814813,0.21197813656684591
2007-05-04,VWO,0.18055555555555555,0.14588461119250634
2007-05-04,XLB,0.3111111111111111,0.19965777775890145
2007-05-04,XLU,0.4222222222222222,0.2986199144424034
2007-06-01,VTV,0.25555555555555554,0.22529879626228375
2007-06-01,VWO,0.287037037037037,0.1308916217915186
2007-06-01,XLB,0.3037037037037037,0.18536308552942074
2007-06-01,XLU,0.3148148148148148,0.2122419228013696
2007-06-01,XLV,0.31111111111111106,0.24620457361540737
2007-07-06,EEM,0.2712962962962963,0.15073873659903592
2007-07-06,QQQ,0.1796296296296296,0.21533598992750208
2007-07-06,VWO,0.35185185185185186,0.1594176689636408
2007-07-06,XLB,0.28888888888888886,0.23298814720765718
2007-07-06,XLK,0.2638888888888889,0.241519457302164
2007-08-03,QQQ,0.26203703703703707,0.22306090404067744
2007-08-03,VWO,0.25462962962962965,0.14879653431375317
2007-08-03,XLE,0.17685185185185184,0.16023933416352676
2007-08-03,XLI,0.2601851851851852,0.22970396318745678
2007-08-03,XLK,0.3185185185185185,0.23819926429458588
2007-09-07,QQQ,0.25833333333333336,0.23138970425415054
2007-09-07,VWO,0.2898148148148148,0.13665843928372653
2007-09-07,XLE,0.21666666666666667,0.14797032524903672
2007-09-07,XLI,0.2722222222222222,0.2365436277486283
2007-09-07,XLK,0.2824074074074074,0.24743790346445796
2007-10-05,EEM,0.26296296296296295,0.1343108735969226
2007-10-05,QQQ,0.2759259259259259,0.2350827405935095
2007-10-05,VWO,0.29074074074074074,0.13943308285972586
2007-10-05,XLI,0.2962962962962963,0.24293282437582636
2007-10-05,XLK,0.2712962962962963,0.24824047857401568
2007-11-02,EEM,0.2564814814814815,0.1446820004288712
2007-11-02,GLD,0.2509259259259259,0.2669077547582579
2007-11-02,IAU,0.2564814814814815,0.2667639907577229
2007-11-02,USO,0.25277777777777777,0.1756469198777592
2007-11-02,VWO,0.32222222222222224,0.14599933417738883
2007-12-07,GLD,0.22592592592592592,0.1392520061781456
2007-12-07,IAU,0.22777777777777775,0.13605190232516226
2007-12-07,TIP,0.19999999999999998,0.35
2007-12-07,TLT,0.17777777777777776,0.2655831347067167
2007-12-07,USO,0.2777777777777778,0.10911295678997543
2008-01-04,GLD,0.35462962962962963,0.1852497833263759
2008-01-04,IAU,0.33981481481481485,0.18148298675773764
2008-01-04,TLT,0.19537037037037036,0.32953642031400737
2008-01-04,USO,0.3361111111111111,0.1419606306847616
2008-01-04,XLE,0.2601851851851852,0.1617701789171175
2008-02-01,DBA,0.375,0.1470287869888065
2008-02-01,GLD,0.35000000000000003,0.1306341122905854
2008-02-01,IAU,0.3410714285714286,0.12831970615393115
2008-02-01,IEF,0.24553571428571427,0.35
2008-02-01,TLT,0.24017857142857144,0.24401739456667695
2008-03-07,DBA,0.4396551724137931,0.20021112549992268
2008-03-07,GLD,0.378448275862069,0.16724083086249983
2008-03-07,IAU,0.36637931034482757,0.16425931075815187
2008-03-07,SLV,0.28879310344827586,0.11828873287942564
2008-03-07,TIP,0.30344827586206896,0.35
2008-04-04,DBA,0.3083333333333333,0.0629312907858676
2008-04-04,IEF,0.32,0.275565057602672
2008-04-04,SHY,0.30666666666666664,0.35
2008-04-04,TIP,0.30833333333333335,0.24670506995906435
2008-04-04,USO,0.32916666666666666,0.06479858165239608
2008-05-02,IEF,0.21451612903225803,0.27222116323631923
2008-05-02,SHY,0.2225806451612903,0.35
2008-05-02,TIP,0.22661290322580643,0.24154501215462315
2008-05-02,USO,0.37258064516129036,0.06759353464963495
2008-05-02,XLE,0.23790322580645162,0.06864028995942267
2008-06-06,BIL,0.21875,0.35000000000000003
2008-06-06,SHY,0.21328125,0.35000000000000003
2008-06-06,TIP,0.23125,0.18996317294588436
2008-06-06,USO,0.3453125,0.05687431244339617
2008-06-06,XLE,0.24609375,0.053162514610719414
2008-07-04,BIL,0.228125,0.35
2008-07-04,DBA,0.303125,0.09087746644062741
2008-07-04,TIP,0.3015625,0.34980594858737374
2008-07-04,USO,0.3609375,0.10201707661876794
2008-07-04,XLE,0.2421875,0.10729950835323095
2008-08-01,BIL,0.2833333333333333,0.35
2008-08-01,GLD,0.2560606060606061,0.06553571045609055
2008-08-01,SHY,0.25757575757575757,0.35
2008-08-01,TIP,0.28181818181818186,0.18832619279676088
2008-08-01,USO,0.26515151515151514,0.04613809674714869
2008-09-05,BIL,0.3060606060606061,0.3499999999999999
2008-09-05,MBB,0.28106060606060607,0.13896865946790296
2008-09-05,SHY,0.2909090909090909,0.33251616604767426
2008-09-05,TIP,0.29772727272727273,0.10755917896118741
2008-09-05,TLT,0.33484848484848484,0.0709559955232354
2008-10-03,BIL,0.34393939393939393,0.35
2008-10-03,MBB,0.346969696969697,0.1528621773109522
2008-10-03,SHY,0.34848484848484845,0.3315973880585701
2008-10-03,TLT,0.35378787878787876,0.08100689264199964
2008-10-03,UUP,0.33181818181818185,0.0845335419884782
2008-11-07,BIL,0.38484848484848483,0.35
2008-11-07,IEF,0.4265151515151515,0.13202459423340704
2008-11-07,SHY,0.4636363636363636,0.35
2008-11-07,TLT,0.4356060606060606,0.08740004887939386
2008-11-07,UUP,0.4212121212121212,0.08057535688719919
2008-12-05,IEF,0.43409090909090914,0.18178298657343092
2008-12-05,MBB,0.40606060606060607,0.23628801058596985
2008-12-05,SHY,0.4409090909090909,0.35
2008-12-05,TLT,0.4409090909090909,0.10386052456553438
2008-12-05,UUP,0.42878787878787883,0.12806847827506487
2009-01-02,IEF,0.44772727272727275,0.18883064560962617
2009-01-02,MBB,0.39848484848484844,0.2578549304531717
2009-01-02,SHY,0.41666666666666663,0.35
2009-01-02,TLT,0.45075757575757575,0.08721337881529875
2009-01-02,UUP,0.4022727272727273,0.11610104512190336
2009-02-06,IEF,0.4181818181818182,0.1731220716841832
2009-02-06,MBB,0.37424242424242427,0.28020374638022194
2009-02-06,SHY,0.38636363636363635,0.35
2009-02-06,TLT,0.4113636363636364,0.07523395986136147
2009-02-06,UUP,0.36742424242424243,0.12144022207423347
2009-03-06,GLD,0.36363636363636365,0.05241377659076264
2009-03-06,IEF,0.3856060606060606,0.17337701037274228
2009-03-06,MBB,0.36818181818181817,0.2931456215545893
2009-03-06,SHY,0.3803030303030303,0.35
2009-03-06,UUP,0.4143939393939394,0.13106359148190588
2009-04-03,IEF,0.37803030303030305,0.1537980695533693
2009-04-03,MBB,0.3651515151515151,0.27931880694655553
2009-04-03,SHY,0.3386363636363636,0.35
2009-04-03,TIP,0.31287878787878787,0.10455037849035628
2009-04-03,UUP,0.4068181818181818,0.11233274500971888
2009-05-01,IAU,0.20151515151515154,0.05675704004559481
2009-05-01,IEF,0.2196969696969697,0.15165723732784753
2009-05-01,MBB,0.2606060606060606,0.32753184535608737
2009-05-01,SHY,0.20227272727272727,0.35
2009-05-01,TIP,0.25606060606060604,0.1140538772704704
2009-06-05,DBA,0.13484848484848486,0.12093655282193501
2009-06-05,HYG,0.2272727272727273,0.13641751809887148
2009-06-05,LQD,0.15,0.3070272453120882
2009-06-05,QQQ,0.17500000000000002,0.13625133539943685
2009-06-05,TIP,0.16742424242424242,0.2993673483676685
2009-07-03,HYG,0.22954545454545455,0.19205032497711427
2009-07-03,LQD,0.18863636363636363,0.35
2009-07-03,QQQ,0.18106060606060606,0.16787297909848062
2009-07-03,VWO,0.17424242424242425,0.11895822404646339
2009-07-03,XLK,0.1856060606060606,0.1711184718779418
2009-08-07,EEM,0.1856060606060606,0.1593027632088258
2009-08-07,HYG,0.20075757575757577,0.25059364850548255
2009-08-07,QQQ,0.1712121212121212,0.21059612341122821
2009-08-07,VWO,0.2106060606060606,0.1611933110652056
2009-08-07,XLK,0.1946969696969697,0.2183141538092579
2009-09-04,EFA,0.1409090909090909,0.13789782522948535
2009-09-04,EWJ,0.14393939393939392,0.20252155675582884
2009-09-04,LQD,0.1606060606060606,0.35
2009-09-04,VEA,0.16818181818181818,0.13906128158553485
2009-09-04,XLK,0.19545454545454544,0.17051933642915093
2009-10-02,EEM,0.1696969696969697,0.12913245089023973
2009-10-02,HYG,0.23333333333333336,0.2340944929762792
2009-10-02,LQD,0.25303030303030305,0.35
2009-10-02,VEA,0.15606060606060607,0.1531925812459385
2009-10-02,VWO,0.2409090909090909,0.1335804748875427
2009-11-06,GLD,0.26363636363636367,0.1960795414615128
2009-11-06,HYG,0.1803030303030303,0.17510695044989213
2009-11-06,IAU,0.3083333333333333,0.19629782749796762
2009-11-06,LQD,0.18712121212121213,0.3403300255424346
2009-11-06,VWO,0.23030303030303031,0.09218565504819282
2009-12-04,GLD,0.21439393939393941,0.2439342778996018
2009-12-04,IAU,0.2825757575757576,0.24423041998877001
2009-12-04,QQQ,0.20681818181818182,0.17881004190438132
2009-12-04,VWO,0.1962121212121212,0.13961701132537976
2009-12-04,XLK,0.2416666666666667,0.19340824888186708
2010-01-01,QQQ,0.2916666666666667,0.21068014123489218
2010-01-01,VUG,0.2628787878787879,0.23722096025738978
2010-01-01,XLB,0.1484848484848485,0.14156842212611861
2010-01-01,XLK,0.31893939393939397,0.22724737361201808
2010-01-01,XLY,0.2689393939393939,0.1832831027695813
2010-02-05,QQQ,0.1765151515151515,0.18441153645266842
2010-02-05,VTV,0.1181818181818182,0.18054629292184113
2010-02-05,VUG,0.15378787878787878,0.20320902469353186
2010-02-05,XLV,0.1946969696969697,0.2672218615710217
2010-02-05,XLY,0.20303030303030303,0.164611284360937
2010-03-05,HYG,0.23333333333333334,0.22724116415485307
2010-03-05,QQQ,0.22121212121212122,0.14622441096582428
2010-03-05,XLP,0.1643939393939394,0.27226914658334084
2010-03-05,XLV,0.15378787878787878,0.21458771655600634
2010-03-05,XLY,0.29015151515151516,0.1396775617399755
2010-04-02,QQQ,0.2856060606060606,0.2154823414199056
2010-04-02,VNQ,0.22803030303030303,0.15195797155249688
2010-04-02,VUG,0.22575757575757577,0.23789661077260227
2010-04-02,XLI,0.22045454545454546,0.18024228984933047
2010-04-02,XLY,0.3287878787878788,0.21442078640566484
2010-05-07,QQQ,0.25227272727272726,0.22042394179760205
2010-05-07,VNQ,0.20757575757575758,0.1332900982626782
2010-05-07,VUG,0.18106060606060606,0.23611939741824686
2010-05-07,XLI,0.2340909090909091,0.1905426201103712
2010-05-07,XLY,0.3068181818181818,0.21962394241110164
2010-06-04,IWM,0.1909090909090909,0.16960220357645936
2010-06-04,QQQ,0.2409090909090909,0.22651431658725962
2010-06-04,VNQ,0.2431818181818182,0.16929463692306904
2010-06-04,XLI,0.196969696969697,0.20300705517761447
2010-06-04,XLY,0.31212121212121213,0.23158178773559746
2010-07-02,GLD,0.3409090909090909,0.06799090612377855
2010-07-02,IAU,0.34090909090909094,0.06763118642846583
2010-07-02,LQD,0.2462121212121212,0.21067896730911936
2010-07-02,MBB,0.22196969696969696,0.35
2010-07-02,TIP,0.23106060606060605,0.30369894013863624
2010-08-06,IAU,0.22575757575757577,0.08421127898084708
2010-08-06,IEF,0.253030303030303,0.21635890023455254
2010-08-06,LQD,0.30606060606060603,0.24924198460428396
2010-08-06,MBB,0.24393939393939393,0.35000000000000003
2010-08-06,TLT,0.3431818181818182,0.10018783618031644
2010-09-03,GLD,0.28863636363636364,0.11443365213166047
2010-09-03,IAU,0.3053030303030303,0.1140020108420616
2010-09-03,IEF,0.24545454545454545,0.2992160587999019
2010-09-03,LQD,0.3106060606060606,0.34319759427899243
2010-09-03,TLT,0.2856060606060606,0.12915068394738363
2010-10-01,GLD,0.271969696969697,0.12825790654365504
2010-10-01,IAU,0.2643939393939394,0.12784112913203527
2010-10-01,IEF,0.25681818181818183,0.3329249717886855
2010-10-01,LQD,0.23636363636363636,0.35
2010-10-01,SLV,0.23333333333333334,0.0609759925356242
2010-11-05,GLD,0.2984848484848485,0.2806948929914068
2010-11-05,IAU,0.3151515151515152,0.2787768673927097
2010-11-05,QQQ,0.18939393939393942,0.15625360815401051
2010-11-05,SLV,0.2560606060606061,0.12939604288758202
2010-11-05,VWO,0.1954545454545455,0.15487858857429093
2010-12-03,DBA,0.18863636363636366,0.23880836127737118
2010-12-03,IWM,0.2265151515151515,0.18003872106345228
2010-12-03,QQQ,0.25681818181818183,0.2136012254474079
2010-12-03,SLV,0.21893939393939396,0.15509800555439382
2010-12-03,XLY,0.28106060606060607,0.2124536866573748
2011-01-07,DBA,0.22954545454545455,0.2012778469121412
2011-01-07,SLV,0.2590909090909091,0.14749253566776402
2011-01-07,XLE,0.29545454545454547,0.20991052292570075
2011-01-07,XLI,0.2431818181818182,0.1974061207217986
2011-01-07,XLY,0.26363636363636367,0.24391297377259546
2011-02-04,DBA,0.24242424242424246,0.16678462134988098
2011-02-04,IWM,0.23484848484848486,0.18152454218826647
2011-02-04,XLE,0.29772727272727273,0.20063779563879708
2011-02-04,XLI,0.23787878787878786,0.2129569404356095
2011-02-04,XLY,0.21893939393939393,0.23809610038744597
2011-03-04,DBA,0.2734848484848485,0.17367945804892287
2011-03-04,IWM,0.25075757575757573,0.22096888496105818
2011-03-04,QQQ,0.21136363636363636,0.25148856354876575
2011-03-04,SLV,0.28863636363636364,0.1105504634391251
2011-03-04,XLE,0.3803030303030303,0.24331263000212813
2011-04-01,DBA,0.20833333333333334,0.17565059899252342
2011-04-01,IWM,0.26742424242424245,0.22858372739853872
2011-04-01,SLV,0.32196969696969696,0.11196096632637369
2011-04-01,XLE,0.3575757575757576,0.22276900696904797
2011-04-01,XLI,0.22803030303030303,0.2610357003135162
2011-05-06,GLD,0.19015151515151515,0.24328346810312035
2011-05-06,IAU,0.19924242424242425,0.24157866812453443
2011-05-06,IWM,0.2409090909090909,0.21142214798648176
2011-05-06,SLV,0.3098484848484849,0.10577341876353093
2011-05-06,XLE,0.3090909090909091,0.19794229702233254
2011-06-03,SLV,0.2272727272727273,0.046463491962899596
2011-06-03,VNQ,0.21439393939393941,0.236516587828062
2011-06-03,XLE,0.12954545454545455,0.13197187694314436
2011-06-03,XLP,0.22196969696969698,0.3244008016588334
2011-06-03,XLV,0.22575757575757577,0.2606472416070606
2011-07-01,IEF,0.1946969696969697,0.2594304652758431
2011-07-01,TIP,0.2075757575757576,0.29729034071992005
2011-07-01,VNQ,0.2393939393939394,0.12371370766252683
2011-07-01,XLP,0.21060606060606063,0.16667783068093434
2011-07-01,XLV,0.2651515151515152,0.1528876556607757
2011-08-05,GLD,0.31742424242424244,0.16867664876936517
2011-08-05,IAU,0.34015151515151515,0.16870228458087502
2011-08-05,TIP,0.24242424242424243,0.35
2011-08-05,VNQ,0.17575757575757575,0.14086375392763728
2011-08-05,XLV,0.17575757575757578,0.17175731272212252
2011-09-02,GLD,0.353030303030303,0.14797963640679315
2011-09-02,IAU,0.38636363636363635,0.14822005230595175
2011-09-02,IEF,0.2037878787878788,0.3106977626778383
2011-09-02,SLV,0.2037878787878788,0.043102548609416855
2011-09-02,TIP,0.21363636363636362,0.3499999999999999
2011-10-07,GLD,0.31818181818181823,0.10329556666272294
2011-10-07,IAU,0.31363636363636366,0.10357463560295893
2011-10-07,IEF,0.3606060606060606,0.30626104612587646
2011-10-07,TIP,0.34242424242424246,0.35
2011-10-07,TLT,0.4022727272727273,0.13686875160844175
2011-11-04,IEF,0.37272727272727274,0.21404739098044043
2011-11-04,LQD,0.35000000000000003,0.28531885159830217
2011-11-04,TIP,0.3393939393939394,0.2769838033672972
2011-11-04,TLT,0.3643939393939394,0.09367320109589691
2011-11-04,XLU,0.346969696969697,0.12997675295806324
2011-12-02,IEF,0.29772727272727273,0.2579704477650236
2011-12-02,TIP,0.325,0.3288032812450356
2011-12-02,TLT,0.4075757575757576,0.11152540970942959
2011-12-02,XLP,0.25681818181818183,0.14938974993492235
2011-12-02,XLU,0.2833333333333333,0.15231111134558897
2012-01-06,IEF,0.29924242424242425,0.2762337929327168
2012-01-06,TIP,0.29015151515151516,0.32770252613871315
2012-01-06,TLT,0.2772727272727273,0.10564701056455045
2012-01-06,XLP,0.28560606060606064,0.14391430779169828
2012-01-06,XLU,0.31212121212121213,0.1465023625723213
2012-02-03,IEF,0.32272727272727275,0.24674362141066197
2012-02-03,LQD,0.2696969696969697,0.2577647085470136
2012-02-03,TIP,0.2318181818181818,0.30981632813294796
2012-02-03,TLT,0.2636363636363636,0.09085554694377788
2012-02-03,XLV,0.26136363636363635,0.09481979496559857
2012-03-02,QQQ,0.2590909090909091,0.18988160877878418
2012-03-02,VUG,0.20757575757575758,0.19221577567848436
2012-03-02,XLI,0.16818181818181818,0.16972821769838212
2012-03-02,XLK,0.2287878787878788,0.19582758144577223
2012-03-02,XLV,0.16515151515151516,0.2523468163985771
2012-04-06,QQQ,0.3325757575757576,0.19183532748474197
2012-04-06,SPY,0.17803030303030304,0.2040905162483447
2012-04-06,VUG,0.24924242424242424,0.20232739146971934
2012-04-06,XLK,0.31893939393939397,0.19518924134104107
2012-04-06,XLY,0.31439393939393945,0.20655752345615286
2012-05-04,QQQ,0.3393939393939394,0.1713449880710892
2012-05-04,VUG,0.29545454545454547,0.18184368881444987
2012-05-04,XLK,0.353030303030303,0.17460374364995834
2012-05-04,XLP,0.22803030303030303,0.2907299936240943
2012-05-04,XLY,0.38181818181818183,0.1814775858404083
2012-06-01,QQQ,0.2545454545454546,0.15699182749858914
2012-06-01,TIP,0.25681818181818183,0.35
2012-06-01,VNQ,0.2583333333333333,0.1593418672283834
2012-06-01,XLK,0.24696969696969698,0.16611309673372984
2012-06-01,XLY,0.30454545454545456,0.16755320853929762
2012-07-06,HYG,0.2159090909090909,0.15839978921176265
2012-07-06,IEF,0.26136363636363635,0.2048295885617965
2012-07-06,LQD,0.3007575757575757,0.2419214118908432
2012-07-06,TIP,0.275,0.2782419200649257
2012-07-06,XLV,0.2174242424242424,0.11660729027067199
2012-08-03,LQD,0.2863636363636364,0.32854287403209465
2012-08-03,TLT,0.31287878787878787,0.11529591769465794
2012-08-03,XLP,0.3810606060606061,0.19659325924865367
2012-08-03,XLU,0.37348484848484853,0.20381532223163984
2012-08-03,XLV,0.353030303030303,0.15575262679295387
2012-09-07,QQQ,0.271969696969697,0.1849213299717946
2012-09-07,VNQ,0.24772727272727274,0.16492870255876424
2012-09-07,XLK,0.2765151515151515,0.19797870305594467
2012-09-07,XLV,0.3151515151515152,0.2509464053267307
2012-09-07,XLY,0.24166666666666667,0.20122485908676588
2012-10-05,LQD,0.2106060606060606,0.35
2012-10-05,SPY,0.1628787878787879,0.15922346886503388
2012-10-05,XLK,0.1984848484848485,0.14780628926785577
2012-10-05,XLV,0.27424242424242423,0.19737978433084732
2012-10-05,XLY,0.225,0.14559045753626298
2012-11-02,HYG,0.25757575757575757,0.18364320997164177
2012-11-02,LQD,0.3128787878787879,0.2779944246988053
2012-11-02,TIP,0.19848484848484846,0.29385245216121575
2012-11-02,VTV,0.2090909090909091,0.10880897112581567
2012-11-02,XLV,0.3916666666666667,0.1357009420425216
2012-12-07,EFA,0.21439393939393941,0.1728080569312001
2012-12-07,VTV,0.22045454545454546,0.21189382276709148
2012-12-07,XLF,0.22803030303030306,0.16004909876202517
2012-12-07,XLV,0.3212121212121212,0.2482197612535243
2012-12-07,XLY,0.3159090909090909,0.2070292602861589
2013-01-04,EEM,0.22348484848484848,0.1625003011951074
2013-01-04,EFA,0.22954545454545455,0.15146539526790406
2013-01-04,HYG,0.22045454545454546,0.35
2013-01-04,VWO,0.22196969696969698,0.16433389418775304
2013-01-04,XLY,0.2265151515151515,0.1717004093492355
2013-02-01,EFA,0.32045454545454544,0.1989569266318473
2013-02-01,VEA,0.29469696969696973,0.19939861015369875
2013-02-01,XLF,0.2924242424242424,0.1676093251156977
2013-02-01,XLV,0.24242424242424243,0.24170001923323495
2013-02-01,XLY,0.29848484848484846,0.19233511886552135
2013-03-01,IWM,0.26212121212121214,0.17090642021452382
2013-03-01,VNQ,0.2909090909090909,0.21472711193484714
2013-03-01,VTV,0.30454545454545456,0.20696326339899404
2013-03-01,XLF,0.28030303030303033,0.1647346008090413
2013-03-01,XLV,0.36363636363636365,0.24266860364259382
2013-04-05,VNQ,0.25303030303030305,0.21950264362087932
2013-04-05,VTV,0.29393939393939394,0.19135714217040437
2013-04-05,XLP,0.3037878787878788,0.2090814896994863
2013-04-05,XLV,0.4037878787878788,0.21289832354517088
2013-04-05,XLY,0.2606060606060606,0.16716040096405915
2013-05-03,EWJ,0.3590909090909091,0.21274191882386426
2013-05-03,VTV,0.3287878787878788,0.18961840854805573
2013-05-03,XLP,0.30833333333333335,0.2103784172171829
2013-05-03,XLU,0.26515151515151514,0.17516437934978835
2013-05-03,XLV,0.346969696969697,0.21209687606110875
2013-06-07,IWM,0.25757575757575757,0.15862608387379387
2013-06-07,SPY,0.26212121212121214,0.21442616527048527
2013-06-07,VTV,0.3446969696969697,0.22082365857574732
2013-06-07,XLF,0.3484848484848485,0.17142246629162877
2013-06-07,XLV,0.38484848484848483,0.23470162598834474
2013-07-05,SPY,0.2734848484848485,0.21046596757574862
2013-07-05,VTV,0.3507575757575757,0.21856734546161735
2013-07-05,XLF,0.3386363636363636,0.16614264007210838
2013-07-05,XLV,0.40606060606060607,0.23270671436514934
2013-07-05,XLY,0.37196969696969695,0.17211733252537637
2013-08-02,IWM,0.3007575757575757,0.17157898531653598
2013-08-02,VTV,0.31363636363636366,0.23975719905563445
2013-08-02,XLF,0.3416666666666667,0.1774373765546548
2013-08-02,XLV,0.4015151515151515,0.23434658732265246
2013-08-02,XLY,0.32196969696969696,0.17687985175052226
2013-09-06,IWM,0.2265151515151515,0.17915038256363022
2013-09-06,QQQ,0.22803030303030306,0.19410995475972143
2013-09-06,VUG,0.22803030303030303,0.210153769063897
2013-09-06,XLV,0.36363636363636365,0.23002761727178023
2013-09-06,XLY,0.28106060606060607,0.1865582763409712
2013-10-04,IWM,0.3234848484848485,0.18850014183695096
2013-10-04,QQQ,0.2734848484848485,0.20180141661620468
2013-10-04,VEA,0.3,0.1809313427609678
2013-10-04,XLI,0.2734848484848485,0.1967730328648677
2013-10-04,XLV,0.2878787878787879,0.2319940659210089
2013-11-01,IWM,0.353030303030303,0.20133665037748316
2013-11-01,QQQ,0.29015151515151516,0.19805473650129243
2013-11-01,VUG,0.28030303030303033,0.21266877634379255
2013-11-01,XLI,0.30303030303030304,0.19860365057683282
2013-11-01,XLY,0.2674242424242424,0.1893361862005991
2013-12-06,IWM,0.3560606060606061,0.192199873371703
2013-12-06,QQQ,0.31742424242424244,0.20164368280912442
2013-12-06,XLI,0.37272727272727274,0.20605705014855186
2013-12-06,XLV,0.35757575757575755,0.21197956021611197
2013-12-06,XLY,0.3143939393939394,0.1881198334545087
2014-01-03,IWM,0.28863636363636364,0.17456706294393115
2014-01-03,QQQ,0.3553030303030303,0.2110201405335523
2014-01-03,VUG,0.2916666666666667,0.22160839959015524
2014-01-03,XLI,0.3522727272727273,0.1969137598960575
2014-01-03,XLV,0.32272727272727275,0.19589063703630383
2014-02-07,IWM,0.2606060606060606,0.17649236547174835
2014-02-07,QQQ,0.3606060606060606,0.22390979086868415
2014-02-07,XLI,0.28484848484848485,0.17919400116566253
2014-02-07,XLK,0.2833333333333334,0.23385687705032365
2014-02-07,XLV,0.3590909090909091,0.18654696544358143
2014-03-07,QQQ,0.3666666666666667,0.21465833405763182
2014-03-07,VUG,0.3060606060606061,0.20683757493415245
2014-03-07,XLI,0.2681818181818182,0.17736801254790371
2014-03-07,XLK,0.26136363636363635,0.21824814432759373
2014-03-07,XLV,0.3757575757575758,0.18288793413271834
2014-04-04,HYG,0.19545454545454544,0.35
2014-04-04,VTV,0.24015151515151517,0.1795008496029145
