block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.06412682128533898,1.3855737590423474e-15,0.06085845813957737,0.15081490039535472,0.9962
13,0.06412682128533898,1.2033089409587044e-15,0.06412682128533886,0.15923043301751785,0.9938
