cik10,company_name,trailing_1y_cagr,cagr_change,trailing_1y_sharpe,trailing_1y_drawdown,full_cagr
0001653482,GITLAB INC.,0.9650377068581721,-0.08597049445277438,2.496295439565166,-0.13373223705591986,0.3924368602331332
0001107843,"QUALYS, INC.",0.9682983291169405,-0.08270987219400605,2.5132838327127343,-0.12927577671203405,0.39266508590552385
0001393052,VEEVA SYSTEMS INC,0.9693554457373237,-0.08165275557362284,2.503717351544203,-0.13293970665153687,0.38513025949630775
0001373715,"SERVICENOW, INC.",0.972483030693301,-0.07852517061764552,2.50769848247526,-0.1334446231329458,0.40078933522961124
0001773383,"DYNATRACE, INC.",0.9755613994836538,-0.07544680182729269,2.514014245800434,-0.13201683092454686,0.38809222268782584
0001327567,PALO ALTO NETWORKS INC,0.9768617575016256,-0.0741464438093209,2.520059638234627,-0.12943915169833553,0.3956390620813661
0001044777,ONESPAN INC.,0.9778637959971852,-0.07314440531376132,2.5161510242714575,-0.13218704894341804,0.39697477263086944
0000851310,HARMONIC INC.,0.9780521125414474,-0.0729560887694991,2.5166958338498646,-0.13113818371043906,0.39503054349860767
0001124804,VERADIGM INC.,0.9799828221044458,-0.07102537920650076,2.516774682961755,-0.1320470956324622,0.3959857439982939
0001792849,"HIGHPEAK ENERGY, INC.",0.9809902822513623,-0.07001791905958421,2.519397413766583,-0.13130329863855206,0.3864028093144356
0001493761,TURTLE BEACH CORP,0.9829336829617077,-0.06807451834923883,2.527923925096091,-0.13069344331930555,0.39048208988928934
0001855747,"BLEND LABS, INC.",0.9856335682980386,-0.06537463301290791,2.5259385817326163,-0.1316285422255804,0.39653583241425494
0001361113,VARONIS SYSTEMS INC,0.9887793201163979,-0.06222888119454861,2.540016838297089,-0.12658839196203264,0.39549517289204994
0001713683,"ZSCALER, INC.",1.03726942378196,-0.013738777528986557,2.671678603401086,-0.10252368543469914,0.409549663114138
0001104485,"NORTHERN OIL & GAS, INC.",1.0413055471435952,-0.009702654167351277,2.6749985968530883,-0.10254600220360022,0.4100514506782671
0001031308,BENTLEY SYSTEMS INC,1.0450872179766768,-0.005920983334269714,2.680171379651463,-0.1029221851259321,0.41572557946849353
0000033213,EQT CORP,1.0468070179983053,-0.004201183312641188,2.68266779211995,-0.10213117835741681,0.39371279599138775
0001013857,PEGASYSTEMS INC,1.0475653208166866,-0.0034428804942598923,2.6902630763323354,-0.10050243668535219,0.39588956243096796
0001108524,"SALESFORCE, INC.",1.0510082013109447,-1.7763568394002505e-15,2.691874564271999,-0.10076752452473359,0.40190104823616357
0001615165,"VERITONE, INC.",1.0510082013109452,-1.3322676295501878e-15,2.691874564271999,-0.10076752452473337,0.39794664576615735
0001621434,"BLACK STONE MINERALS, L.P.",1.0510082013109456,-8.881784197001252e-16,2.691874564272,-0.10076752452473337,0.4127279659636509
0001314727,SONOS INC,1.051008201310946,-4.440892098500626e-16,2.6918745642719997,-0.10076752452473337,0.39133750087852426
0000785786,PLEXUS CORP,1.051008201310946,-4.440892098500626e-16,2.691874564271999,-0.10076752452473325,0.4111778013610303
0001650372,ATLASSIAN CORP,1.0510082013109465,0.0,2.691874564272001,-0.10076752452473337,0.4093476771616644
0001114995,IMPINJ INC,1.0510082013109465,0.0,2.6918745642719992,-0.10076752452473359,0.4103538485629199
0001834494,"MERIDIANLINK, INC.",1.0510082013109465,0.0,2.691874564272001,-0.10076752452473337,0.4093476771616644
0001459417,"2U, INC.",1.0510082013109465,0.0,2.691874564272001,-0.10076752452473337,0.4093476771616644
0001475115,"EVENTBRITE, INC.",1.0510082013109465,0.0,2.691874564272001,-0.10076752452473325,0.38063522753864
0001520006,MATADOR RESOURCES CO,1.0510082013109465,0.0,2.6918745642720006,-0.10076752452473325,0.4093476771616642
0001528129,"VITAL ENERGY, INC.",1.0510082013109465,0.0,2.691874564272001,-0.10076752452473337,0.4093476771616644
0001819974,"SKYWATER TECHNOLOGY, INC",1.0510082013109465,0.0,2.691874564272001,-0.10076752452473337,0.4093476771616644
0001724965,TALOS ENERGY INC.,1.0510082013109465,0.0,2.6918745642720006,-0.10076752452473325,0.4093476771616642
0001658566,PERMIAN RESOURCES CORP,1.0510082013109465,0.0,2.691874564272001,-0.10076752452473337,0.4093476771616644
0001171486,NATURAL RESOURCE PARTNERS LP,1.051008201310947,4.440892098500626e-16,2.6918745642719997,-0.10076752452473348,0.4017928274520377
0001070412,CNX RESOURCES CORP,1.051008201310947,4.440892098500626e-16,2.691874564272002,-0.10076752452473314,0.4091927564908284
0001657788,"KIMBELL ROYALTY PARTNERS, LP",1.0510082013109474,8.881784197001252e-16,2.691874564272002,-0.10076752452473337,0.41099327035731337
0000874499,GULFPORT ENERGY CORP,1.0510082013109474,8.881784197001252e-16,2.6918745642720014,-0.10076752452473348,0.4065871625998789
0001585521,"ZOOM COMMUNICATIONS, INC.",1.0510082013109474,8.881784197001252e-16,2.691874564272003,-0.10076752452473325,0.4086778318053821
0001679268,"MAMMOTH ENERGY SERVICES, INC.",1.0510082013109479,1.3322676295501878e-15,2.6918745642720014,-0.10076752452473337,0.4072507658871902
0001013462,ANSYS INC,1.0510082013109483,1.7763568394002505e-15,2.691874564272003,-0.10076752452473314,0.4076164649711267
0001861795,DEFINITIVE HEALTHCARE CORP.,1.0568196491844857,0.005811447873539155,2.707267564145272,-0.09799181441537064,0.41047231264980844
0000917273,RAMBUS INC,1.0573109628153512,0.006302761504404675,2.711465549223195,-0.09636617239894663,0.410002407091119
