cik10,price_source,price_file
0000717423,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MUR.csv.gz
0000722572,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FKWL.csv.gz
0000723125,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MU.csv.gz
0000733269,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RAMP.csv.gz
0000742278,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RES.csv.gz
0000751978,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VICR.csv.gz
0000772406,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRUS.csv.gz
0000785786,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PLXS.csv.gz
0000788965,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HNRG.csv.gz
0000789019,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MSFT.csv.gz
0000796343,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ADBE.csv.gz
0000796505,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CLFD.csv.gz
0000804328,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QCOM.csv.gz
0000807863,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MITK.csv.gz
0000817720,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SYNA.csv.gz
0000821483,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PARR.csv.gz
0000833640,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/POWI.csv.gz
0000851205,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CGNX.csv.gz
0000851310,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HLIT.csv.gz
0000854775,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DGII.csv.gz
0000855658,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LSCC.csv.gz
0000857005,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PTC.csv.gz
0000858470,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CTRA/prices.csv.gz
0000864749,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TRMB.csv.gz
0000866291,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ALGM.csv.gz
0000866706,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ESE.csv.gz
0000874499,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GPOR.csv.gz
0000882835,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ROP.csv.gz
0000898293,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/JBL.csv.gz
0000910638,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DDD.csv.gz
0000917273,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RMBS.csv.gz
0000921582,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/IMAX.csv.gz
0000936395,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CIEN.csv.gz
0000945983,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CLMB.csv.gz
0000946581,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TTWO.csv.gz
0001001115,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GEOS.csv.gz
0001005284,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OLED.csv.gz
0001007587,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KVHI.csv.gz
0001013237,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FDS.csv.gz
0001013857,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PEGA.csv.gz
0001014473,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VRSN.csv.gz
0001022652,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INSG.csv.gz
0001023459,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SLP.csv.gz
0001024478,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ROK.csv.gz
0001031308,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BSY.csv.gz
0001032975,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LOGI.csv.gz
0001035002,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VLO.csv.gz
0001036044,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INVE.csv.gz
0001037646,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MTD.csv.gz
0001044777,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OSPN.csv.gz
0001045810,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NVDA.csv.gz
0001048695,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FFIV.csv.gz
0001058290,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CTSH.csv.gz
0001064728,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BTU.csv.gz
0001070235,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BB.csv.gz
0001070412,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CNX.csv.gz
0001078075,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NTCT.csv.gz
0001078271,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EXTR.csv.gz
0001090872,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/A.csv.gz
0001104485,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NOG.csv.gz
0001107843,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QLYS.csv.gz
0001108524,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRM.csv.gz
0001111928,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/IPGP.csv.gz
0001114995,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PI.csv.gz
0001131554,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SNCR/prices.csv.gz
0001133421,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NOC.csv.gz
0001137789,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/STX.csv.gz
0001158114,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AAOI.csv.gz
0001171486,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NRP.csv.gz
0001172358,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DMLP.csv.gz
0001173489,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CEVA.csv.gz
0001176334,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MMLP.csv.gz
0001262039,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FTNT.csv.gz
0001273441,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GTE.csv.gz
0001275014,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/UCTT.csv.gz
0001280058,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BLKB.csv.gz
0001280263,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AMBA.csv.gz
0001280452,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MPWR.csv.gz
0001314727,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SONO.csv.gz
0001325702,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MX.csv.gz
0001327318,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/TRUE/prices.csv.gz
0001327567,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PANW.csv.gz
0001340476,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DRTTF.csv.gz
0001349436,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SD.csv.gz
0001353283,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SPLK/prices.csv.gz
0001361113,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VRNS.csv.gz
0001393052,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VEEV.csv.gz
0001411690,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BNGO.csv.gz
0001422930,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PUBM.csv.gz
0001433195,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/APPF.csv.gz
0001433270,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AR.csv.gz
0001442145,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VRSK.csv.gz
0001449488,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CCLP/prices.csv.gz
0001459200,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ALRM.csv.gz
0001459417,,
0001463101,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ENPH.csv.gz
0001463972,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VUZI.csv.gz
0001475115,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/EB/prices.csv.gz
0001486159,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CHRD.csv.gz
0001493761,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TBCH.csv.gz
0001506293,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PINS.csv.gz
0001509589,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CIVI/prices.csv.gz
0001509991,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KOS.csv.gz
0001510295,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MPC.csv.gz
0001511737,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/UI.csv.gz
0001516513,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DOCS.csv.gz
0001517228,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VISN.csv.gz
0001520006,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MTDR.csv.gz
0001522540,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MQ.csv.gz
0001528129,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VTLE/prices.csv.gz
0001528396,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GWRE.csv.gz
0001549346,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SSTK.csv.gz
0001564408,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SNAP.csv.gz
0001577526,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AI.csv.gz
0001587523,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KN.csv.gz
0001604778,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QRVO.csv.gz
0001609253,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRC.csv.gz
0001614178,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/YEXT.csv.gz
0001615165,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VERI.csv.gz
0001616533,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PENG.csv.gz
0001617553,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ZIP.csv.gz
0001618732,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NTNX.csv.gz
0001621434,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BSM.csv.gz
0001625278,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NRDS.csv.gz
0001625641,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LAW.csv.gz
0001627475,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/UPWK.csv.gz
0001650372,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TEAM.csv.gz
0001657788,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KRP.csv.gz
0001674101,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VRT.csv.gz
0001679268,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TUSK.csv.gz
0001688568,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DXC.csv.gz
0001691303,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HCC.csv.gz
0001699039,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RNGR.csv.gz
0001704715,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AMR.csv.gz
0001710366,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CNR.csv.gz
0001713445,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RDDT.csv.gz
0001713683,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ZS.csv.gz
0001730168,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AVGO.csv.gz
0001751008,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/APP.csv.gz
0001758009,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QUBT.csv.gz
0001760717,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SCPL/prices.csv.gz
0001764046,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CLVT.csv.gz
0001768267,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRNC.csv.gz
0001770561,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CODQL.csv.gz
0001774170,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AIOT.csv.gz
0001779474,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MAPS.csv.gz
