family,decision_at,cik10,company_name,sector,score,available_features,intended_weight
balance_sheet_quality,2025-01-01 00:00:00+00:00,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.8366364037174587,4,0.1
balance_sheet_quality,2025-01-01 00:00:00+00:00,0001172358,"DORCHESTER MINERALS, L.P.",energy,0.8347982871309444,3,0.1
balance_sheet_quality,2025-01-01 00:00:00+00:00,0001625641,"CS DISCO, INC.",technology,0.8076652763275344,4,0.1
balance_sheet_quality,2025-01-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.8023453895664848,4,0.1
balance_sheet_quality,2025-01-01 00:00:00+00:00,0001691303,"WARRIOR MET COAL, INC.",energy,0.7981744421906694,4,0.1
balance_sheet_quality,2025-01-01 00:00:00+00:00,0001992243,"FREYR BATTERY, INC. /DE/",technology,0.7822818436919958,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0000742278,RPC INC,energy,0.8783274172401734,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0000751978,VICOR CORP,technology,0.8543638628188697,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.8523178875541731,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.8289564450750835,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001007587,KVH INDUSTRIES INC DE,technology,0.8236353723074379,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.8097964815810146,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001835830,"KLAVIYO, INC.",technology,0.795652881713317,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001172358,"DORCHESTER MINERALS, L.P.",energy,0.7880189869614854,3,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001036044,"IDENTIV, INC.",technology,0.7855046099144167,4,0.1
balance_sheet_quality,2025-04-01 00:00:00+00:00,0001111928,IPG PHOTONICS CORP,technology,0.7688361344248288,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0000742278,RPC INC,energy,0.9200264375413086,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.8640909514587638,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0000751978,VICOR CORP,technology,0.8325972767666531,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001172358,"DORCHESTER MINERALS, L.P.",energy,0.8296430931923332,3,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001007587,KVH INDUSTRIES INC DE,technology,0.8270207352013441,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.8157947128904859,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,0.7992856587122945,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001699039,"RANGER ENERGY SERVICES, INC.",energy,0.7958491442463683,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.7912042793073858,4,0.1
balance_sheet_quality,2025-07-01 00:00:00+00:00,0001036044,"IDENTIV, INC.",technology,0.790880171163943,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.8947170178124468,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,0.8537782544134631,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001007587,KVH INDUSTRIES INC DE,technology,0.8497639392955104,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0000751978,VICOR CORP,technology,0.8485705695803658,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001699039,"RANGER ENERGY SERVICES, INC.",energy,0.8214213314506651,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001172358,"DORCHESTER MINERALS, L.P.",energy,0.817809206742647,3,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001821769,NAVITAS SEMICONDUCTOR CORP,technology,0.809420495411402,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0000742278,RPC INC,energy,0.8065062689529832,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.8064969962998918,4,0.1
balance_sheet_quality,2025-10-01 00:00:00+00:00,0001036044,"IDENTIV, INC.",technology,0.7907719366534754,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,0.871193126223092,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0000751978,VICOR CORP,technology,0.8708936800220356,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.8651973967297762,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.8512344782919422,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001007587,KVH INDUSTRIES INC DE,technology,0.8423916179054256,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001172358,"DORCHESTER MINERALS, L.P.",energy,0.8193846815834768,3,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0000704532,ONTO INNOVATION INC.,technology,0.8165967817580846,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001821769,NAVITAS SEMICONDUCTOR CORP,technology,0.806595609254958,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001036044,"IDENTIV, INC.",technology,0.7895896611279851,4,0.1
balance_sheet_quality,2026-01-01 00:00:00+00:00,0001023459,"SIMULATIONS PLUS, INC.",technology,0.7856026852182717,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,0.8917935165609585,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.8822889174332292,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0000751978,VICOR CORP,technology,0.8717088492223697,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.8707418231563239,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001172358,"DORCHESTER MINERALS, L.P.",energy,0.8276319971258412,3,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001007587,KVH INDUSTRIES INC DE,technology,0.8184761437282734,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001713445,"REDDIT, INC.",technology,0.8115204259201265,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0000742278,RPC INC,energy,0.8103674916055217,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001036044,"IDENTIV, INC.",technology,0.7842982297687862,4,0.1
balance_sheet_quality,2026-04-01 00:00:00+00:00,0001758009,QUANTUM COMPUTING INC.,technology,0.7797301199962772,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0000751978,VICOR CORP,technology,0.8881823897915413,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.8767597267597268,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,0.8758835758835759,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.8672794287830394,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001713445,"REDDIT, INC.",technology,0.8572823604746255,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001162194,STANDARD BIOTOOLS INC.,technology,0.8333196392476353,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001124796,"NLIGHT, INC.",technology,0.8183236510361215,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001517228,"VISTANCE NETWORKS, INC.",technology,0.8121451110185314,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0000742278,RPC INC,energy,0.8078630828630828,4,0.1
balance_sheet_quality,2026-07-01 00:00:00+00:00,0001007587,KVH INDUSTRIES INC DE,technology,0.8046438380471848,4,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.9701492537313433,1,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001841666,APA CORP,energy,0.9154929577464789,1,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.8811504879301489,2,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.8591549295774648,1,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.8479844584749878,2,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0000851205,COGNEX CORP,technology,0.8466341932170254,3,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001688568,DXC TECHNOLOGY CO,technology,0.8399589111453518,2,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.8357889998950688,3,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001786842,VONTIER CORP,technology,0.8076621877606023,3,0.1
shareholder_discipline,2023-01-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.7819305608915114,3,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.9733333333333334,1,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0001841666,APA CORP,energy,0.92,1,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.8997475587561887,2,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.8666666666666667,1,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0000851205,COGNEX CORP,technology,0.8599020280494224,3,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0001688568,DXC TECHNOLOGY CO,technology,0.8583393671356725,2,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.8533333333333334,2,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.843263509243627,3,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0001786842,VONTIER CORP,technology,0.8212728941041498,3,0.1
shareholder_discipline,2023-04-01 00:00:00+00:00,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.8178873182224389,2,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0001828016,PLAYTIKA HOLDING CORP.,technology,0.974937343358396,1,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.9215522984676883,2,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.8947368421052632,1,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0001688568,DXC TECHNOLOGY CO,technology,0.8723057644110276,2,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.8686560150375939,2,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.8678849902534113,3,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0001867072,"KYNDRYL HOLDINGS, INC.",technology,0.8476190476190476,1,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.8227848101265822,1,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.7992449478125695,3,0.1
shareholder_discipline,2023-07-01 00:00:00+00:00,0001841666,APA CORP,energy,0.7721518987341772,1,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0001828016,PLAYTIKA HOLDING CORP.,technology,0.9522673031026253,1,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.9089430894308943,2,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.8933333333333333,1,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0001688568,DXC TECHNOLOGY CO,technology,0.8842678646637653,2,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.8841076583707305,3,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.8339725125504074,2,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.8156097560975609,3,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.8048780487804879,1,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.7804878048780488,1,0.1
shareholder_discipline,2023-10-01 00:00:00+00:00,0001137789,SEAGATE TECHNOLOGY HOLDINGS PLC,technology,0.7595149919073876,3,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0001828016,PLAYTIKA HOLDING CORP.,technology,0.9463414634146341,1,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.9189189189189189,1,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0001688568,DXC TECHNOLOGY CO,technology,0.9007776599505125,2,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.8942275608942276,2,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.8799013331967703,2,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.8458071188485736,2,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.8271604938271605,1,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0000097745,THERMO FISHER SCIENTIFIC INC.,technology,0.7847734975531759,3,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.7771104437771105,3,0.1
shareholder_discipline,2024-01-01 00:00:00+00:00,0000008146,"ASTRONOVA, INC.",technology,0.7681159420289855,1,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0001828016,PLAYTIKA HOLDING CORP.,technology,0.9501246882793017,1,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.9230769230769231,1,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0001688568,DXC TECHNOLOGY CO,technology,0.899005557359672,2,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.8989805375347544,2,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.8793779116359761,2,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.8554216867469879,1,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0000097745,THERMO FISHER SCIENTIFIC INC.,technology,0.7864489422690694,3,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0000008146,"ASTRONOVA, INC.",technology,0.7837837837837838,1,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0001325702,MAGNACHIP SEMICONDUCTOR CORP,technology,0.7707976586586512,3,0.1
shareholder_discipline,2024-04-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.7707754093296262,3,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001688568,DXC TECHNOLOGY CO,technology,0.8956895689568958,2,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.8630556435434484,3,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001830043,BUMBLE INC.,technology,0.8579309296117325,2,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.8536585365853658,1,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001422930,"PUBMATIC, INC.",technology,0.846218154238632,2,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.8181818181818181,1,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001022652,INSEEGO CORP.,technology,0.8117311731173118,2,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.807488257358159,2,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.7804878048780488,1,0.1
shareholder_discipline,2024-07-01 00:00:00+00:00,0001442145,"VERISK ANALYTICS, INC.",technology,0.741579504935704,3,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001830043,BUMBLE INC.,technology,0.8783840190275058,3,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.8780487804878049,1,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001022652,INSEEGO CORP.,technology,0.8395353866900754,2,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.8292682926829268,1,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.8133333333333334,1,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.8104189044038668,2,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001422930,"PUBMATIC, INC.",technology,0.8023239752753893,2,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001674101,VERTIV HOLDINGS CO,technology,0.7761584284617756,3,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.7734417344173442,3,0.1
shareholder_discipline,2024-10-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.7534298780487805,2,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.9240506329113924,1,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.8987341772151899,1,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001830043,BUMBLE INC.,technology,0.8903643294034217,3,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.8286116134217401,2,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001022652,INSEEGO CORP.,technology,0.8277634961439588,2,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001422930,"PUBMATIC, INC.",technology,0.8056377980675472,2,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.7903791035073723,3,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.7808219178082192,1,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001674101,VERTIV HOLDINGS CO,technology,0.7568537068226813,3,0.1
shareholder_discipline,2025-01-01 00:00:00+00:00,0001133421,NORTHROP GRUMMAN CORP /DE/,technology,0.7430665130159856,3,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.9240506329113924,1,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.8987341772151899,1,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001830043,BUMBLE INC.,technology,0.8909064471586948,3,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001323468,GLOBAL PARTNERS LP,energy,0.8378378378378378,1,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.8310917721518987,2,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001022652,INSEEGO CORP.,technology,0.8238941353543695,2,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001422930,"PUBMATIC, INC.",technology,0.8048236218223365,2,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.7883773276719852,3,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001674101,VERTIV HOLDINGS CO,technology,0.7521969111711976,3,0.1
shareholder_discipline,2025-04-01 00:00:00+00:00,0001133421,NORTHROP GRUMMAN CORP /DE/,technology,0.7274072384450729,3,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0001509589,"CIVITAS RESOURCES, INC.",energy,0.925,1,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0000717423,MURPHY OIL CORP,energy,0.9058823529411766,2,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0001828161,"FTC SOLAR, INC.",technology,0.8251662135608733,2,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.8,1,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0000851205,COGNEX CORP,technology,0.7981861206510192,3,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.7589521893592432,2,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.75,1,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0000093410,CHEVRON CORP,energy,0.7485294117647059,2,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.7375,2,0.1
shareholder_discipline,2025-07-01 00:00:00+00:00,0000821483,"PAR PACIFIC HOLDINGS, INC.",energy,0.7090849673202615,3,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0001509589,"CIVITAS RESOURCES, INC.",energy,0.9230769230769231,1,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0000717423,MURPHY OIL CORP,energy,0.8314198239571374,2,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0001828161,"FTC SOLAR, INC.",technology,0.8206081759568972,2,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0000851205,COGNEX CORP,technology,0.8088480472879165,3,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0001800227,IAC INC.,technology,0.7677896820274516,2,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.7445910290237467,2,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.7435897435897436,1,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0000093410,CHEVRON CORP,energy,0.73115193264447,2,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.7185227707615767,2,0.1
shareholder_discipline,2025-10-01 00:00:00+00:00,0000821483,"PAR PACIFIC HOLDINGS, INC.",energy,0.7025270556245816,3,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0001509589,"CIVITAS RESOURCES, INC.",energy,0.9459459459459459,1,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.9420289855072463,1,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0001828161,"FTC SOLAR, INC.",technology,0.8468454978466102,2,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0000851205,COGNEX CORP,technology,0.7982789716628349,3,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0001800227,IAC INC.,technology,0.7716453554464782,2,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0000717423,MURPHY OIL CORP,energy,0.7696267696267696,2,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.7567567567567568,1,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0000031791,"REVVITY, INC.",technology,0.7309554115824648,3,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0001764046,CLARIVATE PLC,technology,0.7291363623399219,2,0.1
shareholder_discipline,2026-01-01 00:00:00+00:00,0001486159,CHORD ENERGY CORP,energy,0.7205777205777206,3,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.9420289855072463,1,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0000717423,MURPHY OIL CORP,energy,0.8307593307593307,2,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0000851205,COGNEX CORP,technology,0.7968993945303996,3,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.7837837837837838,1,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0001800227,IAC INC.,technology,0.7711328868014675,2,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0001486159,CHORD ENERGY CORP,energy,0.7295867295867295,3,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0000031791,"REVVITY, INC.",technology,0.728175960073357,3,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0001764046,CLARIVATE PLC,technology,0.7211155669508178,2,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.7168502753248346,3,0.1
shareholder_discipline,2026-04-01 00:00:00+00:00,0001510295,MARATHON PETROLEUM CORP,energy,0.703131703131703,2,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0001035002,VALERO ENERGY CORP/TX,energy,0.8666666666666667,1,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0000049938,IMPERIAL OIL LTD,energy,0.84,1,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0001123494,HARVARD BIOSCIENCE INC,technology,0.800576146353053,2,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0001800227,IAC INC.,technology,0.7609036390895462,2,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0001590955,"PAYCOM SOFTWARE, INC.",technology,0.7459071941922731,3,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0001163165,CONOCOPHILLIPS,energy,0.7456716417910447,2,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0001659166,FORTIVE CORP,technology,0.7337136511227743,3,0.1
shareholder_discipline,2026-07-01 00:00:00+00:00,0001261333,"DOCUSIGN, INC.",technology,0.7291212348371269,2,0.1
